"id";"x";"y";"label";"color";"count";"parent"
"EU";2020;23,0544747081712;"DK";"green";237;"EU"
"EU";2012;17,5536139793487;"DE";"green";221;"EU"
"EU";2020;20,9143968871595;"DE";"green";215;"EU"
"EU";2018;21,1634904714142;"DK";"green";211;"EU"
"EU";2013;17,135761589404;"DE";"green";207;"EU"
"EU";2019;19,1729323308271;"DK";"green";204;"EU"
"US";2012;15,5679110405083;"US";"blue";196;"US"
"EU";2019;18,2330827067669;"DE";"green";194;"EU"
"EU";2014;18,1904761904762;"DE";"green";191;"EU"
"US";2010;18,475073313783;"US";"blue";189;"US"
"US";2011;16,3636363636364;"US";"blue";189;"US"
"EU";2018;18,1544633901705;"DE";"green";181;"EU"
"EU";2011;14,8051948051948;"DE";"green";171;"EU"
"EU";2017;19,151376146789;"DK";"green";167;"EU"
"US";2013;13,0794701986755;"US";"blue";158;"US"
"EU";2017;17,4311926605505;"DE";"green";152;"EU"
"US";2019;13,8157894736842;"US";"blue";147;"US"
"EU";2012;11,517077045274;"DK";"green";145;"EU"
"EU";2011;12,2943722943723;"DK";"green";142;"EU"
"EU";2013;11,6721854304636;"DK";"green";141;"EU"
"CN";2019;13,2518796992481;"CN";"orange";141;"CN"
"US";2009;19,2572214580468;"US";"blue";140;"US"
"EU";2015;15,2198421645998;"DE";"green";135;"EU"
"US";2020;13,1322957198444;"US";"blue";135;"US"
"US";2014;12,7619047619048;"US";"blue";134;"US"
"JP";2011;11,4285714285714;"JP";"yellow";132;"JP"
"US";2018;13,2397191574724;"US";"blue";132;"US"
"EU";2010;12,8054740957967;"DE";"green";131;"EU"
"EU";2010;12,7077223851417;"DK";"green";130;"EU"
"US";2015;14,543404735062;"US";"blue";129;"US"
"JP";2012;10,0079428117554;"JP";"yellow";126;"JP"
"JP";2013;10,0993377483444;"JP";"yellow";122;"JP"
"EU";2015;13,4160090191657;"DK";"green";119;"EU"
"US";2017;12,9587155963303;"US";"blue";113;"US"
"EU";2009;15,4057771664374;"DE";"green";112;"EU"
"EU";2016;14,6981627296588;"DK";"green";112;"EU"
"JP";2014;10,4761904761905;"JP";"yellow";110;"JP"
"EU";2016;14,0419947506562;"DE";"green";107;"EU"
"EU";2021;24,7596153846154;"DK";"green";103;"EU"
"CN";2011;8,13852813852814;"CN";"orange";94;"CN"
"EU";2012;7,46624305003971;"UK";"green";94;"EU"
"EU";2014;8,95238095238095;"DK";"green";94;"EU"
"EU";2013;7,45033112582781;"UK";"green";90;"EU"
"US";2016;11,8110236220472;"US";"blue";90;"US"
"EU";2008;16,3424124513619;"DK";"green";84;"EU"
"US";2008;15,7587548638132;"US";"blue";81;"US"
"CN";2020;7,87937743190662;"CN";"orange";81;"CN"
"CN";2012;6,2748212867355;"CN";"orange";79;"CN"
"JP";2010;7,62463343108504;"JP";"yellow";78;"JP"
"CN";2014;7,14285714285714;"CN";"orange";75;"CN"
"CN";2018;7,4222668004012;"CN";"orange";74;"CN"
"EU";2009;10,041265474553;"DK";"green";73;"EU"
"JP";2016;9,31758530183727;"JP";"yellow";71;"JP"
"EU";2015;7,77903043968433;"UK";"green";69;"EU"
"JP";2017;7,91284403669725;"JP";"yellow";69;"JP"
"CN";2016;8,79265091863517;"CN";"orange";67;"CN"
"EU";2010;6,45161290322581;"UK";"green";66;"EU"
"JP";2015;7,32807215332582;"JP";"yellow";65;"JP"
"EU";2019;6,10902255639098;"UK";"green";65;"EU"
"KR";2013;5,29801324503311;"KR";"lightgreen";64;"KR"
"CN";2013;5,21523178807947;"CN";"orange";63;"CN"
"EU";2011;5,36796536796537;"UK";"green";62;"EU"
"EU";2013;5,04966887417219;"ES";"green";61;"EU"
"EU";2014;5,80952380952381;"UK";"green";61;"EU"
"EU";2020;5,83657587548638;"UK";"green";60;"EU"
"US";2007;16,9054441260745;"US";"blue";59;"US"
"CN";2017;6,76605504587156;"CN";"orange";59;"CN"
"EU";2018;5,71715145436309;"UK";"green";57;"EU"
"CN";2021;13,7019230769231;"CN";"orange";57;"CN"
"EU";2008;10,8949416342412;"DE";"green";56;"EU"
"JP";2018;5,61685055165496;"JP";"yellow";56;"JP"
"EU";2004;24,4343891402715;"DE";"green";54;"EU"
"KR";2012;4,20969023034154;"KR";"lightgreen";53;"KR"
"EU";2016;6,95538057742782;"UK";"green";53;"EU"
"EU";2021;12,7403846153846;"DE";"green";53;"EU"
"EU";2007;14,8997134670487;"DK";"green";52;"EU"
"EU";2017;5,96330275229358;"UK";"green";52;"EU"
"EU";2012;3,89197776012709;"ES";"green";49;"EU"
"EU";2015;5,52423900789177;"ES";"green";49;"EU"
"JP";2019;4,60526315789474;"JP";"yellow";49;"JP"
