"id";"x";"y";"label";"color";"count";"parent"
"JP";2013;38,9686337054758;"JP";"yellow";2199;"JP"
"JP";2014;35,7590116771027;"JP";"yellow";2113;"JP"
"JP";2012;38,6539953452289;"JP";"yellow";1993;"JP"
"JP";2015;35,0649350649351;"JP";"yellow";1836;"JP"
"JP";2011;34,1371158392435;"JP";"yellow";1444;"JP"
"US";2014;22,7957353190049;"US";"blue";1347;"US"
"JP";2016;29,7882696519835;"JP";"yellow";1224;"JP"
"JP";2017;26,0922330097087;"JP";"yellow";1075;"JP"
"US";2015;19,1558441558442;"US";"blue";1003;"US"
"JP";2018;22,5089766606822;"JP";"yellow";1003;"JP"
"JP";2019;22,2750963063676;"JP";"yellow";983;"JP"
"EU";2012;18,9681923972071;"DE";"green";978;"EU"
"EU";2019;21,7992295490596;"DE";"green";962;"EU"
"JP";2010;30,0632911392405;"JP";"yellow";950;"JP"
"US";2013;16,374269005848;"US";"blue";924;"US"
"JP";2008;31,16391184573;"JP";"yellow";905;"JP"
"EU";2013;15,8071947545632;"DE";"green";892;"EU"
"EU";2020;21,0513796384396;"DE";"green";885;"EU"
"EU";2018;19,1427289048474;"DE";"green";853;"EU"
"JP";2020;20,2664129400571;"JP";"yellow";852;"JP"
"JP";2009;27,83128528728;"JP";"yellow";838;"JP"
"EU";2011;19,2671394799054;"DE";"green";815;"EU"
"US";2018;18,0879712746858;"US";"blue";806;"US"
"EU";2015;14,4957983193277;"DE";"green";759;"EU"
"EU";2014;12,6248096124556;"DE";"green";746;"EU"
"US";2017;17,621359223301;"US";"blue";726;"US"
"EU";2017;17,5970873786408;"DE";"green";725;"EU"
"US";2012;14,0418929402638;"US";"blue";724;"US"
"JP";2007;30,2564102564103;"JP";"yellow";708;"JP"
"US";2011;16,5721040189125;"US";"blue";701;"US"
"EU";2016;16,6707228036019;"DE";"green";685;"EU"
"US";2016;16,5733755171575;"US";"blue";681;"US"
"EU";2010;21,1392405063291;"DE";"green";668;"EU"
"EU";2009;22,0856858186649;"DE";"green";665;"EU"
"US";2019;14,2306820756855;"US";"blue";628;"US"
"US";2008;20,4545454545455;"US";"blue";594;"US"
"EU";2008;20,1790633608815;"DE";"green";586;"EU"
"US";2009;19,1630687479243;"US";"blue";577;"US"
"JP";2006;30,4301646309081;"JP";"yellow";573;"JP"
"US";2020;13,5109419600381;"US";"blue";568;"US"
"US";2010;17,6582278481013;"US";"blue";558;"US"
"EU";2007;21,7948717948718;"DE";"green";510;"EU"
"US";2007;21,0683760683761;"US";"blue";493;"US"
"CN";2019;10,2424654430093;"CN";"orange";452;"CN"
"US";2006;23,4200743494424;"US";"blue";441;"US"
"CN";2020;10,2759276879163;"CN";"orange";432;"CN"
"EU";2013;7,53145489987595;"FR";"green";425;"EU"
"EU";2015;8,00229182582124;"FR";"green";419;"EU"
"EU";2020;9,58610846812559;"FR";"green";403;"EU"
"EU";2014;6,7524115755627;"FR";"green";399;"EU"
"EU";2012;7,71916214119472;"FR";"green";398;"EU"
"EU";2021;21,3978494623656;"DE";"green";398;"EU"
"CN";2018;8,90933572710951;"CN";"orange";397;"CN"
"JP";2005;26,7893660531697;"JP";"yellow";393;"JP"
"EU";2019;8,63358259687288;"FR";"green";381;"EU"
"EU";2017;8,68932038834951;"FR";"green";358;"EU"
"EU";2006;18,8528943175783;"DE";"green";355;"EU"
"EU";2016;8,59089802871745;"FR";"green";353;"EU"
"EU";2005;22,6993865030675;"DE";"green";333;"EU"
"CN";2021;17,8494623655914;"CN";"orange";332;"CN"
"EU";2011;7,82505910165485;"FR";"green";331;"EU"
"US";2005;22,4948875255624;"US";"blue";330;"US"
"EU";2010;10,4113924050633;"FR";"green";329;"EU"
"EU";2018;7,06912028725314;"FR";"green";315;"EU"
"EU";2004;25,1742160278746;"DE";"green";289;"EU"
"EU";2009;9,49850547990701;"FR";"green";286;"EU"
"CN";2017;6,74757281553398;"CN";"orange";278;"CN"
"US";2004;23,8675958188153;"US";"blue";274;"US"
"JP";2021;13,2795698924731;"JP";"yellow";247;"JP"
"EU";2008;8,47107438016529;"FR";"green";246;"EU"
"KR";2018;4,86983842010772;"KR";"lightgreen";217;"KR"
"EU";2021;11,6129032258065;"FR";"green";216;"EU"
"KR";2013;3,7745879851143;"KR";"lightgreen";213;"KR"
"US";2021;11,0752688172043;"US";"blue";206;"US"
"JP";2004;17,8571428571429;"JP";"yellow";205;"JP"
"KR";2020;4,82873453853473;"KR";"lightgreen";203;"KR"
"KR";2016;4,86736432221952;"KR";"lightgreen";200;"KR"
"KR";2017;4,73300970873786;"KR";"lightgreen";195;"KR"
"CN";2016;4,72134339255293;"CN";"orange";194;"CN"
"EU";2014;3,21543408360129;"UK";"green";190;"EU"
"KR";2015;3,62872421695951;"KR";"lightgreen";190;"KR"
"EU";2014;3,14774073447284;"SE";"green";186;"EU"
"EU";2007;7,82051282051282;"FR";"green";183;"EU"
"KR";2012;3,45228859581071;"KR";"lightgreen";178;"KR"
"KR";2014;2,86004400067693;"KR";"lightgreen";169;"KR"
"EU";2018;3,79263913824057;"UK";"green";169;"EU"
"EU";2015;3,18945760122231;"UK";"green";167;"EU"
"CN";2015;3,07486631016043;"CN";"orange";161;"CN"
"KR";2019;3,64831180602765;"KR";"lightgreen";161;"KR"
"IN";2014;2,62311727872736;"IN";"lightblue";155;"IN"
"KR";2011;3,56973995271868;"KR";"lightgreen";151;"KR"
"CN";2013;2,6581605528974;"CN";"orange";150;"CN"
"IN";2013;2,5872762714868;"IN";"lightblue";146;"IN"
"EU";2015;2,76928953399542;"SE";"green";145;"EU"
"EU";2006;7,64737121614445;"FR";"green";144;"EU"
"EU";2013;2,5518341307815;"UK";"green";144;"EU"
"EU";2017;3,47087378640777;"UK";"green";143;"EU"
"CN";2012;2,71528316524438;"CN";"orange";140;"CN"
"EU";2017;3,17961165048544;"SE";"green";131;"EU"
"EU";2012;2,40496508921645;"UK";"green";124;"EU"
"EU";2016;2,94475541494281;"UK";"green";121;"EU"
"EU";2019;2,74189893496488;"UK";"green";121;"EU"
"EU";2020;2,64034253092293;"SE";"green";111;"EU"
"EU";2016;2,67705037722074;"SE";"green";110;"EU"
"EU";2019;2,46997507364605;"SE";"green";109;"EU"
"EU";2011;2,5531914893617;"SE";"green";108;"EU"
"EU";2020;2,56898192197907;"UK";"green";108;"EU"
"KR";2021;5,80645161290323;"KR";"lightgreen";108;"KR"
"EU";2008;3,68457300275482;"UK";"green";107;"EU"
"EU";2011;2,52955082742317;"UK";"green";107;"EU"
"IN";2012;2,07525213343677;"IN";"lightblue";107;"IN"
"EU";2018;2,37881508078995;"SE";"green";106;"EU"
"EU";2009;3,4207904350714;"UK";"green";103;"EU"
"CN";2014;1,67541039092909;"CN";"orange";99;"CN"
"EU";2005;6,68029993183367;"FR";"green";98;"EU"
"EU";2004;8,27526132404181;"FR";"green";95;"EU"
"EU";2013;1,66578061314903;"SE";"green";94;"EU"
"EU";2012;1,66795965865012;"SE";"green";86;"EU"
"EU";2020;2,04567078972407;"IT";"green";86;"EU"
"EU";2010;2,68987341772152;"UK";"green";85;"EU"
"CN";2011;2,00945626477541;"CN";"orange";85;"CN"
"EU";2010;2,59493670886076;"SE";"green";82;"EU"
"CA";2016;1,9712825504989;"CA";"lightgrey";81;"CA"
"IN";2011;1,84397163120567;"IN";"lightblue";78;"IN"
"KR";2010;2,34177215189873;"KR";"lightgreen";74;"KR"
"EU";2019;1,65420348968955;"IT";"green";73;"EU"
"EU";2007;3,07692307692308;"UK";"green";72;"EU"
"EU";2019;1,63154316791298;"AT";"green";72;"EU"
"EU";2020;1,71265461465271;"AT";"green";72;"EU"
"EU";2008;2,44490358126722;"SE";"green";71;"EU"
"EU";2016;1,67924069116573;"AT";"green";69;"EU"
"EU";2018;1,54847396768402;"AT";"green";69;"EU"
