"id";"x";"y";"label";"color";"count";"parent"
"US";2018;7,93407155648138;"US";"blue";4342;"US"
"CN";2019;6,6373661499121;"CN";"orange";4153;"CN"
"US";2019;6,46955409940866;"US";"blue";4048;"US"
"US";2020;6,81561610136649;"US";"blue";4045;"US"
"US";2017;8,22162833273711;"US";"blue";3907;"US"
"CN";2018;7,03687461170193;"CN";"orange";3851;"CN"
"US";2016;9,31869015606544;"US";"blue";3708;"US"
"CN";2020;5,89394935045241;"CN";"orange";3498;"CN"
"US";2014;9,48020769359611;"US";"blue";3396;"US"
"US";2020;5,64626194207148;"US";"blue";3351;"US"
"CN";2017;6,8285600050504;"CN";"orange";3245;"CN"
"US";2015;8,98976661182835;"US";"blue";3224;"US"
"US";2019;4,7930318043791;"US";"blue";2999;"US"
"US";2020;4,75829415828405;"US";"blue";2824;"US"
"US";2019;4,48937190346812;"US";"blue";2809;"US"
"US";2013;9,5210057839504;"US";"blue";2749;"US"
"US";2018;4,66505865584914;"US";"blue";2553;"US"
"US";2017;5,15771974495486;"US";"blue";2451;"US"
"US";2016;6,05413284411048;"US";"blue";2409;"US"
"CN";2019;3,82771296148314;"CN";"orange";2395;"CN"
"US";2014;6,32293004299034;"US";"blue";2265;"US"
"US";2007;12,5201265893065;"US";"blue";2255;"US"
"CN";2014;6,11356149852046;"CN";"orange";2190;"CN"
"CN";2015;6,05916961771185;"CN";"orange";2173;"CN"
"CN";2016;5,44846824658842;"CN";"orange";2168;"CN"
"US";2008;11,5598885793872;"US";"blue";2158;"US"
"US";2018;3,89394437744399;"US";"blue";2131;"US"
"US";2015;5,90580821459443;"US";"blue";2118;"US"
"US";2018;3,85557139202573;"US";"blue";2110;"US"
"CN";2017;4,39595126365186;"CN";"orange";2089;"CN"
"US";2021;6,74164565962123;"US";"blue";2086;"US"
"US";2017;4,38753393236674;"US";"blue";2085;"US"
"CN";2020;3,47773340747106;"CN";"orange";2064;"CN"
"CN";2020;3,47604845911473;"CN";"orange";2063;"CN"
"US";2016;5,12930059561207;"US";"blue";2041;"US"
"US";2021;6,55419817723483;"US";"blue";2028;"US"
"US";2014;5,61386857238568;"US";"blue";2011;"US"
"US";2019;3,1245005593735;"US";"blue";1955;"US"
"US";2012;8,11769616026711;"US";"blue";1945;"US"
"CN";2018;3,53396922852026;"CN";"orange";1934;"CN"
"US";2020;3,2081416704578;"US";"blue";1904;"US"
"US";2019;3,04139363912418;"US";"blue";1903;"US"
"US";2015;5,29236260212475;"US";"blue";1898;"US"
"US";2009;10,0222128199704;"US";"blue";1895;"US"
