"id";"x";"y";"label";"color";"count";"parent"
"JP";2014;25,422559503277;"JP";"yellow";1474;"JP"
"JP";2013;25,8344333396191;"JP";"yellow";1370;"JP"
"JP";2015;25,3572108973138;"JP";"yellow";1331;"JP"
"US";2014;22,5767506036564;"US";"blue";1309;"US"
"JP";2016;24,066237350506;"JP";"yellow";1308;"JP"
"JP";2012;23,7003912800447;"JP";"yellow";1272;"JP"
"JP";2017;20,7934821112292;"JP";"yellow";1174;"JP"
"JP";2011;24,1965973534972;"JP";"yellow";1152;"JP"
"JP";2018;20,150591609896;"JP";"yellow";1124;"JP"
"US";2013;20,8749764284367;"US";"blue";1107;"US"
"US";2017;19,4119730782855;"US";"blue";1096;"US"
"US";2012;20,1229737283399;"US";"blue";1080;"US"
"US";2016;19,834406623735;"US";"blue";1078;"US"
"JP";2019;19,6605110986756;"JP";"yellow";1054;"JP"
"US";2011;21,8441503885738;"US";"blue";1040;"US"
"US";2008;24,7432529257225;"US";"blue";1036;"US"
"US";2018;18,4833273574758;"US";"blue";1031;"US"
"US";2019;19,231486662936;"US";"blue";1031;"US"
"US";2015;19,5084778052962;"US";"blue";1024;"US"
"US";2009;23,4393404004711;"US";"blue";995;"US"
"US";2007;25,6038647342995;"US";"blue";954;"US"
"JP";2020;18,5074029611845;"JP";"yellow";925;"JP"
"EU";2012;17,1417924352525;"DE";"green";920;"EU"
"JP";2009;21,2956419316843;"JP";"yellow";904;"JP"
"US";2010;22,4199288256228;"US";"blue";882;"US"
"JP";2008;20,8502507762121;"JP";"yellow";873;"JP"
"US";2020;17,4269707883153;"US";"blue";871;"US"
"US";2006;25,2331002331002;"US";"blue";866;"US"
"EU";2009;19,5759717314488;"DE";"green";831;"EU"
"CN";2020;16,1264505802321;"CN";"orange";806;"CN"
"JP";2010;20,0305033045247;"JP";"yellow";788;"JP"
"EU";2017;13,5671271696776;"DE";"green";766;"EU"
"EU";2013;14,4069394682255;"DE";"green";764;"EU"
"EU";2008;18,1514210652018;"DE";"green";760;"EU"
"EU";2014;13,0562262849258;"DE";"green";757;"EU"
"EU";2018;13,3022588741484;"DE";"green";742;"EU"
"EU";2011;15,5219491703424;"DE";"green";739;"EU"
"EU";2016;13,3578656853726;"DE";"green";726;"EU"
"JP";2007;19,4041867954911;"JP";"yellow";723;"JP"
"EU";2015;13,7359497047057;"DE";"green";721;"EU"
"EU";2007;19,3236714975845;"DE";"green";720;"EU"
"US";2005;24,8263888888889;"US";"blue";715;"US"
"JP";2006;20,7750582750583;"JP";"yellow";713;"JP"
"EU";2019;12,908039544861;"DE";"green";692;"EU"
"EU";2010;16,9547534316218;"DE";"green";667;"EU"
"EU";2006;18,9685314685315;"DE";"green";651;"EU"
"EU";2004;25,077399380805;"DE";"green";648;"EU"
"EU";2005;21,4583333333333;"DE";"green";618;"EU"
"CN";2019;11,1546353292296;"CN";"orange";598;"CN"
"US";2004;23,0650154798762;"US";"blue";596;"US"
"JP";2005;19,7916666666667;"JP";"yellow";570;"JP"
"EU";2020;11,1644657863145;"DE";"green";558;"EU"
"CN";2018;9,60917891717462;"CN";"orange";536;"CN"
"CN";2017;8,44845908607864;"CN";"orange";477;"CN"
"CN";2021;19,2916666666667;"CN";"orange";463;"CN"
"JP";2004;16,0603715170279;"JP";"yellow";415;"JP"
