"id";"x";"y";"label";"color";"count";"parent"
"US";2010;39,7058823529412;"US";"blue";27;"US"
"US";2014;36;"US";"blue";27;"US"
"US";2012;32;"US";"blue";24;"US"
"US";2013;25,974025974026;"US";"blue";20;"US"
"EU";2009;25;"DE";"green";19;"EU"
"US";2011;27,1428571428571;"US";"blue";19;"US"
"EU";2011;25,7142857142857;"DE";"green";18;"EU"
"US";2019;27,2727272727273;"US";"blue";15;"US"
"US";2009;18,4210526315789;"US";"blue";14;"US"
"US";2015;21,6666666666667;"US";"blue";13;"US"
"EU";2008;30,7692307692308;"DE";"green";12;"EU"
"JP";2013;15,5844155844156;"JP";"yellow";12;"JP"
"US";2016;33,3333333333333;"US";"blue";12;"US"
"US";2017;21,1538461538462;"US";"blue";11;"US"
"EU";2014;12;"DE";"green";9;"EU"
"JP";2014;12;"JP";"yellow";9;"JP"
"CN";2018;14,2857142857143;"CN";"orange";9;"CN"
"JP";2018;14,2857142857143;"JP";"yellow";9;"JP"
"CN";2020;16,6666666666667;"CN";"orange";9;"CN"
"US";2008;20,5128205128205;"US";"blue";8;"US"
"CN";2009;10,5263157894737;"CN";"orange";8;"CN"
"CA";2010;11,7647058823529;"CA";"lightgrey";8;"CA"
"EU";2014;10,6666666666667;"SE";"green";8;"EU"
"US";2018;12,6984126984127;"US";"blue";8;"US"
"US";2020;14,8148148148148;"US";"blue";8;"US"
"EU";2007;25;"DE";"green";7;"EU"
"EU";2015;11,6666666666667;"DE";"green";7;"EU"
"JP";2015;11,6666666666667;"JP";"yellow";7;"JP"
"KR";2017;13,4615384615385;"KR";"lightgreen";7;"KR"
"KR";2018;11,1111111111111;"KR";"lightgreen";7;"KR"
"JP";2009;7,89473684210526;"JP";"yellow";6;"JP"
"EU";2012;8;"FR";"green";6;"EU"
"KR";2012;8;"KR";"lightgreen";6;"KR"
"CN";2013;7,79220779220779;"CN";"orange";6;"CN"
"CA";2019;10,9090909090909;"CA";"lightgrey";6;"CA"
"CA";2020;11,1111111111111;"CA";"lightgrey";6;"CA"
"EU";2009;6,57894736842105;"NL";"green";5;"EU"
"US";2006;22,7272727272727;"US";"blue";5;"US"
"US";2004;45,4545454545455;"US";"blue";5;"US"
"EU";2009;6,57894736842105;"SE";"green";5;"EU"
"EU";2010;7,35294117647059;"DE";"green";5;"EU"
"EU";2012;6,66666666666667;"DE";"green";5;"EU"
"EU";2013;6,49350649350649;"DE";"green";5;"EU"
"CA";2012;6,66666666666667;"CA";"lightgrey";5;"CA"
"EU";2013;6,49350649350649;"FI";"green";5;"EU"
"KR";2015;8,33333333333333;"KR";"lightgreen";5;"KR"
"JP";2016;13,8888888888889;"JP";"yellow";5;"JP"
"EU";2017;9,61538461538461;"FR";"green";5;"EU"
"CA";2018;7,93650793650794;"CA";"lightgrey";5;"CA"
"KR";2020;9,25925925925926;"KR";"lightgreen";5;"KR"
"EU";2009;5,26315789473684;"UK";"green";4;"EU"
"EU";2008;10,2564102564103;"FR";"green";4;"EU"
"CN";2006;18,1818181818182;"CN";"orange";4;"CN"
"US";2005;28,5714285714286;"US";"blue";4;"US"
"US";2007;14,2857142857143;"US";"blue";4;"US"
"JP";2010;5,88235294117647;"JP";"yellow";4;"JP"
"EU";2011;5,71428571428571;"FR";"green";4;"EU"
"CA";2011;5,71428571428571;"CA";"lightgrey";4;"CA"
"EU";2014;5,33333333333333;"UK";"green";4;"EU"
"EU";2015;6,66666666666667;"UK";"green";4;"EU"
"EU";2016;11,1111111111111;"DE";"green";4;"EU"
"CN";2015;6,66666666666667;"CN";"orange";4;"CN"
"EU";2017;7,69230769230769;"IT";"green";4;"EU"
"EU";2018;6,34920634920635;"IT";"green";4;"EU"
"EU";2018;6,34920634920635;"FR";"green";4;"EU"
"EU";2018;6,34920634920635;"SE";"green";4;"EU"
"KR";2019;7,27272727272727;"KR";"lightgreen";4;"KR"
"EU";2020;7,40740740740741;"SE";"green";4;"EU"
"EU";2021;15,3846153846154;"DE";"green";4;"EU"
"JP";2020;7,40740740740741;"JP";"yellow";4;"JP"
"KR";2013;5,19480519480519;"KR";"lightgreen";4;"KR"
"EU";2017;7,69230769230769;"SE";"green";4;"EU"
"CA";2008;7,69230769230769;"CA";"lightgrey";3;"CA"
"CA";2007;10,7142857142857;"CA";"lightgrey";3;"CA"
"CN";2004;27,2727272727273;"CN";"orange";3;"CN"
"EU";2006;13,6363636363636;"DE";"green";3;"EU"
"EU";2007;10,7142857142857;"FI";"green";3;"EU"
"EU";2006;13,6363636363636;"FR";"green";3;"EU"
"EU";2010;4,41176470588235;"UK";"green";3;"EU"
"EU";2011;4,28571428571429;"NL";"green";3;"EU"
"EU";2010;4,41176470588235;"PL";"green";3;"EU"
"IN";2010;4,41176470588235;"IN";"lightblue";3;"IN"
"EU";2010;4,41176470588235;"SE";"green";3;"EU"
"EU";2011;4,28571428571429;"SE";"green";3;"EU"
"EU";2013;3,8961038961039;"NO";"green";3;"EU"
"EU";2012;4;"IT";"green";3;"EU"
"AU";2012;4;"AU";"lightblue";3;"AU"
"JP";2012;4;"JP";"yellow";3;"JP"
"AU";2013;3,8961038961039;"AU";"lightblue";3;"AU"
"EU";2013;3,8961038961039;"ES";"green";3;"EU"
"CN";2014;4;"CN";"orange";3;"CN"
"EU";2015;5;"SE";"green";3;"EU"
"EU";2016;8,33333333333333;"SE";"green";3;"EU"
"CN";2017;5,76923076923077;"CN";"orange";3;"CN"
"JP";2017;5,76923076923077;"JP";"yellow";3;"JP"
"JP";2019;5,45454545454545;"JP";"yellow";3;"JP"
"EU";2020;5,55555555555556;"CH";"green";3;"EU"
"EU";2021;11,5384615384615;"NO";"green";3;"EU"
"CN";2021;11,5384615384615;"CN";"orange";3;"CN"
"EU";2008;5,12820512820513;"CZ";"green";2;"EU"
"EU";2008;5,12820512820513;"AT";"green";2;"EU"
"EU";2005;14,2857142857143;"DE";"green";2;"EU"
"EU";2006;9,09090909090909;"UK";"green";2;"EU"
"EU";2009;2,63157894736842;"NO";"green";2;"EU"
"CN";2008;5,12820512820513;"CN";"orange";2;"CN"
"EU";2007;7,14285714285714;"IT";"green";2;"EU"
"KR";2007;7,14285714285714;"KR";"lightgreen";2;"KR"
"EU";2005;14,2857142857143;"SE";"green";2;"EU"
"EU";2009;2,63157894736842;"FR";"green";2;"EU"
"EU";2009;2,63157894736842;"AT";"green";2;"EU"
"CA";2009;2,63157894736842;"CA";"lightgrey";2;"CA"
"EU";2010;2,94117647058824;"IT";"green";2;"EU"
"EU";2011;2,85714285714286;"CH";"green";2;"EU"
"EU";2011;2,85714285714286;"UK";"green";2;"EU"
"EU";2011;2,85714285714286;"HU";"green";2;"EU"
"EU";2011;2,85714285714286;"FI";"green";2;"EU"
"EU";2012;2,66666666666667;"CH";"green";2;"EU"
"KR";2011;2,85714285714286;"KR";"lightgreen";2;"KR"
"EU";2012;2,66666666666667;"UK";"green";2;"EU"
"EU";2012;2,66666666666667;"DK";"green";2;"EU"
"EU";2012;2,66666666666667;"NO";"green";2;"EU"
"EU";2012;2,66666666666667;"NL";"green";2;"EU"
"CN";2012;2,66666666666667;"CN";"orange";2;"CN"
"EU";2013;2,5974025974026;"IT";"green";2;"EU"
"EU";2014;2,66666666666667;"FR";"green";2;"EU"
"EU";2014;2,66666666666667;"CH";"green";2;"EU"
"EU";2014;2,66666666666667;"ES";"green";2;"EU"
"IL";2014;2,66666666666667;"IL";"grey";2;"IL"
"AU";2014;2,66666666666667;"AU";"lightblue";2;"AU"
"EU";2015;3,33333333333333;"NO";"green";2;"EU"
"IL";2015;3,33333333333333;"IL";"grey";2;"IL"
"EU";2015;3,33333333333333;"FR";"green";2;"EU"
"EU";2016;5,55555555555556;"CH";"green";2;"EU"
"CN";2016;5,55555555555556;"CN";"orange";2;"CN"
"EU";2017;3,84615384615385;"DE";"green";2;"EU"
"EU";2018;3,17460317460317;"NO";"green";2;"EU"
"EU";2018;3,17460317460317;"CH";"green";2;"EU"
"EU";2018;3,17460317460317;"ES";"green";2;"EU"
"EU";2018;3,17460317460317;"DE";"green";2;"EU"
"EU";2019;3,63636363636364;"DE";"green";2;"EU"
"EU";2019;3,63636363636364;"UK";"green";2;"EU"
"EU";2019;3,63636363636364;"IT";"green";2;"EU"
"TR";2019;3,63636363636364;"TR";"lightblue";2;"TR"
"EU";2019;3,63636363636364;"FI";"green";2;"EU"
"CN";2019;3,63636363636364;"CN";"orange";2;"CN"
"IR";2019;3,63636363636364;"IR";"lightblue";2;"IR"
"EU";2020;3,7037037037037;"DE";"green";2;"EU"
"EU";2020;3,7037037037037;"FR";"green";2;"EU"
"EU";2020;3,7037037037037;"FI";"green";2;"EU"
"US";2021;7,69230769230769;"US";"blue";2;"US"
"EU";2021;7,69230769230769;"UK";"green";2;"EU"
"IL";2021;7,69230769230769;"IL";"grey";2;"IL"
"EU";2021;7,69230769230769;"FI";"green";2;"EU"
"CA";2021;7,69230769230769;"CA";"lightgrey";2;"CA"
"EU";2009;2,63157894736842;"IT";"green";2;"EU"
"JP";2005;14,2857142857143;"JP";"yellow";2;"JP"
"EU";2006;9,09090909090909;"NO";"green";2;"EU"
"EU";2013;2,5974025974026;"FR";"green";2;"EU"
"EU";2008;2,56410256410256;"RO";"green";1;"EU"
"EU";2008;2,56410256410256;"IT";"green";1;"EU"
"EU";2004;9,09090909090909;"AT";"green";1;"EU"
"EU";2005;7,14285714285714;"AT";"green";1;"EU"
"EU";2007;3,57142857142857;"AT";"green";1;"EU"
"AU";2007;3,57142857142857;"AU";"lightblue";1;"AU"
"CA";2006;4,54545454545455;"CA";"lightgrey";1;"CA"
"EU";2008;2,56410256410256;"CH";"green";1;"EU"
"CN";2005;7,14285714285714;"CN";"orange";1;"CN"
"EU";2007;3,57142857142857;"CZ";"green";1;"EU"
"EU";2008;2,56410256410256;"DK";"green";1;"EU"
"EU";2009;1,31578947368421;"EE";"green";1;"EU"
"EU";2004;9,09090909090909;"IT";"green";1;"EU"
"JP";2006;4,54545454545455;"JP";"yellow";1;"JP"
"JP";2007;3,57142857142857;"JP";"yellow";1;"JP"
"KR";2008;2,56410256410256;"KR";"lightgreen";1;"KR"
"EU";2004;9,09090909090909;"NL";"green";1;"EU"
"EU";2005;7,14285714285714;"NL";"green";1;"EU"
"EU";2007;3,57142857142857;"SE";"green";1;"EU"
"TR";2006;4,54545454545455;"TR";"lightblue";1;"TR"
"AU";2009;1,31578947368421;"AU";"lightblue";1;"AU"
"EU";2010;1,47058823529412;"NL";"green";1;"EU"
"EU";2009;1,31578947368421;"DK";"green";1;"EU"
"EU";2010;1,47058823529412;"BE";"green";1;"EU"
"EU";2010;1,47058823529412;"AT";"green";1;"EU"
"IL";2010;1,47058823529412;"IL";"grey";1;"IL"
"KR";2010;1,47058823529412;"KR";"lightgreen";1;"KR"
"EU";2010;1,47058823529412;"CH";"green";1;"EU"
"EU";2010;1,47058823529412;"ES";"green";1;"EU"
"IN";2012;1,33333333333333;"IN";"lightblue";1;"IN"
"TW";2010;1,47058823529412;"TW";"lightblue";1;"TW"
"EU";2011;1,42857142857143;"PL";"green";1;"EU"
"AU";2011;1,42857142857143;"AU";"lightblue";1;"AU"
"EU";2011;1,42857142857143;"ES";"green";1;"EU"
"EU";2011;1,42857142857143;"IT";"green";1;"EU"
"EU";2012;1,33333333333333;"AT";"green";1;"EU"
"EU";2012;1,33333333333333;"BE";"green";1;"EU"
"EU";2013;1,2987012987013;"PL";"green";1;"EU"
"RU";2012;1,33333333333333;"RU";"lightblue";1;"RU"
"NZ";2012;1,33333333333333;"NZ";"lightblue";1;"NZ"
