"id";"x";"y";"label";"color";"count";"parent"
"US";2010;20,7547169811321;"US";"blue";77;"US"
"US";2011;19,9475065616798;"US";"blue";76;"US"
"US";2012;16,6666666666667;"US";"blue";71;"US"
"US";2014;16,7901234567901;"US";"blue";68;"US"
"US";2018;20,4946996466431;"US";"blue";58;"US"
"US";2013;13,8613861386139;"US";"blue";56;"US"
"US";2009;15,13353115727;"US";"blue";51;"US"
"US";2019;15,5763239875389;"US";"blue";50;"US"
"US";2016;15,0159744408946;"US";"blue";47;"US"
"EU";2013;11,3861386138614;"DE";"green";46;"EU"
"CN";2019;14,3302180685358;"CN";"orange";46;"CN"
"US";2015;13,2352941176471;"US";"blue";45;"US"
"EU";2012;10,3286384976526;"UK";"green";44;"EU"
"EU";2010;11,3207547169811;"UK";"green";42;"EU"
"US";2017;13,5922330097087;"US";"blue";42;"US"
"EU";2011;10,498687664042;"UK";"green";40;"EU"
"EU";2013;9,65346534653465;"UK";"green";39;"EU"
"JP";2019;12,1495327102804;"JP";"yellow";39;"JP"
"EU";2011;9,9737532808399;"DE";"green";38;"EU"
"US";2008;15,4811715481172;"US";"blue";37;"US"
"EU";2012;8,68544600938967;"DE";"green";37;"EU"
"KR";2016;11,8210862619808;"KR";"lightgreen";37;"KR"
"JP";2016;11,8210862619808;"JP";"yellow";37;"JP"
"US";2020;15,0627615062761;"US";"blue";36;"US"
"KR";2012;8,21596244131455;"KR";"lightgreen";35;"KR"
"KR";2019;10,9034267912773;"KR";"lightgreen";35;"KR"
"US";2007;19,1011235955056;"US";"blue";34;"US"
"CN";2020;14,2259414225941;"CN";"orange";34;"CN"
"EU";2009;9,79228486646884;"UK";"green";33;"EU"
"US";2005;27,0491803278689;"US";"blue";33;"US"
"EU";2010;8,89487870619946;"DE";"green";33;"EU"
"EU";2014;8,14814814814815;"UK";"green";33;"EU"
"EU";2014;8,14814814814815;"DE";"green";33;"EU"
"KR";2017;10,6796116504854;"KR";"lightgreen";33;"KR"
"KR";2015;9,41176470588235;"KR";"lightgreen";32;"KR"
"EU";2015;9,11764705882353;"FR";"green";31;"EU"
"JP";2014;7,65432098765432;"JP";"yellow";31;"JP"
"KR";2014;7,65432098765432;"KR";"lightgreen";31;"KR"
"JP";2018;10,9540636042403;"JP";"yellow";31;"JP"
"EU";2009;8,90207715133531;"DE";"green";30;"EU"
"JP";2013;7,42574257425743;"JP";"yellow";30;"JP"
"CN";2017;9,70873786407767;"CN";"orange";30;"CN"
"JP";2020;12,5523012552301;"JP";"yellow";30;"JP"
"EU";2008;12,1338912133891;"UK";"green";29;"EU"
"CN";2018;10,2473498233216;"CN";"orange";29;"CN"
"EU";2017;9,06148867313916;"UK";"green";28;"EU"
"CN";2021;22,4;"CN";"orange";28;"CN"
"EU";2013;6,43564356435644;"FR";"green";26;"EU"
