"id";"x";"y";"label";"color";"count";"parent"
"US";2014;40,3908794788274;"US";"blue";124;"US"
"US";2013;37,4613003095975;"US";"blue";121;"US"
"US";2018;40,3389830508475;"US";"blue";119;"US"
"US";2012;31,5068493150685;"US";"blue";92;"US"
"US";2015;31,8681318681319;"US";"blue";87;"US"
"US";2019;31,7518248175182;"US";"blue";87;"US"
"US";2020;34,136546184739;"US";"blue";85;"US"
"US";2011;32,8;"US";"blue";82;"US"
"US";2016;26,0450160771704;"US";"blue";81;"US"
"US";2017;27,6752767527675;"US";"blue";75;"US"
"US";2021;40,5063291139241;"US";"blue";64;"US"
"JP";2012;20,8904109589041;"JP";"yellow";61;"JP"
"US";2010;35,0877192982456;"US";"blue";60;"US"
"EU";2011;19,6;"FR";"green";49;"EU"
"EU";2013;15,1702786377709;"FR";"green";49;"EU"
"JP";2016;15,7556270096463;"JP";"yellow";49;"JP"
"US";2009;32,6388888888889;"US";"blue";47;"US"
"JP";2011;18,8;"JP";"yellow";47;"JP"
"JP";2015;17,2161172161172;"JP";"yellow";47;"JP"
"JP";2013;13,312693498452;"JP";"yellow";43;"JP"
"US";2008;31,5384615384615;"US";"blue";41;"US"
"EU";2014;13,3550488599349;"FR";"green";41;"EU"
"JP";2017;15,1291512915129;"JP";"yellow";41;"JP"
"EU";2015;14,2857142857143;"FR";"green";39;"EU"
"EU";2012;13,013698630137;"FR";"green";38;"EU"
"KR";2020;15,2610441767068;"KR";"lightgreen";38;"KR"
"US";2006;38,2978723404255;"US";"blue";36;"US"
"JP";2014;11,7263843648208;"JP";"yellow";36;"JP"
"EU";2017;13,2841328413284;"FR";"green";36;"EU"
"KR";2019;12,4087591240876;"KR";"lightgreen";34;"KR"
"CN";2014;10,7491856677524;"CN";"orange";33;"CN"
"RU";2016;10,2893890675241;"RU";"lightblue";32;"RU"
"CN";2016;10,2893890675241;"CN";"orange";32;"CN"
"KR";2018;10,5084745762712;"KR";"lightgreen";31;"KR"
"JP";2009;20,8333333333333;"JP";"yellow";30;"JP"
"EU";2007;26,1261261261261;"FR";"green";29;"EU"
"US";2004;29,8969072164948;"US";"blue";29;"US"
"EU";2010;16,9590643274854;"FR";"green";29;"EU"
"EU";2008;21,5384615384615;"FR";"green";28;"EU"
"KR";2016;8,68167202572347;"KR";"lightgreen";27;"KR"
"JP";2018;8,8135593220339;"JP";"yellow";26;"JP"
"EU";2009;17,3611111111111;"FR";"green";25;"EU"
"US";2007;22,5225225225225;"US";"blue";25;"US"
"CN";2015;9,15750915750916;"CN";"orange";25;"CN"
"EU";2005;24,7422680412371;"FR";"green";24;"EU"
"JP";2010;14,0350877192982;"JP";"yellow";24;"JP"
"EU";2012;8,21917808219178;"DE";"green";24;"EU"
"RU";2019;8,75912408759124;"RU";"lightblue";24;"RU"
"CN";2020;9,63855421686747;"CN";"orange";24;"CN"
"CN";2017;8,48708487084871;"CN";"orange";23;"CN"
"EU";2013;6,81114551083591;"DE";"green";22;"EU"
"EU";2016;7,07395498392283;"DE";"green";22;"EU"
"EU";2016;7,07395498392283;"FR";"green";22;"EU"
"RU";2017;8,11808118081181;"RU";"lightblue";22;"RU"
"JP";2019;8,02919708029197;"JP";"yellow";22;"JP"
"RU";2020;8,83534136546185;"RU";"lightblue";22;"RU"
"EU";2014;6,84039087947883;"DE";"green";21;"EU"
"KR";2013;6,5015479876161;"KR";"lightgreen";21;"KR"
"EU";2019;7,66423357664234;"FR";"green";21;"EU"
"EU";2004;20,6185567010309;"DE";"green";20;"EU"
"EU";2018;6,77966101694915;"FR";"green";20;"EU"
"CN";2019;7,2992700729927;"CN";"orange";20;"CN"
"RU";2015;6,95970695970696;"RU";"lightblue";19;"RU"
"CN";2018;6,44067796610169;"CN";"orange";19;"CN"
"KR";2017;6,64206642066421;"KR";"lightgreen";18;"KR"
"EU";2007;15,3153153153153;"DE";"green";17;"EU"
"EU";2010;9,94152046783626;"DE";"green";17;"EU"
"EU";2019;6,2043795620438;"UK";"green";17;"EU"
"JP";2020;6,82730923694779;"JP";"yellow";17;"JP"
"US";2005;15,4639175257732;"US";"blue";15;"US"
"JP";2008;11,5384615384615;"JP";"yellow";15;"JP"
"CA";2012;5,13698630136986;"CA";"lightgrey";15;"CA"
"EU";2015;5,49450549450549;"DE";"green";15;"EU"
"EU";2006;14,8936170212766;"DE";"green";14;"EU"
"RU";2018;4,74576271186441;"RU";"lightblue";14;"RU"
"CA";2018;4,74576271186441;"CA";"lightgrey";14;"CA"
"EU";2008;10;"DE";"green";13;"EU"
"EU";2004;13,4020618556701;"FR";"green";13;"EU"
"EU";2006;13,8297872340426;"FR";"green";13;"EU"
"CN";2013;4,02476780185759;"CN";"orange";13;"CN"
"RU";2014;4,23452768729642;"RU";"lightblue";13;"RU"
"EU";2019;4,74452554744526;"DE";"green";13;"EU"
"EU";2020;5,22088353413655;"DE";"green";13;"EU"
"EU";2020;5,22088353413655;"UK";"green";13;"EU"
"EU";2021;8,22784810126582;"DE";"green";13;"EU"
"EU";2021;8,22784810126582;"FR";"green";13;"EU"
"KR";2021;8,22784810126582;"KR";"lightgreen";13;"KR"
"CN";2021;8,22784810126582;"CN";"orange";13;"CN"
"EU";2009;8,33333333333333;"DE";"green";12;"EU"
"KR";2012;4,10958904109589;"KR";"lightgreen";12;"KR"
"CA";2013;3,71517027863777;"CA";"lightgrey";12;"CA"
"CA";2016;3,85852090032154;"CA";"lightgrey";12;"CA"
"EU";2018;4,06779661016949;"DE";"green";12;"EU"
"EU";2018;4,06779661016949;"UK";"green";12;"EU"
"EU";2020;4,81927710843374;"FR";"green";12;"EU"
"RU";2021;7,59493670886076;"RU";"lightblue";12;"RU"
"KR";2014;3,58306188925081;"KR";"lightgreen";11;"KR"
"EU";2016;3,53697749196141;"SE";"green";11;"EU"
"EU";2005;10,3092783505155;"DE";"green";10;"EU"
"JP";2007;9,00900900900901;"JP";"yellow";10;"JP"
"EU";2011;4;"SE";"green";10;"EU"
"EU";2011;4;"UK";"green";10;"EU"
"KR";2015;3,66300366300366;"KR";"lightgreen";10;"KR"
"EU";2017;3,690036900369;"DE";"green";10;"EU"
"ZA";2005;9,27835051546392;"ZA";"lightblue";9;"ZA"
"JP";2005;9,27835051546392;"JP";"yellow";9;"JP"
"EU";2011;3,6;"DE";"green";9;"EU"
"KR";2011;3,6;"KR";"lightgreen";9;"KR"
"RU";2012;3,08219178082192;"RU";"lightblue";9;"RU"
"EU";2021;5,69620253164557;"UK";"green";9;"EU"
"EU";2008;6,15384615384615;"SE";"green";8;"EU"
"EU";2008;6,15384615384615;"IT";"green";8;"EU"
"EU";2017;2,9520295202952;"UK";"green";8;"EU"
"EU";2018;2,71186440677966;"SE";"green";8;"EU"
"EU";2019;2,91970802919708;"SE";"green";8;"EU"
"CA";2019;2,91970802919708;"CA";"lightgrey";8;"CA"
"EU";2005;7,21649484536082;"SE";"green";7;"EU"
"RU";2010;4,09356725146199;"RU";"lightblue";7;"RU"
"IN";2012;2,3972602739726;"IN";"lightblue";7;"IN"
"CN";2012;2,3972602739726;"CN";"orange";7;"CN"
"EU";2014;2,28013029315961;"UK";"green";7;"EU"
"EU";2017;2,5830258302583;"IT";"green";7;"EU"
"CA";2017;2,5830258302583;"CA";"lightgrey";7;"CA"
"JP";2006;6,38297872340426;"JP";"yellow";6;"JP"
"RU";2005;6,18556701030928;"RU";"lightblue";6;"RU"
"EU";2010;3,50877192982456;"SE";"green";6;"EU"
"CA";2011;2,4;"CA";"lightgrey";6;"CA"
"CA";2020;2,40963855421687;"CA";"lightgrey";6;"CA"
"JP";2021;3,79746835443038;"JP";"yellow";6;"JP"
"JP";2004;5,15463917525773;"JP";"yellow";5;"JP"
"RU";2004;5,15463917525773;"RU";"lightblue";5;"RU"
"RU";2006;5,31914893617021;"RU";"lightblue";5;"RU"
"CN";2009;3,47222222222222;"CN";"orange";5;"CN"
"EU";2009;3,47222222222222;"IT";"green";5;"EU"
"RU";2009;3,47222222222222;"RU";"lightblue";5;"RU"
"CA";2010;2,92397660818713;"CA";"lightgrey";5;"CA"
"IN";2011;2;"IN";"lightblue";5;"IN"
"KR";2010;2,92397660818713;"KR";"lightgreen";5;"KR"
"RU";2011;2;"RU";"lightblue";5;"RU"
"EU";2012;1,71232876712329;"SE";"green";5;"EU"
