"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL41","B01F",27,0.61,20.02,43.18,"south"
"NL42","B01F",8,0.76,26.85,43.18,"south"
"NL34","B01J",38,5.58,45.89,24.31,"south"
"NL41","B01J",51,0.31,5.77,24.31,"south"
"NL42","B01J",100,2.53,40.31,24.31,"south"
"NL41","B01L",32,0.58,35.44,28.92,"south"
"NL42","B01L",5,0.38,21.77,28.92,"south"
"NL41","B02C",11,0.53,10.95,57.7,"south"
"NL42","B02C",4,0.82,29.24,57.7,"south"
"NL34","B03B",1,7.1,35.2,45.81,"south"
"NL41","B03B",1,0.29,4.14,45.81,"south"
"NL41","B03C",8,0.85,15.32,53.92,"south"
"NL41","B04B",4,0.48,11.62,52.6,"south"
"NL41","B04C",3,0.68,4.21,48.22,"south"
"NL34","B05B",2,0.81,29.28,44.87,"south"
"NL41","B05B",34,0.56,17.82,44.87,"south"
"NL42","B05B",5,0.35,23.86,44.87,"south"
"NL34","B05C",6,7.4,28.51,56.94,"south"
"NL41","B05C",8,0.4,13.53,56.94,"south"
"NL42","B05C",2,0.42,37.93,56.94,"south"
"NL34","B05D",5,3.06,45.34,48.19,"south"
"NL41","B05D",21,0.52,10.97,48.19,"south"
"NL42","B05D",22,2.31,44.66,48.19,"south"
"NL41","B06B",87,7.43,55.61,46.81,"south"
"NL34","B07B",1,2.95,33.33,57.59,"south"
"NL41","B07B",2,0.24,12.5,57.59,"south"
"NL42","B07B",1,0.51,24.52,57.59,"south"
"NL34","B07C",1,2.07,26.76,45.97,"south"
"NL41","B07C",4,0.34,31.84,45.97,"south"
"NL42","B07C",2,0.71,30.47,45.97,"south"
"NL34","B08B",1,0.64,19.39,46.39,"south"
"NL41","B08B",64,1.68,21.96,46.39,"south"
"NL42","B08B",1,0.11,19.14,46.39,"south"
"NL41","B09B",1,0.12,2.86,38.04,"south"
"NL42","B09B",1,0.51,34.76,38.04,"south"
"NL41","B09C",1,0.42,2.31,37.66,"south"
"NL41","B21B",1,0.06,6.51,62.04,"south"
"NL42","B21B",1,0.27,11.9,62.04,"south"
"NL34","B21C",1,2.14,10.44,64.24,"south"
"NL41","B21C",1,0.09,6.23,64.24,"south"
"NL42","B21C",2,0.74,10.28,64.24,"south"
"NL41","B21D",9,0.21,5.54,63.07,"south"
"NL42","B21D",1,0.1,10.01,63.07,"south"
"NL42","B22C",2,0.85,15.67,56.37,"south"
"NL42","B22D",3,0.54,10.15,60.8,"south"
"NL34","B22F",1,0.39,43.46,46.35,"south"
"NL41","B22F",10,0.16,7.09,46.35,"south"
"NL42","B22F",2,0.14,38.77,46.35,"south"
"NL41","B23B",1,0.03,3.83,66.48,"south"
"NL42","B23B",5,0.67,18.26,66.48,"south"
"NL34","B23C",1,2.11,8.82,69.62,"south"
"NL42","B23C",5,1.81,8.38,69.62,"south"
"NL41","B23D",3,0.18,5.14,70.58,"south"
"NL42","B23D",2,0.5,6.47,70.58,"south"
"NL41","B23G",1,0.75,1.27,73.84,"south"
"NL41","B23H",1,0.33,9.39,62.69,"south"
"NL34","B23K",2,0.56,21.35,58.61,"south"
"NL41","B23K",18,0.21,14.08,58.61,"south"
"NL42","B23K",8,0.39,22.57,58.61,"south"
"NL41","B23P",6,0.19,3.12,61.06,"south"
"NL42","B23P",1,0.13,10.97,61.06,"south"
"NL41","B23Q",2,0.05,6.87,67.93,"south"
"NL42","B23Q",1,0.1,10.5,67.93,"south"
"NL41","B24B",3,0.12,6.55,65.83,"south"
"NL41","B24C",4,0.68,15.37,57.43,"south"
"NL42","B24C",1,0.72,14.5,57.43,"south"
"NL41","B25B",1,0.04,8.29,64.05,"south"
"NL42","B25B",1,0.15,6.52,64.05,"south"
"NL41","B25D",1,0.1,3.18,72.47,"south"
"NL41","B25F",1,0.05,7.82,76.71,"south"
"NL41","B25G",1,0.36,24.79,59.4,"south"
"NL34","B25H",1,2.72,14.87,55.58,"south"
"NL34","B25J",1,0.42,19.68,42.16,"south"
"NL41","B25J",29,0.5,21.46,42.16,"south"
"NL42","B25J",3,0.22,13.59,42.16,"south"
"NL41","B26B",157,10.62,40.89,35.91,"south"
"NL41","B26D",3,0.12,16.91,53.92,"south"
"NL42","B26D",4,0.67,28.8,53.92,"south"
"NL41","B26F",3,0.31,7.58,60.8,"south"
"NL42","B26F",1,0.43,20.48,60.8,"south"
"NL41","B27N",3,0.3,1.81,53.51,"south"
"NL42","B27N",1,0.42,38.88,53.51,"south"
"NL34","B28B",1,1.01,37.8,44.81,"south"
"NL41","B28B",11,0.45,6.3,44.81,"south"
"NL42","B28B",2,0.35,31.77,44.81,"south"
"NL34","B29B",5,3.01,62.2,52.13,"south"
"NL41","B29B",12,0.3,4.38,52.13,"south"
"NL42","B29B",34,3.52,63.7,52.13,"south"
"NL34","B29C",28,2.34,50.04,53.33,"south"
"NL41","B29C",216,0.74,9.85,53.33,"south"
"NL42","B29C",174,2.5,49.11,53.33,"south"
"NL34","B29D",10,4.77,46.16,45.22,"south"
"NL41","B29D",15,0.29,12.28,45.22,"south"
"NL42","B29D",6,0.49,42.27,45.22,"south"
"NL34","B29K",16,3.34,59.08,52.61,"south"
"NL41","B29K",107,0.91,7.39,52.61,"south"
"NL42","B29K",119,4.27,58.36,52.61,"south"
"NL34","B29L",6,1.26,47.08,54.58,"south"
"NL41","B29L",82,0.7,10.31,54.58,"south"
"NL42","B29L",62,2.24,46.94,54.58,"south"
"NL34","B30B",5,5.8,28.33,59.08,"south"
"NL41","B30B",9,0.43,8.41,59.08,"south"
"NL42","B30B",4,0.8,27.81,59.08,"south"
"NL41","B31B",3,0.22,7.38,64.61,"south"
"NL41","B31C",1,2.37,0.57,57.58,"south"
"NL41","B31D",1,0.28,18.87,58.5,"south"
"NL42","B31D",12,14.17,30.19,58.5,"south"
"NL34","B32B",14,1.93,38.87,42.09,"south"
"NL41","B32B",75,0.42,10.44,42.09,"south"
"NL42","B32B",109,2.59,40.9,42.09,"south"
"NL34","B33Y",14,3.6,38.78,44.68,"south"
"NL41","B33Y",94,0.99,13.44,44.68,"south"
"NL42","B33Y",43,1.9,36.04,44.68,"south"
"NL41","B41C",1,0.5,12.44,56.85,"south"
"NL42","B41C",1,2.09,40.1,56.85,"south"
"NL41","B41F",10,0.54,9.43,54.51,"south"
"NL42","B41F",13,2.93,41.8,54.51,"south"
"NL34","B41J",2,1.37,18.31,48,"south"
"NL41","B41J",13,0.36,17.4,48,"south"
"NL42","B41J",265,31.29,62.98,48,"south"
"NL41","B41K",4,4.37,16.73,42.42,"south"
"NL42","B41K",1,4.6,22.81,42.42,"south"
"NL42","B41L",1,22.43,54.39,60.51,"south"
"NL41","B41M",11,0.41,12.45,41.4,"south"
"NL42","B41M",32,5.05,53.47,41.4,"south"
"NL41","B41P",2,0.35,6.9,59.27,"south"
"NL42","B42C",2,2.12,25.98,55.39,"south"
"NL41","B42D",4,0.14,15.51,41.64,"south"
"NL42","B43L",1,4.6,9.55,48.2,"south"
"NL41","B44B",1,0.3,9.15,73.48,"south"
"NL41","B44C",5,0.36,7.23,53.4,"south"
"NL42","B44C",7,2.14,32.21,53.4,"south"
"NL41","B44D",1,0.68,20.67,48.23,"south"
"NL41","B44F",1,0.28,7.96,51.79,"south"
"NL41","B60B",7,0.38,10.42,59.79,"south"
"NL42","B60B",1,0.23,6.9,59.79,"south"
"NL34","B60C",5,2.29,55.06,49.84,"south"
"NL41","B60C",9,0.17,9.22,49.84,"south"
"NL42","B60C",3,0.24,56.88,49.84,"south"
"NL34","B60D",1,2.57,18.83,64.11,"south"
"NL41","B60D",1,0.1,12.47,64.11,"south"
"NL42","B60D",2,0.88,6.36,64.11,"south"
"NL41","B60F",2,0.84,6.57,37.34,"south"
"NL34","B60G",1,0.81,14.22,57.4,"south"
"NL41","B60G",3,0.1,6.39,57.4,"south"
"NL42","B60G",1,0.14,4.21,57.4,"south"
"NL41","B60H",5,0.18,14.59,52.58,"south"
"NL42","B60H",1,0.15,5.61,52.58,"south"
"NL41","B60J",28,0.95,14.51,57.59,"south"
"NL42","B60J",50,7.18,19.87,57.59,"south"
"NL34","B60K",2,0.47,13.06,56.83,"south"
"NL41","B60K",13,0.13,11.89,56.83,"south"
"NL42","B60K",10,0.41,6.27,56.83,"south"
"NL34","B60L",1,0.33,7.15,50.6,"south"
"NL41","B60L",22,0.29,17.14,50.6,"south"
"NL42","B60L",6,0.34,2.68,50.6,"south"
"NL41","B60M",1,0.19,11.66,52.66,"south"
"NL34","B60N",1,0.64,25.63,57.71,"south"
"NL41","B60N",6,0.16,18.49,57.71,"south"
"NL42","B60N",3,0.33,15.97,57.71,"south"
"NL41","B60P",6,0.26,13.02,50.57,"south"
"NL42","B60P",3,0.55,11.95,50.57,"south"
"NL41","B60Q",23,0.51,52.97,53.7,"south"
"NL42","B60Q",13,1.22,7.84,53.7,"south"
"NL34","B60R",3,0.64,15.52,48.1,"south"
"NL41","B60R",27,0.23,21.38,48.1,"south"
"NL42","B60R",16,0.58,17.86,48.1,"south"
"NL41","B60S",3,0.13,29.85,46.06,"south"
"NL41","B60T",5,0.09,8.38,49.01,"south"
"NL42","B60T",3,0.22,3.53,49.01,"south"
"NL41","B60W",9,0.13,14.3,50.41,"south"
"NL42","B60W",4,0.24,4.86,50.41,"south"
"NL41","B60Y",5,0.09,7.56,63.24,"south"
"NL42","B60Y",8,0.59,5.01,63.24,"south"
"NL41","B61B",2,0.36,8.06,55.05,"south"
"NL42","B61B",1,0.76,12.57,55.05,"south"
"NL41","B61D",5,0.23,6.43,57.74,"south"
"NL42","B61D",3,0.59,7.63,57.74,"south"
"NL41","B61F",3,0.37,2.76,61.44,"south"
"NL42","B61F",1,0.52,10.02,61.44,"south"
"NL41","B61K",3,0.81,14.16,58.84,"south"
"NL42","B61K",1,1.14,2.65,58.84,"south"
"NL41","B61L",6,0.26,20.05,48.51,"south"
"NL42","B61L",1,0.18,19.92,48.51,"south"
"NL34","B62B",2,3.71,17.47,43,"south"
"NL41","B62B",14,1.06,19.63,43,"south"
"NL42","B62B",2,0.64,9.48,43,"south"
"NL34","B62D",1,0.26,19.61,53.72,"south"
"NL41","B62D",24,0.26,8.1,53.72,"south"
"NL42","B62D",16,0.72,10.18,53.72,"south"
"NL41","B62H",1,0.21,6.57,52.68,"south"
"NL42","B62H",4,3.47,0.25,52.68,"south"
"NL41","B62J",4,0.25,10.95,48.68,"south"
"NL42","B62J",1,0.26,17.15,48.68,"south"
"NL41","B62K",6,0.35,7.25,42.45,"south"
"NL41","B62M",10,0.69,7.2,49.09,"south"
"NL34","B63B",1,0.63,35.17,25.04,"south"
"NL41","B63B",64,1.64,17.87,25.04,"south"
"NL42","B63B",5,0.54,12.37,25.04,"south"
"NL34","B63C",1,3.82,14.8,34.28,"south"
"NL41","B63C",4,0.62,36.62,34.28,"south"
"NL34","B63H",2,3.09,18.42,37.09,"south"
"NL41","B63H",14,0.88,33.33,37.09,"south"
"NL34","B63J",1,7.4,20.9,38.4,"south"
"NL41","B63J",9,2.72,26.27,38.4,"south"
"NL34","B64C",1,0.41,25.55,28.69,"south"
"NL41","B64C",7,0.12,10.54,28.69,"south"
"NL41","B64D",4,0.06,16.91,32.26,"south"
"NL42","B64D",1,0.07,8.37,32.26,"south"
"NL41","B64F",5,0.33,14.84,38.34,"south"
"NL42","B64F",1,0.28,9.22,38.34,"south"
"NL34","B64U",1,1.54,10.43,35.2,"south"
"NL41","B64U",3,0.19,17,35.2,"south"
"NL41","B65B",32,0.4,19.12,49.8,"south"
"NL42","B65B",20,1.05,28.8,49.8,"south"
"NL41","B65C",9,1.12,10.35,67.93,"south"
"NL42","B65C",3,1.57,38.77,67.93,"south"
"NL34","B65D",4,0.55,24.6,34.45,"south"
"NL41","B65D",84,0.47,24.82,34.45,"south"
"NL42","B65D",27,0.63,30.36,34.45,"south"
"NL41","B65F",2,0.25,14.25,45.77,"south"
"NL42","B65F",5,2.59,14.78,45.77,"south"
"NL34","B65G",3,0.79,23.35,48.13,"south"
"NL41","B65G",36,0.39,16.89,48.13,"south"
"NL42","B65G",8,0.36,26.29,48.13,"south"
"NL41","B65H",16,0.32,8.83,65.16,"south"
"NL42","B65H",91,7.66,32.11,65.16,"south"
"NL41","B66B",2,0.05,27.64,41.59,"south"
"NL34","B66C",2,1.67,20.49,49.95,"south"
"NL41","B66C",13,0.44,14.92,49.95,"south"
"NL42","B66C",6,0.86,20.04,49.95,"south"
"NL41","B66D",5,0.6,18.66,46.26,"south"
"NL42","B66D",7,3.56,14.37,46.26,"south"
"NL41","B66F",7,0.3,20.6,56.04,"south"
"NL42","B66F",4,0.71,9.14,56.04,"south"
"NL41","B67D",8,0.46,21.84,33.42,"south"
"NL41","B68C",1,1.04,3.14,44.98,"south"
"NL42","B68G",1,1.85,22.98,60.8,"south"
"NL41","B81B",27,1.82,65.98,43.1,"south"
"NL42","B81B",1,0.28,7.82,43.1,"south"
"NL41","B81C",28,2.54,62.52,45.12,"south"
"NL42","B81C",1,0.38,16.33,45.12,"south"
"NL41","B82B",1,0.85,28.1,41.66,"south"
"NL34","B82Y",6,4.5,38.49,23.98,"south"
"NL41","B82Y",25,0.77,25.38,23.98,"south"
"NL42","B82Y",9,1.16,28.57,23.98,"south"
"NL34","C01B",9,3.01,40.76,25.81,"south"
"NL41","C01B",11,0.15,4.74,25.81,"south"
"NL42","C01B",7,0.4,39.13,25.81,"south"
"NL34","C01C",4,15.18,56.49,33.43,"south"
"NL42","C01C",5,3.26,39.69,33.43,"south"
"NL41","C01F",1,0.07,4.4,31.1,"south"
"NL34","C01G",2,3.08,31.15,35.18,"south"
"NL41","C01G",2,0.13,7.02,35.18,"south"
"NL42","C01G",1,0.27,21.98,35.18,"south"
"NL34","C01P",1,0.57,57.88,32.76,"south"
"NL41","C01P",3,0.07,4.22,32.76,"south"
"NL42","C01P",3,0.29,24.2,32.76,"south"
"NL34","C02F",2,0.79,30.74,30.46,"south"
"NL41","C02F",56,0.91,11.99,30.46,"south"
"NL42","C02F",9,0.61,27.36,30.46,"south"
"NL41","C03B",6,0.25,16.12,47.27,"south"
"NL42","C03B",3,0.53,45.28,47.27,"south"
"NL34","C03C",4,2.31,32.52,42.45,"south"
"NL41","C03C",14,0.33,16.98,42.45,"south"
"NL42","C03C",27,2.68,35.85,42.45,"south"
"NL34","C04B",1,0.31,39.66,38.24,"south"
"NL41","C04B",21,0.27,5.6,38.24,"south"
"NL42","C04B",11,0.59,36.01,38.24,"south"
"NL34","C05C",18,69.57,73.06,46.85,"south"
"NL41","C05C",1,0.16,1.29,46.85,"south"
"NL42","C05C",7,4.65,46.61,46.85,"south"
"NL34","C05D",3,12.52,62.74,47.03,"south"
"NL41","C05D",1,0.17,1.61,47.03,"south"
"NL34","C05F",1,3.08,50.31,36.71,"south"
"NL41","C05F",2,0.25,2.93,36.71,"south"
"NL34","C05G",15,40.98,73.33,40.5,"south"
"NL41","C05G",2,0.22,1.56,40.5,"south"
"NL42","C05G",4,1.88,39.01,40.5,"south"
"NL34","C07B",1,0.7,36.47,26.36,"south"
"NL41","C07B",3,0.09,3.01,26.36,"south"
"NL42","C07B",8,0.96,35.67,26.36,"south"
"NL34","C07C",22,3.57,44.63,25.72,"south"
"NL41","C07C",39,0.26,3.53,25.72,"south"
"NL42","C07C",90,2.51,43.15,25.72,"south"
"NL34","C07D",1,0.11,34.38,16.24,"south"
"NL41","C07D",39,0.18,4.24,16.24,"south"
"NL42","C07D",29,0.56,29.86,16.24,"south"
"NL34","C07F",5,2.18,46.1,25.12,"south"
"NL41","C07F",11,0.2,4.87,25.12,"south"
"NL42","C07F",17,1.28,36.63,25.12,"south"
"NL41","C07G",2,0.68,9.27,39.91,"south"
"NL42","C07G",1,1.42,70.93,39.91,"south"
"NL41","C07H",9,0.37,13.68,25.32,"south"
"NL42","C07H",5,0.87,57.68,25.32,"south"
"NL34","C07K",11,1.25,11.5,13.26,"south"
"NL41","C07K",52,0.24,10.52,13.26,"south"
"NL42","C07K",36,0.7,43.17,13.26,"south"
"NL34","C08B",1,1.18,42.83,30.48,"south"
"NL41","C08B",11,0.53,10.59,30.48,"south"
"NL42","C08B",7,1.43,61.68,30.48,"south"
"NL34","C08C",1,3.82,87.93,50.08,"south"
"NL41","C08C",2,0.31,1.72,50.08,"south"
"NL42","C08C",7,4.6,60.34,50.08,"south"
"NL34","C08F",53,12.12,72.52,40.07,"south"
"NL41","C08F",19,0.18,6.2,40.07,"south"
"NL42","C08F",182,7.16,61.93,40.07,"south"
"NL34","C08G",41,6.66,71.46,35.74,"south"
"NL41","C08G",90,0.6,4.28,35.74,"south"
"NL42","C08G",111,3.1,62.17,35.74,"south"
"NL41","C08H",5,0.69,11.23,34.44,"south"
"NL42","C08H",2,1.16,65.66,34.44,"south"
"NL34","C08J",30,6.18,71.09,36.82,"south"
"NL41","C08J",94,0.79,6.18,36.82,"south"
"NL42","C08J",108,3.82,67.81,36.82,"south"
"NL34","C08K",35,5.41,72.22,42.98,"south"
"NL41","C08K",99,0.63,5.36,42.98,"south"
"NL42","C08K",157,4.18,59.39,42.98,"south"
"NL34","C08L",67,7.8,69.85,40.99,"south"
"NL41","C08L",147,0.7,5.85,40.99,"south"
"NL42","C08L",223,4.46,62.92,40.99,"south"
"NL34","C09B",1,1.52,51.68,34.03,"south"
"NL41","C09B",9,0.56,25.44,34.03,"south"
"NL42","C09B",9,2.35,50.3,34.03,"south"
"NL34","C09C",1,1.38,45.45,44.2,"south"
"NL42","C09C",2,0.48,33.44,44.2,"south"
"NL34","C09D",21,4.23,60.58,38.64,"south"
"NL41","C09D",56,0.46,7.86,38.64,"south"
"NL42","C09D",100,3.46,55.88,38.64,"south"
"NL41","C09G",2,1.09,10.19,54.69,"south"
"NL41","C09H",2,3.28,2.59,51.89,"south"
"NL34","C09J",9,3.44,61.73,38.67,"south"
"NL41","C09J",12,0.19,7.14,38.67,"south"
"NL42","C09J",11,0.72,64.93,38.67,"south"
"NL34","C09K",7,2.19,43.38,34.06,"south"
"NL41","C09K",38,0.49,17.21,34.06,"south"
"NL42","C09K",18,0.97,35.53,34.06,"south"
"NL41","C10B",3,0.44,2.7,41.01,"south"
"NL42","C10B",5,3.12,51.17,41.01,"south"
"NL34","C10G",5,4.25,36.62,20.28,"south"
"NL41","C10G",14,0.49,2.73,20.28,"south"
"NL42","C10G",52,7.59,52.86,20.28,"south"
"NL41","C10J",1,0.15,1.85,47.09,"south"
"NL42","C10J",1,0.63,64.2,47.09,"south"
"NL34","C10K",1,4.7,29.39,46.58,"south"
"NL41","C10K",2,0.38,1.63,46.58,"south"
"NL42","C10K",5,4.04,43.27,46.58,"south"
"NL34","C10L",1,0.97,43.9,30.34,"south"
"NL41","C10L",3,0.12,2.32,30.34,"south"
"NL42","C10L",8,1.34,43.05,30.34,"south"
"NL34","C10M",4,4.74,65.47,31.56,"south"
"NL42","C10M",4,0.81,22.32,31.56,"south"
"NL34","C10N",4,5.34,67.69,34.09,"south"
"NL42","C10N",2,0.46,19.68,34.09,"south"
"NL41","C11B",5,0.26,10.45,24.31,"south"
"NL42","C11B",3,0.65,41.64,24.31,"south"
"NL41","C11C",1,0.2,10.19,34.42,"south"
"NL42","C11C",1,0.82,39.81,34.42,"south"
"NL34","C11D",3,0.93,28.33,29.17,"south"
"NL41","C11D",17,0.22,16.51,29.17,"south"
"NL42","C11D",18,0.96,42.32,29.17,"south"
"NL42","C12C",7,5.66,74.59,42.11,"south"
