"id";"x";"y";"label";"color";"count"
"SA";2020;0,0340773555972057;"SA";"lightblue";2
"RU";2020;0,0340773555972057;"RU";"lightblue";2
"GB";2013;0,0476758045292014;"GB";"lightblue";2
"GB";2008;0,0986193293885602;"GB";"lightblue";2
"TR";2015;0,0488042947779405;"TR";"lightblue";2
"LI";2019;0,0369549150036955;"LI";"lightblue";2
"BR";2018;0,04149377593361;"BR";"lightblue";2
"DK";2004;0,193610842207164;"DK";"lightblue";2
"NZ";2009;0,0869565217391304;"NZ";"lightblue";2
"CZ";2010;0,0803858520900322;"CZ";"lightblue";2
"BR";2010;0,0803858520900322;"BR";"lightblue";2
"BG";2010;0,0803858520900322;"BG";"lightblue";2
"HU";2011;0,0595947556615018;"HU";"lightblue";2
"HU";2014;0,0434027777777778;"HU";"lightblue";2
"CO";2014;0,0434027777777778;"CO";"lightblue";2
"HU";2016;0,0443458980044346;"HU";"lightblue";2
"LK";2016;0,0443458980044346;"LK";"lightblue";2
