"id";"x";"y";"label";"color";"count"
"DE";2017;7,45192307692308;"DE";"green";31
"JP";2021;9,06344410876133;"JP";"yellow";30
"CN";2013;10,1398601398601;"CN";"orange";29
"DE";2015;6,82352941176471;"DE";"green";29
"JP";2009;10,8433734939759;"JP";"yellow";27
"CN";2014;6,13207547169811;"CN";"orange";26
"DE";2005;12,1827411167513;"DE";"green";24
"JP";2004;14,1176470588235;"JP";"yellow";24
"CN";2015;5,17647058823529;"CN";"orange";22
"UK";2017;5,28846153846154;"UK";"lightred";22
"DE";2021;6,64652567975831;"DE";"green";22
"UK";2019;3,48837209302326;"UK";"lightred";21
"DE";2011;9,95260663507109;"DE";"green";21
"DE";2016;6,86274509803922;"DE";"green";21
"FR";2018;3,74015748031496;"FR";"blue";19
"DE";2006;8,9622641509434;"DE";"green";19
"UK";2018;3,54330708661417;"UK";"lightred";18
"FR";2020;2,88;"FR";"blue";18
"FR";2013;6,29370629370629;"FR";"blue";18
"UK";2014;4,24528301886792;"UK";"lightred";18
"UK";2015;4,23529411764706;"UK";"lightred";18
"NL";2017;4,32692307692308;"NL";"black";18
"FR";2019;2,82392026578073;"FR";"blue";17
"FR";2008;6,91056910569106;"FR";"blue";17
"UK";2006;8,0188679245283;"UK";"lightred";17
"DE";2014;4,00943396226415;"DE";"green";17
"IN";2012;5,3968253968254;"IN";"lightblue";17
"DE";2004;9,41176470588235;"DE";"green";16
"FR";2012;5,07936507936508;"FR";"blue";16
"CN";2016;5,22875816993464;"CN";"orange";16
"FR";2017;3,84615384615385;"FR";"blue";16
"NL";2019;2,6578073089701;"NL";"black";16
"CA";2018;2,95275590551181;"CA";"lightgrey";15
"UK";2020;2,4;"UK";"lightred";15
"UK";2021;4,53172205438066;"UK";"lightred";15
"DE";2013;5,24475524475525;"DE";"green";15
"UK";2012;4,76190476190476;"UK";"lightred";15
"FR";2014;3,5377358490566;"FR";"blue";15
"CN";2012;4,76190476190476;"CN";"orange";15
"DE";2007;5,83333333333333;"DE";"green";14
"FR";2009;5,62248995983936;"FR";"blue";14
"FR";2010;6,33484162895928;"FR";"blue";14
"KR";2014;3,30188679245283;"KR";"lightgreen";14
"IN";2015;3,29411764705882;"IN";"lightblue";14
"CA";2014;3,30188679245283;"CA";"lightgrey";14
"IL";2014;3,30188679245283;"IL";"grey";14
"ES";2009;5,22088353413655;"ES";"lightblue";13
"DE";2012;4,12698412698413;"DE";"green";13
"IN";2014;3,06603773584906;"IN";"lightblue";13
"IL";2015;3,05882352941176;"IL";"grey";13
"FR";2016;4,2483660130719;"FR";"blue";13
"UK";2016;4,2483660130719;"UK";"lightred";13
"IN";2019;1,99335548172757;"IN";"lightblue";12
"NL";2015;2,82352941176471;"NL";"black";12
"FR";2007;5;"FR";"blue";12
"UK";2008;4,8780487804878;"UK";"lightred";12
"SA";2021;3,62537764350453;"SA";"lightblue";12
"IN";2020;1,76;"IN";"lightblue";11
"DE";2008;4,47154471544715;"DE";"green";11
"DE";2009;4,41767068273092;"DE";"green";11
"IN";2017;2,64423076923077;"IN";"lightblue";11
"KR";2019;1,82724252491694;"KR";"lightgreen";11
"NL";2009;4,41767068273092;"NL";"black";11
"KR";2015;2,58823529411765;"KR";"lightgreen";11
"IL";2018;2,16535433070866;"IL";"grey";11
"KR";2018;2,16535433070866;"KR";"lightgreen";11
"NL";2018;2,16535433070866;"NL";"black";11
"CA";2012;3,17460317460317;"CA";"lightgrey";10
"CA";2015;2,35294117647059;"CA";"lightgrey";10
"CA";2016;3,26797385620915;"CA";"lightgrey";10
"ES";2018;1,96850393700787;"ES";"lightblue";10
"CA";2017;2,40384615384615;"CA";"lightgrey";10
"KR";2021;2,7190332326284;"KR";"lightgreen";9
"FR";2021;2,7190332326284;"FR";"blue";9
"FR";2005;4,56852791878173;"FR";"blue";9
"UK";2007;3,75;"UK";"lightred";9
"DE";2010;4,07239819004525;"DE";"green";9
"FR";2011;4,2654028436019;"FR";"blue";9
"CA";2013;3,14685314685315;"CA";"lightgrey";9
"BE";2019;1,49501661129568;"BE";"lightblue";9
"IN";2018;1,77165354330709;"IN";"lightblue";9
"AU";2019;1,49501661129568;"AU";"lightblue";9
"CN";2011;4,2654028436019;"CN";"orange";9
"AT";2019;1,32890365448505;"AT";"lightblue";8
"IN";2008;3,2520325203252;"IN";"lightblue";8
"UK";2011;3,7914691943128;"UK";"lightred";8
"UK";2013;2,7972027972028;"UK";"lightred";8
"SE";2019;1,32890365448505;"SE";"lightorange";8
"UK";2004;4,70588235294118;"UK";"lightred";8
"IL";2013;2,7972027972028;"IL";"grey";8
"BE";2017;1,68269230769231;"BE";"lightblue";7
"IT";2019;1,16279069767442;"IT";"lightblue";7
"IL";2019;1,16279069767442;"IL";"grey";7
"ES";2021;2,11480362537764;"ES";"lightblue";7
"BE";2020;1,12;"BE";"lightblue";7
"AT";2020;1,12;"AT";"lightblue";7
"KR";2020;1,12;"KR";"lightgreen";7
"FR";2004;4,11764705882353;"FR";"blue";7
"ES";2010;3,16742081447964;"ES";"lightblue";7
"CA";2011;3,3175355450237;"CA";"lightgrey";7
"NL";2016;2,28758169934641;"NL";"black";7
"CA";2020;1,12;"CA";"lightgrey";7
"CA";2021;2,11480362537764;"CA";"lightgrey";7
"UK";2005;3,55329949238579;"UK";"lightred";7
"IL";2007;2,91666666666667;"IL";"grey";7
"CN";2009;2,81124497991968;"CN";"orange";7
"KR";2012;2,22222222222222;"KR";"lightgreen";7
"IL";2017;1,68269230769231;"IL";"grey";7
"SA";2020;1,12;"SA";"lightblue";7
"CA";2009;2,40963855421687;"CA";"lightgrey";6
"ES";2019;0,996677740863787;"ES";"lightblue";6
"CH";2020;0,96;"CH";"lightblue";6
"CH";2008;2,4390243902439;"CH";"lightblue";6
"FR";2006;2,83018867924528;"FR";"blue";6
"AT";2016;1,96078431372549;"AT";"lightblue";6
"CA";2019;0,996677740863787;"CA";"lightgrey";6
"NL";2014;1,41509433962264;"NL";"black";6
"SE";2020;0,96;"SE";"lightorange";6
"AU";2020;0,96;"AU";"lightblue";6
"CA";2007;2,5;"CA";"lightgrey";6
"IL";2009;2,40963855421687;"IL";"grey";6
"IL";2012;1,9047619047619;"IL";"grey";6
"IN";2009;2,40963855421687;"IN";"lightblue";6
"IT";2020;0,8;"IT";"lightblue";5
"UK";2010;2,26244343891403;"UK";"lightred";5
"CH";2012;1,58730158730159;"CH";"lightblue";5
"BE";2016;1,63398692810458;"BE";"lightblue";5
"IT";2017;1,20192307692308;"IT";"lightblue";5
"CH";2018;0,984251968503937;"CH";"lightblue";5
"NL";2021;1,51057401812689;"NL";"black";5
"IN";2011;2,3696682464455;"IN";"lightblue";5
"BE";2015;1,17647058823529;"BE";"lightblue";5
"IT";2015;1,17647058823529;"IT";"lightblue";5
"ES";2017;1,20192307692308;"ES";"lightblue";5
"IL";2016;1,63398692810458;"IL";"grey";5
"ES";2020;0,8;"ES";"lightblue";5
"BE";2021;1,51057401812689;"BE";"lightblue";5
"RU";2012;1,58730158730159;"RU";"lightblue";5
"IN";2016;1,63398692810458;"IN";"lightblue";5
"NO";2020;0,8;"NO";"lightblue";5
"CA";2006;2,35849056603774;"CA";"lightgrey";5
"IN";2013;1,74825174825175;"IN";"lightblue";5
"NL";2008;2,03252032520325;"NL";"black";5
"NL";2007;2,08333333333333;"NL";"black";5
"IL";2021;1,20845921450151;"IL";"grey";4
"UK";2009;1,60642570281124;"UK";"lightred";4
"IT";2006;1,88679245283019;"IT";"lightblue";4
"AT";2008;1,6260162601626;"AT";"lightblue";4
"ES";2008;1,6260162601626;"ES";"lightblue";4
"KR";2009;1,60642570281124;"KR";"lightgreen";4
"AU";2009;1,60642570281124;"AU";"lightblue";4
"SE";2014;0,943396226415094;"SE";"lightorange";4
"CH";2015;0,941176470588235;"CH";"lightblue";4
"AT";2018;0,78740157480315;"AT";"lightblue";4
"KR";2011;1,8957345971564;"KR";"lightgreen";4
"CH";2013;1,3986013986014;"CH";"lightblue";4
"BE";2018;0,78740157480315;"BE";"lightblue";4
"SG";2018;0,78740157480315;"SG";"lightblue";4
"IT";2021;1,20845921450151;"IT";"lightblue";4
"IL";2020;0,64;"IL";"grey";4
"RU";2014;0,943396226415094;"RU";"lightblue";4
"IL";2008;1,6260162601626;"IL";"grey";4
"AU";2004;2,35294117647059;"AU";"lightblue";4
"CN";2010;1,80995475113122;"CN";"orange";4
"BE";2011;1,8957345971564;"BE";"lightblue";4
"RU";2020;0,64;"RU";"lightblue";4
"NL";2005;2,03045685279188;"NL";"black";4
"IN";2010;1,80995475113122;"IN";"lightblue";4
"TW";2011;1,8957345971564;"TW";"lightblue";4
"BE";2013;1,3986013986014;"BE";"lightblue";4
"AU";2014;0,707547169811321;"AU";"lightblue";3
"BE";2008;1,21951219512195;"BE";"lightblue";3
"NO";2006;1,41509433962264;"NO";"lightblue";3
"CA";2010;1,35746606334842;"CA";"lightgrey";3
"KR";2010;1,35746606334842;"KR";"lightgreen";3
"SE";2013;1,04895104895105;"SE";"lightorange";3
"BE";2014;0,707547169811321;"BE";"lightblue";3
"AT";2013;1,04895104895105;"AT";"lightblue";3
"IT";2018;0,590551181102362;"IT";"lightblue";3
"NL";2020;0,48;"NL";"black";3
"SG";2020;0,48;"SG";"lightblue";3
"CH";2021;0,906344410876133;"CH";"lightblue";3
"IT";2016;0,980392156862745;"IT";"lightblue";3
"ME";2018;0,590551181102362;"ME";"lightblue";3
"DK";2020;0,48;"DK";"lightblue";3
"TW";2021;0,906344410876133;"TW";"lightblue";3
"CH";2011;1,4218009478673;"CH";"lightblue";3
"AU";2012;0,952380952380952;"AU";"lightblue";3
"NO";2019;0,498338870431894;"NO";"lightblue";3
"IE";2020;0,48;"IE";"lightblue";3
"CN";2008;1,21951219512195;"CN";"orange";3
"AT";2007;1,25;"AT";"lightblue";3
"KR";2006;1,41509433962264;"KR";"lightgreen";3
"IN";2006;1,41509433962264;"IN";"lightblue";3
"CH";2006;1,41509433962264;"CH";"lightblue";3
"CH";2009;1,20481927710843;"CH";"lightblue";3
"CH";2014;0,707547169811321;"CH";"lightblue";3
"ES";2016;0,980392156862745;"ES";"lightblue";3
"SA";2019;0,498338870431894;"SA";"lightblue";3
"PT";2020;0,48;"PT";"lightblue";3
"BE";2006;1,41509433962264;"BE";"lightblue";3
"IT";2009;1,20481927710843;"IT";"lightblue";3
"IN";2021;0,906344410876133;"IN";"lightblue";3
"NL";2004;1,76470588235294;"NL";"black";3
"RU";2004;1,76470588235294;"RU";"lightblue";3
"IL";2010;1,35746606334842;"IL";"grey";3
"TW";2014;0,707547169811321;"TW";"lightblue";3
"SE";2016;0,980392156862745;"SE";"lightorange";3
"DK";2017;0,721153846153846;"DK";"lightblue";3
"IN";2007;1,25;"IN";"lightblue";3
"AU";2018;0,590551181102362;"AU";"lightblue";3
"SE";2017;0,480769230769231;"SE";"lightorange";2
"DK";2019;0,332225913621262;"DK";"lightblue";2
"CH";2005;1,01522842639594;"CH";"lightblue";2
"IN";2004;1,17647058823529;"IN";"lightblue";2
"SE";2006;0,943396226415094;"SE";"lightorange";2
"KR";2008;0,813008130081301;"KR";"lightgreen";2
"ES";2011;0,947867298578199;"ES";"lightblue";2
"ES";2012;0,634920634920635;"ES";"lightblue";2
"FI";2013;0,699300699300699;"FI";"lightblue";2
"AU";2015;0,470588235294118;"AU";"lightblue";2
"AE";2019;0,332225913621262;"AE";"lightblue";2
"HU";2020;0,32;"HU";"lightblue";2
"TR";2020;0,32;"TR";"lightblue";2
"IT";2011;0,947867298578199;"IT";"lightblue";2
"QA";2011;0,947867298578199;"QA";"lightblue";2
"DK";2013;0,699300699300699;"DK";"lightblue";2
"NO";2015;0,470588235294118;"NO";"lightblue";2
"CH";2016;0,65359477124183;"CH";"lightblue";2
"AT";2017;0,480769230769231;"AT";"lightblue";2
"SA";2017;0,480769230769231;"SA";"lightblue";2
"DK";2018;0,393700787401575;"DK";"lightblue";2
"SA";2018;0,393700787401575;"SA";"lightblue";2
"HK";2019;0,332225913621262;"HK";"lightblue";2
"RU";2019;0,332225913621262;"RU";"lightblue";2
"CZ";2021;0,604229607250755;"CZ";"lightblue";2
"SE";2021;0,604229607250755;"SE";"lightorange";2
"SE";2007;0,833333333333333;"SE";"lightorange";2
"SE";2012;0,634920634920635;"SE";"lightorange";2
"SA";2011;0,947867298578199;"SA";"lightblue";2
"AU";2013;0,699300699300699;"AU";"lightblue";2
"FI";2020;0,32;"FI";"lightblue";2
"BE";2005;1,01522842639594;"BE";"lightblue";2
"DK";2006;0,943396226415094;"DK";"lightblue";2
"IT";2005;1,01522842639594;"IT";"lightblue";2
"KR";2007;0,833333333333333;"KR";"lightgreen";2
"CH";2004;1,17647058823529;"CH";"lightblue";2
"RU";2007;0,833333333333333;"RU";"lightblue";2
"AT";2009;0,803212851405622;"AT";"lightblue";2
"HK";2010;0,904977375565611;"HK";"lightblue";2
"DK";2010;0,904977375565611;"DK";"lightblue";2
"SE";2010;0,904977375565611;"SE";"lightorange";2
"RU";2011;0,947867298578199;"RU";"lightblue";2
"RU";2013;0,699300699300699;"RU";"lightblue";2
"ES";2014;0,471698113207547;"ES";"lightblue";2
"MY";2018;0,393700787401575;"MY";"lightblue";2
"NO";2017;0,480769230769231;"NO";"lightblue";2
"AU";2016;0,65359477124183;"AU";"lightblue";2
"AU";2017;0,480769230769231;"AU";"lightblue";2
"SG";2009;0,803212851405622;"SG";"lightblue";2
"NL";2010;0,904977375565611;"NL";"black";2
"MY";2014;0,471698113207547;"MY";"lightblue";2
"IR";2019;0,332225913621262;"IR";"lightblue";2
"PL";2020;0,32;"PL";"lightblue";2
"AU";2008;0,813008130081301;"AU";"lightblue";2
"NL";2006;0,943396226415094;"NL";"black";2
"IE";2006;0,943396226415094;"IE";"lightblue";2
"IL";2004;1,17647058823529;"IL";"grey";2
"KR";2005;1,01522842639594;"KR";"lightgreen";2
"PL";2005;1,01522842639594;"PL";"lightblue";2
"DK";2007;0,833333333333333;"DK";"lightblue";2
"IE";2009;0,803212851405622;"IE";"lightblue";2
"KR";2013;0,699300699300699;"KR";"lightgreen";2
"MY";2017;0,480769230769231;"MY";"lightblue";2
"AU";2007;0,833333333333333;"AU";"lightblue";2
"BE";2009;0,803212851405622;"BE";"lightblue";2
"FI";2009;0,803212851405622;"FI";"lightblue";2
"CH";2017;0,480769230769231;"CH";"lightblue";2
"FI";2018;0,393700787401575;"FI";"lightblue";2
"NO";2008;0,813008130081301;"NO";"lightblue";2
"BE";2007;0,833333333333333;"BE";"lightblue";2
"AT";2015;0,470588235294118;"AT";"lightblue";2
"MY";2016;0,65359477124183;"MY";"lightblue";2
"IL";2006;0,943396226415094;"IL";"grey";2
"RU";2005;1,01522842639594;"RU";"lightblue";2
"NL";2012;0,634920634920635;"NL";"black";2
"AE";2014;0,471698113207547;"AE";"lightblue";2
"TW";2016;0,65359477124183;"TW";"lightblue";2
"SG";2016;0,65359477124183;"SG";"lightblue";2
"SG";2017;0,480769230769231;"SG";"lightblue";2
"SG";2019;0,332225913621262;"SG";"lightblue";2
"SG";2005;1,01522842639594;"SG";"lightblue";2
"LI";2020;0,16;"LI";"lightblue";1
"MY";2020;0,16;"MY";"lightblue";1
"AT";2004;0,588235294117647;"AT";"lightblue";1
"SE";2008;0,40650406504065;"SE";"lightorange";1
"GB";2006;0,471698113207547;"GB";"lightblue";1
"IE";2007;0,416666666666667;"IE";"lightblue";1
"IS";2007;0,416666666666667;"IS";"lightblue";1
"BG";2013;0,34965034965035;"BG";"lightblue";1
"DK";2014;0,235849056603774;"DK";"lightblue";1
"TN";2015;0,235294117647059;"TN";"lightblue";1
"ES";2015;0,235294117647059;"ES";"lightblue";1
"KR";2016;0,326797385620915;"KR";"lightgreen";1
"TR";2018;0,196850393700787;"TR";"lightblue";1
"RU";2017;0,240384615384615;"RU";"lightblue";1
"CH";2019;0,166112956810631;"CH";"lightblue";1
"IE";2019;0,166112956810631;"IE";"lightblue";1
"FI";2019;0,166112956810631;"FI";"lightblue";1
"EG";2011;0,4739336492891;"EG";"lightblue";1
"LT";2012;0,317460317460317;"LT";"lightblue";1
"DK";2012;0,317460317460317;"DK";"lightblue";1
"LB";2015;0,235294117647059;"LB";"lightblue";1
"CZ";2015;0,235294117647059;"CZ";"lightblue";1
"KR";2017;0,240384615384615;"KR";"lightgreen";1
"HK";2018;0,196850393700787;"HK";"lightblue";1
"NO";2018;0,196850393700787;"NO";"lightblue";1
"TW";2018;0,196850393700787;"TW";"lightblue";1
"EC";2020;0,16;"EC";"lightblue";1
"NZ";2004;0,588235294117647;"NZ";"lightblue";1
"RU";2006;0,471698113207547;"RU";"lightblue";1
"NZ";2007;0,416666666666667;"NZ";"lightblue";1
"MY";2009;0,401606425702811;"MY";"lightblue";1
"SE";2011;0,4739336492891;"SE";"lightorange";1
"BR";2013;0,34965034965035;"BR";"lightblue";1
"HU";2015;0,235294117647059;"HU";"lightblue";1
"NO";2016;0,326797385620915;"NO";"lightblue";1
"RO";2016;0,326797385620915;"RO";"lightblue";1
"EL";2008;0,40650406504065;"EL";"lightblue";1
"SA";2007;0,416666666666667;"SA";"lightblue";1
"CH";2007;0,416666666666667;"CH";"lightblue";1
"NZ";2009;0,401606425702811;"NZ";"lightblue";1
"AE";2009;0,401606425702811;"AE";"lightblue";1
"BE";2010;0,452488687782805;"BE";"lightblue";1
"CH";2010;0,452488687782805;"CH";"lightblue";1
"SA";2010;0,452488687782805;"SA";"lightblue";1
"BR";2010;0,452488687782805;"BR";"lightblue";1
"NO";2011;0,4739336492891;"NO";"lightblue";1
"PT";2012;0,317460317460317;"PT";"lightblue";1
"SA";2012;0,317460317460317;"SA";"lightblue";1
"DK";2011;0,4739336492891;"DK";"lightblue";1
"AT";2012;0,317460317460317;"AT";"lightblue";1
"AE";2012;0,317460317460317;"AE";"lightblue";1
"SA";2013;0,34965034965035;"SA";"lightblue";1
"BR";2014;0,235849056603774;"BR";"lightblue";1
"SI";2014;0,235849056603774;"SI";"lightblue";1
"AT";2014;0,235849056603774;"AT";"lightblue";1
"SA";2015;0,235294117647059;"SA";"lightblue";1
"TW";2020;0,16;"TW";"lightblue";1
"FO";2020;0,16;"FO";"lightblue";1
"TR";2021;0,302114803625378;"TR";"lightblue";1
"RU";2021;0,302114803625378;"RU";"lightblue";1
"CL";2020;0,16;"CL";"lightblue";1
"EL";2020;0,16;"EL";"lightblue";1
"DK";2021;0,302114803625378;"DK";"lightblue";1
"ME";2021;0,302114803625378;"ME";"lightblue";1
"TR";2004;0,588235294117647;"TR";"lightblue";1
"DK";2009;0,401606425702811;"DK";"lightblue";1
"BR";2009;0,401606425702811;"BR";"lightblue";1
"TR";2010;0,452488687782805;"TR";"lightblue";1
"SG";2011;0,4739336492891;"SG";"lightblue";1
"TW";2012;0,317460317460317;"TW";"lightblue";1
"IT";2013;0,34965034965035;"IT";"lightblue";1
"UA";2017;0,240384615384615;"UA";"lightblue";1
"EL";2018;0,196850393700787;"EL";"lightblue";1
"AE";2017;0,240384615384615;"AE";"lightblue";1
"CA";2008;0,40650406504065;"CA";"lightgrey";1
"CN";2006;0,471698113207547;"CN";"orange";1
"HU";2007;0,416666666666667;"HU";"lightblue";1
"DK";2005;0,50761421319797;"DK";"lightblue";1
"IL";2005;0,50761421319797;"IL";"grey";1
"NO";2004;0,588235294117647;"NO";"lightblue";1
"TW";2004;0,588235294117647;"TW";"lightblue";1
"TW";2005;0,50761421319797;"TW";"lightblue";1
"ME";2005;0,50761421319797;"ME";"lightblue";1
"AU";2006;0,471698113207547;"AU";"lightblue";1
"MY";2007;0,416666666666667;"MY";"lightblue";1
"AT";2010;0,452488687782805;"AT";"lightblue";1
"FI";2011;0,4739336492891;"FI";"lightblue";1
"ZW";2011;0,4739336492891;"ZW";"lightblue";1
"IE";2011;0,4739336492891;"IE";"lightblue";1
"AU";2011;0,4739336492891;"AU";"lightblue";1
"TH";2011;0,4739336492891;"TH";"lightblue";1
"ZA";2014;0,235849056603774;"ZA";"lightblue";1
"NZ";2017;0,240384615384615;"NZ";"lightblue";1
"PT";2021;0,302114803625378;"PT";"lightblue";1
"MY";2021;0,302114803625378;"MY";"lightblue";1
"KR";2004;0,588235294117647;"KR";"lightgreen";1
"CA";2005;0,50761421319797;"CA";"lightgrey";1
"HK";2009;0,401606425702811;"HK";"lightblue";1
"TR";2012;0,317460317460317;"TR";"lightblue";1
"MY";2013;0,34965034965035;"MY";"lightblue";1
"EL";2009;0,401606425702811;"EL";"lightblue";1
"HU";2005;0,50761421319797;"HU";"lightblue";1
"EG";2007;0,416666666666667;"EG";"lightblue";1
"AT";2006;0,471698113207547;"AT";"lightblue";1
"SE";2005;0,50761421319797;"SE";"lightorange";1
"AR";2008;0,40650406504065;"AR";"lightblue";1
"RU";2009;0,401606425702811;"RU";"lightblue";1
"KZ";2009;0,401606425702811;"KZ";"lightblue";1
"ZA";2012;0,317460317460317;"ZA";"lightblue";1
"GB";2012;0,317460317460317;"GB";"lightblue";1
"SE";2015;0,235294117647059;"SE";"lightorange";1
"DK";2015;0,235294117647059;"DK";"lightblue";1
"IR";2017;0,240384615384615;"IR";"lightblue";1
"GB";2008;0,40650406504065;"GB";"lightblue";1
"RU";2008;0,40650406504065;"RU";"lightblue";1
"NZ";2012;0,317460317460317;"NZ";"lightblue";1
"TW";2013;0,34965034965035;"TW";"lightblue";1
"SG";2015;0,235294117647059;"SG";"lightblue";1
"TW";2015;0,235294117647059;"TW";"lightblue";1
"PT";2017;0,240384615384615;"PT";"lightblue";1
"RU";2016;0,326797385620915;"RU";"lightblue";1
"TW";2017;0,240384615384615;"TW";"lightblue";1
"EG";2021;0,302114803625378;"EG";"lightblue";1
"NO";2009;0,401606425702811;"NO";"lightblue";1
"AU";2010;0,452488687782805;"AU";"lightblue";1
"FI";2010;0,452488687782805;"FI";"lightblue";1
"LU";2014;0,235849056603774;"LU";"lightblue";1
"SA";2016;0,326797385620915;"SA";"lightblue";1
"NZ";2019;0,166112956810631;"NZ";"lightblue";1
"NZ";2020;0,16;"NZ";"lightblue";1
"AR";2020;0,16;"AR";"lightblue";1
"AU";2021;0,302114803625378;"AU";"lightblue";1
"SG";2004;0,588235294117647;"SG";"lightblue";1
"GB";2004;0,588235294117647;"GB";"lightblue";1
"IT";2008;0,40650406504065;"IT";"lightblue";1
"BN";2014;0,235849056603774;"BN";"lightblue";1
"SG";2014;0,235849056603774;"SG";"lightblue";1
"BR";2021;0,302114803625378;"BR";"lightblue";1
"GB";2010;0,452488687782805;"GB";"lightblue";1
"NC";2021;0,302114803625378;"NC";"lightblue";1
"MC";2021;0,302114803625378;"MC";"lightblue";1
"PF";2021;0,302114803625378;"PF";"lightblue";1
"RS";2021;0,302114803625378;"RS";"lightblue";1
"FI";2017;0,240384615384615;"FI";"lightblue";1
"CR";2020;0,16;"CR";"lightblue";1
"SG";2021;0,302114803625378;"SG";"lightblue";1
"IL";2011;0,4739336492891;"IL";"grey";1
"SE";2018;0,196850393700787;"SE";"lightorange";1
