"id";"x";"y";"label";"color";"count"
"FR";2020;2,13524971564471;"FR";"blue";413
"FR";2016;2,64536406495547;"FR";"blue";404
"NL";2004;7,11260148252736;"NL";"black";403
"FR";2018;2,27351614022909;"FR";"blue";393
"KR";2005;5,96293311845286;"KR";"lightgreen";370
"FR";2014;2,46707227385171;"FR";"blue";369
"NL";2005;5,70507655116841;"NL";"black";354
"UK";2019;1,93809181017775;"UK";"lightred";350
"FR";2013;2,46538570217576;"FR";"blue";349
"FR";2017;2,05775959200617;"FR";"blue";347
"CN";2009;4,3336264288406;"CN";"orange";345
"UK";2016;2,22629649030906;"UK";"lightred";340
"DE";2021;3,495707932568;"DE";"green";338
"NL";2007;4,16988416988417;"NL";"black";324
"UK";2015;2,26967404369653;"UK";"lightred";321
"UK";2017;1,87392516159639;"UK";"lightred";316
"KR";2004;5,50653018002118;"KR";"lightgreen";312
"FR";2012;2,35695339143615;"FR";"blue";311
"UK";2014;2,07260814334425;"UK";"lightred";310
"UK";2018;1,75286358903159;"UK";"lightred";303
"FR";2009;3,71812586358498;"FR";"blue";296
"UK";2013;2,08392201186776;"UK";"lightred";295
"NL";2006;4,27087904051485;"NL";"black";292
"FR";2007;3,74517374517375;"FR";"blue";291
"UK";2005;4,65753424657534;"UK";"lightred";289
"CN";2008;3,52504638218924;"CN";"orange";285
"FR";2008;3,51267779839208;"FR";"blue";284
"UK";2008;3,51267779839208;"UK";"lightred";284
"FR";2010;3,65077302845264;"FR";"blue";281
"UK";2010;3,62478887878394;"UK";"lightred";279
"UK";2004;4,88881044828803;"UK";"lightred";277
"UK";2020;1,4114362527143;"UK";"lightred";273
"NL";2008;3,35188620902907;"NL";"black";271
"UK";2009;3,2784826026881;"UK";"lightred";261
"UK";2007;3,32046332046332;"UK";"lightred";258
"FR";2004;4,51817860924815;"FR";"blue";256
"FR";2006;3,72970601140851;"FR";"blue";255
"FR";2011;2,44580855553424;"FR";"blue";255
"UK";2011;2,43621714943411;"UK";"lightred";254
"IN";2015;1,78180018383653;"IN";"lightblue";252
"UK";2012;1,88707843880258;"UK";"lightred";249
"CA";2014;1,65140068195494;"CA";"lightgrey";247
"NL";2009;3,05238035422686;"NL";"black";243
"FR";2005;3,83561643835616;"FR";"blue";238
"UK";2006;3,4079274535615;"UK";"lightred";233
"NL";2012;1,66729821902236;"NL";"black";220
"NL";2015;1,5413985717316;"NL";"black";218
"FR";2021;2,1718895439032;"FR";"blue";210
"NL";2010;2,70235156554502;"NL";"black";208
"NL";2014;1,37728154041586;"NL";"black";206
"CA";2015;1,44240967262957;"CA";"lightgrey";204
"CN";2007;2,54826254826255;"CN";"orange";198
"NL";2013;1,36337948573043;"NL";"black";193
"CA";2013;1,3421870584911;"CA";"lightgrey";190
"NL";2011;1,79359294072511;"NL";"black";187
"NL";2017;1,07928601079286;"NL";"black";182
"NL";2016;1,18517548454688;"NL";"black";181
"CA";2017;1,06742572495997;"CA";"lightgrey";180
"IL";2015;1,23736123877537;"IL";"grey";175
"CA";2016;1,13933996856993;"CA";"lightgrey";174
"CA";2019;0,957971094745003;"CA";"lightgrey";173
"IL";2014;1,14996322792004;"IL";"grey";172
"IL";2018;0,977669790581974;"IL";"grey";169
"IL";2019;0,93028406888532;"IL";"grey";168
"CA";2012;1,27320954907162;"CA";"lightgrey";168
"NL";2019;0,924746663713384;"NL";"black";167
"NL";2018;0,960314705542057;"NL";"black";166
"FI";2019;0,919209258541448;"FI";"lightblue";166
"CA";2018;0,954529677195418;"CA";"lightgrey";165
"CA";2010;2,05274782382747;"CA";"lightgrey";158
"IL";2016;1,03457307490833;"IL";"grey";158
"CA";2011;1,48666794552081;"CA";"lightgrey";155
"CA";2008;1,91713048855906;"CA";"lightgrey";155
"IL";2017;0,901381723299531;"IL";"grey";152
"NL";2020;0,780684520732086;"NL";"black";151
"CA";2020;0,770344328404508;"CA";"lightgrey";149
"CA";2009;1,80881798768999;"CA";"lightgrey";144
"SE";2009;1,77113427961311;"SE";"lightorange";141
"CN";2006;2,04768173175369;"CN";"orange";140
"IL";2008;1,70686456400742;"IL";"grey";138
"IL";2020;0,703133078275256;"IL";"grey";136
"SE";2013;0,953659225769992;"SE";"lightorange";135
"SE";2015;0,947465177119423;"SE";"lightorange";134
"FI";2018;0,763623741756335;"FI";"lightblue";132
"SE";2014;0,875844086380959;"SE";"lightorange";131
"CA";2007;1,67310167310167;"CA";"lightgrey";130
"UK";2021;1,33416071982625;"UK";"lightred";129
"FI";2006;1,87216615474623;"FI";"lightblue";128
"IL";2006;1,85753985666228;"IL";"grey";127
"TW";2018;0,73469860002314;"TW";"lightblue";127
"SE";2016;0,825039287585123;"SE";"lightorange";126
"IN";2018;0,728913571676501;"IN";"lightblue";126
"TW";2015;0,890900091918263;"TW";"lightblue";126
"FI";2007;1,5958815958816;"FI";"lightblue";124
"CH";2017;0,735337721639092;"CH";"lightblue";124
"SE";2008;1,48423005565863;"SE";"lightorange";120
"CH";2014;0,80229992645584;"CH";"lightblue";120
"SE";2020;0,620411539654638;"SE";"lightorange";120
"SE";2010;1,55904898012213;"SE";"lightorange";120
"FI";2013;0,847697089573326;"FI";"lightblue";120
"IN";2020;0,615241443490849;"IN";"lightblue";119
"CH";2015;0,834335006717104;"CH";"lightblue";118
"SE";2012;0,886699507389163;"SE";"lightorange";117
"TW";2019;0,631264189600753;"TW";"lightblue";114
"SE";2017;0,676036292474649;"SE";"lightorange";114
"SE";2011;1,09342029541531;"SE";"lightorange";114
"FI";2014;0,755499097412583;"FI";"lightblue";113
"IL";2005;1,80499597099114;"IL";"grey";112
"IL";2013;0,784119807855326;"IL";"grey";111
"FI";2008;1,36054421768707;"FI";"lightblue";110
"IL";2011;1,0358718588145;"IL";"grey";108
"FI";2020;0,548030193361597;"FI";"lightblue";106
"FI";2017;0,62266500622665;"FI";"lightblue";105
"TW";2017;0,62266500622665;"TW";"lightblue";105
"TW";2014;0,70201243564886;"TW";"lightblue";105
"IL";2010;1,32519163310381;"IL";"grey";102
"TW";2020;0,522179712542653;"TW";"lightblue";101
"IL";2012;0,750284198560061;"IL";"grey";99
"SE";2019;0,548203112021707;"SE";"lightorange";99
"IN";2019;0,548203112021707;"IN";"lightblue";99
"SE";2018;0,572717806317251;"SE";"lightorange";99
"FI";2016;0,641697223677318;"FI";"lightblue";98
"TW";2016;0,641697223677318;"TW";"lightblue";98
"IL";2007;1,24839124839125;"IL";"grey";97
"CH";2012;0,735126942023494;"CH";"lightblue";97
"IT";2016;0,635149292823468;"IT";"lightblue";97
"CH";2018;0,561147749623973;"CH";"lightblue";97
"BE";2015;0,67171038676377;"BE";"lightblue";95
"CH";2016;0,622053431115767;"CH";"lightblue";95
"IL";2004;1,6590187080833;"IL";"grey";94
"BE";2013;0,664029386832439;"BE";"lightblue";94
"NL";2021;0,972179129175716;"NL";"black";94
"CH";2019;0,514978680990088;"CH";"lightblue";93
"CA";2006;1,34561942372386;"CA";"lightgrey";92
"CH";2020;0,470478750904767;"CH";"lightblue";91
"SE";2007;1,17117117117117;"SE";"lightorange";91
"FI";2015;0,636357208513045;"FI";"lightblue";90
"SG";2020;0,465308654740978;"SG";"lightblue";90
"CH";2013;0,628708674766883;"CH";"lightblue";89
"IL";2009;1,09282753422937;"IL";"grey";87
"BE";2017;0,515922433730653;"BE";"lightblue";87
"IT";2018;0,497512437810945;"IT";"lightblue";86
"BE";2012;0,644183402804092;"BE";"lightblue";85
"BE";2014;0,561609948519088;"BE";"lightblue";84
"IT";2017;0,49813200498132;"IT";"lightblue";84
"IT";2014;0,561609948519088;"IT";"lightblue";84
"AU";2016;0,550026191723415;"AU";"lightblue";84
"BE";2016;0,543478260869565;"BE";"lightblue";83
"TW";2013;0,586323820288217;"TW";"lightblue";83
"CA";2021;0,848071155238391;"CA";"lightgrey";82
"IN";2009;0,992337646024369;"IN";"lightblue";79
"CA";2004;1,35898340981292;"CA";"lightgrey";77
"CH";2011;0,73853826971034;"CH";"lightblue";77
"IT";2013;0,53687482339644;"IT";"lightblue";76
"AU";2019;0,420842793067169;"AU";"lightblue";76
"CA";2005;1,22481869460113;"CA";"lightgrey";76
"IN";2016;0,491094814038764;"IN";"lightblue";75
"FI";2009;0,942092701921869;"FI";"lightblue";75
"FI";2012;0,545661235316408;"FI";"lightblue";72
"IN";2017;0,426970289983989;"IN";"lightblue";72
"CN";2005;1,14423851732474;"CN";"orange";71
"HK";2017;0,421040147067544;"HK";"lightblue";71
"SG";2012;0,538082607048124;"SG";"lightblue";71
"IT";2008;0,865800865800866;"IT";"lightblue";70
"IT";2015;0,494944495510146;"IT";"lightblue";70
"IT";2019;0,38761836203555;"IT";"lightblue";70
"FI";2010;0,896453163570222;"FI";"lightblue";69
"FI";2004;1,20014119308154;"FI";"lightblue";68
"FI";2011;0,652215614809131;"FI";"lightblue";68
"ES";2016;0,438711367207962;"ES";"lightblue";67
"CH";2007;0,849420849420849;"CH";"lightblue";66
"AU";2013;0,466233399265329;"AU";"lightblue";66
"AU";2018;0,381811870878167;"AU";"lightblue";66
"IN";2021;0,672251525493846;"IN";"lightblue";65
"AU";2014;0,427893294109781;"AU";"lightblue";64
"CH";2004;1,12954465231204;"CH";"lightblue";64
"IT";2009;0,79135786961437;"IT";"lightblue";63
"TW";2012;0,477453580901857;"TW";"lightblue";63
"CH";2006;0,906830481205207;"CH";"lightblue";62
"SE";2004;1,09424638192729;"SE";"lightorange";62
"AU";2017;0,367668860819546;"AU";"lightblue";62
"CH";2010;0,792516564895414;"CH";"lightblue";61
"SG";2019;0,337781715488122;"SG";"lightblue";61
"SE";2021;0,630882200848071;"SE";"lightorange";61
"IL";2021;0,630882200848071;"IL";"grey";61
"AU";2020;0,315375865991107;"AU";"lightblue";61
"CH";2008;0,742115027829313;"CH";"lightblue";60
"BE";2018;0,341316672451695;"BE";"lightblue";59
"SG";2011;0,565892959907923;"SG";"lightblue";59
"HK";2018;0,341316672451695;"HK";"lightblue";59
"RU";2014;0,387778297786989;"RU";"lightblue";58
"IT";2005;0,934730056406124;"IT";"lightblue";58
"AU";2015;0,410096867708407;"AU";"lightblue";58
"CH";2009;0,715990453460621;"CH";"lightblue";57
"RU";2020;0,294695481335953;"RU";"lightblue";57
"IT";2012;0,431981811292156;"IT";"lightblue";57
"AU";2006;0,833698990785432;"AU";"lightblue";57
"FI";2005;0,902497985495568;"FI";"lightblue";56
"HK";2016;0,36013619696176;"HK";"lightblue";55
"IT";2007;0,707850707850708;"IT";"lightblue";55
"HK";2020;0,279185192844587;"HK";"lightblue";54
"IT";2020;0,279185192844587;"IT";"lightblue";54
"AT";2015;0,381814325107827;"AT";"lightblue";54
"ES";2009;0,678306745383746;"ES";"lightblue";54
"SE";2006;0,789820096533567;"SE";"lightorange";54
"SE";2005;0,870265914585012;"SE";"lightorange";54
"AU";2012;0,401667298219022;"AU";"lightblue";53
"SG";2013;0,374399547894886;"SG";"lightblue";53
"ES";2015;0,374743689457682;"ES";"lightblue";53
"IT";2004;0,935404165195905;"IT";"lightblue";53
"ES";2017;0,314297574571547;"ES";"lightblue";53
"ES";2012;0,394088669950739;"ES";"lightblue";52
"RU";2018;0,300821474025223;"RU";"lightblue";52
"AU";2005;0,838033843674456;"AU";"lightblue";52
"ES";2011;0,498753117206983;"ES";"lightblue";52
"IT";2006;0,745941202281702;"IT";"lightblue";51
"IT";2010;0,662595816551903;"IT";"lightblue";51
"AT";2019;0,282407663768758;"AT";"lightblue";51
"AT";2014;0,334291636023267;"AT";"lightblue";50
"SG";2014;0,334291636023267;"SG";"lightblue";50
"IN";2010;0,649603741717552;"IN";"lightblue";50
"AT";2016;0,327396542692509;"AT";"lightblue";50
"BE";2011;0,479570305006714;"BE";"lightblue";50
"AU";2007;0,630630630630631;"AU";"lightblue";49
"RU";2016;0,320848611838659;"RU";"lightblue";49
"RU";2017;0,29057700290577;"RU";"lightblue";49
"CH";2021;0,506774226910746;"CH";"lightblue";49
"BE";2019;0,271332853424885;"BE";"lightblue";49
"AU";2011;0,460387492806445;"AU";"lightblue";48
"HK";2019;0,265795448252949;"HK";"lightblue";48
"AU";2004;0,847158489234027;"AU";"lightblue";48
"AU";2008;0,593692022263451;"AU";"lightblue";48
"RU";2015;0,332319875556813;"RU";"lightblue";47
"SG";2017;0,278716717072881;"SG";"lightblue";47
"BE";2020;0,242994519698066;"BE";"lightblue";47
"SG";2010;0,597635442380148;"SG";"lightblue";46
"ES";2019;0,249183232737139;"ES";"lightblue";45
"AU";2021;0,46540490226497;"AU";"lightblue";45
"RU";2013;0,317886408589997;"RU";"lightblue";45
"CH";2005;0,709105560032232;"CH";"lightblue";44
"SG";2015;0,311107968606378;"SG";"lightblue";44
"TW";2011;0,422021868405908;"TW";"lightblue";44
"SG";2009;0,552694385127497;"SG";"lightblue";44
"BE";2009;0,552694385127497;"BE";"lightblue";44
"TW";2021;0,444720239942083;"TW";"lightblue";43
"TR";2015;0,296966697306088;"TR";"lightblue";42
"IT";2011;0,40283905620564;"IT";"lightblue";42
"IN";2008;0,519480519480519;"IN";"lightblue";42
"TR";2017;0,243135859574216;"TR";"lightblue";41
"FI";2021;0,424035577619195;"FI";"lightblue";41
"BE";2010;0,532675068208393;"BE";"lightblue";41
"SG";2021;0,424035577619195;"SG";"lightblue";41
"AT";2017;0,237205716657771;"AT";"lightblue";40
"RU";2019;0,221496206877457;"RU";"lightblue";40
"RU";2011;0,374064837905237;"RU";"lightblue";39
"ES";2014;0,260747476098148;"ES";"lightblue";39
"SG";2016;0,255369303300157;"SG";"lightblue";39
"ES";2010;0,506690918539691;"ES";"lightblue";39
"IN";2007;0,501930501930502;"IN";"lightblue";39
"AU";2009;0,477326968973747;"AU";"lightblue";38
"RU";2012;0,287987874194771;"RU";"lightblue";38
"AT";2020;0,196463654223969;"AT";"lightblue";38
"SG";2005;0,612409347300564;"SG";"lightblue";38
"AT";2013;0,261373269285109;"AT";"lightblue";37
"SG";2018;0,214046048825639;"SG";"lightblue";37
"TR";2019;0,204883991361648;"TR";"lightblue";37
"AU";2010;0,467714694036638;"AU";"lightblue";36
"IE";2017;0,213485144991994;"IE";"lightblue";36
"ES";2018;0,208261020479;"ES";"lightblue";36
"HK";2021;0,361981590650533;"HK";"lightblue";35
"CN";2004;0,617719731733145;"CN";"orange";35
"TR";2016;0,229177579884756;"TR";"lightblue";35
"TR";2020;0,180953365732603;"TR";"lightblue";35
"BE";2008;0,432900432900433;"BE";"lightblue";35
"SG";2004;0,617719731733145;"SG";"lightblue";35
"TR";2018;0,196690963785723;"TR";"lightblue";34
"ES";2020;0,175783269568814;"ES";"lightblue";34
"AT";2018;0,196690963785723;"AT";"lightblue";34
"DK";2016;0,222629649030906;"DK";"lightblue";34
"TW";2009;0,414520788845622;"TW";"lightblue";33
"ES";2013;0,226052557219554;"ES";"lightblue";32
"AT";2004;0,547123190963643;"AT";"lightblue";31
"AT";2012;0,234937476316787;"AT";"lightblue";31
"RU";2007;0,398970398970399;"RU";"lightblue";31
"BE";2006;0,453415240602603;"BE";"lightblue";31
"DK";2012;0,227358848048503;"DK";"lightblue";30
"AT";2006;0,438788942518649;"AT";"lightblue";30
"NO";2007;0,386100386100386;"NO";"lightblue";30
"BE";2007;0,386100386100386;"BE";"lightblue";30
"SG";2007;0,373230373230373;"SG";"lightblue";29
"IE";2016;0,189889994761655;"IE";"lightblue";29
"TW";2008;0,358688930117502;"TW";"lightblue";29
"DK";2011;0,278150776903894;"DK";"lightblue";29
"ES";2008;0,346320346320346;"ES";"lightblue";28
"HK";2011;0,26855937080376;"HK";"lightblue";28
"DK";2013;0,197795987567109;"DK";"lightblue";28
"RU";2021;0,289585272520426;"RU";"lightblue";28
"SG";2006;0,409536346350739;"SG";"lightblue";28
"IE";2014;0,187203316173029;"IE";"lightblue";28
"DK";2018;0,15619576535925;"DK";"lightblue";27
"IE";2013;0,190731845153998;"IE";"lightblue";27
"TW";2004;0,458877515001765;"TW";"lightblue";26
"BE";2005;0,419016921837228;"BE";"lightblue";26
"RU";2004;0,458877515001765;"RU";"lightblue";26
"ES";2007;0,334620334620335;"ES";"lightblue";26
"TW";2010;0,337793945693127;"TW";"lightblue";26
"IN";2006;0,380283750182829;"IN";"lightblue";26
"RU";2009;0,326592136666248;"RU";"lightblue";26
"TR";2014;0,173831650732099;"TR";"lightblue";26
"SG";2008;0,321583178726036;"SG";"lightblue";26
"BR";2015;0,183836526903769;"BR";"lightblue";26
"AT";2008;0,321583178726036;"AT";"lightblue";26
"IE";2018;0,150410737012611;"IE";"lightblue";26
"HK";2015;0,176765891253624;"HK";"lightblue";25
"NO";2014;0,167145818011633;"NO";"lightblue";25
"NO";2005;0,40290088638195;"NO";"lightblue";25
"NO";2008;0,296846011131725;"NO";"lightblue";24
"AT";2009;0,301469664614998;"AT";"lightblue";24
"HK";2013;0,169539417914665;"HK";"lightblue";24
"ES";2004;0,423579244617014;"ES";"lightblue";24
"AT";2021;0,248215947874651;"AT";"lightblue";24
"DK";2007;0,308880308880309;"DK";"lightblue";24
"IE";2011;0,230193746403223;"IE";"lightblue";24
"HK";2010;0,298817721190074;"HK";"lightblue";23
"HK";2012;0,174308450170519;"HK";"lightblue";23
"IT";2021;0,237873616713207;"IT";"lightblue";23
"ES";2005;0,370668815471394;"ES";"lightblue";23
"PL";2017;0,136393287078219;"PL";"lightblue";23
"AT";2007;0,296010296010296;"AT";"lightblue";23
"ES";2006;0,336404855930964;"ES";"lightblue";23
"IE";2008;0,28447742733457;"IE";"lightblue";23
"NO";2016;0,144054478784704;"NO";"lightblue";22
"RU";2008;0,272108843537415;"RU";"lightblue";22
"BE";2021;0,227531285551763;"BE";"lightblue";22
"DK";2015;0,155553984303189;"DK";"lightblue";22
"TR";2021;0,227531285551763;"TR";"lightblue";22
"BE";2004;0,388280974232263;"BE";"lightblue";22
"DK";2010;0,285825646355723;"DK";"lightblue";22
"TW";2006;0,321778557847009;"TW";"lightblue";22
"DK";2014;0,140402487129772;"DK";"lightblue";21
"RU";2006;0,307152259763054;"RU";"lightblue";21
"HK";2009;0,263785956538123;"HK";"lightblue";21
"IE";2010;0,272833571521372;"IE";"lightblue";21
"HK";2014;0,140402487129772;"HK";"lightblue";21
"BR";2014;0,140402487129772;"BR";"lightblue";21
"BR";2016;0,137506547930854;"BR";"lightblue";21
"DK";2004;0,370631839039887;"DK";"lightblue";21
"NO";2004;0,370631839039887;"NO";"lightblue";21
"NO";2011;0,20141952810282;"NO";"lightblue";21
"IE";2007;0,27027027027027;"IE";"lightblue";21
"IE";2009;0,251224720512498;"IE";"lightblue";20
"PL";2016;0,130958617077004;"PL";"lightblue";20
"DK";2020;0,103401923275773;"DK";"lightblue";20
"NO";2009;0,251224720512498;"NO";"lightblue";20
"NO";2018;0,115700566932778;"NO";"lightblue";20
"RU";2005;0,306204673650282;"RU";"lightblue";19
"PL";2020;0,0982318271119843;"PL";"lightblue";19
"HU";2017;0,112672715412441;"HU";"lightblue";19
"DK";2017;0,112672715412441;"DK";"lightblue";19
"DK";2005;0,306204673650282;"DK";"lightblue";19
"DK";2009;0,238663484486873;"DK";"lightblue";19
"IE";2019;0,105210698266792;"IE";"lightblue";19
"TW";2007;0,244530244530245;"TW";"lightblue";19
"NO";2015;0,127271441702609;"NO";"lightblue";18
"IE";2015;0,127271441702609;"IE";"lightblue";18
"SA";2020;0,0930617309481956;"SA";"lightblue";18
"TR";2008;0,222634508348794;"TR";"lightblue";18
"NO";2010;0,233857347018319;"NO";"lightblue";18
"TW";2005;0,290088638195004;"TW";"lightblue";18
"BR";2020;0,0930617309481956;"BR";"lightblue";18
"IE";2021;0,175819629744544;"IE";"lightblue";17
"NO";2013;0,120090421022888;"NO";"lightblue";17
"PL";2014;0,113659156247911;"PL";"lightblue";17
"MY";2012;0,128836680560818;"MY";"lightblue";17
"PL";2015;0,120200806052464;"PL";"lightblue";17
"TR";2013;0,113026278609777;"TR";"lightblue";16
"DK";2019;0,0885984827509829;"DK";"lightblue";16
"HK";2008;0,197897340754484;"HK";"lightblue";16
"AT";2010;0,207873197349617;"AT";"lightblue";16
"CZ";2015;0,113130170402319;"CZ";"lightblue";16
"NZ";2019;0,0885984827509829;"NZ";"lightblue";16
"AT";2005;0,257856567284448;"AT";"lightblue";16
"NO";2006;0,234020769343279;"NO";"lightblue";16
"BR";2018;0,0925604535462224;"BR";"lightblue";16
"PL";2019;0,0885984827509829;"PL";"lightblue";16
"TR";2011;0,153462497602148;"TR";"lightblue";16
"UA";2016;0,104766893661603;"UA";"lightblue";16
"TR";2009;0,200979776409999;"TR";"lightblue";16
"UA";2012;0,121258052292535;"UA";"lightblue";16
"NO";2019;0,0830610775790465;"NO";"lightblue";15
"IE";2020;0,0775514424568297;"IE";"lightblue";15
"PL";2018;0,0867754251995835;"PL";"lightblue";15
"GB";2009;0,188418540384374;"GB";"lightblue";15
"UA";2014;0,10028749080698;"UA";"lightblue";15
"IN";2005;0,225624496373892;"IN";"lightblue";14
"PL";2011;0,13427968540188;"PL";"lightblue";14
"CZ";2016;0,0916710319539026;"CZ";"lightblue";14
"NO";2012;0,106100795755968;"NO";"lightblue";14
"PT";2019;0,07752367240711;"PT";"lightblue";14
"HU";2010;0,181889047680915;"HU";"lightblue";14
"NZ";2015;0,0989888991020293;"NZ";"lightblue";14
"RU";2010;0,168896972846564;"RU";"lightblue";13
"AT";2011;0,124688279301746;"AT";"lightblue";13
"HU";2018;0,0752053685063057;"HU";"lightblue";13
"GB";2005;0,209508460918614;"GB";"lightblue";13
"BR";2013;0,0918338513704436;"BR";"lightblue";13
"PT";2016;0,0851231011000524;"PT";"lightblue";13
"DK";2021;0,134450305098769;"DK";"lightblue";13
"BR";2017;0,0770918579137757;"BR";"lightblue";13
"LU";2018;0,0752053685063057;"LU";"lightblue";13
"NZ";2018;0,0752053685063057;"NZ";"lightblue";13
"PL";2012;0,0985221674876847;"PL";"lightblue";13
"HK";2006;0,190141875091414;"HK";"lightblue";13
"IN";2004;0,229438757500882;"IN";"lightblue";13
"DK";2008;0,160791589363018;"DK";"lightblue";13
"IE";2012;0,0985221674876847;"IE";"lightblue";13
"MY";2009;0,150734832307499;"MY";"lightblue";12
"NO";2020;0,0620411539654638;"NO";"lightblue";12
"GB";2010;0,155904898012213;"GB";"lightblue";12
"CZ";2014;0,080229992645584;"CZ";"lightblue";12
"CZ";2019;0,0664488620632372;"CZ";"lightblue";12
"HU";2020;0,0620411539654638;"HU";"lightblue";12
"HU";2009;0,150734832307499;"HU";"lightblue";12
"HU";2019;0,0664488620632372;"HU";"lightblue";12
"ES";2021;0,124107973937325;"ES";"lightblue";12
"NZ";2009;0,150734832307499;"NZ";"lightblue";12
"NZ";2004;0,211789622308507;"NZ";"lightblue";12
"TR";2010;0,155904898012213;"TR";"lightblue";12
"DK";2006;0,160889278923504;"DK";"lightblue";11
"MY";2014;0,0735441599251187;"MY";"lightblue";11
"IE";2005;0,177276390008058;"IE";"lightblue";11
"PT";2017;0,0652315720808871;"PT";"lightblue";11
"UA";2013;0,0777055665442215;"UA";"lightblue";11
"ME";2013;0,0777055665442215;"ME";"lightblue";11
"MY";2015;0,0777769921515944;"MY";"lightblue";11
"UA";2017;0,0652315720808871;"UA";"lightblue";11
"HK";2007;0,141570141570142;"HK";"lightblue";11
