"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Nanotechnologie en fotonica - Nanotechnologies";"DE60";"NL21";67,83;7,22;0;0;0;0;0;12;21;16,5;0,0039;0,1078;-0,1078;0;"Hamburg";"Manufacturing & MaterialTech";"NL21";"east";"DE60";31,3084;31,3084
"Nanotechnologie en fotonica - Nanotechnologies";"DE91";"NL21";67,83;6,93;0;0;0;0;0;12;21;16,5;0,0039;0,1078;-0,1078;0;"Braunschweig";"Manufacturing & MaterialTech";"NL21";"east";"DE91";30,1402;30,1402
"Nanotechnologie en fotonica - Nanotechnologies";"UKF1";"NL21";67,83;1,9;0;0;0;0;0;12;2;7;0,0017;0,0457;-0,0457;0;"Derbyshire and Nottinghamshire";"Manufacturing & MaterialTech";"NL21";"east";"UKF1";0;0
"Nanotechnologie en fotonica - Nanotechnologies";"BE31";"NL21";67,83;11,23;0;0;0;0;0;12;37;24,5;0,0059;0,16;-0,16;0;"Prov. Brabant Wallon";"Manufacturing & MaterialTech";"NL21";"east";"BE31";72,1963;72,1963
"Nanotechnologie en fotonica - Nanotechnologies";"CH07";"NL21";67,83;11,16;0;0;0;0;0;7;12;9,5;0,0023;0,0621;-0,0621;0;"Ticino";"Manufacturing & MaterialTech";"NL21";"east";"CH07";70,5607;70,5607
"Nanotechnologie en fotonica - Nanotechnologies";"DK02";"NL21";67,83;10,94;0;0;0;0;0;12;12;12;0,0029;0,0784;-0,0784;0;"Sjælland";"Manufacturing & MaterialTech";"NL21";"east";"DK02";66,8224;66,8224
"Nanotechnologie en fotonica - Nanotechnologies";"FR26";"NL21";67,83;11,09;0;0;0;0;0;12;5;8,5;0,002;0,0555;-0,0555;0;"Bourgogne";"Manufacturing & MaterialTech";"NL21";"east";"FR26";68,4579;68,4579
"Nanotechnologie en fotonica - Nanotechnologies";"FR21";"NL21";67,83;11,89;0;0;0;0;0;12;6;9;0,0022;0,0588;-0,0588;0;"Champagne-Ardenne";"Manufacturing & MaterialTech";"NL21";"east";"FR21";75,9346;75,9346
"Nanotechnologie en fotonica - Nanotechnologies";"DEB3";"NL21";67,83;12,69;0;0;0;0;0;12;137;74,5;0,0178;0,4866;-0,4866;0;"Rheinhessen-Pfalz";"Manufacturing & MaterialTech";"NL21";"east";"DEB3";81,3084;81,3084
"Nanotechnologie en fotonica - Nanotechnologies";"DE11";"NL21";67,83;9,12;0;0;0;0;0;50;12;31;0,0074;0,2025;-0,2025;0;"Stuttgart";"Manufacturing & MaterialTech";"NL21";"east";"DE11";50,7009;50,7009
"Nanotechnologie en fotonica - Nanotechnologies";"DE23";"NL21";67,83;10,65;0;0;0;0;0;12;21;16,5;0,0039;0,1078;-0,1078;0;"Oberpfalz";"Manufacturing & MaterialTech";"NL21";"east";"DE23";64,486;64,486
"Nanotechnologie en fotonica - Nanotechnologies";"UKJ2";"NL21";67,83;9,41;0;0;0;0;0;12;8;10;0,0024;0,0653;-0,0653;0;"Surrey, East and West Sussex";"Manufacturing & MaterialTech";"NL21";"east";"UKJ2";55,1402;55,1402
"Nanotechnologie en fotonica - Nanotechnologies";"FR41";"NL21";67,83;5,11;0;0;0;0;0;12;5;8,5;0,002;0,0555;-0,0555;0;"Lorraine";"Manufacturing & MaterialTech";"NL21";"east";"FR41";14,9533;14,9533
"Nanotechnologie en fotonica - Nanotechnologies";"FR62";"NL21";67,83;9,04;0;0;0;0;0;12;32;22;0,0053;0,1437;-0,1437;0;"Midi-Pyrénées";"Manufacturing & MaterialTech";"NL21";"east";"FR62";49,2991;49,2991
"Nanotechnologie en fotonica - Nanotechnologies";"UKK4";"NL21";67,83;9,77;0;0;0;0;0;0;12;6;0,0014;0,0392;-0,0392;0;"Devon";"Manufacturing & MaterialTech";"NL21";"east";"UKK4";60,0467;60,0467
