"from";"to";"domain";"full";"binary";"expected";"untapped";"links.rca";"sum_from";"sum_to";"binary.pc";"th.max";"th.max.pc";"RD";"RD.added"
"Bulgaria (BG)";"Abruzzo (ITF1)";"Agrofood Waste Cut";0;0;0;0;0;0;0;0;0;0;55,6;17,59
"Bulgaria (BG)";"Abruzzo (ITF1)";"Biobased Materials in Construction";0;0;0;0;0;0;0;0;0;0;54,57;8,99
"Bulgaria (BG)";"Abruzzo (ITF1)";"By-Product Valorization";0;0;0;0;0;0;0;0;0;0;62,44;13,24
"Bulgaria (BG)";"Abruzzo (ITF1)";"Circular Business";0;0;0;0;0;0;0;0;0;0;50,62;11,23
"Bulgaria (BG)";"Abruzzo (ITF1)";"Circular Design";0;0;0;0;0;0;0;0;0;0;48,37;28,68
"Bulgaria (BG)";"Abruzzo (ITF1)";"Circular food packaging";0;0;0;0;0;0;0;0;0;0;63,23;14,73
"Bulgaria (BG)";"Abruzzo (ITF1)";"Critical Metals Reuse";0;0;0;0;0;0;0;0;0;0;52,49;11,6
"Bulgaria (BG)";"Abruzzo (ITF1)";"E-Waste Circularity";0;0;0;0;0;0;0;0;0;0;47,33;15,77
"Bulgaria (BG)";"Abruzzo (ITF1)";"Industrial Symbiosis";0;0;0;0;0;0;0;0;0;0;43,88;14,89
"Bulgaria (BG)";"Abruzzo (ITF1)";"Product Services";0;0;0;0;0;0;0;0;0;0;33,82;15,56
"Bulgaria (BG)";"Abruzzo (ITF1)";"Raw Material Shift";0;0;0;0;0;0;0;0;0;0;49,31;14,18
"Bulgaria (BG)";"Abruzzo (ITF1)";"Steel Loop";0;0;0;0;0;0;0;0;0;0;42,08;8,79
"Bulgaria (BG)";"Abruzzo (ITF1)";"Textile Waste Cut";0;0;0;0;0;0;0;0;0;0;59,19;14,73
"Bulgaria (BG)";"Abruzzo (ITF1)";"Water Circularity";0;0;0;0;0;0;0;0;0;0;55,05;8,89
"Bulgaria (BG)";"Agder og Rogaland (NO04)";"Agrofood Waste Cut";0;0;0;0;0;0;0;0;0;0;55,6;13,96
"Bulgaria (BG)";"Agder og Rogaland (NO04)";"Biobased Materials in Construction";0;0;0;0;0;0;0;0;0;0;54,57;11,05
"Bulgaria (BG)";"Agder og Rogaland (NO04)";"By-Product Valorization";0;0;0;0;0;0;0;0;0;0;62,44;6,4
