"id";"value";"share";"ctry"
"MUSUVATHY, Suraj Ravi";24;0,31;"US"
"MIRABELLA, Lucia";21;0,27;"US"
"QIAN, Shengjie";12;0,16;"CN"
"LIU, Fengshou";12;0,16;"CN"
"FEI, Qingguo";11;0,14;"CN"
"LI, Yanbin";10;0,13;"CN"
"TANG, Tsz Ling Elaine";10;0,13;"US"
"FEIG, Rami";10;0,13;"IL"
"FEIG, Rami";10;0,13;"US"
"ARISOY, Erhan";9;0,12;"US"
"SRIVASTAVA, Sanjeev";9;0,12;"US"
"WU, Shaoqing";9;0,12;"CN"
"ZENG, Jun";8;0,1;"US"
"WANG, Wei";8;0,1;"CN"
"MADASU, Srinath";8;0,1;"US"
"WANG, Wei";8;0,1;"UK"
"DALLORO, Livio";7;0,09;"US"
"BENJAMIN, David";7;0,09;"US"
"JIANG, Dong";7;0,09;"CN"
"MADELEY, David";7;0,09;"UK"
"WANG, Rui";7;0,09;"CN"
"WANG, Rui";7;0,09;"US"
"YAMAMOTO, Ryo";7;0,09;"JP"
"CRAMER, Hugo, Augustinus, Joseph";7;0,09;"NL"
"FREIRE GARCIA, Manuel";6;0,08;"ES"
"ZHANG, Peng";6;0,08;"CN"
"YI, Tinghua";6;0,08;"CN"
"LI, Hongnan";6;0,08;"CN"
"THEEUWES, Thomas";6;0,08;"NL"
"VERMA, Alok";6;0,08;"NL"
"TSIATMAS, Anagnostis";6;0,08;"NL"
"MAHANTY, Debdulal";5;0,06;"US"
"BELL, Benjamin";5;0,06;"US"
"SCHULTZ, Christopher";5;0,06;"US"
"SCHULTZ, Jennifer";5;0,06;"US"
"MATTSON, Howard Charles Duncan";5;0,06;"UK"
"KING, Douglas Joseph";5;0,06;"UK"
"GONNSEN, Johannes";5;0,06;"DE"
"DULLE, Ronald J.";5;0,06;"US"
"JAMES, Barry";5;0,06;"UK"
"NAGY, Danil";5;0,06;"US"
"YANG, Xuan";5;0,06;"CN"
"TENHOUTEN, Broc William";5;0,06;"US"
"MARTINEZ, Antonio Bernerd";5;0,06;"US"
"LAKSHMAN, Narender Shankar";5;0,06;"US"
"SUN, Ximing";5;0,06;"CN"
"ALLEN, George";5;0,06;"JP"
"LU, Hao";5;0,06;"CN"
"SHAYANI, Hooman";5;0,06;"US"
"SU, Jing";5;0,06;"CN"
"SHAYANI, Hooman";5;0,06;"UK"
"LU, Jesse";5;0,06;"US"
"SCHUBERT, Martin";5;0,06;"US"
"ADOLF, Brian";5;0,06;"US"
"DANON, Or";5;0,06;"IL"
"BAUM, Avi";5;0,06;"IL"
"CIUBOTARIU, Daniel";5;0,06;"IL"
"ZEITLIN, Hadar";5;0,06;"IL"
"OGAWA, Yoshihiro";5;0,06;"JP"
"PELTON, Blake D.";5;0,06;"US"
"CAULFIELD, Adrian Michael";5;0,06;"US"
"GAMBETTA, Jay";5;0,06;"US"
"XU, Xiaoxian";5;0,06;"US"
"VAN LEEST, Adriaan, Johan";5;0,06;"NL"
"HINNEN, Paul, Christiaan";5;0,06;"NL"
"MC NAMARA, Elliott, Gerard";5;0,06;"NL"
"SU, Jing";5;0,06;"US"
"LU, Yen-Wen";5;0,06;"US"
"SCHULTZ, Richard T.";5;0,06;"US"
"JAMES, Michael Edwin";5;0,06;"US"
"LAUTERBACH, Gary R.";5;0,06;"US"
"LIE, Sean";5;0,06;"US"
"MORRISON, Michael";5;0,06;"US"
"AREKAPUDI, Srikanth";5;0,06;"US"
"QU, Yongjian";5;0,06;"CN"
"ADLER, David, Lewis";5;0,06;"US"
"ROBERTSON, James Gary";5;0,06;"AU"
"PIVAC, Mark Joseph";5;0,06;"AU"
"GONZALEZ, Sergio";5;0,06;"ES"
"SLAVIN III, Edward";4;0,05;"US"
"SIGHTS, James Barton";4;0,05;"US"
"TIWARI, Ankit";4;0,05;"US"
"FERNANDEZ-ORELLANA, Pedro";4;0,05;"CN"
"VILLAGGI, Lorenzo";4;0,05;"US"
"ANDERSEN, Jeppe Bo";4;0,05;"KR"
"HONG, Jong Seon";4;0,05;"KR"
"JAIN, Sharad";4;0,05;"UK"
"TAYLOR, Kathryn";4;0,05;"UK"
"SAITO, Takanobu";4;0,05;"JP"
"AITOH, Takahiro";4;0,05;"JP"
"KUMAR, Pranav Srinivas";4;0,05;"US"
"WILLIAMS, Reed";4;0,05;"US"
"STODDART, James";4;0,05;"US"
"WANG, Tao";4;0,05;"CN"
"HARTMANN, Dirk";4;0,05;"DE"
"SCHWARZ, Oliver";4;0,05;"DE"
"TU, Shandong";4;0,05;"CN"
"KUMAR, Malay";4;0,05;"US"
"CAO, Yu";4;0,05;"CN"
"BARUA, Ananda";4;0,05;"US"
"VENUGOPALAN, Janani";4;0,05;"US"
"ZHU, Zhencai";4;0,05;"CN"
"ZHOU, Gongbo";4;0,05;"CN"
"PENG, Yuxing";4;0,05;"CN"
"CAO, Guohua";4;0,05;"CN"
"LI, Wei";4;0,05;"CN"
"SHEN, Gang";4;0,05;"CN"
"ROSICK¬, Ji í";4;0,05;"CZ"
"CHAI, Guoqiang";4;0,05;"CN"
"KOMZSIK, Louis";4;0,05;"US"
"WANG, Bin";4;0,05;"CN"
"ROYCHOWDHURY, Subhrajit";4;0,05;"US"
"MCCLENNAN, Scott";4;0,05;"US"
"DIESTELHORST, Ryan";4;0,05;"US"
"LU, Nianduan";4;0,05;"CN"
"LI, Ling";4;0,05;"CN"
"OKUNO, Yoshishige";4;0,05;"JP"
"HARTMANN, Dirk";4;0,05;"US"
"LATERRE, Alexandre";4;0,05;"UK"
"NEBASHI Ryusuke";4;0,05;"JP"
"SAKAMOTO Toshitsugu";4;0,05;"JP"
"BAI Xu";4;0,05;"JP"
"MIYAMURA Makoto";4;0,05;"JP"
"TSUJI Yukihide";4;0,05;"JP"
"TADA Ayuka";4;0,05;"JP"
"MURANO, Koki";4;0,05;"JP"
"HÖPPNER, Sebastian";4;0,05;"DE"
"PEDNAULT, Edwin, Peter, Dawson";4;0,05;"US"
"GUNNELS, John";4;0,05;"US"
"GUNNELS, John";4;0,05;"UK"
"PAMIDI, Prasad";4;0,05;"US"
"MOROZ, Victor";4;0,05;"US"
"LIU, Jishuo";4;0,05;"CN"
"JIANG, Hui";4;0,05;"CN"
"PENG, Jianchun";4;0,05;"CN"
"WU, Ning";4;0,05;"CN"
"GAO, Lisheng";4;0,05;"US"
"ZOU, Yi";4;0,05;"US"
"CAO, Yu";4;0,05;"US"
"BOHR, Mark T.";4;0,05;"US"
"KUMAR, Ranjith";4;0,05;"US"
"JEWLER, Scott, Joseph";4;0,05;"US"
"ABELLO ROSELLO, Lluis";4;0,05;"ES"
"MUKHERJEE, Nilanjan";3;0,04;"US"
"GAUDERIS, Tjerk";3;0,04;"BE"
"ZHU, Yanong";3;0,04;"UK"
"KATAOKA Ichiro";3;0,04;"JP"
"ONODERA, Makoto";3;0,04;"JP"
"ZHAO, Dale";3;0,04;"US"
"YOON, Hee Seop";3;0,04;"KR"
"YANG, Bin";3;0,04;"CN"
"LEE, Jusung";3;0,04;"KR"
"TOSCH, Charles S.";3;0,04;"US"
"GUNDERSON, Mark D.";3;0,04;"US"
"YANG, Jian";3;0,04;"CN"
"KASEDA, Yoshiyuki";3;0,04;"JP"
"MANN, Adrien";3;0,04;"US"
"WANG, Bo";3;0,04;"CN"
"HAO, Peng";3;0,04;"CN"
"SRINIVASAN, Krishnan";3;0,04;"US"
"NASHIO, Hiroshi";3;0,04;"JP"
"CHEONG, Hyunmin";3;0,04;"US"
"EBRAHIMI, Mehran";3;0,04;"US"
"BUTSCHER, Adrian";3;0,04;"US"
"CZINGER, Kevin Robert";3;0,04;"US"
"O'CONNELL, David Charles";3;0,04;"US"
"MACEY, Stuart Paul";3;0,04;"US"
"LUO, Yangjun";3;0,04;"CN"
"KANG, Zhan";3;0,04;"CN"
"LI, Ming";3;0,04;"CN"
"DU, Xian";3;0,04;"CN"
"MA, Yanhua";3;0,04;"CN"
"SONG, Le";3;0,04;"CN"
"GAVRANOVIC, Stefan";3;0,04;"DE"
"LI, Jian";3;0,04;"CN"
"HAN, Lei";3;0,04;"CN"
"WHITE, Scott";3;0,04;"ES"
"ZHANG, Tao";3;0,04;"CN"
"JIANG, Wenchun";3;0,04;"CN"
"NONAKA Norihiko";3;0,04;"JP"
"ROSSIGNAC, Jaroslaw";3;0,04;"US"
"GUPTA, Ashish";3;0,04;"US"
"MOROVIC, Peter";3;0,04;"ES"
"MOROVIC, Jan";3;0,04;"UK"
"TIAN, Lei";3;0,04;"CN"
"SHEPHERD, Matthew A.";3;0,04;"US"
"SUBRAMANIYAN, Arun Karthi";3;0,04;"US"
"YAMASAKI Yuji";3;0,04;"JP"
"SHEPHERD, Matthew A";3;0,04;"US"
"CHEN, Qiang";3;0,04;"CN"
"DONG, Liang";3;0,04;"CN"
"LIU, Houlin";3;0,04;"CN"
"TAN, Minggao";3;0,04;"CN"
"WANG, Yong";3;0,04;"CN"
"WANG, Kai";3;0,04;"CN"
"WU, Xianfang";3;0,04;"CN"
"JIANG, Fan";3;0,04;"CN"
"CHEN, Wei";3;0,04;"US"
"AMAGLIANI, Marco";3;0,04;"US"
"SANTHANAM, Nandakumar";3;0,04;"US"
"JIANG, Shuyun";3;0,04;"CN"
"SONG, Le";3;0,04;"US"
"HAN, Yanhui";3;0,04;"US"
"XUE, Xiafeng";3;0,04;"CN"
"WANG, Xiaoqing";3;0,04;"CN"
"LIU, Qi";3;0,04;"CN"
"CHEN, Wei";3;0,04;"CN"
"GARRAFFA, Michele";3;0,04;"IE"
"VERELLEN, Jennifer";3;0,04;"CA"
"MIRZA, Mustafa";3;0,04;"CA"
"WON, Herman";3;0,04;"CA"
"GENKIN, Cindy";3;0,04;"CA"
"MARKEWITZ, Grant";3;0,04;"CA"
"GIRON, Gina";3;0,04;"CA"
"SAITOU, Kazuhiro";3;0,04;"US"
"MIYATA Kenji";3;0,04;"JP"
"LIN, Avi";3;0,04;"US"
"BAILEY, William J.";3;0,04;"US"
"HUANG, Haibin";3;0,04;"CN"
"PEI, Xueyang";3;0,04;"CN"
"GERLACH, Jörg";3;0,04;"DE"
"KESSLER, Lutz";3;0,04;"DE"
"AKELLA, Prasad Narasimha";3;0,04;"US"
"CHAUDHURY, Krishnendu";3;0,04;"US"
"UGGIRALA, Ananth";3;0,04;"US"
"ROBINSON, Dean";3;0,04;"US"
"LU, Xiao";3;0,04;"CN"
"HARVEY, Gerald";3;0,04;"US"
"CARCIONE, Laura";3;0,04;"US"
"HALLET, Justin Nicholas";3;0,04;"US"
"RAGHAVAN, Sathyanarayanan";3;0,04;"US"
"RANGARAJAN, Arvind";3;0,04;"US"
"SUN, Changjie";3;0,04;"US"
"LIU, Ming";3;0,04;"CN"
"PING, Xiaohu";3;0,04;"US"
"OKUNO, Katsuki";3;0,04;"JP"
"TAKEMOTO, Shimpei";3;0,04;"JP"
"TAKEDA, Eriko";3;0,04;"JP"
"AMINI, Shohreh";3;0,04;"US"
"CECIL, Thomas, Christopher";3;0,04;"US"
"CHOUBA, Nabil";3;0,04;"UK"
"LI, Jian";3;0,04;"US"
"MOORE, Stephen Lewis";3;0,04;"UK"
"TADA, Ayuka";3;0,04;"JP"
"BAI, Xu";3;0,04;"JP"
"SAKAMOTO, Toshitsugu";3;0,04;"JP"
"NEBASHI, Ryusuke";3;0,04;"JP"
"MIYAMURA, Makoto";3;0,04;"JP"
"TSUJI, Yukihide";3;0,04;"JP"
"DU, Yang";3;0,04;"US"
"ADLER, Robert P.";3;0,04;"US"
"DE GRUIJL, Robert";3;0,04;"US"
"NAM, Yunseong";3;0,04;"US"
"JAVADIABHARI, Ali";3;0,04;"US"
"SCHNEIDER, Janet L.";3;0,04;"US"
"RENERIS, Kenneth";3;0,04;"US"
"KUPFERSCHMIDT, Mark G.";3;0,04;"US"
"LIN, Kaipeng";3;0,04;"CN"
"LI, Yanrong";3;0,04;"CN"
"TEN BERGE, Peter";3;0,04;"NL"
"VAN HAREN, Richard, Johannes, Franciscus";3;0,04;"NL"
"SENDIG, Friedrich, Gunter Kurt";3;0,04;"US"
"LIN, Hsiang-wen, Jimmy";3;0,04;"US"
"CORREALE, JR., Anthony";3;0,04;"US"
"GOODALL, III, William";3;0,04;"US"
"OLIVADESE, Salvatore, Bernardo";3;0,04;"US"
"CAO, Peng";3;0,04;"CN"
"GUO, Jingjing";3;0,04;"CN"
"LAVERNHE, Sylvain";3;0,04;"FR"
"ETTAIEB, Kamel";3;0,04;"FR"
"WALRAND, Gilles";3;0,04;"FR"
"TOURNIER, Christophe";3;0,04;"FR"
"MATSUURA, Satoshi";3;0,04;"JP"
"GUPTA, Shail, Aditya";3;0,04;"US"
"LIU, Jiuxuan";3;0,04;"CN"
"RONG, Shili";3;0,04;"CN"
"DREGO, Nigel";3;0,04;"US"
"SIKKA, Aman";3;0,04;"US"
"RAVICHANDRAN, Mrinalini";3;0,04;"US"
"FIRU, Robert, Daniel";3;0,04;"US"
"KHETERPAL, Veerbhan";3;0,04;"US"
"AOKI, Hirotoshi";3;0,04;"JP"
"HIRASAWA, Koichi";3;0,04;"JP"
"GUPTA, Paras";3;0,04;"US"
"LIU, Yang";3;0,04;"US"
"XU, Jeffrey, Junhao";3;0,04;"US"
"BADAROGLU, Mustafa";3;0,04;"US"
"TEL, Wim, Tjibbo";3;0,04;"NL"
"HSU, Duan-Fu, Stephen";3;0,04;"US"
"DELLA ROVA, Tracey";3;0,04;"US"
"CHEN, Been-Der";3;0,04;"US"
"LUO, Ya";3;0,04;"US"
"VAN KERVINCK, Marcel Nicolaas Jacobus";3;0,04;"NL"
"GONG, Lijun";3;0,04;"CN"
"BRAUER, Bjorn";3;0,04;"US"
"YANG, Bin";3;0,04;"US"
"BABIAN, Freddie, Erich";3;0,04;"US"
"LIU, Yang";3;0,04;"CN"
"HALLET, Justin Nicholas";3;0,04;"AU"
"SUN, Hongbin";3;0,04;"CN"
"GUO, Qinglai";3;0,04;"CN"
"BAVASTRO, Frederic";3;0,04;"NC"
"BAVASTRO, Frederic";3;0,04;"MC"
"BAVASTRO, Frederic";3;0,04;"PF"
"PIVAC, Mark";3;0,04;"AU"
"DU, Yang";3;0,04;"CN"
"AMAGLIANI, Marco";3;0,04;"UK"
"WHITE, Scott";3;0,04;"US"
"ZHANG, Tao";3;0,04;"US"
"CLARYSSE, Pieter";2;0,03;"BE"
"DE KEYSER, Erik";2;0,03;"BE"
"DE BATSELIER, Luc";2;0,03;"BE"
"MAKEM, Jonathan";2;0,03;"UK"
"ANDERSSON, Ronny";2;0,03;"SE"
"KAWANO, Hiroki";2;0,03;"JP"
"MEGA, Toshihiro";2;0,03;"JP"
"BOWEN, Michael";2;0,03;"US"
"JOHNSTON, Neil";2;0,03;"UK"
"MCMANN, Wayne Alexander";2;0,03;"US"
"BARNES, Christopher Gregory";2;0,03;"US"
"BELCHER, Ryan Lynn";2;0,03;"US"
"BORDALLO RUIZ, Juan";2;0,03;"ES"
"PLAZA YÁÑEZ, Alejandro";2;0,03;"ES"
"DE ZAEYTIJD, Jürgen";2;0,03;"BE"
"PUIGARDEU ARAMENDIA, Sergio";2;0,03;"ES"
"SANROMA GARRIT, Jordi";2;0,03;"ES"
"ZENS, Jeff";2;0,03;"US"
"ROGERS, Jeremy";2;0,03;"UK"
"CROOKSTON, Currie";2;0,03;"US"
"STADLER, Andrew";2;0,03;"US"
"SQUILLER, Edward P.";2;0,03;"US"
"GROSSMAN, Tovi";2;0,03;"US"
"FITZMAURICE, George";2;0,03;"US"
