"id";"value";"share";"ctry"
"CHRISTMAS, Jamieson";19;0,78;"UK"
"BEVENSEE, Brendan, Elwood";19;0,78;"US"
"KARAFIN, Jonathan, Sean";18;0,74;"US"
"LEISTER, Norbert";13;0,53;"DE"
"LANE, Austin";13;0,53;"US"
"GEORGIOU, Andreas";11;0,45;"US"
"HONG, Sung Hee";10;0,41;"KR"
"KIM, Young Min";10;0,41;"KR"
"HONG, Ji Soo";10;0,41;"KR"
"ZHANG, Yuxin";10;0,41;"CN"
"WALDERN, Jonathan, David";10;0,41;"US"
"MÜGGE, Martin";9;0,37;"DE"
"RÖLLE, Thomas";9;0,37;"DE"
"BLANDIN, Pierre";9;0,37;"FR"
"OZCAN, Aydogan";9;0,37;"US"
"KARAFIN, Jonathan Sean";9;0,37;"US"
"FAVALORA, Gregg E.";9;0,37;"US"
"GIOIA, Patrick";8;0,33;"FR"
"FÄCKE, Thomas";8;0,33;"DE"
"HIRAOKA, Saburou";8;0,33;"JP"
"ONAKA, Kenichi";8;0,33;"JP"
"TAMURA, Kishio";8;0,33;"JP"
"URNESS, Adam";8;0,33;"US"
"BYRNES, Steven J.";8;0,33;"US"
"KAWASAKI Kenshiro";8;0,33;"JP"
"HARA Hisaya";8;0,33;"JP"
"HAYDEN, Oliver";7;0,29;"DE"
"MULLINS, Brian";7;0,29;"US"
"WATANABE, Daisuke";7;0,29;"JP"
"KUBO, Yuya";7;0,29;"JP"
"KANG, Hoon Jong";7;0,29;"KR"
"SCHLOTTAU, Friso";7;0,29;"US"
"CIONI, Olivier";7;0,29;"FR"
"SHI, Bingchuan";7;0,29;"CN"
"WANG, Wei";7;0,29;"CN"
"GILLES, Antonin";7;0,29;"FR"
"PURVIS, Lafe";7;0,29;"US"
"GELMAN, Shaul Alexander";6;0,25;"IL"
"ROTSCHILD, Carmel";6;0,25;"IL"
"COLLINGS, Neil";6;0,25;"UK"
"KROLL, Bo";6;0,25;"UK"
"KOLLIN, Joel Steven";6;0,25;"US"
"KAGOTANI, Akihito";6;0,25;"JP"
"REGISTER, Joseph J.";6;0,25;"US"
"MOEBIUS, Michael G.";6;0,25;"US"
"TAN, Jifeng";6;0,25;"CN"
"CHEN, Xiaochuan";6;0,25;"CN"
"LEE, Sang Jin";6;0,25;"KR"
"KIM, Byung Mok";6;0,25;"KR"
"SUNG, Mal Eum";6;0,25;"KR"
"KIM, Heon";6;0,25;"KR"
"GRANT, Alastair, John";6;0,25;"US"
"POPOVICH, Milan, Momcilo";6;0,25;"UK"
"COLBURN, Matthew E.";6;0,25;"US"
"OHE Takahiro";6;0,25;"JP"
"RICHTER, Lukas";5;0,21;"DE"
"UGELE, Matthias";5;0,21;"DE"
"HÖNEL, Dennis";5;0,21;"DE"
"KAUFMAN, Aviad";5;0,21;"IL"
"LAYCOCK, Leslie Charles";5;0,21;"UK"
"HERVE, Lionel";5;0,21;"FR"
"ALLIER, Cédric";5;0,21;"FR"
"ROTTENBERG, Xavier";5;0,21;"BE"
"ZHANG, Yibo";5;0,21;"US"
"BEVENSEE, Brendan Elwood";5;0,21;"US"
"FRANK, Ian W.";5;0,21;"US"
"GU, Xin";5;0,21;"CN"
"DONG, Xue";5;0,21;"CN"
"GUAN, Feng";5;0,21;"CN"
"WANG, Meili";5;0,21;"CN"
"KOSTROMINE, Serguei";5;0,21;"DE"
"PARK, Seong Jin";5;0,21;"KR"
"KWON, Se Hyun";5;0,21;"KR"
"ABRAHAM, Shibu";5;0,21;"US"
"KIM, Eun Soo";5;0,21;"KR"
"AMIRSOLAIMANI, Babak";5;0,21;"US"
"DOHM, John";5;0,21;"US"
"GIEHL, Markus";5;0,21;"DE"
"STANZEL, Manfred";4;0,16;"DE"
"TRAVIS, Adrian";4;0,16;"US"
"KAMEN, Ali";4;0,16;"US"
"BRUDER, Friedrich-Karl";4;0,16;"DE"
"JOSSO, Quentin";4;0,16;"FR"
"ORSELLI, Enrico";4;0,16;"DE"
"FÜTTERER, Gerald";4;0,16;"DE"
"SHIN, Choon Sung";4;0,16;"KR"
"BLACK, Daniel, Benjamin";4;0,16;"UK"
"YAMADA, Shizuka";4;0,16;"JP"
"KARTHAUS, Daniela";4;0,16;"DE"
"UTSUGI Takeru";4;0,16;"JP"
"KURASHIGE Makio";4;0,16;"JP"
"NISHIO Shumpei";4;0,16;"JP"
"ENGEL, Thomas";4;0,16;"DE"
"ERLER, Christoph";4;0,16;"DE"
