"id";"value";"share";"ctry"
"ZHANG, Li";797;0,33;"CN"
"ZHANG, Li";797;0,33;"US"
"ZHANG, Kai";727;0,3;"CA"
"ZHANG, Kai";727;0,3;"US"
"ZHANG, Kai";727;0,3;"CN"
"LIU, Hongbin";660;0,27;"CN"
"WANG, Yue";607;0,25;"US"
"WANG, Yue";607;0,25;"CN"
"KIM, Seunghwan";373;0,15;"KR"
"KARCZEWICZ, Marta";365;0,15;"US"
"LIU, Shan";341;0,14;"US"
"LIU, Shan";341;0,14;"DE"
"LIU, Shan";341;0,14;"CN"
"XU, Jizheng";318;0,13;"CN"
"XU, Jizheng";318;0,13;"US"
"CHEN, Jianle";276;0,11;"CN"
"CHEN, Jianle";276;0,11;"US"
"CHEN, Jianle";276;0,11;"DE"
"CHEN, Xiaochuan";255;0,11;"CN"
"LI, Xiang";241;0,1;"CN"
"LI, Xiang";241;0,1;"US"
"LIM, Jaehyun";241;0,1;"KR"
"LI, Yi";211;0,09;"CN"
"LI, Yi";211;0,09;"US"
"WANG, Ye-Kui";191;0,08;"US"
"WANG, Ye-Kui";191;0,08;"CN"
"HEO, Jin";181;0,07;"KR"
"NAM, Junghak";179;0,07;"KR"
"DONG, Xue";172;0,07;"CN"
"YANG, Haitao";172;0,07;"US"
"YANG, Haitao";172;0,07;"CN"
"WANG, Wei";165;0,07;"CN"
"WANG, Wei";165;0,07;"US"
"JANG, Hyeongmoon";164;0,07;"KR"
"CHIEN, Wei-Jung";159;0,07;"US"
"YOO, Sunmi";146;0,06;"KR"
"CHEN, Ching-Yeh";144;0,06;"TW"
"CHEN, Ching-Yeh";144;0,06;"CN"
"GALPIN, Franck";143;0,06;"FR"
"GAO, Jian";138;0,06;"CN"
"GAO, Jian";138;0,06;"US"
"SEREGIN, Vadim";137;0,06;"US"
"ZHANG, Lei";136;0,06;"CN"
"ZHANG, Lei";136;0,06;"US"
"CHUANG, Tzu-Der";136;0,06;"TW"
"CHUANG, Tzu-Der";136;0,06;"CN"
"ZHANG, Lei";136;0,06;"CA"
"ZHANG, Lei";136;0,06;"KR"
"LELEANNEC, Fabrice";135;0,06;"FR"
"KOO, Moonmo";130;0,05;"KR"
"CHOI, Jangwon";129;0,05;"KR"
"CHEN, Yi-Wen";128;0,05;"TW"
"CHEN, Yi-Wen";128;0,05;"US"
"CHEN, Yi-Wen";128;0,05;"CN"
"ZHAO, Xin";127;0,05;"CN"
"ZHAO, Xin";127;0,05;"US"
"WANG, Lei";126;0,05;"CN"
"WANG, Lei";126;0,05;"UK"
"WANG, Lei";126;0,05;"US"
"XIU, Xiaoyu";122;0,05;"US"
"XIU, Xiaoyu";122;0,05;"CN"
"OH, Sejin";121;0,05;"KR"
"LEE, Jin Ho";121;0,05;"KR"
"KANG, Jung Won";121;0,05;"KR"
"LIM, Sung Chang";120;0,05;"KR"
"ZHAO, Wenqing";119;0,05;"CN"
"KIM, Hui Yong";118;0,05;"KR"
"XU, Xiaozhong";117;0,05;"US"
"ESENLIK, Semih";117;0,05;"DE"
"ESENLIK, Semih";117;0,05;"US"
"ESENLIK, Semih";117;0,05;"CN"
"XU, Xiaozhong";117;0,05;"CN"
