"id";"value";"share";"ctry"
"HÉLOT, Jacques";33;0,49;"DE"
"WATANABE, Kazuya";24;0,36;"JP"
"MERTENS, Joris";21;0,31;"DE"
"SHIMOTANI Mitsuo";18;0,27;"JP"
"SUZUKI, Yuuki";18;0,27;"JP"
"SEITZ, Gordon";17;0,25;"DE"
"MÜLLER, Ulrich";16;0,24;"DE"
"FUJITA Koudai";15;0,22;"JP"
"YAMAGUCHI, Hiroshi";14;0,21;"JP"
"KUSANAGI, Masato";14;0,21;"JP"
"FRIBUS, Vitali";13;0,19;"DE"
"BERNE, Nicolas";13;0,19;"FR"
"MARUOKA, Tetsuya";13;0,19;"JP"
"FRIEBE, Markus";12;0,18;"DE"
"SAISHO, Kenichiroh";11;0,16;"JP"
"HIRATA, Koji";11;0,16;"JP"
"NAMBARA Takahiro";11;0,16;"JP"
"SANDBRINK, Johanna";11;0,16;"DE"
"YAMAMOTO, Kinji";11;0,16;"JP"
"REDEKER, Immo";10;0,15;"DE"
"SUN, Yawei";10;0,15;"US"
"WALL, Christian";10;0,15;"DE"
"KATAGIRI, Keita";10;0,15;"JP"
"KUSAFUKA Kaoru";10;0,15;"JP"
"TONTSCH, Friedrich-Uwe";10;0,15;"DE"
"PUHLE, Marie";10;0,15;"DE"
"PETRZIK, Lenard";9;0,13;"DE"
"BOLLIER, François";9;0,13;"FR"
"MIYAHARA Tadashi";9;0,13;"JP"
"OKAYAMA, Hiroaki";9;0,13;"JP"
"KUZUHARA, Satoshi";9;0,13;"JP"
"BERLITZ, Stephan";9;0,13;"DE"
"KASTNER, Julia";9;0,13;"DE"
"LOTTES, Daniel";8;0,12;"DE"
"WITTKÄMPER, Michael";8;0,12;"DE"
"WENGELNIK, Heino";8;0,12;"DE"
"KÜHNE, Marcus";8;0,12;"DE"
"EICHHORN, Julian";8;0,12;"DE"
"CAZES, Christophe";8;0,12;"FR"
"AUBRY, Anthony";8;0,12;"FR"
"KASSNER, Astrid";8;0,12;"DE"
