"id";"name";"value"
"CH04";"Zürich";11,06
"DEE0";"Sachsen-Anhalt";15,84
"UKD4";"Lancashire";10,4
"AT21";"Kärnten";13,86
"ES21";"País Vasco";6,19
"BG42";"Yuzhen tsentralen";4,13
"RO31";"Sud - Muntenia";5,28
"FRY1";"Guadeloupe";1,32
"PT30";"Região Autónoma da Madeira";0,08
"ITG1";"Sicilia";37,05
"ITH2";"Provincia Autonoma di Trento";10,64
"PT16";"Centro (PT)";18,56
"HU10";"Közép-Magyarország";55,86
"FR22";"Picardie";45,54
"FRY3";"Guyane";0
"FI1C";"Etelä-Suomi";50,99
"ITI4";"Lazio";27,06
"CZ03";"Jihozápad";6,6
"ES12";"Principado de Asturias";61,47
"CH07";"Ticino";8
"UKL2";"East Wales";2,56
"UKD7";"Merseyside";3,22
"UKJ1";"Berkshire, Buckinghamshire and Oxfordshire";8,25
"FR82";"Provence-Alpes-Côte d'Azur";11,8
"ITH4";"Friuli-Venezia Giulia";77,72
"BG41";"Yugozapaden";21,12
"SK01";"Bratislavský kraj";51,9
"SE32";"Mellersta Norrland";9,49
"UKM3";"South Western Scotland";55,69
"BE34";"Prov. Luxembourg (BE)";2,23
"UKL1";"West Wales and The Valleys";11,14
"FR26";"Bourgogne";53,71
"EL42";"Notio Aigaio";0,08
"DE60";"Hamburg";7,1
"NO01";"Oslo og Akershus";15,1
"SE21";"Småland med öarna";72,44
"CH06";"Zentralschweiz";27,39
"PL63";"Pomorskie";6,77
"DE26";"Unterfranken";8,91
"HU21";"Közép-Dunántúl";54,62
"CH01";"Région lémanique";13,45
"PL22";"Śląskie";49,92
"FR62";"Midi-Pyrénées";9,9
"PL32";"Podkarpackie";35,07
"HU22";"Nyugat-Dunántúl";12,54
"DK01";"Hovedstaden";8,5
"ITF5";"Basilicata";12,62
"PL43";"Lubuskie";41,01
"ITF1";"Abruzzo";10,48
"UKJ4";"Kent";16,75
"EL54";"Thessalia";1,73
"ES53";"Illes Balears";32,01
"LT00";"Lietuva";8,25
"DE80";"Mecklenburg-Vorpommern";17,24
"EL52";"Kentriki Makedonia";35,89
"UKG1";"Herefordshire, Worcestershire and Warwickshire";24,5
"DEA3";"Münster";8,5
"DEB1";"Koblenz";69,64
"AT31";"Oberösterreich";59,24
"RO12";"Centru";2,15
"BE25";"Prov. West-Vlaanderen";12,79
"ES51";"Cataluña";13,12
"PL33";"Świętokrzyskie";4,7
"DEB2";"Trier";14,93
"CH02";"Espace Mittelland";8,66
"DE94";"Weser-Ems";18,4
"UKF1";"Derbyshire and Nottinghamshire";1,4
"ES23";"La Rioja";6,85
"IE01";"Border, Midland and Western";11,88
"HU31";"Észak-Magyarország";48,35
"CH05";"Ostschweiz";8,75
"FR21";"Champagne-Ardenne";12,87
"UKH1";"East Anglia";3,96
"AT34";"Vorarlberg";63,86
"ITF4";"Puglia";13,86
"UKE4";"West Yorkshire";4,46
"FI1D";"Pohjois- ja Itä-Suomi";32,1
"ITF2";"Molise";5,28
"PT18";"Alentejo";8,5
"UKE1";"East Yorkshire and Northern Lincolnshire";46,86
"DEA5";"Arnsberg";62,79
"AT33";"Tirol";64,03
"DE25";"Mittelfranken";7,34
"UKH2";"Bedfordshire and Hertfordshire";30,28
"LU00";"Luxembourg";11,88
"NO04";"Agder og Rogaland";8,5
"NL13";"Drenthe";13,28
"RO32";"Bucureşti - Ilfov";4,79
"UKK4";"Devon";15,51
"ITH5";"Emilia-Romagna";15,59
"UKG2";"Shropshire and Staffordshire";7,59
"DE27";"Schwaben";17,16
"DED4";"Chemnitz";28,38
"ES62";"Región de Murcia";13,78
"NO06";"Trøndelag";17,82
"ITG2";"Sardegna";11,8
"AT32";"Salzburg";49,75
"NL11";"Groningen";14,77
"UKC2";"Northumberland and Tyne and Wear";32,01
"UKM6";"Highlands and Islands";5,36
"UKE2";"North Yorkshire";17,41
"EL53";"Dytiki Makedonia";0,08
"LV00";"Latvija";46,29
"ES42";"Castilla-La Mancha";36,63
"EL30";"Attiki";11,55
"BG34";"Yugoiztochen";3,96
"NL31";"Utrecht";15,43
"RO21";"Nord-Est";8,17
"BE21";"Prov. Antwerpen";4,79
"ES24";"Aragón";16,09
"ES22";"Comunidad Foral de Navarra";7,67
"PL11";"Łódzkie";14,11
"HR03";"Jadranska Hrvatska";59,74
"EL65";"Peloponnisos";0,91
"UKM5";"North Eastern Scotland";2,06
"UKK1";"Gloucestershire, Wiltshire and Bristol/Bath area";3,63
"UKD3";"Greater Manchester";12,54
"NO07";"Nord-Norge";4,95
"ES61";"Andalucía";65,1
"BE10";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";9,32
"BE35";"Prov. Namur";15,35
"ES11";"Galicia";14,44
"IS01";"Höfuðborgarsvæði";2,15
"CZ07";"Střední Morava";71,04
"PT20";"Região Autónoma dos Açores";0,5
"BG31";"Severozapaden";0,25
"DEA2";"Köln";58,99
"PL42";"Zachodniopomorskie";13,2
"PL41";"Wielkopolskie";17,41
"DEC0";"Saarland";54,46
"ITI2";"Umbria";46,2
"FI19";"Länsi-Suomi";18,23
"UKE3";"South Yorkshire";12,54
"DE92";"Hannover";15,59
"DE12";"Karlsruhe";19,39
"DK03";"Syddanmark";15,26
"NL21";"Overijssel";15,92
"NO03";"Sør-Østlandet";14,93
"IE02";"Southern and Eastern";9,24
"CZ06";"Jihovýchod";18,56
"ITI1";"Toscana";38,28
"ITF6";"Calabria";47,19
"FR24";"Centre";28,22
"PL62";"Warmińsko-Mazurskie";8,25
"MT00";"Malta";8,5
"DE91";"Braunschweig";7,43
"CZ08";"Moravskoslezsko";40,02
"DE14";"Tübingen";75
"UKJ3";"Hampshire and Isle of Wight";8,25
"PL61";"Kujawsko-Pomorskie";54,13
"SE33";"Övre Norrland";10,23
"PL31";"Lubelskie";7,01
"ES43";"Extremadura";1,32
"ITI3";"Marche";64,44
"DK02";"Sjælland";10,64
"BE33";"Prov. Liège";59,74
"AT12";"Niederösterreich";76,49
"DEA4";"Detmold";58,75
"UKD1";"Cumbria";5,03
