"id","name","value"
"NO04","Agder og Rogaland",35.91
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",54.49
"SE31","Norra Mellansverige",12.53
"FR10","Île de France",35.91
"MT00","Malta",34.24
"DEB1","Koblenz",20.46
"UKI1","Inner London",0.84
"RO12","Centru",1.04
"DK04","Midtjylland",1.25
"AT21","Kärnten",34.66
"CZ07","Střední Morava",5.01
"UKM6","Highlands and Islands",1.25
"UKH3","Essex",7.52
"EL42","Notio Aigaio",0
"PL51","Dolnośląskie",8.14
"LU00","Luxembourg",49.69
"NL23","Flevoland",22.76
"ITH3","Veneto",42.17
"FR22","Picardie",61.8
"UKJ4","Kent",12.94
"PT11","Norte",50.31
"DK01","Hovedstaden",3.55
"DK03","Syddanmark",6.26
"ITG2","Sardegna",19.42
"ES61","Andalucía",39.67
"AT13","Wien",6.89
"DEA1","Düsseldorf",59.29
"ITF1","Abruzzo",10.86
"CH03","Nordwestschweiz",44.47
"PT30","Região Autónoma da Madeira",0
"BE24","Prov. Vlaams-Brabant",53.65
"EL41","Voreio Aigaio",0
"EE00","Eesti",5.64
"SI03","Zahodna Slovenija",3.97
"UKH1","East Anglia",4.59
"FR25","Basse-Normandie",11.27
"EL62","Ionia Nisia",0.21
"DE30","Berlin",33.61
"CH01","Région lémanique",3.55
"BE32","Prov. Hainaut",56.16
"PL33","Świętokrzyskie",45.93
"ES24","Aragón",36.74
"DE14","Tübingen",3.55
"ITC1","Piemonte",12.32
"AT11","Burgenland (AT)",13.78
"ES23","La Rioja",16.49
"FR52","Bretagne",0.63
"RO21","Nord-Est",11.27
"PL41","Wielkopolskie",14.2
"RO22","Sud-Est",8.77
"AT32","Salzburg",8.14
"FR30","Nord - Pas-de-Calais",58.66
"DK02","Sjælland",37.16
"DE73","Kassel",41.54
"FR81","Languedoc-Roussillon",44.68
"SE23","Västsverige",18.16
"HU22","Nyugat-Dunántúl",2.71
"HU10","Közép-Magyarország",1.46
"DE91","Braunschweig",3.13
"CH02","Espace Mittelland",37.79
"AT22","Steiermark",40.08
"ES41","Castilla y León",41.75
"UKH2","Bedfordshire and Hertfordshire",2.51
"EL30","Attiki",43.42
