"id";"name";"value"
"DE14";"Tübingen";13,455
"UKK4";"Devon";33,25
"UKH1";"East Anglia";2,54
"CH04";"Zürich";3,045
"FR22";"Picardie";3,81
"FR10";"Île de France";2,795
"DE73";"Kassel";2,03
"UKK2";"Dorset and Somerset";35,535
"FR72";"Auvergne";0,51
"CZ03";"Jihozápad";24,11
"FR71";"Rhône-Alpes";4,06
"EL43";"Kriti";0,51
"HU21";"Közép-Dunántúl";9,895
"ITC2";"Valle d'Aosta/Vallée d'Aoste";0,51
"NL21";"Overijssel";27,665
"BG32";"Severen tsentralen";2,03
"PT17";"Lisboa";3,3
"NL41";"Noord-Brabant";0,51
"SI04";"Vzhodna Slovenija";2,535
"PT11";"Norte";12,945
"LT00";"Lietuva";3,045
"RO32";"Bucureşti - Ilfov";3,05
"FR83";"Corse";1,015
"HU22";"Nyugat-Dunántúl";0,51
"ITF5";"Basilicata";1,52
"UKG3";"West Midlands";11,425
"DE24";"Oberfranken";24,875
"UKM3";"South Western Scotland";37,31
"IE01";"Border, Midland and Western";27,16
"SK02";"Západné Slovensko";2,03
"ITF1";"Abruzzo";2,285
"DE23";"Oberpfalz";25,89
"EL41";"Voreio Aigaio";0,51
"CZ07";"Střední Morava";1,52
"FR25";"Basse-Normandie";3,55
"PT18";"Alentejo";1,775
"IS02";"Landsbyggð";1,775
"FRY4";"Réunion";1,015
"PL11";"Łódzkie";2,03
"FR51";"Pays de la Loire";26,145
"PT20";"Região Autónoma dos Açores";1,525
"ITH4";"Friuli-Venezia Giulia";3,81
"RO41";"Sud-Vest Oltenia";1,27
"AT32";"Salzburg";12,945
"CY00";"Kýpros";2,285
"BE22";"Prov. Limburg (BE)";34,77
"UKM2";"Eastern Scotland";14,21
"FR23";"Haute-Normandie";1,52
"DE13";"Freiburg";10,405
"BE10";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";2,79
"HU32";"Észak-Alföld";4,065
"DEF0";"Schleswig-Holstein";24,62
"ITI1";"Toscana";3,045
"SE21";"Småland med öarna";35,28
"NL11";"Groningen";24,875
"ITG1";"Sicilia";10,15
"UKE4";"West Yorkshire";36,04
"ES23";"La Rioja";2,79
"ITH3";"Veneto";36,04
"PL21";"Małopolskie";2,03
"HR03";"Jadranska Hrvatska";1,775
"SE23";"Västsverige";5,08
"ES64";"Ciudad Autónoma de Melilla";1,02
"FR43";"Franche-Comté";10,15
"PL32";"Podkarpackie";1,27
"NO02";"Hedmark og Oppland";1,27
"FR30";"Nord - Pas-de-Calais";5,33
"ITI3";"Marche";2,795
"EL53";"Dytiki Makedonia";0,51
"AT11";"Burgenland (AT)";2,03
"UKG1";"Herefordshire, Worcestershire and Warwickshire";15,735
"ITH5";"Emilia-Romagna";4,065
"PL43";"Lubuskie";1,015
"DK04";"Midtjylland";32,23
"DE94";"Weser-Ems";33,5
"LV00";"Latvija";2,54
"UKF1";"Derbyshire and Nottinghamshire";10,15
"LU00";"Luxembourg";34,01
"DE22";"Niederbayern";3,81
"DE26";"Unterfranken";24,365
"EL65";"Peloponnisos";3,045
"DEB2";"Trier";26,65
"ITI4";"Lazio";34,01
"HR04";"Kontinentalna Hrvatska";0
"ES62";"Región de Murcia";10,41
"RO22";"Sud-Est";2,54
"BG42";"Yuzhen tsentralen";2,03
"ES41";"Castilla y León";4,825
"DE80";"Mecklenburg-Vorpommern";33,25
"NO05";"Vestlandet";3,81
"FR42";"Alsace";2,54
"DEB3";"Rheinhessen-Pfalz";24,62
"PT30";"Região Autónoma da Madeira";10,15
"SE33";"Övre Norrland";10,91
"DED2";"Dresden";23,35
"EL62";"Ionia Nisia";0
"DEA2";"Köln";13,455
"UKD3";"Greater Manchester";33,5
"CZ06";"Jihovýchod";35,025
"DED4";"Chemnitz";36,295
"ES53";"Illes Balears";0
"NO04";"Agder og Rogaland";5,33
"NO03";"Sør-Østlandet";25,125
"FRY1";"Guadeloupe";1,27
"RO42";"Vest";2,54
"CZ04";"Severozápad";23,095
"CZ01";"Praha";6,09
"SE12";"Östra Mellansverige";26,395
"UKF2";"Leicestershire, Rutland and Northamptonshire";25,125
"DE27";"Schwaben";24,62
"DE92";"Hannover";1,775
"ITF6";"Calabria";4,06
"UKG2";"Shropshire and Staffordshire";36,04
"HU10";"Közép-Magyarország";2,54
"ES21";"País Vasco";26,395
"EL64";"Sterea Ellada";0,76
"CH03";"Nordwestschweiz";11,165
"DEG0";"Thüringen";2,795
"BE31";"Prov. Brabant Wallon";4,06
"ITC4";"Lombardia";4,57
"ITC1";"Piemonte";4,825
"UKC1";"Tees Valley and Durham";32,995
"PL33";"Świętokrzyskie";2,03
"DEA4";"Detmold";32,74
"PL42";"Zachodniopomorskie";1,02
"ES12";"Principado de Asturias";3,805
"DE25";"Mittelfranken";24,115
"EL63";"Dytiki Ellada";2,54
"DEB1";"Koblenz";35,535
"UKH2";"Bedfordshire and Hertfordshire";2,03
"UKE1";"East Yorkshire and Northern Lincolnshire";4,315
"PL63";"Pomorskie";10,66
"SE11";"Stockholm";22,84
"PL22";"Śląskie";3,81
"EL52";"Kentriki Makedonia";2,285
"BE32";"Prov. Hainaut";1,27
"FR26";"Bourgogne";1,78
"AT34";"Vorarlberg";1,27
"ES43";"Extremadura";0
"ITF2";"Molise";2,54
"UKH3";"Essex";25,38
"SE31";"Norra Mellansverige";24,365
"AT31";"Oberösterreich";5,33
"RO31";"Sud - Muntenia";2,03
"HU31";"Észak-Magyarország";2,03
"DK03";"Syddanmark";33,76
"EE00";"Eesti";26,905
"FR52";"Bretagne";11,68
"PL52";"Opolskie";2,795
"DE72";"Gießen";34,515
"DE93";"Lüneburg";2,795
"NL22";"Gelderland";26,145
"BG31";"Severozapaden";0,51
"ES11";"Galicia";1,525
"PL51";"Dolnośląskie";12,435
"DE40";"Brandenburg";34,01
"DEE0";"Sachsen-Anhalt";23,35
"UKI1";"Inner London";11,17
"BG33";"Severoiztochen";0
"FR63";"Limousin";0,765
"DK01";"Hovedstaden";2,03
"UKN0";"Northern Ireland";27,665
"ITC3";"Liguria";3,55
