"id","name","value"
"AT21","Kärnten",10.96
"UKG3","West Midlands",12.48
"ITF2","Molise",3.33
"AT11","Burgenland (AT)",11.37
"BE21","Prov. Antwerpen",18.17
"EL63","Dytiki Ellada",1.53
"AT31","Oberösterreich",27.74
"BG33","Severoiztochen",2.36
"FI1D","Pohjois- ja Itä-Suomi",17.61
"PL42","Zachodniopomorskie",2.64
"NL22","Gelderland",19.69
"DEA3","Münster",29.96
"AT12","Niederösterreich",14.98
"ITH3","Veneto",29.13
"FR21","Champagne-Ardenne",15.26
"EL51","Anatoliki Makedonia, Thraki",0.55
"FR23","Haute-Normandie",13.04
"CZ07","Střední Morava",17.75
"DEB2","Trier",23.16
"SE31","Norra Mellansverige",16.64
"UKD3","Greater Manchester",16.5
"LU00","Luxembourg",11.1
"DE94","Weser-Ems",15.12
"DEA5","Arnsberg",22.61
"UKF2","Leicestershire, Rutland and Northamptonshire",14.15
"LT00","Lietuva",9.99
"NL13","Drenthe",5.96
"NL21","Overijssel",19.56
"CH05","Ostschweiz",18.59
"UKK4","Devon",2.08
"PT11","Norte",15.53
"CH01","Région lémanique",4.72
"ITI2","Umbria",11.37
"FR63","Limousin",5.41
"FR82","Provence-Alpes-Côte d'Azur",17.61
"BE33","Prov. Liège",17.48
"DK05","Nordjylland",12.48
"EL65","Peloponnisos",0.69
"FRY1","Guadeloupe",1.8
"UKC1","Tees Valley and Durham",12.76
"HU22","Nyugat-Dunántúl",2.22
"DEA4","Detmold",10.68
"EL52","Kentriki Makedonia",4.02
"HU10","Közép-Magyarország",3.19
"NO07","Nord-Norge",1.8
"NO02","Hedmark og Oppland",1.11
"CZ01","Praha",17.06
"BE22","Prov. Limburg (BE)",16.09
"UKH2","Bedfordshire and Hertfordshire",5.83
"DE73","Kassel",19
"DEB1","Koblenz",14.42
"UKM5","North Eastern Scotland",6.66
"PL52","Opolskie",6.66
"NL32","Noord-Holland",19.28
"EL54","Thessalia",6.1
"EL61","Ipeiros",0.55
"PL33","Świętokrzyskie",5.13
"CZ08","Moravskoslezsko",6.66
"UKD6","Cheshire",19.14
"BE23","Prov. Oost-Vlaanderen",23.72
"DEC0","Saarland",15.12
"AT22","Steiermark",18.17
"RO11","Nord-Vest",2.77
"DEG0","Thüringen",8.6
"DE60","Hamburg",8.74
"ITF6","Calabria",4.02
"DE92","Hannover",15.67
"UKD7","Merseyside",7.21
"SE22","Sydsverige",8.18
"AT32","Salzburg",11.1
"BE25","Prov. West-Vlaanderen",19.14
"EL64","Sterea Ellada",1.66
"ITF4","Puglia",14.84
"UKI2","Outer London",8.74
"FI19","Länsi-Suomi",18.03
"UKD1","Cumbria",10.54
"FR25","Basse-Normandie",8.04
"HU32","Észak-Alföld",6.66
"EL30","Attiki",6.66
"UKF1","Derbyshire and Nottinghamshire",9.71
"PT30","Região Autónoma da Madeira",0.42
"ITC3","Liguria",4.02
"FRY3","Guyane",0
"PL41","Wielkopolskie",10.4
"ES70","Canarias",4.16
"FRY4","Réunion",3.33
"FI20","Åland",1.53
"FR26","Bourgogne",5.96
"ES64","Ciudad Autónoma de Melilla",0.14
"SK02","Západné Slovensko",12.07
"DE22","Niederbayern",14.29
"NL34","Zeeland",17.34
"SE12","Östra Mellansverige",9.57
"FR61","Aquitaine",16.23
"DK02","Sjælland",7.49
"DE40","Brandenburg",16.23
"DEF0","Schleswig-Holstein",18.45
"ES62","Región de Murcia",7.07
"ES61","Andalucía",11.23
"ES12","Principado de Asturias",3.88
"FI1C","Etelä-Suomi",14.42
"FI1B","Helsinki-Uusimaa",14.98
"DED2","Dresden",16.23
"UKJ4","Kent",9.71
"CH04","Zürich",9.15
"SK03","Stredné Slovensko",2.5
"ITH4","Friuli-Venezia Giulia",21.91
"RO32","Bucureşti - Ilfov",3.88
"SI04","Vzhodna Slovenija",9.29
"FR81","Languedoc-Roussillon",10.12
"EL42","Notio Aigaio",0
