"id","name","value"
"UKD1","Cumbria",12.33
"UKE4","West Yorkshire",43.89
"IE01","Border, Midland and Western",41.39
"EL52","Kentriki Makedonia",22.1
"DED4","Chemnitz",9.04
"SE21","Småland med öarna",12.88
"DE23","Oberpfalz",12.52
"SE23","Västsverige",13
"BE32","Prov. Hainaut",7.69
"DED5","Leipzig",35.35
"PT20","Região Autónoma dos Açores",2.56
"BE22","Prov. Limburg (BE)",29.61
"AT34","Vorarlberg",11.9
"EL41","Voreio Aigaio",4.15
"BG41","Yugozapaden",40.9
"DE73","Kassel",19.9
"FI20","Åland",18.19
"DE80","Mecklenburg-Vorpommern",32.17
"CH06","Zentralschweiz",54.58
"NL34","Zeeland",3.48
"UKC2","Northumberland and Tyne and Wear",13.86
"PL61","Kujawsko-Pomorskie",44.87
"IS01","Höfuðborgarsvæði",32.11
"DEC0","Saarland",32.72
"EL51","Anatoliki Makedonia, Thraki",12.7
"NO01","Oslo og Akershus",45.85
"UKD7","Merseyside",6.65
"UKD6","Cheshire",27.23
"NL11","Groningen",41.27
"EL30","Attiki",12.21
"ES52","Comunidad Valenciana",35.84
"EL63","Dytiki Ellada",15.32
"SK04","Východné Slovensko",26.8
"ITI3","Marche",10.26
"BE34","Prov. Luxembourg (BE)",5.68
"EL61","Ipeiros",24.97
"UKJ3","Hampshire and Isle of Wight",18.44
"ES12","Principado de Asturias",13.68
"UKH1","East Anglia",43.35
"FR82","Provence-Alpes-Côte d'Azur",57.39
"FR42","Alsace",10.99
"ES51","Cataluña",32.3
"DK05","Nordjylland",4.82
"SE32","Mellersta Norrland",5.49
"FR23","Haute-Normandie",4.64
"PL51","Dolnośląskie",11.29
"PL33","Świętokrzyskie",7.26
"NL12","Friesland (NL)",8.91
"ES21","País Vasco",13.74
"ITH3","Veneto",9.22
"EL65","Peloponnisos",15.81
"RO11","Nord-Vest",41.7
"EL43","Kriti",41.09
"FR83","Corse",24.79
"DE93","Lüneburg",9.71
"DE26","Unterfranken",10.81
"ITG2","Sardegna",31.62
"ITF1","Abruzzo",11.36
"AT12","Niederösterreich",17.4
"DE60","Hamburg",7.39
"FR26","Bourgogne",21.98
"ITH4","Friuli-Venezia Giulia",10.13
"FR61","Aquitaine",13.86
"RO12","Centru",44.02
"DED2","Dresden",21.37
"DEA2","Köln",5.92
"SE12","Östra Mellansverige",19.11
"FI19","Länsi-Suomi",28.27
"ES22","Comunidad Foral de Navarra",20.63
"ES23","La Rioja",5.68
"NO02","Hedmark og Oppland",12.94
"RO21","Nord-Est",33.58
"FR63","Limousin",35.47
"CZ01","Praha",46.58
