"id","name","value"
"DE73","Kassel",29.06
"PT11","Norte",65.94
"SE33","Övre Norrland",22.3
"ES23","La Rioja",8.69
"SE12","Östra Mellansverige",15.45
"CH02","Espace Mittelland",19.23
"DED2","Dresden",10.1
"AT11","Burgenland (AT)",8.6
"CZ02","Střední Čechy",24.5
"NL12","Friesland (NL)",12.99
"UKF3","Lincolnshire",39.68
"FR21","Champagne-Ardenne",13.26
"CZ01","Praha",37.75
"FR43","Franche-Comté",13.26
"HU21","Közép-Dunántúl",20.46
"UKH1","East Anglia",61.72
"DE14","Tübingen",22.3
"ES62","Región de Murcia",17.47
"UKH3","Essex",21.25
"SE11","Stockholm",28.71
"EL61","Ipeiros",44.16
"PL51","Dolnośląskie",8.69
"BE21","Prov. Antwerpen",49.43
"FI1D","Pohjois- ja Itä-Suomi",54.96
"BG41","Yugozapaden",40.65
"IS02","Landsbyggð",2.63
"DK03","Syddanmark",4.13
"ITC2","Valle d'Aosta/Vallée d'Aoste",10.27
"UKE1","East Yorkshire and Northern Lincolnshire",50.13
"FRY1","Guadeloupe",11.94
"HU10","Közép-Magyarország",53.38
"UKI1","Inner London",74.01
"AT33","Tirol",21.07
"NO07","Nord-Norge",5.09
"CZ05","Severovýchod",23.18
"UKJ4","Kent",14.05
"NL13","Drenthe",7.99
"DE23","Oberpfalz",7.9
"ITH5","Emilia-Romagna",4.21
"BG42","Yuzhen tsentralen",12.12
"DE22","Niederbayern",7.55
"FI20","Åland",8.43
"DE94","Weser-Ems",2.19
"FR82","Provence-Alpes-Côte d'Azur",62.95
"RO42","Vest",48.9
"DEA1","Düsseldorf",4.57
"BE25","Prov. West-Vlaanderen",5.79
"FR81","Languedoc-Roussillon",58.65
"DEB3","Rheinhessen-Pfalz",5.79
"UKN0","Northern Ireland",56.37
"ES70","Canarias",33.01
"ITH3","Veneto",7.46
"ES24","Aragón",8.17
"ES43","Extremadura",14.22
"UKF1","Derbyshire and Nottinghamshire",4.04
"FR23","Haute-Normandie",1.67
"CZ08","Moravskoslezsko",5.71
"ES13","Cantabria",15.45
"CZ03","Jihozápad",24.76
"ES11","Galicia",5.18
"ES22","Comunidad Foral de Navarra",33.01
"NL31","Utrecht",12.47
"ES21","País Vasco",20.46
"UKM5","North Eastern Scotland",12.03
"FR10","Île de France",36.08
"EL62","Ionia Nisia",0
"EL65","Peloponnisos",24.5
"UKE2","North Yorkshire",38.72
"EE00","Eesti",64.71
"DEB1","Koblenz",8.43
"ITH2","Provincia Autonoma di Trento",20.72
"EL53","Dytiki Makedonia",0.44
"ITF5","Basilicata",57.77
"ES42","Castilla-La Mancha",13.52
"ITF4","Puglia",28.45
"DE27","Schwaben",7.81
"PL33","Świętokrzyskie",8.52
"DE24","Oberfranken",58.12
"NL42","Limburg (NL)",4.39
"ITF3","Campania",19.84
"ITF6","Calabria",53.82
"RO22","Sud-Est",34.59
"UKF2","Leicestershire, Rutland and Northamptonshire",12.64
"PT30","Região Autónoma da Madeira",2.99
"NL22","Gelderland",5.79
"DE40","Brandenburg",31.17
"ES41","Castilla y León",18.7
"AT31","Oberösterreich",3.16
"NO04","Agder og Rogaland",10.36
"DE91","Braunschweig",29.59
"FR63","Limousin",17.12
"PL43","Lubuskie",7.11
"UKL2","East Wales",23.18
"FR42","Alsace",11.15
"PT15","Algarve",33.54
"LV00","Latvija",7.46
"HU32","Észak-Alföld",42.67
"BE23","Prov. Oost-Vlaanderen",7.99
"CH07","Ticino",45.57
"IE02","Southern and Eastern",68.48
"DK05","Nordjylland",4.39
"ES53","Illes Balears",18
"PL61","Kujawsko-Pomorskie",44.51
"UKG2","Shropshire and Staffordshire",7.46
"CZ06","Jihovýchod",12.12
"PL41","Wielkopolskie",60.23
"PL21","Małopolskie",22.74
"HU33","Dél-Alföld",18.79
"ITF2","Molise",23.44
"AT22","Steiermark",15.72
"SE31","Norra Mellansverige",4.21
"DED5","Leipzig",45.3
"PT16","Centro (PT)",43.81
"PL52","Opolskie",12.64
"EL41","Voreio Aigaio",4.83
"PL32","Podkarpackie",3.34
"UKC1","Tees Valley and Durham",12.12
"DEA2","Köln",7.9
"SI04","Vzhodna Slovenija",34.5
"UKM3","South Western Scotland",34.5
"BE33","Prov. Liège",10.45
"UKE4","West Yorkshire",51.36
"AT34","Vorarlberg",6.23
"ES61","Andalucía",24.67
