"id","name","value"
"UKF3","Lincolnshire",43.55
"DE40","Brandenburg",31.17
"UKN0","Northern Ireland",59.79
"ES21","País Vasco",22.39
"AT11","Burgenland (AT)",5.88
"ES22","Comunidad Foral de Navarra",32.57
"DED2","Dresden",10.36
"CZ02","Střední Čechy",22.91
"PL33","Świętokrzyskie",7.81
"PT11","Norte",66.02
"ES11","Galicia",3.69
"CZ01","Praha",38.45
"UKI1","Inner London",76.65
"LU00","Luxembourg",21.25
"BE24","Prov. Vlaams-Brabant",57.86
"CZ05","Severovýchod",25.02
"BE25","Prov. West-Vlaanderen",7.02
"DE24","Oberfranken",57.86
"SE31","Norra Mellansverige",4.39
"DEB1","Koblenz",11.06
"FRY4","Réunion",16.77
"DED5","Leipzig",47.15
"CZ06","Jihovýchod",9.75
"HU22","Nyugat-Dunántúl",47.67
"DEA2","Köln",10.62
"DE22","Niederbayern",6.94
"PL43","Lubuskie",7.64
"FR42","Alsace",11.5
"UKI2","Outer London",76.73
"PL62","Warmińsko-Mazurskie",27.92
"UKM6","Highlands and Islands",50.75
"FR43","Franche-Comté",10.62
"FR10","Île de France",34.59
"NL34","Zeeland",3.07
"UKC1","Tees Valley and Durham",12.2
"UKD7","Merseyside",14.05
"DE73","Kassel",32.22
"NL12","Friesland (NL)",12.12
"DE50","Bremen",37.23
"FI1D","Pohjois- ja Itä-Suomi",56.37
"ES53","Illes Balears",19.58
"DE25","Mittelfranken",66.64
"HU10","Közép-Magyarország",54.17
"LV00","Latvija",8.25
"NO03","Sør-Østlandet",8.43
"HU21","Közép-Dunántúl",20.28
"UKH2","Bedfordshire and Hertfordshire",29.24
"EL65","Peloponnisos",23.97
"ES61","Andalucía",23.53
"DEA1","Düsseldorf",4.65
"UKD4","Lancashire",55.84
"ITF4","Puglia",25.72
"UKF2","Leicestershire, Rutland and Northamptonshire",14.66
"HU33","Dél-Alföld",18.7
"ITF2","Molise",24.93
"AT21","Kärnten",13.17
"AT22","Steiermark",15.8
"UKG2","Shropshire and Staffordshire",12.73
"RO12","Centru",60.84
"FR53","Poitou-Charentes",30.55
"EL63","Dytiki Ellada",11.94
"BG32","Severen tsentralen",0.26
"NL41","Noord-Brabant",77.79
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire",71.64
"PL41","Wielkopolskie",57.95
"PT16","Centro (PT)",42.32
"ES43","Extremadura",13.78
"ES52","Comunidad Valenciana",19.32
"PL52","Opolskie",12.2
"UKJ4","Kent",19.05
"ES70","Canarias",34.68
"PL32","Podkarpackie",4.83
"UKG3","West Midlands",18.35
"ES13","Cantabria",13.7
"UKD6","Cheshire",39.07
"PL34","Podlaskie",18.7
"NO05","Vestlandet",6.15
"SE21","Småland med öarna",7.99
"ITG1","Sicilia",44.69
"CH06","Zentralschweiz",61.9
"BG34","Yugoiztochen",5.79
"NL31","Utrecht",12.12
"SI04","Vzhodna Slovenija",31.78
"FR23","Haute-Normandie",5.27
"SE33","Övre Norrland",21.69
"BE33","Prov. Liège",9.22
"UKE4","West Yorkshire",51.54
"EL62","Ionia Nisia",1.14
"IE01","Border, Midland and Western",48.81
"BE34","Prov. Luxembourg (BE)",4.04
"UKC2","Northumberland and Tyne and Wear",8.25
"PL22","Śląskie",28.8
"ITI1","Toscana",28.53
"ITF1","Abruzzo",5.09
"FR21","Champagne-Ardenne",11.94
"FR24","Centre",4.3
"FR25","Basse-Normandie",28.88
"ES12","Principado de Asturias",12.03
"DE80","Mecklenburg-Vorpommern",24.41
"DEG0","Thüringen",42.93
"UKG1","Herefordshire, Worcestershire and Warwickshire",58.82
"FR30","Nord - Pas-de-Calais",36.7
"NO06","Trøndelag",33.71
"ITH4","Friuli-Venezia Giulia",8.78
"DE14","Tübingen",21.69
"ES62","Región de Murcia",15.19
"NL33","Zuid-Holland",17.65
"UKH3","Essex",23.18
"UKK3","Cornwall and Isles of Scilly",33.71
"DE71","Darmstadt",41.44
"EL53","Dytiki Makedonia",0
"DE30","Berlin",77.26
"SE11","Stockholm",28.53
"FR83","Corse",16.33
"PL51","Dolnośląskie",7.9
"ITI3","Marche",7.73
"UKK2","Dorset and Somerset",17.03
"EL52","Kentriki Makedonia",45.74
"BE31","Prov. Brabant Wallon",17.73
"FR61","Aquitaine",12.47
"HR03","Jadranska Hrvatska",5.62
"BG41","Yugozapaden",40.91
"FR22","Picardie",3.07
"PL61","Kujawsko-Pomorskie",43.99
"PL11","Łódzkie",25.37
"IS02","Landsbyggð",4.21
"UKM2","Eastern Scotland",67.69
"AT34","Vorarlberg",7.55
"CH02","Espace Mittelland",23.53
"DK03","Syddanmark",4.92
"UKL1","West Wales and The Valleys",33.01
"ITC3","Liguria",66.81
"DE12","Karlsruhe",22.91
"ITC2","Valle d'Aosta/Vallée d'Aoste",11.59
"UKE1","East Yorkshire and Northern Lincolnshire",53.56
"EL30","Attiki",21.42
"CH05","Ostschweiz",21.42
