"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Unité Matériaux et Transformations (FR) -- 4210143235";"Nord - Pas-de-Calais (FR30)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Catalysis and Spectrochemistry Laboratory (FR) -- 4210110734";"Normandie (FRD)";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Catalysis and Spectrochemistry Laboratory (FR) -- 4210110734";"Normandie (FRD)";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Université de Caen Normandie (FR) -- 98702875";"Normandie (FRD)";8;0,593358395989975;8;0,593358395989975;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"University of Montpellier (FR) -- 19894307";"Languedoc-Roussillon (FR81)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"University of Rostock (DE) -- 4665924";"Mecklenburg-Vorpommern (DE80)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Utrecht University (NL) -- 193662353";"Utrecht (NL31)";1;0,00526315789473684;1;0,00526315789473684;"Waste Cut"
"Agrofood Waste Cut";"Organic and Analytical Chemistry Laboratory (FR) -- 4210152404";"Normandie (FRD)";"Total (Belgium) (BE) -- 4210122041";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest (BE10)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Organic and Analytical Chemistry Laboratory (FR) -- 4210152404";"Normandie (FRD)";"University of Rostock (DE) -- 4665924";"Mecklenburg-Vorpommern (DE80)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Sorbonne Paris Cité (FR) -- 4210091437";"Île de France (FR10)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Sorbonne Université (FR) -- 39804081";"Île de France (FR10)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Université Le Havre Normandie (FR) -- 141576021";"Normandie (FRD)";"University of Essex (GB) -- 110002522";"Essex (UKH3)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Université Le Havre Normandie (FR) -- 141576021";"Normandie (FRD)";"University of Lille (FR) -- 2279609970";"Nord - Pas-de-Calais (FR30)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Université Le Havre Normandie (FR) -- 141576021";"Normandie (FRD)";"University of Montpellier (FR) -- 19894307";"Languedoc-Roussillon (FR81)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Université de Caen Normandie (FR) -- 98702875";"Normandie (FRD)";"Utrecht University (NL) -- 193662353";"Utrecht (NL31)";1;0,00526315789473684;1;0,00526315789473684;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Lausanne (CH) -- 97565354";"Région lémanique (CH01)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Liverpool (GB) -- 146655781";"Merseyside (UKD7)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Montpellier (FR) -- 19894307";"Languedoc-Roussillon (FR81)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"École Nationale Supérieure d'Ingénieurs de Caen (FR) -- 194210350";"Normandie (FRD)";"Unité Matériaux et Transformations (FR) -- 4210143235";"Nord - Pas-de-Calais (FR30)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"École Supérieure d'Ingénieurs en Génie Électrique (FR) -- 2802505300";"Normandie (FRD)";"Université d'Angers (FR) -- 49451733";"Pays de la Loire (FR51)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Rostock (DE) -- 4665924";"Mecklenburg-Vorpommern (DE80)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"General Electric (France) (FR) -- 4210153881";"Normandie (FRD)";"University of Paris-Saclay (FR) -- 277688954";"Île de France (FR10)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";15;1,28445165945166;15;1,28445165945166;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";29;3,45111832611832;29;3,45111832611832;"Waste Cut"
"Agrofood Waste Cut";"Institut Supérieur de Plasturgie d'Alençon (FR) -- 4210145259";"Normandie (FRD)";"Le Mans Université (FR) -- 4210108471";"Pays de la Loire (FR51)";2;0,266666666666667;2;0,266666666666667;"Waste Cut"
"Agrofood Waste Cut";"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes (FR) -- 4210108118";"Normandie (FRD)";"Université Le Havre Normandie (FR) -- 141576021";"Normandie (FRD)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Politecnico di Milano (IT) -- 93860229";"Lombardia (ITC4)";3;0,266666666666667;3;0,266666666666667;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Sitma (Norway) (NO) -- 4210119460";"Oslo og Akershus (NO01)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"University of Florence (IT) -- 45084792";"Toscana (ITI1)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"University of Modena and Reggio Emilia (IT) -- 122346577";"Emilia-Romagna (ITH5)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"University of Lille (FR) -- 2279609970";"Nord - Pas-de-Calais (FR30)";4;0,452380952380952;4;0,452380952380952;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Université Le Havre Normandie (FR) -- 141576021";"Normandie (FRD)";9;5,5;9;5,5;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";17;1,48683261183261;17;1,48683261183261;"Waste Cut"
"Agrofood Waste Cut";"Université de Caen Normandie (FR) -- 98702875";"Normandie (FRD)";"University of Lille (FR) -- 2279609970";"Nord - Pas-de-Calais (FR30)";4;0,154761904761905;4;0,154761904761905;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Burgundy (FR) -- 177064439";"Bourgogne (FR26)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"Université Paris Cité (FR) -- 204730241";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"Université Paris Nanterre (FR) -- 40434647";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Sigma Clermont (FR) -- 4210123221";"Auvergne (FR72)";4;0,141269841269841;4;0,141269841269841;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Station Biologique de Roscoff (FR) -- 2802436875";"Bretagne (FR52)";2;0,135714285714286;2;0,135714285714286;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Sapienza University of Rome (IT) -- 861853513";"Lazio (ITI4)";3;0,333333333333333;3;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Unitelma Sapienza University (IT) -- 4210130905";"Lazio (ITI4)";3;0,333333333333333;3;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Polytechnic University of Bari (IT) -- 68618741";"Puglia (ITF4)";2;0,166666666666667;2;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Actalia (France) (FR) -- 4210149630";"Normandie (FRD)";"Complexité, Innovation et Activités Motrices et Sportives (FR) -- 4210093696";"Île de France (FR10)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Laboratoire de Photochimie et d'Ingénierie Macromoléculaire (FR) -- 4210124214";"Alsace (FR42)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Physique et Mécanique des Milieux Hétérogènes (FR) -- 4210133938";"Île de France (FR10)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Sols, Solides, Structures, Risques (FR) -- 4210143269";"Rhône-Alpes (FR71)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Université de Bretagne Occidentale (FR) -- 161929037";"Bretagne (FR52)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Université de Lyon (FR) -- 203339264";"Rhône-Alpes (FR71)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"École Nationale Supérieure des Arts et Industries Textiles (FR) -- 72139825";"Nord - Pas-de-Calais (FR30)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";22;3,86778499278499;22;3,86778499278499;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherches sur les Fonctionnements et Dysfonctionnements Psychologiques (FR) -- 4210136405";"Normandie (FRD)";"Sorbonne Paris Cité (FR) -- 4210091437";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherches sur les Fonctionnements et Dysfonctionnements Psychologiques (FR) -- 4210136405";"Normandie (FRD)";"University of Burgundy (FR) -- 177064439";"Bourgogne (FR26)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherches sur les Fonctionnements et Dysfonctionnements Psychologiques (FR) -- 4210136405";"Normandie (FRD)";"Université Paris Cité (FR) -- 204730241";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherches sur les Fonctionnements et Dysfonctionnements Psychologiques (FR) -- 4210136405";"Normandie (FRD)";"Université Paris Nanterre (FR) -- 40434647";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherches sur les Fonctionnements et Dysfonctionnements Psychologiques (FR) -- 4210136405";"Normandie (FRD)";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Délégation Normandie (FR) -- 4210139802";"Normandie (FRD)";"Institut Agro Dijon (FR) -- 4210135996";"Bourgogne (FR26)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Délégation Normandie (FR) -- 4210139802";"Normandie (FRD)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Délégation Normandie (FR) -- 4210139802";"Normandie (FRD)";"UNiLaSalle (FR) -- 4210156868";"Picardie (FR22)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";18;1,78445165945166;18;1,78445165945166;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";11;0,670165945165946;11;0,670165945165946;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Research Centre for Cereal and Industrial Crops (IT) -- 4210166234";"Emilia-Romagna (ITH5)";2;0,2;2;0,2;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Bologna (IT) -- 9360294";"Emilia-Romagna (ITH5)";2;0,2;2;0,2;"Waste Cut"
"Agrofood Waste Cut";"Université de Caen Normandie (FR) -- 98702875";"Normandie (FRD)";"University of Algarve (PT) -- 71503853";"Algarve (PT15)";3;0,107142857142857;3;0,107142857142857;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Centre des Matériaux (FR) -- 4210108605";"Île de France (FR10)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Contact and Structure Mechanics Laboratory (FR) -- 4210165513";"Rhône-Alpes (FR71)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies (FR) -- 2802759292";"Franche-Comté (FR43)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"IMT Mines Alès (FR) -- 4210127738";"Languedoc-Roussillon (FR81)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Institut de Recherche Dupuy de Lôme (FR) -- 4210126368";"Bretagne (FR52)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Laboratoire Génie de Production (FR) -- 4210130517";"Midi-Pyrénées (FR62)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Centre de Recherche sur les Ions, les Matériaux et la Photonique (FR) -- 4210120813";"Normandie (FRD)";"Laboratoire Génie et Matériaux Textiles (FR) -- 4210132107";"Nord - Pas-de-Calais (FR30)";1;0,010989010989011;1;0,010989010989011;"Waste Cut"
"Agrofood Waste Cut";"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes (FR) -- 4210108118";"Normandie (FRD)";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes (FR) -- 4210108118";"Normandie (FRD)";"Norwegian Institute of Bioeconomy Research (NO) -- 4210143403";"Oslo og Akershus (NO01)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Sorbonne Paris Cité (FR) -- 4210091437";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"University of Reading (GB) -- 71052956";"Berkshire, Buckinghamshire and Oxfordshire (UKJ1)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Université Paris Cité (FR) -- 204730241";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"NEOMA Business School (FR) -- 1289910757";"Normandie (FRD)";"Université Paris Nanterre (FR) -- 40434647";"Île de France (FR10)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"Umeå Plant Science Centre (SE) -- 4210120671";"Övre Norrland (SE33)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"University of Cambridge (GB) -- 241749";"East Anglia (UKH1)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"University of La Rochelle (FR) -- 78744979";"Poitou-Charentes (FR53)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"University of Leeds (GB) -- 130828816";"West Yorkshire (UKE4)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Polymères, Biopolymères, Surfaces (FR) -- 4210140452";"Normandie (FRD)";"University of Poitiers (FR) -- 32881790";"Poitou-Charentes (FR53)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Universitat Jaume I (ES) -- 10902133";"Comunidad Valenciana (ES52)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Aveiro (PT) -- 60858718";"Centro (PT) (PT16)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Coimbra (PT) -- 76903346";"Centro (PT) (PT16)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Liège (BE) -- 157674565";"Region Wallone (BE3)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Université Côte d'Azur (FR) -- 201841394";"Provence-Alpes-Côte d'Azur (FR82)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";2;0,019047619047619;2;0,019047619047619;"Waste Cut"
"Agrofood Waste Cut";"Université de Rouen Normandie (FR) -- 62396329";"Normandie (FRD)";"University of Bologna (IT) -- 9360294";"Emilia-Romagna (ITH5)";2;0,2;2;0,2;"Waste Cut"
"Agrofood Waste Cut";"Actalia (France) (FR) -- 4210149630";"Normandie (FRD)";"Institut Agro Rennes-Angers (FR) -- 2800285241";"Bretagne (FR52)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Actalia (France) (FR) -- 4210149630";"Normandie (FRD)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Actalia (France) (FR) -- 4210149630";"Normandie (FRD)";"Nutrition Obesity & Risk of Thrombosis (FR) -- 4210164276";"Provence-Alpes-Côte d'Azur (FR82)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Actalia (France) (FR) -- 4210149630";"Normandie (FRD)";"Science and Technology of Milk and Eggs (FR) -- 4210132287";"Bretagne (FR52)";2;0,666666666666666;2;0,666666666666666;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Cambridge (GB) -- 241749";"East Anglia (UKH1)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Leeds (GB) -- 130828816";"West Yorkshire (UKE4)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institut National des Sciences Appliquées Rouen Normandie (FR) -- 88814501";"Normandie (FRD)";"University of Warwick (GB) -- 39555362";"West Midlands (UKG3)";1;0,00833333333333333;1;0,00833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Norwegian Institute of Bioeconomy Research (NO) -- 4210143403";"Oslo og Akershus (NO01)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Normandie Université (FR) -- 4210105918";"Normandie (FRD)";"Rothamsted Research (GB) -- 2799553609";"Bedfordshire and Hertfordshire (UKH2)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
