"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Agrofood Waste Cut";"Tieto (Finland) (FI) -- 4210163439";"Helsinki-Uusimaa (FI1B)";"University of Eastern Finland (FI) -- 175532246";"Pohjois- ja Itä-Suomi (FI1D)";5;0,8;5;0,8;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Finnish Food Authority (FI) -- 4210091895";"Länsi-Suomi (FI19)";2;0,341666666666666;2;0,341666666666666;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"French National Centre for Scientific Research (FR) -- 1294671590";"Île de France (FR10)";12;0,95978835978836;12;0,95978835978836;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Granlund (Finland) (FI) -- 4210122515";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Ikerbasque (ES) -- 110594554";"País Vasco (ES21)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Adolphe Merkle Institute (CH) -- 4210110454";"Espace Mittelland (CH02)";3;0,6;3;0,6;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"University of Fribourg (CH) -- 154338468";"Espace Mittelland (CH02)";3;0,6;3;0,6;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Organic Research Centre (GB) -- 4210153666";"Berkshire, Buckinghamshire and Oxfordshire (UKJ1)";3;0,161904761904762;3;0,161904761904762;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"Polytechnic University of Hauts-de-France (FR) -- 70348806";"Nord - Pas-de-Calais (FR30)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"Södertörn University (SE) -- 129826125";"Stockholm (SE11)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"University of Manchester (GB) -- 28407311";"Greater Manchester (UKD3)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"University of St. Gallen (CH) -- 202963720";"Ostschweiz (CH05)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"CIC bioGUNE (ES) -- 4210112728";"País Vasco (ES21)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Chalmers University of Technology (SE) -- 66862912";"Västsverige (SE23)";13;6,01779701779702;13;6,01779701779702;"Waste Cut"
"Agrofood Waste Cut";"Metso (Finland) (FI) -- 4210088125";"Helsinki-Uusimaa (FI1B)";"Outotec (Finland) (FI) -- 4210159910";"Helsinki-Uusimaa (FI1B)";10;5,1;10;5,1;"Waste Cut"
"Agrofood Waste Cut";"Metsähallitus (Finland) (FI) -- 4210140866";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";2;0,4;2;0,4;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"RECETOX (CZ) -- 4210113999";"Jihovýchod (CZ06)";2;0,114285714285714;2;0,114285714285714;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Jyväskylä (FI) -- 94722563";"Länsi-Suomi (FI19)";8;1,31666666666667;8;1,31666666666667;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Natural Resources and Life Sciences, Vienna (AT) -- 92869138";"Wien (AT13)";8;1,29191919191919;8;1,29191919191919;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Oulu (FI) -- 98381234";"Pohjois- ja Itä-Suomi (FI1D)";4;1,66666666666667;4;1,66666666666667;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Tartu (EE) -- 56085075";"Eesti (EE00)";3;0,702380952380953;3;0,702380952380953;"Waste Cut"
"Agrofood Waste Cut";"Metsähallitus (Finland) (FI) -- 4210140866";"Helsinki-Uusimaa (FI1B)";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";2;0,433333333333333;2;0,433333333333333;"Waste Cut"
"Agrofood Waste Cut";"National Consumer Research Centre (FI) -- 4210140777";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";3;2,33333333333333;3;2,33333333333333;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"Universidad Complutense de Madrid (ES) -- 121748325";"Comunidad de Madrid (ES30)";2;0,0333333333333333;2;0,0333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";"University of Oxford (GB) -- 40120149";"Berkshire, Buckinghamshire and Oxfordshire (UKJ1)";2;0,0429292929292929;2;0,0429292929292929;"Waste Cut"
"Agrofood Waste Cut";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";"University of Limerick (IE) -- 230495080";"Southern and Eastern (IE02)";4;0,6;4;0,6;"Waste Cut"
"Agrofood Waste Cut";"Ramboll (Finland) (FI) -- 4210131733";"Helsinki-Uusimaa (FI1B)";"Watershed (GB) -- 4210128050";"Gloucestershire, Wiltshire and Bristol/Bath area (UKK1)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"General Electric (Finland) (FI) -- 4210137361";"Helsinki-Uusimaa (FI1B)";"University of Eastern Finland (FI) -- 175532246";"Pohjois- ja Itä-Suomi (FI1D)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"Outokumpu (Finland) (FI) -- 34276124";"Helsinki-Uusimaa (FI1B)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"TU Bergakademie Freiberg (DE) -- 61893789";"Chemnitz (DED4)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"Technical University of Darmstadt (DE) -- 31512782";"Darmstadt (DE71)";2;0,5;2;0,5;"Waste Cut"
"Agrofood Waste Cut";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"Technical University of Denmark (DK) -- 96673099";"Hovedstaden (DK01)";2;0,5;2;0,5;"Waste Cut"
"Agrofood Waste Cut";"Geological Survey of Finland (FI) -- 1333622710";"Helsinki-Uusimaa (FI1B)";"University of South Wales (GB) -- 128993996";"West Wales and The Valleys (UKL1)";2;2;2;2;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"Kedge Business School (FR) -- 51205905";"Aquitaine (FR61)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"Linköping University (SE) -- 102134673";"Östra Mellansverige (SE12)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"University of Eastern Finland (FI) -- 175532246";"Pohjois- ja Itä-Suomi (FI1D)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";2;0,5;2;0,5;"Waste Cut"
"Agrofood Waste Cut";"Finnish Environment Institute (FI) -- 2800424308";"Helsinki-Uusimaa (FI1B)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";6;3,67619047619047;6;3,67619047619047;"Waste Cut"
"Agrofood Waste Cut";"Finnish Institute of Occupational Health (FI) -- 2801770344";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";4;3,16666666666667;4;3,16666666666667;"Waste Cut"
"Agrofood Waste Cut";"Finnish Society of Sciences and Letters (FI) -- 4210138756";"Helsinki-Uusimaa (FI1B)";"University of Eastern Finland (FI) -- 175532246";"Pohjois- ja Itä-Suomi (FI1D)";3;0,138095238095238;3;0,138095238095238;"Waste Cut"
"Agrofood Waste Cut";"Finnish Society of Sciences and Letters (FI) -- 4210138756";"Helsinki-Uusimaa (FI1B)";"University of Helsinki (FI) -- 133731052";"Helsinki-Uusimaa (FI1B)";3;0,138095238095238;3;0,138095238095238;"Waste Cut"
"Agrofood Waste Cut";"Forum Virium (Finland) (FI) -- 4210146146";"Helsinki-Uusimaa (FI1B)";"Lappeenranta-Lahti University of Technology (FI) -- 63548447";"Etelä-Suomi (FI1C)";2;0,666666666666667;2;0,666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Forum Virium (Finland) (FI) -- 4210146146";"Helsinki-Uusimaa (FI1B)";"University of Jyväskylä (FI) -- 94722563";"Länsi-Suomi (FI19)";2;0,666666666666667;2;0,666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Hanken School of Economics (FI) -- 5085271";"Helsinki-Uusimaa (FI1B)";"VTT Technical Research Centre of Finland (FI) -- 87653560";"Helsinki-Uusimaa (FI1B)";3;3;3;3;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Austrian Centre of Industrial Biotechnology (Austria) (AT) -- 4210138243";"Steiermark (AT22)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Basque Center for Materials, Applications and Nanostructures (ES) -- 2801587439";"País Vasco (ES21)";3;0,6;3;0,6;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Centre for Material Forming (FR) -- 4210094701";"Provence-Alpes-Côte d'Azur (FR82)";2;0,102645502645503;2;0,102645502645503;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Delft University of Technology (NL) -- 98358874";"Zuid-Holland (NL33)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Environnements et Paléoenvironnements Océaniques et Continentaux (FR) -- 4210099840";"Aquitaine (FR61)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"European Centre for Medium-Range Weather Forecasts (GB) -- 154986956";"Berkshire, Buckinghamshire and Oxfordshire (UKJ1)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"European Synchrotron Radiation Facility (FR) -- 2801997478";"Rhône-Alpes (FR71)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Institut Polytechnique de Bordeaux (FR) -- 4210160189";"Aquitaine (FR61)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Institute of Molecular Biotechnology (AT) -- 125523173";"Wien (AT13)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Leiden University (NL) -- 121797337";"Zuid-Holland (NL33)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Max Planck Institute for Polymer Research (DE) -- 4210095245";"Rheinhessen-Pfalz (DEB3)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"National Nuclear Laboratory (GB) -- 193541982";"Cumbria (UKD1)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Norwegian University of Life Sciences (NO) -- 54108979";"Oslo og Akershus (NO01)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Queen's University Belfast (GB) -- 126231945";"Northern Ireland (UKN0)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"RISE Research Institutes of Sweden (SE) -- 2800664555";"Västsverige (SE23)";5;0,766666666666666;5;0,766666666666666;"Waste Cut"
"Agrofood Waste Cut";"Aalto University (FI) -- 9927081";"Helsinki-Uusimaa (FI1B)";"Research Council of Finland (FI) -- 112281704";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Waste Cut"
