"domain","from","from_geo","to","to_geo","full","full_frac","binary","binary_frac","parent"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Netherlands Food and Consumer Product Safety Authority (NL) -- 4210130782","Utrecht (NL31)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Public Health Agency (GB) -- 4210125885","Northern Ireland (UKN0)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Swedish University of Agricultural Sciences (SE) -- 298625061","Östra Mellansverige (SE12)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Universitat Autònoma de Barcelona (ES) -- 123044942","Cataluña (ES51)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","University of Helsinki (FI) -- 133731052","Helsinki-Uusimaa (FI1B)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Veterinary and Food Board (EE) -- 4210088908","Eesti (EE00)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Warsaw University of Life Sciences (PL) -- 170230895","Mazowieckie (PL12)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Ministry of Agriculture (LV) -- 4210107258","Latvija (LV00)","Ministry of Health (CY) -- 4210137065","Kýpros (CY00)",1,0.0065359477124183,1,0.0065359477124183,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","Scottish Association For Marine Science (GB) -- 88170914","Scotland (UKM)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","Universidade Nova de Lisboa (PT) -- 83558840","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","Universidade do Porto (PT) -- 182534213","Norte (PT11)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","University of Gdańsk (PL) -- 40413290","Pomorskie (PL63)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","University of Latvia (LV) -- 91123046","Latvija (LV00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","University of Lisbon (PT) -- 141596103","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","University of Tartu (EE) -- 56085075","Eesti (EE00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","University of the Basque Country (ES) -- 169108374","País Vasco (ES21)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Matís (Iceland) (IS) -- 4210111464","Höfuðborgarsvæði (IS001)",1,0.0357142857142857,1,0.0357142857142857,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Umeå Plant Science Centre (SE) -- 4210120671","Övre Norrland (SE33)",1,0.0357142857142857,1,0.0357142857142857,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Scottish Association For Marine Science (GB) -- 88170914","Scotland (UKM)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Universidade Nova de Lisboa (PT) -- 83558840","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Universidade do Porto (PT) -- 182534213","Norte (PT11)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Gdańsk (PL) -- 40413290","Pomorskie (PL63)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Latvia (LV) -- 91123046","Latvija (LV00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Lisbon (PT) -- 141596103","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Tartu (EE) -- 56085075","Eesti (EE00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of the Basque Country (ES) -- 169108374","País Vasco (ES21)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","National Research Council (IT) -- 4210155236","Lazio (ITI4)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Natural Resources Institute Finland (FI) -- 3017910207","Helsinki-Uusimaa (FI1B)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Norwegian Institute of Bioeconomy Research (NO) -- 4210143403","Oslo og Akershus (NO01)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Norwegian Institute of Wood Technology (NO) -- 4210096647","Oslo og Akershus (NO01)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","RISE Research Institutes of Sweden (SE) -- 2800664555","Västsverige (SE23)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Technical University of Zvolen (SK) -- 4210099477","Stredné Slovensko (SK03)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Göttingen (DE) -- 74656192","Braunschweig (DE91)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Riga Stradiņš University (LV) -- 4210126294","Latvija (LV00)","University of Antwerp (BE) -- 149213910","Prov. Antwerpen (BE21)",3,0.163492063492064,3,0.163492063492064,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Umeå University (SE) -- 90267481","Övre Norrland (SE33)",1,0.0357142857142857,1,0.0357142857142857,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","University of Glasgow (GB) -- 7882870","Scotland (UKM)",1,0.0357142857142857,1,0.0357142857142857,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","University of Vienna (AT) -- 129774422","Wien (AT13)",1,0.0357142857142857,1,0.0357142857142857,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Linnaeus University (SE) -- 223464139","Småland med öarna (SE21)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Malmö University (SE) -- 183111857","Sydsverige (SE22)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Møreforsking (Norway) (NO) -- 4210122554","Vestlandet (NO05)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","National Institute of Biology (SI) -- 4210140619","Vzhodna Slovenija (SI02)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","National and Kapodistrian University of Athens (GR) -- 200777214","Attiki (EL30)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Polish Academy of Sciences (PL) -- 99542240","Mazowieckie (PL12)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Regional Centre of Advanced Technologies and Materials (CZ) -- 4210120619","Střední Morava (CZ07)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","Riga Technical University (LV) -- 201787326","Latvija (LV00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvian Institute of Aquatic Ecology (LV) -- 4210119855","Latvija (LV00)","Scotland's Rural College (GB) -- 260719752","Scotland (UKM)",1,0.333333333333333,1,0.333333333333333,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Universidad Complutense de Madrid (ES) -- 121748325","Comunidad de Madrid (ES30)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Universidad Politécnica de Madrid (ES) -- 88060688","Comunidad de Madrid (ES30)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Universidad de Alcalá (ES) -- 189268942","Comunidad de Madrid (ES30)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","University of Florence (IT) -- 45084792","Toscana (ITI1)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","VTT Technical Research Centre of Finland (FI) -- 87653560","Helsinki-Uusimaa (FI1B)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Institute of Wood Chemistry (LV) -- 4210115056","Latvija (LV00)","University of Ljubljana (SI) -- 153976015","Vzhodna Slovenija (SI02)",2,0.019047619047619,2,0.019047619047619,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Natural Resources Institute Finland (FI) -- 3017910207","Helsinki-Uusimaa (FI1B)",4,0.0727272727272728,4,0.0727272727272728,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Norwegian Institute of Bioeconomy Research (NO) -- 4210143403","Oslo og Akershus (NO01)",4,0.0727272727272728,4,0.0727272727272728,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Swedish University of Agricultural Sciences (SE) -- 298625061","Östra Mellansverige (SE12)",5,0.108441558441558,5,0.108441558441558,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","University of Insubria (IT) -- 115752224","Lombardia (ITC4)",2,0.0363636363636364,2,0.0363636363636364,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Silva Tarouca Research Institute for Landscape and Ornamental Gardening (CZ) -- 4210146818","Střední Čechy (CZ02)",1,0.00833333333333333,1,0.00833333333333333,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Transylvania University of Brașov (RO) -- 3123573182","Centru (RO12)",1,0.00833333333333333,1,0.00833333333333333,"Waste Cut"
"Agrofood Waste Cut","Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527","Latvija (LV00)","Tuscia University (IT) -- 138938424","Lazio (ITI4)",1,0.00833333333333333,1,0.00833333333333333,"Waste Cut"
"Agrofood Waste Cut","Baltic Studies Centre (LV) -- 4210143254","Latvija (LV00)","Bulgarian Academy of Sciences (BG) -- 24768866","Bulgaria (BG)",1,0.166666666666667,1,0.166666666666667,"Waste Cut"
"Agrofood Waste Cut","Baltic Studies Centre (LV) -- 4210143254","Latvija (LV00)","Institute of Philosophy and Sociology (BG) -- 4210110320","Bulgaria (BG)",1,0.166666666666667,1,0.166666666666667,"Waste Cut"
"Agrofood Waste Cut","University of Latvia (LV) -- 91123046","Latvija (LV00)","University of the Basque Country (ES) -- 169108374","País Vasco (ES21)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Baltic Studies Centre (LV) -- 4210143254","Latvija (LV00)","Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642","Bulgaria (BG)",1,0.166666666666667,1,0.166666666666667,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","Scottish Association For Marine Science (GB) -- 88170914","Scotland (UKM)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","Universidade Nova de Lisboa (PT) -- 83558840","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","Polish Academy of Sciences (PL) -- 99542240","Mazowieckie (PL12)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Latvia University of Life Sciences and Technologies (LV) -- 116152951","Latvija (LV00)","Riga Technical University (LV) -- 201787326","Latvija (LV00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","Universidade do Porto (PT) -- 182534213","Norte (PT11)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","University of Gdańsk (PL) -- 40413290","Pomorskie (PL63)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","University of Latvia (LV) -- 91123046","Latvija (LV00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","University of Lisbon (PT) -- 141596103","Lisboa (PT17)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
"Agrofood Waste Cut","Riga Technical University (LV) -- 201787326","Latvija (LV00)","University of Tartu (EE) -- 56085075","Eesti (EE00)",1,0.00229885057471264,1,0.00229885057471264,"Waste Cut"
