"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Liège (BE) -- 157674565";"Region Wallone (BE3)";135;91,8166666666666;135;91,8166666666666;"Waste Cut"
"Agrofood Waste Cut";"Haute École Provinciale de Hainaut Condorcet (BE) -- 4210115096";"Region Wallone (BE3)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";5;1,33333333333334;5;1,33333333333334;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Mons (BE) -- 130929987";"Region Wallone (BE3)";8;2,86666666666667;8;2,86666666666667;"Waste Cut"
"Agrofood Waste Cut";"UCLouvain (BE) -- 95674353";"Region Wallone (BE3)";"University of Cambridge (GB) -- 241749";"East Anglia (UKH1)";3;1,66666666666666;3;1,66666666666666;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Fund for Scientific Research (BE) -- 17653759";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest (BE10)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"University of Liège (BE) -- 157674565";"Region Wallone (BE3)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Centre for Expertise in the Treatment and Management of Water (BE) -- 4210139418";"Region Wallone (BE3)";"French National Centre for Scientific Research (FR) -- 1294671590";"Île de France (FR10)";2;0,102380952380952;2;0,102380952380952;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"Puratos (Belgium) (BE) -- 4210110854";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest (BE10)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"UCLouvain (BE) -- 95674353";"Region Wallone (BE3)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Antwerp (BE) -- 149213910";"Prov. Antwerpen (BE21)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Ferrara (IT) -- 201324441";"Emilia-Romagna (ITH5)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Ljubljana (SI) -- 153976015";"Vzhodna Slovenija (SI02)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"University of Messina (IT) -- 112862951";"Sicilia (ITG1)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"Università Campus Bio-Medico (IT) -- 155125353";"Lazio (ITI4)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Centre for Expertise in the Treatment and Management of Water (BE) -- 4210139418";"Region Wallone (BE3)";"Friedrich Schiller University Jena (DE) -- 76198965";"Thüringen (DEG0)";2;0,102380952380952;2;0,102380952380952;"Waste Cut"
"Agrofood Waste Cut";"L’Institut Wallon de l’Évaluation, de la Prospective et de la Statistique (BE) -- 4210095961";"Region Wallone (BE3)";"Oblikue Consulting (Spain) (ES) -- 4210107926";"Cataluña (ES51)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Materia Nova (BE) -- 4210153783";"Region Wallone (BE3)";"University of Florence (IT) -- 45084792";"Toscana (ITI1)";2;0,666666666666666;2;0,666666666666666;"Waste Cut"
"Agrofood Waste Cut";"UCLouvain (BE) -- 95674353";"Region Wallone (BE3)";"University of Castilla-La Mancha (ES) -- 79189158";"Castilla-La Mancha (ES42)";3;0,366666666666667;3;0,366666666666667;"Waste Cut"
"Agrofood Waste Cut";"UCLouvain (BE) -- 95674353";"Region Wallone (BE3)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";3;0,366666666666667;3;0,366666666666667;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Cereal Research Centre (IT) -- 4210088917";"Puglia (ITF4)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Teagasc - The Irish Agriculture and Food Development Authority (IE) -- 141766778";"Southern and Eastern (IE02)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Trinity College Dublin (IE) -- 205274468";"Southern and Eastern (IE02)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"Unité Mixte de Recherche sur les Herbivores (FR) -- 4210138910";"Auvergne (FR72)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Agence Wallonne du Patrimoine (BE) -- 4210150673";"Region Wallone (BE3)";"University of Bonn (DE) -- 135140700";"Köln (DEA2)";1;0,0277777777777778;1;0,0277777777777778;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"German Aerospace Center (DE) -- 2898391981";"Köln (DEA2)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"Institut Charles Viollette (FR) -- 4210091574";"Nord - Pas-de-Calais (FR30)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Gembloux Agro-Bio Tech (BE) -- 27895137";"Region Wallone (BE3)";"Laboratory Evolution and Biological Diversity (FR) -- 4210122570";"Midi-Pyrénées (FR62)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Materia Nova (BE) -- 4210153783";"Region Wallone (BE3)";"Terra (NL) -- 4210103329";"Noord-Nederland (NL1)";2;0,2;2;0,2;"Waste Cut"
