"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Agrofood Waste Cut";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";"University of Latvia (LV) -- 91123046";"Latvija (LV00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Nature Research Centre (LT) -- 4210133736";"Lietuva (LT00)";"Vilnius University (LT) -- 173212132";"Lietuva (LT00)";3;1,5;3;1,5;"Waste Cut"
"Agrofood Waste Cut";"Mykolas Romeris University (LT) -- 146583814";"Lietuva (LT00)";"University of Zagreb (HR) -- 181343428";"Kontinentalna Hrvatska (HR04)";2;1,33333333333333;2;1,33333333333333;"Waste Cut"
"Agrofood Waste Cut";"Mykolas Romeris University (LT) -- 146583814";"Lietuva (LT00)";"Utena University of Applied Sciences (LT) -- 4210165818";"Lietuva (LT00)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"ISM University of Management and Economics (LT) -- 28941729";"Lietuva (LT00)";"University of South-Eastern Norway (NO) -- 2801380234";"Sør-Østlandet (NO03)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Applied Engineering Sciences (LT) -- 4210151256";"Lietuva (LT00)";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Applied Engineering Sciences (LT) -- 4210151256";"Lietuva (LT00)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Applied Engineering Sciences (LT) -- 4210151256";"Lietuva (LT00)";"University of Trás-os-Montes and Alto Douro (PT) -- 155381812";"Norte (PT11)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";4;1,6;4;1,6;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Liverpool John Moores University (GB) -- 63098007";"Merseyside (UKD7)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Manchester Metropolitan University (GB) -- 11983389";"Greater Manchester (UKD3)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Mykolas Romeris University (LT) -- 146583814";"Lietuva (LT00)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Stockholm Environment Institute (EE) -- 4210152158";"Eesti (EE00)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Borås (SE) -- 992397";"Västsverige (SE23)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Burgundy (FR) -- 177064439";"Bourgogne (FR26)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of East Anglia (GB) -- 1118541";"East Anglia (UKH1)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"VSB - Technical University of Ostrava (CZ) -- 142208455";"Moravskoslezsko (CZ08)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Vilnius Gediminas Technical University (LT) -- 167420956";"Lietuva (LT00)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Kaunas kolegija Higher Education Institution (LT) -- 4210135014";"Lietuva (LT00)";"Kaunas University of Applied Engineering Sciences (LT) -- 4210151256";"Lietuva (LT00)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas kolegija Higher Education Institution (LT) -- 4210135014";"Lietuva (LT00)";"University of Coimbra (PT) -- 76903346";"Centro (PT) (PT16)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas kolegija Higher Education Institution (LT) -- 4210135014";"Lietuva (LT00)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas kolegija Higher Education Institution (LT) -- 4210135014";"Lietuva (LT00)";"University of Trás-os-Montes and Alto Douro (PT) -- 155381812";"Norte (PT11)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Landesforschungsanstalt für Landwirtschaft und Fischerei (DE) -- 4210086207";"Mecklenburg-Vorpommern (DE80)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Polish Academy of Sciences (PL) -- 99542240";"Mazowieckie (PL12)";3;0,502298850574712;3;0,502298850574712;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"University of Exeter (GB) -- 23923803";"Devon (UKK4)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Wageningen University & Research (NL) -- 913481162";"Gelderland (NL22)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Vilnius Gediminas Technical University (LT) -- 167420956";"Lietuva (LT00)";"Vilnius University of Applied Sciences (LT) -- 4210087704";"Lietuva (LT00)";3;1,66666666666667;3;1,66666666666667;"Waste Cut"
"Agrofood Waste Cut";"Vytautas Magnus University (LT) -- 188730046";"Lietuva (LT00)";"Warsaw University of Life Sciences (PL) -- 170230895";"Mazowieckie (PL12)";7;6,33333333333333;7;6,33333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Applied Engineering Sciences (LT) -- 4210151256";"Lietuva (LT00)";"University of Coimbra (PT) -- 76903346";"Centro (PT) (PT16)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Energy Institute (LT) -- 4210127143";"Lietuva (LT00)";"Tallinn University of Technology (EE) -- 111112146";"Eesti (EE00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Energy Institute (LT) -- 4210127143";"Lietuva (LT00)";"University of Warmia and Mazury in Olsztyn (PL) -- 47996466";"Warmińsko-Mazurskie (PL62)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Energy Institute (LT) -- 4210127143";"Lietuva (LT00)";"Vilnius Gediminas Technical University (LT) -- 167420956";"Lietuva (LT00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"University of Coimbra (PT) -- 76903346";"Centro (PT) (PT16)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"University of Debrecen (HU) -- 132735039";"Észak-Alföld (HU32)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"University of Trás-os-Montes and Alto Douro (PT) -- 155381812";"Norte (PT11)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"Vilnius University (LT) -- 173212132";"Lietuva (LT00)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Laboratoire National de Santé (LU) -- 4210144605";"Luxembourg (LU00)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Lappeenranta-Lahti University of Technology (FI) -- 63548447";"Etelä-Suomi (FI1C)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Mineral and Energy Economy Research Institute of the Polish Academy of Sciences (PL) -- 4210123552";"Małopolskie (PL21)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"National Institute of Health Dr. Ricardo Jorge (PT) -- 4210142220";"Lisboa (PT17)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Radboud Institute for Molecular Life Sciences (NL) -- 4210109357";"Gelderland (NL22)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Radboud University Medical Center (NL) -- 2802934949";"Gelderland (NL22)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Rzeszów University of Technology (PL) -- 111664937";"Podkarpackie (PL32)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Silesian University of Technology (PL) -- 119004910";"Śląskie (PL22)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Tomas Bata University in Zlín (CZ) -- 165737746";"Střední Morava (CZ07)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Trencianska Univerzita Alexandra Dubceka V Trencine (SK) -- 4210153803";"Západné Slovensko (SK02)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University Medical Center Hamburg-Eppendorf (DE) -- 4210108711";"Hamburg (DE60)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Ioannina (GR) -- 194019607";"Thessalia (EL14)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Pisa (IT) -- 108290504";"Toscana (ITI1)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Tartu (EE) -- 56085075";"Eesti (EE00)";1;0,00952380952380952;1;0,00952380952380952;"Waste Cut"
"Agrofood Waste Cut";"Klaipeda State University of Applied Sciences (LT) -- 4210105707";"Lietuva (LT00)";"Lucian Blaga University of Sibiu (RO) -- 124121301";"Centru (RO12)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Lappeenranta-Lahti University of Technology (FI) -- 63548447";"Etelä-Suomi (FI1C)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Latvian State Institute of Wood Chemistry (LV) -- 4210115056";"Latvija (LV00)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Malmö University (SE) -- 183111857";"Sydsverige (SE22)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Maria Curie-Skłodowska University (PL) -- 174183983";"Lubelskie (PL31)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Møreforsking (Norway) (NO) -- 4210122554";"Vestlandet (NO05)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"National Institute of Biology (SI) -- 4210140619";"Vzhodna Slovenija (SI02)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"National and Kapodistrian University of Athens (GR) -- 200777214";"Attiki (EL30)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Regional Centre of Advanced Technologies and Materials (CZ) -- 4210120619";"Střední Morava (CZ07)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Riga Technical University (LV) -- 201787326";"Latvija (LV00)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Scottish Association For Marine Science (GB) -- 88170914";"Highlands and Islands (UKM6)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Universidade Nova de Lisboa (PT) -- 83558840";"Lisboa (PT17)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"University of Naples Federico II (IT) -- 71267560";"Campania (ITF3)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"University of the Basque Country (ES) -- 169108374";"País Vasco (ES21)";1;0,00229885057471264;1;0,00229885057471264;"Waste Cut"
"Agrofood Waste Cut";"Vilnius Academy of Arts (LT) -- 3129473933";"Lietuva (LT00)";"Vilnius University (LT) -- 173212132";"Lietuva (LT00)";2;0,0714285714285714;2;0,0714285714285714;"Waste Cut"
"Agrofood Waste Cut";"Vilnius Academy of Arts (LT) -- 3129473933";"Lietuva (LT00)";"Wageningen University & Research (NL) -- 913481162";"Gelderland (NL22)";2;0,0714285714285714;2;0,0714285714285714;"Waste Cut"
"Agrofood Waste Cut";"Vilnius University (LT) -- 173212132";"Lietuva (LT00)";"Wageningen University & Research (NL) -- 913481162";"Gelderland (NL22)";2;0,0714285714285714;2;0,0714285714285714;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"KU Leuven (BE) -- 99464096";"Prov. Vlaams-Brabant (BE24)";2;0,0571428571428571;2;0,0571428571428571;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Lucian Blaga University of Sibiu (RO) -- 124121301";"Centru (RO12)";2;0,342857142857143;2;0,342857142857143;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Radboud University Nijmegen (NL) -- 145872427";"Gelderland (NL22)";2;1,00952380952381;2;1,00952380952381;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Széchenyi István University (HU) -- 83579964";"Nyugat-Dunántúl (HU22)";2;2;2;2;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Skövde (SE) -- 205158640";"Västsverige (SE23)";2;0,666666666666667;2;0,666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"University of Gdańsk (PL) -- 40413290";"Pomorskie (PL63)";2;0,168965517241379;2;0,168965517241379;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Klaipeda State University of Applied Sciences (LT) -- 4210105707";"Lietuva (LT00)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Nature Research Centre (LT) -- 4210133736";"Lietuva (LT00)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Nature Research Centre (LT) -- 4210133736";"Lietuva (LT00)";"Vytautas Magnus University (LT) -- 188730046";"Lietuva (LT00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";"Universidade do Porto (PT) -- 182534213";"Norte (PT11)";9;1,66111111111111;9;1,66111111111111;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";"Universidade Católica Portuguesa (PT) -- 25169866";"Lisboa (PT17)";3;0,833333333333333;3;0,833333333333333;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"Technical University of Denmark (DK) -- 96673099";"Hovedstaden (DK01)";3;0,766666666666666;3;0,766666666666666;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Universidade do Porto (PT) -- 182534213";"Norte (PT11)";3;0,433333333333334;3;0,433333333333334;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Uppsala University (SE) -- 123387679";"Östra Mellansverige (SE12)";4;2;4;2;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Vilnius University (LT) -- 173212132";"Lietuva (LT00)";4;3,33333333333333;4;3,33333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";2;0,433333333333333;2;0,433333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";"Vytautas Magnus University (LT) -- 188730046";"Lietuva (LT00)";2;0,433333333333333;2;0,433333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";"Polytechnic Institute of Viseu (PT) -- 56125125";"Centro (PT) (PT16)";3;0,142929292929293;3;0,142929292929293;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";"Research Center for Natural Resources, Environment and Society (PT) -- 4210150309";"Centro (PT) (PT16)";2;0,115151515151515;2;0,115151515151515;"Waste Cut"
"Agrofood Waste Cut";"Alytus College (LT) -- 4210096934";"Lietuva (LT00)";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Alytus College (LT) -- 4210096934";"Lietuva (LT00)";"Lithuanian Research Centre for Agriculture and Forestry (LT) -- 4210154491";"Lietuva (LT00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Alytus College (LT) -- 4210096934";"Lietuva (LT00)";"Lithuanian University of Health Sciences (LT) -- 131736796";"Lietuva (LT00)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"Institute of Integrative Biology of the Cell (FR) -- 4210106617";"Île de France (FR10)";1;0,0357142857142857;1;0,0357142857142857;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"State Research Institute Centre for Innovative Medicine (LT) -- 4210102467";"Lietuva (LT00)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Polytechnic Institute of Bragança (PT) -- 4210092303";"Norte (PT11)";2;0,355555555555555;2;0,355555555555555;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Polytechnic Institute of Viseu (PT) -- 56125125";"Centro (PT) (PT16)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Polytechnic University of Bucharest (RO) -- 61641377";"Bucureşti - Ilfov (RO32)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Research Center for Natural Resources, Environment and Society (PT) -- 4210150309";"Centro (PT) (PT16)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"Universidade Católica Portuguesa (PT) -- 25169866";"Lisboa (PT17)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Bologna (IT) -- 9360294";"Emilia-Romagna (ITH5)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Bordeaux (FR) -- 15057530";"Aquitaine (FR61)";2;0,166666666666667;2;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"University of Graz (AT) -- 15766117";"Steiermark (AT22)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";"WSB University (PL) -- 4210145463";"Śląskie (PL22)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Klaipeda State University of Applied Sciences (LT) -- 4210105707";"Lietuva (LT00)";"LCC International University (LT) -- 4210109457";"Lietuva (LT00)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Latvian Institute of Aquatic Ecology (LV) -- 4210119855";"Latvija (LV00)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Leibniz Institute of Polymer Research (DE) -- 4210111834";"Dresden (DED2)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Klaipėda University (LT) -- 337868014";"Lietuva (LT00)";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"Forschungszentrum Jülich (DE) -- 171892758";"Köln (DEA2)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"Kaunas University of Technology (LT) -- 172574986";"Lietuva (LT00)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Center for Physical Sciences and Technology (LT) -- 4210087412";"Lietuva (LT00)";"Tomas Bata University in Zlín (CZ) -- 165737746";"Střední Morava (CZ07)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";"National Technical University of Athens (GR) -- 174458059";"Attiki (EL30)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";"University of Finance and Management In Warsaw (PL) -- 4210092610";"Mazowieckie (PL12)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Lithuanian Social Research Centre (LT) -- 4210116853";"Lietuva (LT00)";"Vilnius Gediminas Technical University (LT) -- 167420956";"Lietuva (LT00)";1;1;1;1;"Waste Cut"
