"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Agrofood Waste Cut";"Agricultural University Plovdiv (BG) -- 4210144807";"Bulgaria (BG)";"University of Agriculture in Krakow (PL) -- 3019092743";"Małopolskie (PL21)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Agrobioinstitute (BG) -- 4210149315";"Bulgaria (BG)";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";3;0,547619047619047;3;0,547619047619047;"Waste Cut"
"Agrofood Waste Cut";"Agrobioinstitute (BG) -- 4210149315";"Bulgaria (BG)";"Institute of Polymers (BG) -- 4210088296";"Bulgaria (BG)";2;0,5;2;0,5;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"National Agency for New Technologies, Energy and Sustainable Economic Development (IT) -- 110120368";"Lazio (ITI4)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"National Institute of Geophysics, Geodesy and Geography (BG) -- 4210090733";"Bulgaria (BG)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"New Bulgarian University (BG) -- 122492136";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Prof. Assen Zlatarov University (BG) -- 4210108077";"Bulgaria (BG)";3;1,66666666666667;3;1,66666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Technical University of Munich (DE) -- 62916508";"Oberbayern (DE21)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Universidad de Valladolid (ES) -- 108103353";"Castilla y León (ES41)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Lille (FR) -- 2279609970";"Nord - Pas-de-Calais (FR30)";3;0,666666666666667;3;0,666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Agricultural University Plovdiv (BG) -- 4210144807";"Bulgaria (BG)";"Unité de Recherche Pluridisciplinaire Prairies et Plantes Fourragères (FR) -- 4210141014";"Poitou-Charentes (FR53)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Telecommunications and Post (BG) -- 4210134454";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"National Research Council (IT) -- 4210155236";"Lazio (ITI4)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Technical University of Gabrovo (BG) -- 64251745";"Bulgaria (BG)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Agriculture in Krakow (PL) -- 3019092743";"Małopolskie (PL21)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Architecture, Civil Engineering and Geodesy (BG) -- 206451062";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Göttingen (DE) -- 74656192";"Braunschweig (DE91)";1;0,0222222222222222;1;0,0222222222222222;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Mining and Geology """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Saint Ivan Rilski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 4210109310";"Bulgaria (BG)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Naples Federico II (IT) -- 71267560";"Campania (ITF3)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of National and World Economy (BG) -- 211070993";"Bulgaria (BG)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Forestry (BG) -- 170627324";"Bulgaria (BG)";5;1,675;5;1,675;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Rome Tor Vergata (IT) -- 116067653";"Lazio (ITI4)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Technical University of Sofia (BG) -- 31151848";"Bulgaria (BG)";"University of Telecommunications and Post (BG) -- 4210134454";"Bulgaria (BG)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Technical University of Varna (BG) -- 147527907";"Bulgaria (BG)";"University of Lisbon (PT) -- 141596103";"Lisboa (PT17)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Consejo Superior de Investigaciones Científicas (ES) -- 134820265";"Comunidad de Madrid (ES30)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Wageningen University & Research (NL) -- 913481162";"Gelderland (NL22)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"DOBA Business School (SI) -- 4210145328";"Zahodna Slovenija (SI01)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"Technical University of Varna (BG) -- 147527907";"Bulgaria (BG)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"University of Rijeka (HR) -- 154347574";"Jadranska Hrvatska (HR03)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Instituto de Hortofruticultura Subtropical y Mediterránea """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""La Mayora"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (ES) -- 4210137448";"Andalucía (ES61)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Institute of Biophysics and Biomedical Engineering (BG) -- 4210103918";"Bulgaria (BG)";7;4,1;7;4,1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Institute of Chemical Engineering (BG) -- 4210147669";"Bulgaria (BG)";8;5,71428571428571;8;5,71428571428571;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Institute of General and Inorganic Chemistry (BG) -- 4210097826";"Bulgaria (BG)";6;1,81428571428571;6;1,81428571428571;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Trakia University (BG) -- 173112312";"Bulgaria (BG)";6;2,26666666666667;6;2,26666666666667;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Humboldt-Universität zu Berlin (DE) -- 39343248";"Berlin (DE30)";2;0,021978021978022;2;0,021978021978022;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Inserm (FR) -- 154526488";"Île de France (FR10)";3;0,0303113553113553;3;0,0303113553113553;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Institut de Biologie Structurale (FR) -- 4210152516";"Rhône-Alpes (FR71)";2;0,021978021978022;2;0,021978021978022;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Institut de Biosciences et Biotechnologies (FR) -- 4210152302";"Provence-Alpes-Côte d'Azur (FR82)";2;0,021978021978022;2;0,021978021978022;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Max Planck Institute of Molecular Plant Physiology (DE) -- 4210105972";"Brandenburg (DE40)";13;4,86840659340659;13;4,86840659340659;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";5;0,101739926739927;5;0,101739926739927;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Palacký University Olomouc (CZ) -- 70703428";"Střední Morava (CZ07)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"RISE Research Institutes of Sweden (SE) -- 2800664555";"Västsverige (SE23)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"University of Potsdam (DE) -- 176453806";"Brandenburg (DE40)";5;0,26007326007326;5;0,26007326007326;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Université Grenoble Alpes (FR) -- 899635006";"Rhône-Alpes (FR71)";5;0,101739926739927;5;0,101739926739927;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Uppsala University (SE) -- 123387679";"Östra Mellansverige (SE12)";2;0,021978021978022;2;0,021978021978022;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Research Centre for Cereal and Industrial Crops (IT) -- 4210166234";"Emilia-Romagna (ITH5)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Universidad de Málaga (ES) -- 82767444";"Andalucía (ES61)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Institute of Mechanics (BG) -- 4210148896";"Bulgaria (BG)";4;2,5;4;2,5;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Medical University of Sofia (BG) -- 30147112";"Bulgaria (BG)";6;1,66666666666667;6;1,66666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Space Research and Technology Institute (BG) -- 2802805805";"Bulgaria (BG)";10;7,16666666666667;10;7,16666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Stephan Angeloff Institute of Microbiology (BG) -- 4210107381";"Bulgaria (BG)";20;9,66666666666667;20;9,66666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"University of Food Technologies (BG) -- 4210086451";"Bulgaria (BG)";4;1,43333333333333;4;1,43333333333333;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"Czech Academy of Sciences (CZ) -- 202391551";"Praha (CZ01)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"French National Centre for Scientific Research (FR) -- 1294671590";"Île de France (FR10)";5;0,101739926739927;5;0,101739926739927;"Waste Cut"
"Agrofood Waste Cut";"Institute of Biophysics and Biomedical Engineering (BG) -- 4210103918";"Bulgaria (BG)";"Institute of Plant Physiology and Genetics (BG) -- 4210136228";"Bulgaria (BG)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Institute of Biophysics and Biomedical Engineering (BG) -- 4210103918";"Bulgaria (BG)";"Stephan Angeloff Institute of Microbiology (BG) -- 4210107381";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institute of Biophysics and Biomedical Engineering (BG) -- 4210103918";"Bulgaria (BG)";"University of Chemical Technology and Metallurgy (BG) -- 4210148616";"Bulgaria (BG)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Technical University of Sofia (BG) -- 31151848";"Bulgaria (BG)";"University of Chemical Technology and Metallurgy (BG) -- 4210148616";"Bulgaria (BG)";2;2;2;2;"Waste Cut"
"Agrofood Waste Cut";"Agricultural Academy (BG) -- 4210163436";"Bulgaria (BG)";"University of Forestry (BG) -- 170627324";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Agricultural University Plovdiv (BG) -- 4210144807";"Bulgaria (BG)";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Agricultural University Plovdiv (BG) -- 4210144807";"Bulgaria (BG)";"Institute of Organic Chemistry with Centre of Phytochemistry (BG) -- 4210094418";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Agrobioinstitute (BG) -- 4210149315";"Bulgaria (BG)";"University of Food Technologies (BG) -- 4210086451";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"American University in Bulgaria (BG) -- 178498160";"Bulgaria (BG)";"Central European University (AT) -- 198945027";"Wien (AT13)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"Institute of Animal Sciences (BG) -- 4210118092";"Bulgaria (BG)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"Slovak University of Agriculture (SK) -- 128193699";"Západné Slovensko (SK02)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Angel Kanchev University of Ruse (BG) -- 43986944";"Bulgaria (BG)";"University of Patras (GR) -- 174878644";"Dytiki Ellada (EL23)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Ca' Foscari University of Venice (IT) -- 149461666";"Veneto (ITH3)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Euro-Mediterranean Center for Climate Change (IT) -- 4210111827";"Puglia (ITF4)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Institute of Mathematics and Informatics (BG) -- 4210105926";"Bulgaria (BG)";2;1,1;2;1,1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Laboratoire de Biotechnologie de l'Environnement (FR) -- 4210112285";"Languedoc-Roussillon (FR81)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Technical University of Gabrovo (BG) -- 64251745";"Bulgaria (BG)";"University of Mining and Geology """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Saint Ivan Rilski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 4210109310";"Bulgaria (BG)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Food Research and Development Institute (BG) -- 4210166507";"Bulgaria (BG)";"Fruit Growing Institute (BG) -- 4210151054";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Food Research and Development Institute (BG) -- 4210166507";"Bulgaria (BG)";"Technical University of Sofia (BG) -- 31151848";"Bulgaria (BG)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Kompetenzzentrum Holz (AT) -- 4210107172";"Oberösterreich (AT31)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Latvian State Forest Research Institute """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Silava"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (LV) -- 4210136527";"Latvija (LV00)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Luleå University of Technology (SE) -- 190632392";"Övre Norrland (SE33)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Natural Resources Institute Finland (FI) -- 3017910207";"Helsinki-Uusimaa (FI1B)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Norwegian Institute of Bioeconomy Research (NO) -- 4210143403";"Oslo og Akershus (NO01)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Swedish University of Agricultural Sciences (SE) -- 298625061";"Östra Mellansverige (SE12)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Universidad Complutense de Madrid (ES) -- 121748325";"Comunidad de Madrid (ES30)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Universidad Politécnica de Madrid (ES) -- 88060688";"Comunidad de Madrid (ES30)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"Universidad de Alcalá (ES) -- 189268942";"Comunidad de Madrid (ES30)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"University of Applied Sciences Mainz (DE) -- 164387090";"Rheinhessen-Pfalz (DEB3)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"University of Florence (IT) -- 45084792";"Toscana (ITI1)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"University of Forestry (BG) -- 170627324";"Bulgaria (BG)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"Forest Research Institute (BG) -- 4210136346";"Bulgaria (BG)";"University of Insubria (IT) -- 115752224";"Lombardia (ITC4)";1;0,0181818181818182;1;0,0181818181818182;"Waste Cut"
"Agrofood Waste Cut";"University of Structural Engineering and Architecture Lyuben Karavelov (BG) -- 4210094015";"Bulgaria (BG)";"University of Ulster (GB) -- 138801177";"Northern Ireland (UKN0)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Montanuniversität Leoben (AT) -- 182712176";"Steiermark (AT22)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"National Research Institute for Agriculture, Food and Environment (FR) -- 4210088668";"Île de France (FR10)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Polish Academy of Sciences (PL) -- 99542240";"Mazowieckie (PL12)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Silesian University of Technology (PL) -- 119004910";"Śląskie (PL22)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Bulgarian Academy of Sciences (BG) -- 24768866";"Bulgaria (BG)";"Systems Research Institute (PL) -- 66083562";"Mazowieckie (PL12)";1;0,0666666666666667;1;0,0666666666666667;"Waste Cut"
"Agrofood Waste Cut";"Institute of General and Inorganic Chemistry (BG) -- 4210097826";"Bulgaria (BG)";"University of Food Technologies (BG) -- 4210086451";"Bulgaria (BG)";1;0,1;1;0,1;"Waste Cut"
"Agrofood Waste Cut";"Institute of Mathematics and Informatics (BG) -- 4210105926";"Bulgaria (BG)";"Politecnico di Milano (IT) -- 93860229";"Lombardia (ITC4)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Institute of Mathematics and Informatics (BG) -- 4210105926";"Bulgaria (BG)";"Tomas Bata University in Zlín (CZ) -- 165737746";"Střední Morava (CZ07)";1;0,333333333333333;1;0,333333333333333;"Waste Cut"
"Agrofood Waste Cut";"Institute of Mathematics and Informatics (BG) -- 4210105926";"Bulgaria (BG)";"University of Milan (IT) -- 189158943";"Lombardia (ITC4)";1;0,166666666666667;1;0,166666666666667;"Waste Cut"
"Agrofood Waste Cut";"Center of Plant Systems Biology and Biotechnology (BG) -- 4210086650";"Bulgaria (BG)";"University of Córdoba (ES) -- 53110688";"Andalucía (ES61)";2;0,5;2;0,5;"Waste Cut"
"Agrofood Waste Cut";"National Center of Public Health and Analyses (BG) -- 4210150177";"Bulgaria (BG)";"National Food Administration (SE) -- 1309171123";"Östra Mellansverige (SE12)";2;0,00150829562594268;2;0,00150829562594268;"Waste Cut"
"Agrofood Waste Cut";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";"Unilever (United Kingdom) (GB) -- 1342131907";"Inner London (UKI1)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";"University of Forestry (BG) -- 170627324";"Bulgaria (BG)";2;1,16666666666667;2;1,16666666666667;"Waste Cut"
"Agrofood Waste Cut";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";"University of Life Sciences in Poznań (PL) -- 55783418";"Wielkopolskie (PL41)";1;1;1;1;"Waste Cut"
"Agrofood Waste Cut";"Sofia University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""St. Kliment Ohridski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 58918642";"Bulgaria (BG)";"Université de Caen Normandie (FR) -- 98702875";"Normandie (FRD)";2;0,333333333333334;2;0,333333333333334;"Waste Cut"
"Agrofood Waste Cut";"South-West University """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Neofit Rilski"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (BG) -- 168129107";"Bulgaria (BG)";"Technical University of Sofia (BG) -- 31151848";"Bulgaria (BG)";2;2;2;2;"Waste Cut"
"Agrofood Waste Cut";"Technical University of Sofia (BG) -- 31151848";"Bulgaria (BG)";"Technical University of Varna (BG) -- 147527907";"Bulgaria (BG)";3;3;3;3;"Waste Cut"
