"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2434;"Koudtrekken van draad";37,39;0,53
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2441;"Vervaardiging van edelmetalen";34,47;0,13
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2442;"Vervaardiging van aluminium";39,36;1,88
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2444;"Vervaardiging van koper";36,93;0,71
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2445;"Vervaardiging van overige non-ferrometalen";34,94;0
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2451;"Gieten van ijzer";44,96;3,62
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";31,78;0,01
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2432;"Koudwalsen van bandstaal";48,33;13,99
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2452;"Gieten van staal";36,15;0
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";38,12;1,02
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2454;"Gieten van overige non-ferrometalen";38,24;1,27
"Limburg";" Manufacture of basic metals ";35,64;67,73;908618;57,44;12,46;1,6;2443;"Vervaardiging van lood, zink en tin";35,18;0,1
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2441;"Vervaardiging van edelmetalen";51,32;2,69
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";49,95;2,06
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2454;"Gieten van overige non-ferrometalen";51,73;2,64
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2452;"Gieten van staal";47,06;0
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2443;"Vervaardiging van lood, zink en tin";53,58;5,05
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2445;"Vervaardiging van overige non-ferrometalen";50,04;2
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2444;"Vervaardiging van koper";48,38;1,78
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2442;"Vervaardiging van aluminium";43,75;1,45
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";38,24;0,16
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2431;"Koudtrekken van staven";48,48;1,89
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2432;"Koudwalsen van bandstaal";44,68;0
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2434;"Koudtrekken van draad";45,8;1,9
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2453;"Gieten van lichte metalen";49,06;2,48
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2433;"Koudvervormen en koudfelsen";44,95;0,64
"Noord-Brabant";" Manufacture of basic metals ";39,13;67,73;908618;57,44;12,46;0,99;2451;"Gieten van ijzer";44,73;0,07
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2451;"Gieten van ijzer";35,71;1,66
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2432;"Koudwalsen van bandstaal";32,42;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2454;"Gieten van overige non-ferrometalen";29,89;0,28
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2445;"Vervaardiging van overige non-ferrometalen";29,84;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2444;"Vervaardiging van koper";30,78;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2452;"Gieten van staal";31,39;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2441;"Vervaardiging van edelmetalen";29,09;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2453;"Gieten van lichte metalen";30,52;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2431;"Koudtrekken van staven";30,99;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2434;"Koudtrekken van draad";34,14;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2443;"Vervaardiging van lood, zink en tin";29,8;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2442;"Vervaardiging van aluminium";35,18;2,46
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";31,95;0,61
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";27,61;0
"Zeeland";" Manufacture of basic metals ";28,27;67,73;908618;57,44;12,46;0,43;2433;"Koudvervormen en koudfelsen";31,87;0
"Limburg";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";33,16;50;677819;79,14;13,26;0,2;2110;"Vervaardiging van farmaceutische grondstoffen";37,3;1
"Limburg";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";33,16;50;677819;79,14;13,26;0,2;2120;"Vervaardiging van farmaceutische producten";33,26;0,11
"Noord-Brabant";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";48,59;50;677819;79,14;13,26;2,63;2110;"Vervaardiging van farmaceutische grondstoffen";47,35;2,72
"Noord-Brabant";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";48,59;50;677819;79,14;13,26;2,63;2120;"Vervaardiging van farmaceutische producten";50,58;2,62
"Zeeland";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";30,29;50;677819;79,14;13,26;0,01;2120;"Vervaardiging van farmaceutische producten";27,71;0,01
"Zeeland";" Manufacture of basic pharmaceutical products and pharmaceutical preparations ";30,29;50;677819;79,14;13,26;0,01;2110;"Vervaardiging van farmaceutische grondstoffen";30,7;0
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1101;"Vervaardiging van sterk alcoholische dranken";33,83;0,42
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1105;"Vervaardiging van bier";36,05;0,73
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1106;"Mouterijen";40,84;6,27
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1104;"Vervaardiging v. overige niet-gedistilleerde gegiste dranken";34,73;0
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1103;"Vervaardiging van cider en van overige vruchtenwijnen";36,22;0,41
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1102;"Vervaardiging van wijn uit druiven";39,9;1,97
"Limburg";" Manufacture of beverages ";37,18;48,7;213409;52,79;12,49;1,47;1107;"Vervaardiging van frisdranken; productie van mineraalwater";43,27;3,25
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1106;"Mouterijen";43,72;0,13
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1102;"Vervaardiging van wijn uit druiven";43;0,3
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1101;"Vervaardiging van sterk alcoholische dranken";42,51;0,81
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1105;"Vervaardiging van bier";50,75;2,23
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1107;"Vervaardiging van frisdranken; productie van mineraalwater";47,74;2,19
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1103;"Vervaardiging van cider en van overige vruchtenwijnen";45,95;0
"Noord-Brabant";" Manufacture of beverages ";50,17;48,7;213409;52,79;12,49;2,05;1104;"Vervaardiging v. overige niet-gedistilleerde gegiste dranken";42,82;0,46
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1105;"Vervaardiging van bier";29,79;0,26
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1101;"Vervaardiging van sterk alcoholische dranken";30,57;0,14
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1104;"Vervaardiging v. overige niet-gedistilleerde gegiste dranken";35,57;1,66
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1102;"Vervaardiging van wijn uit druiven";42,95;5,39
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1106;"Mouterijen";46,45;27,93
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1103;"Vervaardiging van cider en van overige vruchtenwijnen";32,94;1,2
"Zeeland";" Manufacture of beverages ";33,48;48,7;213409;52,79;12,49;0,57;1107;"Vervaardiging van frisdranken; productie van mineraalwater";30,59;0,59
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2015;"Vervaardiging van kunstmeststoffen en stikstofverbindingen";42,33;7,12
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2041;"Vervaardiging van zeep, was-, poets- en reinigingsmiddelen";35,43;1,13
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2017;"Vervaardiging van synthetische rubber in primaire vorm";42,66;6,94
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2042;"Vervaardiging van parfums en cosmetica";33,03;0,26
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2011;"Vervaardiging van industriële gassen";33,06;0,26
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2059;"Vervaardiging van overige chemische producten (rest)";42,43;2,49
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;20149;"Vervaardiging van overige organische basischemicaliën";36,32;0,79
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2060;"Vervaardiging van synthetische en kunstmatige vezels";40,17;4,04
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;20141;"Vervaardiging van petrochemische producten";38,68;0,9
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2013;"Vervaardiging van overige anorganische basischemicaliën";38,43;1,34
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2052;"Vervaardiging van lijm en bereide kleefmiddelen";37,95;0,44
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2053;"Vervaardiging van etherische oliën";34,07;0
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2030;"Vervaardiging van verf, vernis e.d., drukinkt en mastiek";32,43;0,32
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2012;"Vervaardiging van kleur- en verfstoffen";46,04;4,97
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2051;"Vervaardiging van kruit en springstoffen en van lucifers";36,31;0
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2016;"Vervaardiging van kunststof in primaire vorm";49,02;6,06
"Limburg";" Manufacture of chemicals and chemical products ";46,2;24,79;1434794;65,27;12,95;2,61;2020;"Vervaardiging van verdelgingsmiddelen en landbouwchemicaliën";34,38;0,75
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;20149;"Vervaardiging van overige organische basischemicaliën";39,62;0,08
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2052;"Vervaardiging van lijm en bereide kleefmiddelen";44,34;1,27
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2020;"Vervaardiging van verdelgingsmiddelen en landbouwchemicaliën";40,44;0,42
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2016;"Vervaardiging van kunststof in primaire vorm";47,74;1,68
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;20141;"Vervaardiging van petrochemische producten";43,88;1,66
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2060;"Vervaardiging van synthetische en kunstmatige vezels";44,69;0,08
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2059;"Vervaardiging van overige chemische producten (rest)";48,06;2,22
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2013;"Vervaardiging van overige anorganische basischemicaliën";41,4;0,2
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2053;"Vervaardiging van etherische oliën";51,5;4,25
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2012;"Vervaardiging van kleur- en verfstoffen";44,25;0,14
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2015;"Vervaardiging van kunstmeststoffen en stikstofverbindingen";43,83;0,18
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2017;"Vervaardiging van synthetische rubber in primaire vorm";44,6;0,59
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2041;"Vervaardiging van zeep, was-, poets- en reinigingsmiddelen";45,67;0,96
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2051;"Vervaardiging van kruit en springstoffen en van lucifers";47,72;0,76
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2042;"Vervaardiging van parfums en cosmetica";42,95;1,58
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2011;"Vervaardiging van industriële gassen";44,5;1,28
"Noord-Brabant";" Manufacture of chemicals and chemical products ";44,9;24,79;1434794;65,27;12,95;1,12;2030;"Vervaardiging van verf, vernis e.d., drukinkt en mastiek";42,01;0,81
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2051;"Vervaardiging van kruit en springstoffen en van lucifers";32,57;1,38
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2017;"Vervaardiging van synthetische rubber in primaire vorm";30,76;0
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2052;"Vervaardiging van lijm en bereide kleefmiddelen";44,33;6,89
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2053;"Vervaardiging van etherische oliën";28,97;0,04
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2016;"Vervaardiging van kunststof in primaire vorm";34,72;1,31
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2030;"Vervaardiging van verf, vernis e.d., drukinkt en mastiek";28,43;0
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2011;"Vervaardiging van industriële gassen";35,47;1,32
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;20149;"Vervaardiging van overige organische basischemicaliën";39,07;2,49
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2059;"Vervaardiging van overige chemische producten (rest)";28,11;0,02
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2060;"Vervaardiging van synthetische en kunstmatige vezels";33,27;0,18
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2012;"Vervaardiging van kleur- en verfstoffen";31,23;0
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2013;"Vervaardiging van overige anorganische basischemicaliën";33,93;1,2
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2041;"Vervaardiging van zeep, was-, poets- en reinigingsmiddelen";26,34;0,15
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2020;"Vervaardiging van verdelgingsmiddelen en landbouwchemicaliën";28,96;0
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;20141;"Vervaardiging van petrochemische producten";46,49;25,91
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2015;"Vervaardiging van kunstmeststoffen en stikstofverbindingen";46,04;19,3
"Zeeland";" Manufacture of chemicals and chemical products ";46,31;24,79;1434794;65,27;12,95;3,45;2042;"Vervaardiging van parfums en cosmetica";27,74;0,31
"Limburg";" Manufacture of coke and refined petroleum products ";35,36;64,17;261944;90,77;13,18;0;19201;"Aardolieraffinage";35,67;0
"Limburg";" Manufacture of coke and refined petroleum products ";35,36;64,17;261944;90,77;13,18;0;19202;"Aardolieverwerking (geen -raffinage)";33,24;0
"Noord-Brabant";" Manufacture of coke and refined petroleum products ";41,83;64,17;261944;90,77;13,18;0,32;19202;"Aardolieverwerking (geen -raffinage)";47,09;1,63
"Noord-Brabant";" Manufacture of coke and refined petroleum products ";41,83;64,17;261944;90,77;13,18;0,32;19201;"Aardolieraffinage";40,73;0
"Zeeland";" Manufacture of coke and refined petroleum products ";39,93;64,17;261944;90,77;13,18;4,05;19201;"Aardolieraffinage";42,31;5
"Zeeland";" Manufacture of coke and refined petroleum products ";39,93;64,17;261944;90,77;13,18;4,05;19202;"Aardolieverwerking (geen -raffinage)";29,66;0,05
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2660;"Vervaardiging van bestralingsapparatuur e.d.";35,76;0,18
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2620;"Vervaardiging van computers en randapparatuur";33,11;0,14
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2630;"Vervaardiging van communicatieapparatuur";34,05;0,31
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2652;"Vervaardiging van uurwerken";34,24;0,35
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2612;"Vervaardiging van elektronische printplaten";37,5;0,19
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2640;"Vervaardiging van consumentenelektronica";31,99;0,35
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2670;"Vervaardiging van optische instrumenten en apparatuur";33,97;0,05
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2651;"Vervaardiging van meet-, regel-, navigatie- en controleapp.";41,94;1,39
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2611;"Vervaardiging van elektronische componenten";36,54;0,69
"Limburg";" Manufacture of computer, electronic and optical products ";39,2;25,04;1447526;70,35;13,33;0,8;2680;"Vervaardiging van informatiedragers";42,78;7,26
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2612;"Vervaardiging van elektronische printplaten";45,88;1,54
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2640;"Vervaardiging van consumentenelektronica";47,01;1,92
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2651;"Vervaardiging van meet-, regel-, navigatie- en controleapp.";45,42;0,7
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2652;"Vervaardiging van uurwerken";53,43;3,11
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2680;"Vervaardiging van informatiedragers";43,77;0,64
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2660;"Vervaardiging van bestralingsapparatuur e.d.";55,14;4,91
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2620;"Vervaardiging van computers en randapparatuur";42,92;0,64
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2670;"Vervaardiging van optische instrumenten en apparatuur";44,96;0,46
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2611;"Vervaardiging van elektronische componenten";48,02;1,15
"Noord-Brabant";" Manufacture of computer, electronic and optical products ";53,29;25,04;1447526;70,35;13,33;1,62;2630;"Vervaardiging van communicatieapparatuur";47,76;2,1
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2652;"Vervaardiging van uurwerken";29,2;0,2
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2612;"Vervaardiging van elektronische printplaten";45,05;6,49
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2630;"Vervaardiging van communicatieapparatuur";33,4;0,59
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2611;"Vervaardiging van elektronische componenten";30,72;0,25
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2640;"Vervaardiging van consumentenelektronica";24,74;0
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2670;"Vervaardiging van optische instrumenten en apparatuur";31,63;0,92
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2680;"Vervaardiging van informatiedragers";30,72;0
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2620;"Vervaardiging van computers en randapparatuur";35,6;1,6
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2660;"Vervaardiging van bestralingsapparatuur e.d.";29,8;0
"Zeeland";" Manufacture of computer, electronic and optical products ";38,44;25,04;1447526;70,35;13,33;0,84;2651;"Vervaardiging van meet-, regel-, navigatie- en controleapp.";37,57;1,48
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2712;"Vervaardiging van schakel- en verdeelinrichtingen";39,08;1,82
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2711;"Vervaardiging van elektromotoren, elektrische generatoren";36,82;0,81
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2733;"Vervaardiging van schakelaars, stekkers, stopcontacten e.d.";34,41;0
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2732;"Vervaardiging van overige elektrische, elektronische kabels";43,16;3,9
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2740;"Vervaardiging van elektrische lampen, verlichtingsapparaten";35,31;0,14
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2731;"Vervaardiging van kabels van optische vezels";36,33;0
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2752;"Vervaardiging van niet-elektrische huishoudapparaten";34,12;0,19
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2790;"Vervaardiging van overige elektrische apparatuur";35,35;0,23
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2720;"Vervaardiging van batterijen en accumulatoren";38,57;1,77
"Limburg";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,8;2751;"Vervaardiging van elektrische huishoudapparaten";35,9;0,01
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2732;"Vervaardiging van overige elektrische, elektronische kabels";46,79;0,45
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2740;"Vervaardiging van elektrische lampen, verlichtingsapparaten";52,69;3,01
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2711;"Vervaardiging van elektromotoren, elektrische generatoren";47,79;0,56
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2731;"Vervaardiging van kabels van optische vezels";46,41;3,27
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2733;"Vervaardiging van schakelaars, stekkers, stopcontacten e.d.";43,66;0
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2752;"Vervaardiging van niet-elektrische huishoudapparaten";51,17;2,75
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2720;"Vervaardiging van batterijen en accumulatoren";39,03;0,2
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2790;"Vervaardiging van overige elektrische apparatuur";51,77;2,52
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2712;"Vervaardiging van schakel- en verdeelinrichtingen";45,62;0,78
"Noord-Brabant";" Manufacture of electrical equipment ";50,13;18,99;2603039;54,55;12,64;1,55;2751;"Vervaardiging van elektrische huishoudapparaten";43,97;0,11
"Zeeland";" Manufacture of electrical equipment ";38,6;18,99;2603039;54,55;12,64;0,87;2751;"Vervaardiging van elektrische huishoudapparaten";37,05;2,83
