"id","name","value"
"DEA5","Arnsberg",7.44
"PL32","Podkarpackie",4.9
"RO32","Bucureşti - Ilfov",75.06
"ITF1","Abruzzo",6.76
"DED4","Chemnitz",5.66
"NO03","Sør-Østlandet",8.28
"CH03","Nordwestschweiz",50.46
"CH01","Région lémanique",73.29
"DEB1","Koblenz",12.17
"CZ03","Jihozápad",30.77
"NO07","Nord-Norge",9.81
"FI1C","Etelä-Suomi",12.6
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire",66.02
"FR42","Alsace",13.36
"UKJ3","Hampshire and Isle of Wight",24.51
"FR43","Franche-Comté",12.34
"DED5","Leipzig",51.23
"FR62","Midi-Pyrénées",8.71
"FR23","Haute-Normandie",5.92
"EL63","Dytiki Ellada",12
"CH06","Zentralschweiz",64.92
"ES43","Extremadura",13.02
"LU00","Luxembourg",29.67
"HR04","Kontinentalna Hrvatska",29.25
"DEE0","Sachsen-Anhalt",10.48
"DEA2","Köln",12.51
"EL30","Attiki",20.88
"NL33","Zuid-Holland",17.58
"SE12","Östra Mellansverige",18.68
"DE40","Brandenburg",28.99
"UKH1","East Anglia",70.75
"PL42","Zachodniopomorskie",12.09
"DE11","Stuttgart",16.82
"CZ05","Severovýchod",23.84
"DE23","Oberpfalz",10.65
"SK04","Východné Slovensko",22.91
"ITH2","Provincia Autonoma di Trento",30.09
"SK01","Bratislavský kraj",48.44
"SE33","Övre Norrland",30.26
"DE92","Hannover",7.61
"CH02","Espace Mittelland",29.84
"ITG2","Sardegna",23.92
"RO12","Centru",62.13
"ES24","Aragón",6.93
"EL41","Voreio Aigaio",4.31
"PT20","Região Autónoma dos Açores",7.69
"UKE1","East Yorkshire and Northern Lincolnshire",54.35
"LT00","Lietuva",66.86
"FR82","Provence-Alpes-Côte d'Azur",64.5
"ES22","Comunidad Foral de Navarra",27.9
"NL23","Flevoland",1.69
"ITF2","Molise",22.99
"DE94","Weser-Ems",2.79
"ITF6","Calabria",59.76
"UKE2","North Yorkshire",39.81
"BE25","Prov. West-Vlaanderen",4.99
"BE33","Prov. Liège",16.57
"FR26","Bourgogne",19.44
"ITI3","Marche",8.11
"BG32","Severen tsentralen",0.76
"ES12","Principado de Asturias",13.1
"RO42","Vest",45.82
"DK04","Midtjylland",4.65
"DE26","Unterfranken",20.37
"DE21","Oberbayern",30.01
"ITF3","Campania",24.68
"NL22","Gelderland",6.34
"PL21","Małopolskie",21.81
"DE73","Kassel",29.75
"FI1D","Pohjois- ja Itä-Suomi",58.58
"HU10","Közép-Magyarország",58.58
"HU22","Nyugat-Dunántúl",45.48
"NL12","Friesland (NL)",12.51
"DK03","Syddanmark",5.24
"ITF4","Puglia",30.94
"ITI4","Lazio",65.68
"HU32","Észak-Alföld",21.13
"NL41","Noord-Brabant",79.29
"ITH1","Provincia Autonoma di Bolzano/Bozen",19.02
"ES11","Galicia",7.52
"SK03","Stredné Slovensko",49.2
"FR24","Centre",6.85
"ITC3","Liguria",68.05
"EE00","Eesti",60.61
"RO11","Nord-Vest",53.68
"FR63","Limousin",24.51
"DE60","Hamburg",7.95
"UKD4","Lancashire",50.46
"NL21","Overijssel",8.88
"SE22","Sydsverige",39.05
"PL34","Podlaskie",19.61
"UKJ4","Kent",17.16
"UKH2","Bedfordshire and Hertfordshire",29.16
"CZ01","Praha",37.36
"DE71","Darmstadt",43.96
"ES42","Castilla-La Mancha",16.82
"BE21","Prov. Antwerpen",53.93
"NO01","Oslo og Akershus",49.11
"PL62","Warmińsko-Mazurskie",28.66
"FI19","Länsi-Suomi",28.4
"IE01","Border, Midland and Western",53.51
"EL64","Sterea Ellada",6.68
"DEA4","Detmold",5.41
"PL12","Mazowieckie",69.91
"AT13","Wien",60.36
"EL52","Kentriki Makedonia",42.77
"HR03","Jadranska Hrvatska",5.75
"SI04","Vzhodna Slovenija",31.11
"DE14","Tübingen",22.06
"MT00","Malta",40.74
"CZ08","Moravskoslezsko",6.93
"PT15","Algarve",38.97
"FR30","Nord - Pas-de-Calais",37.87
"BG33","Severoiztochen",38.8
"DE24","Oberfranken",59.85
"FR21","Champagne-Ardenne",13.1
"NL11","Groningen",51.23
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",33.64
"UKK3","Cornwall and Isles of Scilly",33.31
"SE23","Västsverige",8.96
"AT12","Niederösterreich",17.16
"UKE4","West Yorkshire",57.31
"PL63","Pomorskie",23.16
"ES53","Illes Balears",22.49
"DE80","Mecklenburg-Vorpommern",24.6
"BE24","Prov. Vlaams-Brabant",62.38
"UKD6","Cheshire",35.76
"DE25","Mittelfranken",69.82
"IS01","Höfuðborgarsvæði",26.54
"UKC2","Northumberland and Tyne and Wear",18.34
"DE91","Braunschweig",31.02
"PT30","Região Autónoma da Madeira",2.79
"UKF2","Leicestershire, Rutland and Northamptonshire",16.91
"FR83","Corse",15.55
"EL42","Notio Aigaio",1.78
"HU21","Közép-Dunántúl",20.2
"DE72","Gießen",12.6
"FR22","Picardie",3.38
"DE12","Karlsruhe",24.18
"EL65","Peloponnisos",24.01
"PL41","Wielkopolskie",64.5
"PT18","Alentejo",7.69
"DED2","Dresden",12.17
"DEF0","Schleswig-Holstein",28.57
"PL43","Lubuskie",6.42
"DE27","Schwaben",8.71
"UKM3","South Western Scotland",33.31
"ES61","Andalucía",24.09
"UKJ2","Surrey, East and West Sussex",42.94
"UKC1","Tees Valley and Durham",12.34
"PL31","Lubelskie",46.49
"CH04","Zürich",78.02
"EL61","Ipeiros",40.83
"DE50","Bremen",33.98
"ITG1","Sicilia",39.9
"SE11","Stockholm",28.49
"BG42","Yuzhen tsentralen",9.72
"LV00","Latvija",8.28
"FRY1","Guadeloupe",10.57
"BE22","Prov. Limburg (BE)",32.63
"FI20","Åland",7.86
"NL42","Limburg (NL)",5.49
"BG34","Yugoiztochen",5.66
