"id","name","value"
"EL62","Ionia Nisia",1.22
"SK02","Západné Slovensko",16.27
"PL62","Warmińsko-Mazurskie",18.71
"DEA5","Arnsberg",8.47
"DK03","Syddanmark",7.01
"DE26","Unterfranken",15.97
"CZ04","Severozápad",9.75
"ES62","Región de Murcia",27.54
"PL33","Świętokrzyskie",7.13
"ES42","Castilla-La Mancha",19.5
"FI1C","Etelä-Suomi",13.77
"PT16","Centro (PT)",43.02
"ES24","Aragón",11.46
"CH02","Espace Mittelland",40.77
"DE23","Oberpfalz",14.26
"AT33","Tirol",35.59
"SE32","Mellersta Norrland",7.37
"HU33","Dél-Alföld",11.33
"SK01","Bratislavský kraj",31.87
"DE21","Oberbayern",24.98
"HU10","Közép-Magyarország",40.71
"NL23","Flevoland",3.72
"ITC2","Valle d'Aosta/Vallée d'Aoste",4.69
"NO05","Vestlandet",12.86
"EL53","Dytiki Makedonia",1.46
"BE21","Prov. Antwerpen",24.98
"DE71","Darmstadt",28.21
"UKE2","North Yorkshire",27.3
"UKC1","Tees Valley and Durham",8.59
"FRY3","Guyane",0
"PL11","Łódzkie",32.36
"ITG1","Sicilia",33.15
"UKG1","Herefordshire, Worcestershire and Warwickshire",47.78
"PL41","Wielkopolskie",47.71
"DE12","Karlsruhe",20.9
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",40.52
"UKE4","West Yorkshire",41.8
"BE22","Prov. Limburg (BE)",34.06
"ES41","Castilla y León",15.42
"EL51","Anatoliki Makedonia, Thraki",12.31
"DE91","Braunschweig",21.45
"ITH4","Friuli-Venezia Giulia",8.59
"ITG2","Sardegna",30.9
"PT11","Norte",50.94
"UKC2","Northumberland and Tyne and Wear",14.14
"SE22","Sydsverige",41.86
"FR42","Alsace",15.54
"DEA4","Detmold",7.37
"ITF1","Abruzzo",10.66
"UKI1","Inner London",53.63
"BG34","Yugoiztochen",3.9
"IE02","Southern and Eastern",55.27
"CH04","Zürich",66.18
"HU21","Közép-Dunántúl",17.85
