"id","name","value"
"SI04","Vzhodna Slovenija",31.37
"CH04","Zürich",41.96
"FR61","Aquitaine",65.39
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",53.76
"FR83","Corse",2.14
"CZ07","Střední Morava",40.05
"NL32","Noord-Holland",52.2
"CZ03","Jihozápad",55.09
"FR82","Provence-Alpes-Côte d'Azur",32.7
"DE60","Hamburg",14.35
"UKI1","Inner London",6.71
"FRY2","Martinique",0.12
"DEA2","Köln",33.45
"BE23","Prov. Oost-Vlaanderen",67.48
"ITI1","Toscana",18.98
"RO31","Sud - Muntenia",27.03
"ES52","Comunidad Valenciana",65.16
"SI03","Zahodna Slovenija",33.51
"FR21","Champagne-Ardenne",51.91
"IS01","Höfuðborgarsvæði",47.51
"PL33","Świętokrzyskie",47.74
"DE80","Mecklenburg-Vorpommern",48.03
"NL34","Zeeland",60.59
"ITC3","Liguria",22.63
"EE00","Eesti",10.94
"EL30","Attiki",19.85
"AT34","Vorarlberg",17.36
"DED4","Chemnitz",42.3
"UKK2","Dorset and Somerset",29.86
"ES70","Canarias",44.44
"HU33","Dél-Alföld",31.94
"EL52","Kentriki Makedonia",39
"CH07","Ticino",60.65
"PL31","Lubelskie",14.58
"UKM3","South Western Scotland",46.47
"BE34","Prov. Luxembourg (BE)",38.14
"FR41","Lorraine",49.02
"CH05","Ostschweiz",20.43
"EL54","Thessalia",14.06
"UKH3","Essex",26.04
"UKC2","Northumberland and Tyne and Wear",20.37
"UKD7","Merseyside",48.84
"FR72","Auvergne",40.45
"UKH1","East Anglia",10.71
"PL11","Łódzkie",17.65
"DEA5","Arnsberg",31.71
"DE22","Niederbayern",21.64
"UKD3","Greater Manchester",40.86
"ES61","Andalucía",55.67
"RO22","Sud-Est",4.05
"UKJ3","Hampshire and Isle of Wight",14.87
"CH01","Région lémanique",12.27
"NL12","Friesland (NL)",58.22
"ES23","La Rioja",32.47
"FI1D","Pohjois- ja Itä-Suomi",50.52
"CH06","Zentralschweiz",43.63
"DEE0","Sachsen-Anhalt",60.13
"EL42","Notio Aigaio",1.27
"ES22","Comunidad Foral de Navarra",11.46
"PL41","Wielkopolskie",51.97
"DEB3","Rheinhessen-Pfalz",56.83
"DK02","Sjælland",60.24
"PT16","Centro (PT)",54.34
"DK04","Midtjylland",12.27
"FRY4","Réunion",9.61
"NO02","Hedmark og Oppland",7.18
"UKF2","Leicestershire, Rutland and Northamptonshire",31.6
"AT33","Tirol",44.62
"NL23","Flevoland",47.11
"FR71","Rhône-Alpes",45.25
"NO06","Trøndelag",51.85
"FR26","Bourgogne",49.94
"DEF0","Schleswig-Holstein",21.3
"UKE2","North Yorkshire",43.52
"BG33","Severoiztochen",22.22
"SE33","Övre Norrland",41.26
"LT00","Lietuva",51.22
"HU31","Észak-Magyarország",13.14
"DE23","Oberpfalz",49.77
"DEA4","Detmold",19.62
"NL31","Utrecht",56.77
"DK03","Syddanmark",19.85
"AT31","Oberösterreich",60.53
"BG34","Yugoiztochen",2.14
"DEB2","Trier",58.16
"NO07","Nord-Norge",19.62
"ITH3","Veneto",64
"ITI2","Umbria",48.73
"ES64","Ciudad Autónoma de Melilla",0.29
"PL61","Kujawsko-Pomorskie",49.07
"NL22","Gelderland",66.2
"EL62","Ionia Nisia",1.33
"ES42","Castilla-La Mancha",25.52
"NL21","Overijssel",73.03
"PL22","Śląskie",50.87
"DEA1","Düsseldorf",45.83
"NL11","Groningen",41.38
"UKF1","Derbyshire and Nottinghamshire",7.35
"DE91","Braunschweig",16.26
"LV00","Latvija",46.93
"BG41","Yugozapaden",44.16
"SK04","Východné Slovensko",43
"ITF5","Basilicata",42.3
"IS02","Landsbyggð",48.38
"CZ06","Jihovýchod",60.3
"UKD1","Cumbria",19.91
"BE21","Prov. Antwerpen",53.13
"RO21","Nord-Est",28.41
"ES51","Cataluña",32.29
"UKK4","Devon",15.74
"DE11","Stuttgart",18.4
"UKG3","West Midlands",30.96
"RO32","Bucureşti - Ilfov",39.99
"BE32","Prov. Hainaut",46.59
"PT30","Região Autónoma da Madeira",1.27
"DE92","Hannover",38.48
"ITC2","Valle d'Aosta/Vallée d'Aoste",3.53
"FR63","Limousin",41.09
"DE27","Schwaben",20.78
"ITI3","Marche",48.84
"ITH2","Provincia Autonoma di Trento",46.01
"ITF4","Puglia",57
"PL32","Podkarpackie",10.71
"EL64","Sterea Ellada",5.44
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",25.75
"ITF2","Molise",31.71
"DK01","Hovedstaden",31.66
"ITF6","Calabria",26.22
"DED5","Leipzig",66.2
"UKM5","North Eastern Scotland",22.63
"BG32","Severen tsentralen",10.47
"FR52","Bretagne",9.2
"DEC0","Saarland",36.17
"FI20","Åland",22.51
"NL42","Limburg (NL)",52.89
"PL34","Podlaskie",7.18
"DE71","Darmstadt",43.69
"IE01","Border, Midland and Western",47.97
"SE22","Sydsverige",28.7
"PL51","Dolnośląskie",14.47
"CZ02","Střední Čechy",17.88
"ITG2","Sardegna",49.94
"ES11","Galicia",43.69
"NL33","Zuid-Holland",54.92
"CY00","Kýpros",42.88
"FR30","Nord - Pas-de-Calais",45.02
"FR43","Franche-Comté",18.4
"UKJ2","Surrey, East and West Sussex",16.78
"DE24","Oberfranken",32.75
"DE14","Tübingen",17.13
"DEA3","Münster",69.97
"DK05","Nordjylland",11.81
"CZ05","Severovýchod",47.4
"ES41","Castilla y León",40.91
"DE12","Karlsruhe",16.09
"PL63","Pomorskie",33.91
"UKD6","Cheshire",61.81
"EL61","Ipeiros",6.25
"EL41","Voreio Aigaio",0
"SE23","Västsverige",22.11
"NL13","Drenthe",30.15
"EL51","Anatoliki Makedonia, Thraki",35.59
"BE24","Prov. Vlaams-Brabant",52.03
"HU23","Dél-Dunántúl",8.04
"DE21","Oberbayern",10.01
"PL52","Opolskie",30.79
"DE93","Lüneburg",60.59
"ITI4","Lazio",58.04
"SE31","Norra Mellansverige",48.9
"ES53","Illes Balears",8.68
"DE94","Weser-Ems",19.21
"UKN0","Northern Ireland",48.15
"UKI2","Outer London",16.38
"HU22","Nyugat-Dunántúl",20.95
"ITH4","Friuli-Venezia Giulia",56.37
"RO12","Centru",2.14
"DE26","Unterfranken",46.7
"FR25","Basse-Normandie",39
"UKF3","Lincolnshire",20.72
"UKE4","West Yorkshire",58.8
"CZ04","Severozápad",26.22
"ES13","Cantabria",40.22
"SK02","Západné Slovensko",51.39
"ES43","Extremadura",5.27
"UKM2","Eastern Scotland",27.84
"BG42","Yuzhen tsentralen",26.97
