"id","name","value"
"ES23","La Rioja",29.26
"PL21","Małopolskie",37.63
"PL61","Kujawsko-Pomorskie",7.25
"ES11","Galicia",18.04
"SE22","Sydsverige",7.07
"ES12","Principado de Asturias",16.18
"EL52","Kentriki Makedonia",23.5
"UKJ1","Berkshire, Buckinghamshire and Oxfordshire",28.64
"FR61","Aquitaine",25.36
"SE12","Östra Mellansverige",27.9
"UKM2","Eastern Scotland",20.4
"DED4","Chemnitz",41.35
"SE32","Mellersta Norrland",18.54
"ITF3","Campania",28.64
"ES53","Illes Balears",14.38
"DEB2","Trier",12.4
"BG34","Yugoiztochen",4.03
"ES21","País Vasco",37.45
"PT15","Algarve",7.81
"UKJ4","Kent",19.53
"CH04","Zürich",16.86
"UKD7","Merseyside",3.78
"UKH3","Essex",20.09
"PL31","Lubelskie",14.14
"DE80","Mecklenburg-Vorpommern",20.71
"UKH2","Bedfordshire and Hertfordshire",15.25
"ITH1","Provincia Autonoma di Bolzano/Bozen",13.58
"EL54","Thessalia",5.95
"CH07","Ticino",21.14
"PT30","Região Autónoma da Madeira",0.37
"PT20","Região Autónoma dos Açores",1.36
"AT32","Salzburg",27.59
"RO31","Sud - Muntenia",30.87
"ITF1","Abruzzo",31.37
"PT18","Alentejo",9.05
"FR42","Alsace",43.21
"UKK4","Devon",14.01
"EL42","Notio Aigaio",0
"ITF6","Calabria",29.94
"FI1B","Helsinki-Uusimaa",22.63
"UKK3","Cornwall and Isles of Scilly",13.08
"PL12","Mazowieckie",13.14
"DE50","Bremen",40.92
"UKI2","Outer London",12.9
"DE71","Darmstadt",29.39
"PL41","Wielkopolskie",14.14
"PT11","Norte",13.64
"NL41","Noord-Brabant",15.44
"PL43","Lubuskie",27.9
"UKL1","West Wales and The Valleys",14.2
"NL22","Gelderland",10.04
"CH06","Zentralschweiz",10.54
"AT22","Steiermark",51.08
"NO03","Sør-Østlandet",50.22
"AT33","Tirol",16
"RO41","Sud-Vest Oltenia",3.78
"SI03","Zahodna Slovenija",24.12
"NO04","Agder og Rogaland",33.11
"UKE2","North Yorkshire",11.1
"EE00","Eesti",19.28
"UKG2","Shropshire and Staffordshire",35.83
"ES64","Ciudad Autónoma de Melilla",0.25
"HU21","Közép-Dunántúl",43.15
"DE72","Gießen",40.36
"UKM5","North Eastern Scotland",7.94
"ES52","Comunidad Valenciana",21.7
"SI04","Vzhodna Slovenija",32.73
"ITH3","Veneto",15.07
"FR81","Languedoc-Roussillon",13.7
"PL42","Zachodniopomorskie",26.35
"DE40","Brandenburg",21.39
"ITC3","Liguria",34.35
"UKD3","Greater Manchester",20.15
"ES13","Cantabria",3.47
"DEE0","Sachsen-Anhalt",50.9
"UKD6","Cheshire",21.33
"DE21","Oberbayern",51.08
"HU31","Észak-Magyarország",22.13
"PT16","Centro (PT)",11.84
"NL23","Flevoland",7.19
"CH01","Région lémanique",8.12
"FR71","Rhône-Alpes",42.72
"DK01","Hovedstaden",7.19
"DEF0","Schleswig-Holstein",37.32
"EL51","Anatoliki Makedonia, Thraki",22.32
"UKC2","Northumberland and Tyne and Wear",40.36
"CZ03","Jihozápad",22.01
"SE21","Småland med öarna",23.62
"FI1D","Pohjois- ja Itä-Suomi",10.97
"BE24","Prov. Vlaams-Brabant",12.9
"DE27","Schwaben",31.49
"PL52","Opolskie",14.45
"ES24","Aragón",18.47
"UKE1","East Yorkshire and Northern Lincolnshire",8.56
"UKE3","South Yorkshire",26.29
"NL33","Zuid-Holland",22.5
"FI20","Åland",0.43
"UKM3","South Western Scotland",20.15
"CH03","Nordwestschweiz",26.72
"DK03","Syddanmark",18.23
"FR53","Poitou-Charentes",34.72
"NO02","Hedmark og Oppland",26.72
"NO06","Trøndelag",43.46
"EL62","Ionia Nisia",0.19
"PL11","Łódzkie",17.11
"FRY4","Réunion",5.15
"UKG1","Herefordshire, Worcestershire and Warwickshire",33.48
"DE13","Freiburg",17.79
"BG32","Severen tsentralen",2.17
"BE25","Prov. West-Vlaanderen",8.74
"IE02","Southern and Eastern",16.99
"FRY2","Martinique",0.56
"ITC4","Lombardia",18.54
"UKN0","Northern Ireland",11.78
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",11.78
"BE31","Prov. Brabant Wallon",11.66
"UKI1","Inner London",12.9
"BG41","Yugozapaden",31.68
"ES43","Extremadura",2.36
"SK04","Východné Slovensko",20.02
"AT12","Niederösterreich",24.18
"SE31","Norra Mellansverige",26.41
"CZ01","Praha",30.19
"ES22","Comunidad Foral de Navarra",19.09
"FR30","Nord - Pas-de-Calais",19.09
"LT00","Lietuva",15.38
"CZ05","Severovýchod",30.13
"ES62","Región de Murcia",14.76
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",42.72
"DE92","Hannover",20.27
"AT21","Kärnten",40.92
"LU00","Luxembourg",28.21
"PL33","Świętokrzyskie",15.44
"BE23","Prov. Oost-Vlaanderen",9.98
"SE11","Stockholm",10.11
"ES42","Castilla-La Mancha",22.94
"NO07","Nord-Norge",7.32
"DE11","Stuttgart",53.81
"HU22","Nyugat-Dunántúl",9.49
"ITC2","Valle d'Aosta/Vallée d'Aoste",13.83
"UKC1","Tees Valley and Durham",32.8
"DE30","Berlin",36.14
"NL21","Overijssel",13.58
"DE94","Weser-Ems",26.72
"EL61","Ipeiros",2.17
"DE24","Oberfranken",46.06
"LV00","Latvija",7.69
"RO21","Nord-Est",18.66
"UKD1","Cumbria",8.87
"IS01","Höfuðborgarsvæði",7.87
"UKF3","Lincolnshire",24.67
"BE21","Prov. Antwerpen",22.13
"DE23","Oberpfalz",36.64
"PL63","Pomorskie",7.87
"DEA4","Detmold",28.02
"ITF5","Basilicata",12.34
"ES61","Andalucía",16.06
"CH05","Ostschweiz",9.49
"EL41","Voreio Aigaio",1.18
"FRY1","Guadeloupe",14.45
"BE33","Prov. Liège",14.2
"PT17","Lisboa",8
"DK04","Midtjylland",16.74
"DE93","Lüneburg",31.87
"DEC0","Saarland",21.57
"EL30","Attiki",12.83
"ITC1","Piemonte",38.31
"BG42","Yuzhen tsentralen",7.69
"AT31","Oberösterreich",44.02
"EL53","Dytiki Makedonia",0.19
"IS02","Landsbyggð",4.4
"DEG0","Thüringen",39.18
"EL65","Peloponnisos",1.36
"UKF1","Derbyshire and Nottinghamshire",15.5
"EL63","Dytiki Ellada",12.46
"NL31","Utrecht",9.73
"BG31","Severozapaden",0.25
"BE35","Prov. Namur",9.42
"FR62","Midi-Pyrénées",30.38
"DE22","Niederbayern",47.8
"HR03","Jadranska Hrvatska",21.95
"MT00","Malta",22.88
"HU10","Közép-Magyarország",38.81
"PL51","Dolnośląskie",14.38
"BE34","Prov. Luxembourg (BE)",10.73
"ITF2","Molise",21.2
"DEA3","Münster",26.1
"UKF2","Leicestershire, Rutland and Northamptonshire",24.98
"SE23","Västsverige",42.34
"ITG1","Sicilia",26.04
"ITI4","Lazio",10.11
"DED5","Leipzig",31.31
"RO12","Centru",7.32
"FR41","Lorraine",12.46
"ES30","Comunidad de Madrid",22.01
"UKK2","Dorset and Somerset",8.99
"ES41","Castilla y León",10.04
"ITI2","Umbria",29.2
"DK02","Sjælland",32.3
"ITG2","Sardegna",21.64
"FR26","Bourgogne",11.66
"UKM6","Highlands and Islands",6.2
"NL34","Zeeland",13.89
"ES51","Cataluña",9.98
"NL13","Drenthe",6.2
"ITH4","Friuli-Venezia Giulia",20.21
"AT11","Burgenland (AT)",30.32
"FR21","Champagne-Ardenne",13.45
"SK02","Západné Slovensko",23.5
"FI19","Länsi-Suomi",14.32
"UKJ2","Surrey, East and West Sussex",21.57
"DE14","Tübingen",37.94
"CZ07","Střední Morava",23.99
"PL22","Śląskie",16.86
"PL62","Warmińsko-Mazurskie",11.41
"DE25","Mittelfranken",49.04
"NO01","Oslo og Akershus",36.76
"BG33","Severoiztochen",2.6
"PL34","Podlaskie",2.11
"SK03","Stredné Slovensko",8.68
"HU33","Dél-Alföld",11.53
"UKE4","West Yorkshire",14.57
"RO42","Vest",29.39
"RO32","Bucureşti - Ilfov",8.12
"UKJ3","Hampshire and Isle of Wight",9.42
"DEA2","Köln",14.51
"UKH1","East Anglia",9.61
"FR52","Bretagne",21.64
"ITH5","Emilia-Romagna",15.56
"NO05","Vestlandet",19.65
"FR43","Franche-Comté",32.3
"ITI3","Marche",8.68
"CZ08","Moravskoslezsko",8.8
