"id";"value";"share";"ctry"
"MUN, Jeong-O";156;0,12;"KR"
"LEE, Chul Haeng";131;0,1;"KR"
"ZHANG, Jialiang";124;0,09;"CN"
"JANG, Bor Z.";122;0,09;"US"
"ZHAMU, Aruna";115;0,09;"US"
"TIAN, Chen";97;0,07;"CN"
"YANG, Doo Kyung";94;0,07;"KR"
"JUNG, Wang Mo";93;0,07;"KR"
"LIANG, Chengdu";89;0,07;"CN"
"LIANG, Chengdu";89;0,07;"US"
"KANG, Dal-Mo";84;0,06;"KR"
"WANG, Peng";83;0,06;"CN"
"WANG, Peng";83;0,06;"US"
"KIM, Eun Kyung";76;0,06;"KR"
"ZHU, Yan";71;0,05;"CN"
"WANG, Lei";68;0,05;"CN"
"WANG, Lei";68;0,05;"SG"
"WANG, Lei";68;0,05;"DE"
"WANG, Lei";68;0,05;"HK"
"WANG, Lei";68;0,05;"US"
"MOCHIZUKI, Hiroaki";67;0,05;"JP"
"AHN, Kyoung Ho";67;0,05;"KR"
"WANG, Li";64;0,05;"CN"
"ZHANG, Jun";63;0,05;"CN"
"CHI, Ho-June";63;0,05;"KR"
"MIMURA, Tomonori";62;0,05;"JP"
"WAN, Shiming";61;0,05;"CN"
"YAMASHITA, Rikiya";60;0,04;"JP"
"ZAGHIB, Karim";60;0,04;"CA"
"ZHANG, Jianping";57;0,04;"CN"
"LEE, Yoon-Koo";57;0,04;"KR"
"HE, Xiangming";56;0,04;"CN"
"LI, Jianjun";53;0,04;"CN"
"MAKINO, Masaomi";53;0,04;"JP"
"Tian, Dong";53;0,04;"CN"
"LEE, Yong Ju";52;0,04;"KR"
"OH, Jeong Woo";52;0,04;"KR"
"YOSHINORI Takeshi";50;0,04;"JP"
"YAMAZAKI, Shigeaki";50;0,04;"JP"
"SEONG, Jun-Yeob";50;0,04;"KR"
"LI, Wei";49;0,04;"CN"
"SHANG, Yuming";49;0,04;"CN"
"WOO, Sang Wook";49;0,04;"KR"
"LI, Wei";49;0,04;"PT"
"LI, Wei";49;0,04;"FR"
"LI, Wei";49;0,04;"US"
"DEKEUSTER, Richard M.";48;0,04;"US"
"ZHANG, Wei";48;0,04;"CN"
"JIN, Haizu";48;0,04;"CN"
"ZHANG, Wei";48;0,04;"US"
"HORIE, Hideaki";47;0,04;"JP"
"JANG, Minchul";47;0,04;"KR"
"CHOY, Sang Hoon";47;0,04;"KR"
"KIM, Je Young";46;0,03;"KR"
"PARK, Jin-Yong";46;0,03;"KR"
"WANG, Chao";45;0,03;"CN"
"WANG, Chao";45;0,03;"US"
"UEDA Hiromi";45;0,03;"JP"
"LEE, Jung-Hoon";45;0,03;"KR"
"WANG, Chao";45;0,03;"NL"
"LI, Nan";44;0,03;"CN"
"LI, Nan";44;0,03;"HK"
"LI, Nan";44;0,03;"US"
"KEMMER, Helerson";43;0,03;"DE"
"TRACK, Andreas";43;0,03;"DE"
"EICHHORN, Alexander";43;0,03;"DE"
"KAWAI, Toru";43;0,03;"JP"
"SHI, Qiao";43;0,03;"CN"
"MA, Lin";43;0,03;"US"
"MA, Lin";43;0,03;"CN"
"TRACK, Andreas";43;0,03;"US"
"EICHHORN, Alexander";43;0,03;"US"
"MA, Lin";43;0,03;"CA"
"PFEILSCHIFTER, Franz";42;0,03;"DE"
"MIURA Koji";42;0,03;"JP"
"OMI Yasumitsu";42;0,03;"JP"
"CHAE, Oh Byong";42;0,03;"KR"
"TANG, Yongbing";42;0,03;"CN"
"MAJIMA, Masatoshi";41;0,03;"JP"
