"Industry","region.that.adds","Region","RD","RD.added","full","share.from.full","binary","share.from.bin","pc","sum.from","sum.to","thmax","thmaxpc","expected","untapped","link.rca","name","parent","reg","dutch.reg","id","untapped.com","value"
"Precisielandbouw","SE11","NL42",27.92,10.41,0,0,0,0,0,8,1,4.5,0.0123,0.0597,-0.0597,0,"Stockholm","Digitale technologie - Landbouw","NL42","south","SE11",19.403,19.403
"Precisielandbouw","DEA3","NL42",27.92,41.17,0,0,0,0,0,63,1,32,0.0875,0.4246,-0.4246,0,"Münster","Digitale technologie - Landbouw","NL42","south","DEA3",86.5672,86.5672
"Precisielandbouw","DE23","NL42",27.92,41.01,0,0,0,0,0,3,1,2,0.0055,0.0265,-0.0265,0,"Oberpfalz","Digitale technologie - Landbouw","NL42","south","DE23",85.0746,85.0746
"Precisielandbouw","BE24","NL42",27.92,46.53,0,0,0,0,0,3,1,2,0.0055,0.0265,-0.0265,0,"Prov. Vlaams-Brabant","Digitale technologie - Landbouw","NL42","south","BE24",93.0348,93.0348
"Precisielandbouw","UKH1","NL42",27.92,20.66,0,0,0,0,0,17,1,9,0.0246,0.1194,-0.1194,0,"East Anglia","Digitale technologie - Landbouw","NL42","south","UKH1",54.2289,54.2289
"Precisielandbouw","UKH2","NL42",27.92,18.14,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Bedfordshire and Hertfordshire","Digitale technologie - Landbouw","NL42","south","UKH2",44.2786,44.2786
"Precisielandbouw","DEA4","NL42",27.92,51.26,0,0,0,0,0,60,1,30.5,0.0834,0.4047,-0.4047,0,"Detmold","Digitale technologie - Landbouw","NL42","south","DEA4",99.005,99.005
"Precisielandbouw","SK01","NL42",27.92,20.03,0,0,0,0,0,0,1,0.5,0.0014,0.0066,-0.0066,0,"Bratislavský kraj","Digitale technologie - Landbouw","NL42","south","SK01",52.2388,52.2388
"Precisielandbouw","UKJ4","NL42",27.92,12.3,0,0,0,0,0,3,1,2,0.0055,0.0265,-0.0265,0,"Kent","Digitale technologie - Landbouw","NL42","south","UKJ4",25.3731,25.3731
"Precisielandbouw","NL41","NL42",27.92,11.2,0,0,0,0,0,1,2,1.5,0.0041,0.0199,-0.0199,0,"Noord-Brabant","Digitale technologie - Landbouw","NL42","south","NL41",21.393,21.393
"Precisielandbouw","AT12","NL42",27.92,13.72,0,0,0,0,0,2,1,1.5,0.0041,0.0199,-0.0199,0,"Niederösterreich","Digitale technologie - Landbouw","NL42","south","AT12",29.8507,29.8507
"Precisielandbouw","UKF1","NL42",27.92,3.79,0,0,0,0,0,1,2,1.5,0.0041,0.0199,-0.0199,0,"Derbyshire and Nottinghamshire","Digitale technologie - Landbouw","NL42","south","UKF1",1.4925,1.4925
"Precisielandbouw","SE12","NL42",27.92,40.22,0,0,0,0,0,16,1,8.5,0.0233,0.1128,-0.1128,0,"Östra Mellansverige","Digitale technologie - Landbouw","NL42","south","SE12",81.592,81.592
"Precisielandbouw","FR30","NL42",27.92,12.62,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Nord - Pas-de-Calais","Digitale technologie - Landbouw","NL42","south","FR30",26.3682,26.3682
"Precisielandbouw","DE94","NL42",27.92,40.06,0,0,0,0,0,49,1,25,0.0684,0.3317,-0.3317,0,"Weser-Ems","Digitale technologie - Landbouw","NL42","south","DE94",80.0995,80.0995
"Precisielandbouw","NL12","NL42",27.92,39.75,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Friesland (NL)","Digitale technologie - Landbouw","NL42","south","NL12",79.1045,79.1045
"Precisielandbouw","DEA1","NL42",27.92,31.07,0,0,0,0,0,43,1,22,0.0602,0.2919,-0.2919,0,"Düsseldorf","Digitale technologie - Landbouw","NL42","south","DEA1",71.1443,71.1443
"Precisielandbouw","DEB3","NL42",27.92,4.26,0,0,0,0,0,7,1,4,0.0109,0.0531,-0.0531,0,"Rheinhessen-Pfalz","Digitale technologie - Landbouw","NL42","south","DEB3",4.4776,4.4776
"Precisielandbouw","DE27","NL42",27.92,47.32,0,0,0,0,0,3,1,2,0.0055,0.0265,-0.0265,0,"Schwaben","Digitale technologie - Landbouw","NL42","south","DE27",95.5224,95.5224
"Precisielandbouw","UKJ1","NL42",27.92,18.61,0,0,0,0,0,7,1,4,0.0109,0.0531,-0.0531,0,"Berkshire, Buckinghamshire and Oxfordshire","Digitale technologie - Landbouw","NL42","south","UKJ1",47.7612,47.7612
"Precisielandbouw","DE40","NL42",27.92,11.36,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Brandenburg","Digitale technologie - Landbouw","NL42","south","DE40",22.3881,22.3881
"Precisielandbouw","RO32","NL42",27.92,42.9,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Bucureşti - Ilfov","Digitale technologie - Landbouw","NL42","south","RO32",90.0498,90.0498
"Precisielandbouw","EE00","NL42",27.92,25.55,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Eesti","Digitale technologie - Landbouw","NL42","south","EE00",66.1692,66.1692
"Precisielandbouw","UKJ2","NL42",27.92,19.87,0,0,0,0,0,1,1,1,0.0027,0.0133,-0.0133,0,"Surrey, East and West Sussex","Digitale technologie - Landbouw","NL42","south","UKJ2",51.2438,51.2438
"Precisielandbouw","DK02","NL42",27.92,2.37,0,0,0,0,0,2,1,1.5,0.0041,0.0199,-0.0199,0,"Sjælland","Digitale technologie - Landbouw","NL42","south","DK02",0,0
