"source","target","weight"
0,0,16
0,186,2
1,1,2
0,184,1
0,187,1
0,262,1
0,18,1
0,188,1
0,80,1
0,1,1
0,180,1
0,194,1
0,1,1
1,18,1
1,66,1
1,252,1
1,186,1
1,235,1
