"source","target","weight"
0,0,63
0,186,6
0,188,4
1,1,4
0,187,2
0,184,2
0,180,2
1,112,2
1,56,2
0,122,1
0,139,1
0,262,1
0,185,1
0,1,1
0,1,1
1,186,1
1,170,1
1,154,1
1,25,1
