"source","target","weight"
0,0,12
1,1,5
0,120,3
1,27,2
1,189,2
0,20,1
0,245,1
0,184,1
0,243,1
0,246,1
0,25,1
2,77,1
2,2,1
1,2,1
2,27,1
1,87,1
1,2,1
1,72,1
1,25,1
1,64,1
1,42,1
1,187,1
1,188,1
