"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Recyclage";"FR82";"NL41";1,75;11,82;0;0;0;0;0;3;17;10;0,0152;0,085;-0,085;0;"Provence-Alpes-Côte d'Azur";"Chemische technologie - Grondstoffen";"NL41";"south";"FR82";41,3793;41,3793
"Recyclage";"FR23";"NL41";1,75;71,97;0;0;0;0;0;4;17;10,5;0,0159;0,0892;-0,0892;0;"Haute-Normandie";"Chemische technologie - Grondstoffen";"NL41";"south";"FR23";91,1638;91,1638
"Recyclage";"IE01";"NL41";1,75;49,05;0;0;0;0;0;17;4;10,5;0,0159;0,0892;-0,0892;0;"Border, Midland and Western";"Chemische technologie - Grondstoffen";"NL41";"south";"IE01";65,9483;65,9483
"Recyclage";"DE12";"NL41";1,75;10,07;0;0;0;0;0;17;1;9;0,0137;0,0765;-0,0765;0;"Karlsruhe";"Chemische technologie - Grondstoffen";"NL41";"south";"DE12";39,2241;39,2241
"Recyclage";"FR30";"NL41";1,75;63,8;0;0;0;0;0;1;17;9;0,0137;0,0765;-0,0765;0;"Nord - Pas-de-Calais";"Chemische technologie - Grondstoffen";"NL41";"south";"FR30";85,3448;85,3448
"Recyclage";"BE21";"NL41";1,75;72,12;1;2,439;1;5,8824;0,1786;17;16;16,5;0,025;0,1402;0,8598;7,1306;"Prov. Antwerpen";"Chemische technologie - Grondstoffen";"NL41";"south";"BE21";58,6207;58,6207
"Recyclage";"ES41";"NL41";1,75;60,88;0;0;0;0;0;17;1;9;0,0137;0,0765;-0,0765;0;"Castilla y León";"Chemische technologie - Grondstoffen";"NL41";"south";"ES41";81,0345;81,0345
"Recyclage";"UKK2";"NL41";1,75;24,38;0;0;0;0;0;17;0;8,5;0,0129;0,0722;-0,0722;0;"Dorset and Somerset";"Chemische technologie - Grondstoffen";"NL41";"south";"UKK2";51,2931;51,2931
"Recyclage";"UKD7";"NL41";1,75;62,19;0;0;0;0;0;17;6;11,5;0,0175;0,0977;-0,0977;0;"Merseyside";"Chemische technologie - Grondstoffen";"NL41";"south";"UKD7";82,7586;82,7586
"Recyclage";"FR22";"NL41";1,75;41,17;0;0;0;0;0;17;2;9,5;0,0144;0,0807;-0,0807;0;"Picardie";"Chemische technologie - Grondstoffen";"NL41";"south";"FR22";60,1293;60,1293
