"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL32","A61F",14,0.44,24.26,29.07,"west"
"NL33","A61F",45,0.95,21.54,29.07,"west"
"NL32","A61G",7,1.39,38.15,39.53,"west"
"NL33","A61G",8,1.07,33.75,39.53,"west"
"NL33","A61H",7,1.02,29.95,39.14,"west"
"NL31","A61J",4,0.99,38.03,42.53,"west"
"NL32","A61J",8,1.21,44.82,42.53,"west"
"NL33","A61J",8,0.82,37.22,42.53,"west"
"NL23","A61K",19,1.51,57.14,7.31,"west"
"NL31","A61K",238,2.82,63.42,7.31,"west"
"NL32","A61K",176,1.28,65.17,7.31,"west"
"NL33","A61K",238,1.17,62.49,7.31,"west"
"NL23","A61L",1,0.52,36.78,25.22,"west"
"NL31","A61L",15,1.15,30.32,25.22,"west"
"NL32","A61L",12,0.57,35.57,25.22,"west"
"NL33","A61L",17,0.54,34.76,25.22,"west"
"NL23","A61M",1,0.24,13.27,27.55,"west"
"NL31","A61M",23,0.82,22.68,27.55,"west"
"NL32","A61M",43,0.95,41.29,27.55,"west"
"NL33","A61M",34,0.51,24.37,27.55,"west"
"NL31","A61N",14,1.58,18.36,21.36,"west"
"NL32","A61N",11,0.76,25.19,21.36,"west"
"NL33","A61N",7,0.33,30.77,21.36,"west"
"NL23","A61P",19,2,65.57,7.52,"west"
"NL31","A61P",207,3.23,71.61,7.52,"west"
"NL32","A61P",146,1.4,77.65,7.52,"west"
"NL33","A61P",197,1.28,69.69,7.52,"west"
"NL23","A61Q",1,0.45,59.11,17.91,"west"
"NL31","A61Q",3,0.2,59,17.91,"west"
"NL32","A61Q",17,0.7,59.23,17.91,"west"
"NL33","A61Q",19,0.53,64.24,17.91,"west"
"NL31","A62B",3,1.7,35.18,40.23,"west"
"NL32","A62B",3,1.05,39.37,40.23,"west"
"NL33","A62B",4,0.95,30.54,40.23,"west"
"NL23","A62C",2,6.39,39.63,42.81,"west"
"NL32","A62C",3,0.88,40,42.81,"west"
"NL33","A62C",2,0.4,36.7,42.81,"west"
"NL33","A62D",2,3.41,38.46,39.39,"west"
"NL31","A63B",5,1.42,30.87,34.76,"west"
"NL32","A63B",6,1.05,44.47,34.76,"west"
"NL33","A63B",7,0.83,36.56,34.76,"west"
"NL31","A63C",3,2.4,48.66,46.31,"west"
"NL32","A63C",3,1.48,54.9,46.31,"west"
"NL33","A63C",2,0.67,31.73,46.31,"west"
"NL31","A63F",2,1.22,29.3,27,"west"
"NL32","A63F",4,1.5,47.13,27,"west"
"NL33","A63F",2,0.51,41.4,27,"west"
"NL32","A63G",3,3.96,57.34,48.84,"west"
"NL33","A63G",4,3.57,38.04,48.84,"west"
"NL31","A63H",6,6.24,23.91,31.6,"west"
"NL32","A63H",1,0.64,44.91,31.6,"west"
"NL33","A63H",4,1.73,40.33,31.6,"west"
"NL32","A63J",1,4.27,64.89,46.64,"west"
"NL23","B01D",1,0.27,29.93,35.02,"west"
"NL31","B01D",18,0.71,41.14,35.02,"west"
"NL32","B01D",71,1.74,53.6,35.02,"west"
"NL33","B01D",65,1.07,51.66,35.02,"west"
"NL23","B01F",2,2.28,28.01,43.18,"west"
"NL31","B01F",6,1.02,31.09,43.18,"west"
"NL32","B01F",4,0.42,42.25,43.18,"west"
"NL33","B01F",16,1.13,38.79,43.18,"west"
"NL23","B01J",6,1.81,28.4,24.31,"west"
"NL31","B01J",29,1.3,39.75,24.31,"west"
"NL32","B01J",109,3.01,59.33,24.31,"west"
"NL33","B01J",54,1.01,53.93,24.31,"west"
"NL31","B01L",2,0.27,42.15,28.92,"west"
"NL32","B01L",7,0.58,31.01,28.92,"west"
"NL33","B01L",12,0.68,62.28,28.92,"west"
"NL33","B02B",1,14.77,39.56,73.84,"west"
"NL32","B02C",1,0.22,31.38,57.7,"west"
"NL33","B02C",2,0.3,34.31,57.7,"west"
"NL33","B03B",3,2.71,33.75,45.81,"west"
"NL32","B03C",1,0.49,45.73,53.92,"west"
"NL33","B03C",6,1.99,43.54,53.92,"west"
"NL33","B03D",2,1.87,58.13,49.26,"west"
"NL32","B04B",1,0.55,38.38,52.6,"west"
"NL31","B04C",1,1.71,12.63,48.22,"west"
"NL32","B04C",1,1.05,36.05,48.22,"west"
"NL33","B04C",1,0.71,46.05,48.22,"west"
"NL23","B05B",1,0.83,28.65,44.87,"west"
"NL31","B05B",6,0.74,25.67,44.87,"west"
"NL32","B05B",16,1.21,35.24,44.87,"west"
"NL33","B05B",16,0.82,36.66,44.87,"west"
"NL32","B05C",6,1.39,31.7,56.94,"west"
"NL33","B05C",3,0.47,22.94,56.94,"west"
"NL23","B05D",2,2.51,35.92,48.19,"west"
"NL31","B05D",3,0.56,24.66,48.19,"west"
"NL32","B05D",8,0.92,44.66,48.19,"west"
"NL33","B05D",12,0.93,19.61,48.19,"west"
"NL31","B06B",2,1.28,22.11,46.81,"west"
"NL32","B06B",5,1.97,31.78,46.81,"west"
"NL33","B06B",3,0.8,53.2,46.81,"west"
"NL31","B07B",1,0.9,24.36,57.59,"west"
"NL32","B07B",3,1.66,31.25,57.59,"west"
"NL33","B07B",2,0.75,44.87,57.59,"west"
"NL31","B07C",4,2.53,37.3,45.97,"west"
"NL32","B07C",4,1.56,37.5,45.97,"west"
"NL33","B07C",6,1.58,50.2,45.97,"west"
"NL23","B08B",2,2.65,21.21,46.39,"west"
"NL31","B08B",5,0.98,26.59,46.39,"west"
"NL32","B08B",6,0.73,32.15,46.39,"west"
"NL33","B08B",11,0.9,35.79,46.39,"west"
"NL23","B09B",1,6.12,20.46,38.04,"west"
"NL32","B09B",1,0.56,42.63,38.04,"west"
"NL33","B09B",1,0.38,46.64,38.04,"west"
"NL33","B09C",1,1.32,55.12,37.66,"west"
"NL32","B21B",3,0.89,30.16,62.04,"west"
"NL33","B21B",1,0.2,18.57,62.04,"west"
"NL32","B21C",2,0.81,25.39,64.24,"west"
"NL32","B21D",9,0.98,21,63.07,"west"
"NL33","B21D",1,0.07,16.09,63.07,"west"
"NL32","B21F",1,0.94,27.52,68.48,"west"
"NL33","B21H",1,1.1,5.38,79.55,"west"
"NL33","B22C",1,0.31,11.98,56.37,"west"
"NL32","B22D",3,0.59,31.73,60.8,"west"
"NL33","B22D",1,0.13,10.66,60.8,"west"
"NL31","B22F",2,0.24,5.71,46.35,"west"
"NL32","B22F",4,0.3,29.19,46.35,"west"
"NL33","B22F",7,0.35,32.23,46.35,"west"
"NL32","B23B",1,0.15,11.71,66.48,"west"
"NL33","B23B",2,0.2,8.58,66.48,"west"
"NL31","B23D",2,0.89,6.06,70.58,"west"
"NL32","B23D",1,0.27,7.71,70.58,"west"
"NL33","B23D",1,0.19,7.71,70.58,"west"
"NL23","B23K",1,0.58,17.83,58.61,"west"
"NL31","B23K",4,0.34,10.1,58.61,"west"
"NL32","B23K",8,0.42,20.73,58.61,"west"
"NL33","B23K",6,0.21,21.5,58.61,"west"
"NL31","B23P",1,0.24,7.28,61.06,"west"
"NL32","B23P",2,0.29,14.29,61.06,"west"
"NL33","B23P",2,0.2,14.19,61.06,"west"
"NL33","B23Q",5,0.37,13.33,67.93,"west"
"NL31","B24B",1,0.3,4.96,65.83,"west"
"NL32","B24B",1,0.19,9.92,65.83,"west"
"NL33","B24B",2,0.25,7.84,65.83,"west"
"NL33","B24C",1,0.53,21.43,57.43,"west"
"NL31","B24D",1,0.9,5.36,61.18,"west"
"NL31","B25B",1,0.27,13.81,64.05,"west"
"NL31","B25C",1,1.28,6.23,65.32,"west"
"NL32","B25C",1,0.79,11.92,65.32,"west"
"NL31","B25H",1,0.83,17.74,55.58,"west"
"NL32","B25H",1,0.51,32.08,55.58,"west"
"NL23","B25J",3,2.62,19.21,42.16,"west"
"NL31","B25J",7,0.91,22.12,42.16,"west"
"NL32","B25J",12,0.96,23.62,42.16,"west"
"NL33","B25J",24,1.29,33.36,42.16,"west"
"NL31","B26B",1,0.51,13.77,35.91,"west"
"NL32","B26B",1,0.31,19.7,35.91,"west"
"NL31","B26D",2,0.6,22.45,53.92,"west"
"NL32","B26D",3,0.55,22.09,53.92,"west"
"NL33","B26D",3,0.37,17.89,53.92,"west"
"NL31","B26F",1,0.77,12.63,60.8,"west"
"NL33","B26F",2,0.64,10.64,60.8,"west"
"NL33","B27J",1,8.31,14.81,47.92,"west"
"NL32","B27N",2,0.93,28.75,53.51,"west"
"NL33","B27N",1,0.31,14.47,53.51,"west"
"NL31","B28B",2,0.62,10.32,44.81,"west"
"NL32","B28B",5,0.95,24.93,44.81,"west"
"NL33","B28B",6,0.77,26.27,44.81,"west"
"NL32","B28D",1,0.39,13.34,75.02,"west"
"NL23","B29B",6,7.43,59.2,52.13,"west"
"NL31","B29B",1,0.18,18.65,52.13,"west"
"NL32","B29B",7,0.79,22.15,52.13,"west"
"NL33","B29B",3,0.23,16.9,52.13,"west"
"NL23","B29C",10,1.72,43.52,53.33,"west"
"NL31","B29C",23,0.59,16.46,53.33,"west"
"NL32","B29C",44,0.69,22.63,53.33,"west"
"NL33","B29C",51,0.54,21.56,53.33,"west"
"NL23","B29D",2,1.96,42.48,45.22,"west"
"NL31","B29D",4,0.58,21.49,45.22,"west"
"NL32","B29D",7,0.63,25.79,45.22,"west"
"NL33","B29D",11,0.67,22.11,45.22,"west"
"NL23","B29K",9,3.87,55.92,52.61,"west"
"NL31","B29K",10,0.64,17.09,52.61,"west"
"NL32","B29K",16,0.63,21.11,52.61,"west"
"NL33","B29K",16,0.43,16.94,52.61,"west"
"NL23","B29L",4,1.73,48.11,54.58,"west"
"NL31","B29L",8,0.51,19.04,54.58,"west"
"NL32","B29L",22,0.87,23.02,54.58,"west"
"NL33","B29L",17,0.45,17.94,54.58,"west"
"NL31","B30B",2,0.71,26.52,59.08,"west"
"NL32","B30B",3,0.65,29.37,59.08,"west"
"NL33","B30B",6,0.89,30.14,59.08,"west"
"NL31","B31B",1,0.54,32.91,64.61,"west"
"NL32","B31B",2,0.67,36.92,64.61,"west"
"NL32","B31D",1,1.29,32.08,58.5,"west"
"NL23","B32B",5,1.42,38.12,42.09,"west"
"NL31","B32B",13,0.55,20.83,42.09,"west"
"NL32","B32B",37,0.96,35.39,42.09,"west"
"NL33","B32B",38,0.67,19.04,42.09,"west"
"NL31","B33Y",11,0.87,10.38,44.68,"west"
"NL32","B33Y",16,0.78,22.77,44.68,"west"
"NL33","B33Y",33,1.08,20.35,44.68,"west"
"NL31","B41F",5,2.01,37.17,54.51,"west"
"NL33","B41F",5,0.84,39.08,54.51,"west"
"NL32","B41J",3,0.39,26.36,48,"west"
"NL33","B41J",9,0.79,24.75,48,"west"
"NL31","B41M",7,1.97,26.64,41.4,"west"
"NL32","B41M",2,0.35,22.88,41.4,"west"
"NL33","B41M",12,1.4,14,41.4,"west"
"NL33","B41N",1,1.09,24.31,55.87,"west"
"NL31","B41P",4,5.25,49.83,59.27,"west"
"NL33","B41P",4,2.19,16.38,59.27,"west"
"NL31","B42D",1,0.27,32.29,41.64,"west"
"NL32","B42D",5,0.83,18.45,41.64,"west"
"NL33","B42D",7,0.78,20.34,41.64,"west"
"NL33","B43K",2,2.53,9.65,54.05,"west"
"NL31","B44C",2,1.09,14.94,53.4,"west"
"NL32","B44C",2,0.67,31.97,53.4,"west"
"NL33","B44D",3,6.33,28.85,48.23,"west"
"NL32","B44F",1,1.3,18.27,51.79,"west"
"NL32","B60B",1,0.25,30.28,59.79,"west"
"NL33","B60B",2,0.34,22.39,59.79,"west"
"NL23","B60C",4,3.77,49.22,49.84,"west"
"NL32","B60C",9,0.78,24.16,49.84,"west"
"NL33","B60C",3,0.18,10.26,49.84,"west"
"NL31","B60D",1,0.79,17.85,64.11,"west"
"NL33","B60D",2,0.65,21.27,64.11,"west"
"NL33","B60F",2,2.63,38.51,37.34,"west"
"NL33","B60G",2,0.21,18.43,57.4,"west"
"NL32","B60H",2,0.33,23.56,52.58,"west"
"NL33","B60H",7,0.79,23.14,52.58,"west"
"NL31","B60J",3,0.77,29.97,57.59,"west"
"NL32","B60J",2,0.31,15.77,57.59,"west"
"NL33","B60J",3,0.32,18.77,57.59,"west"
"NL23","B60K",1,0.49,13.13,56.83,"west"
"NL31","B60K",3,0.22,9.12,56.83,"west"
"NL32","B60K",11,0.49,17.72,56.83,"west"
"NL33","B60K",6,0.18,17.21,56.83,"west"
"NL31","B60L",3,0.3,12.19,50.6,"west"
"NL32","B60L",4,0.25,15.84,50.6,"west"
"NL33","B60L",32,1.33,23.88,50.6,"west"
"NL32","B60M",1,0.89,15.45,52.66,"west"
"NL33","B60M",4,2.42,37.61,52.66,"west"
"NL31","B60N",6,1.17,23.95,57.71,"west"
"NL32","B60N",7,0.84,31.93,57.71,"west"
"NL33","B60N",6,0.49,21.57,57.71,"west"
"NL31","B60P",10,3.27,31.68,50.57,"west"
"NL32","B60P",12,2.42,35.03,50.57,"west"
"NL33","B60P",19,2.59,42.01,50.57,"west"
"NL31","B60Q",1,0.17,10.64,53.7,"west"
"NL23","B60R",1,0.44,17.66,48.1,"west"
"NL31","B60R",22,1.43,16.97,48.1,"west"
"NL32","B60R",11,0.44,24.62,48.1,"west"
"NL33","B60R",9,0.24,20.07,48.1,"west"
"NL31","B60S",2,0.66,20.15,46.06,"west"
"NL32","B60S",3,0.61,24.25,46.06,"west"
"NL32","B60T",3,0.24,16.75,49.01,"west"
"NL33","B60T",1,0.05,17.15,49.01,"west"
"NL31","B60W",3,0.32,6.26,50.41,"west"
"NL32","B60W",12,0.8,25.33,50.41,"west"
"NL33","B60W",5,0.22,14.95,50.41,"west"
"NL23","B60Y",1,0.88,13.57,63.24,"west"
"NL31","B60Y",7,0.91,8.93,63.24,"west"
"NL32","B60Y",8,0.64,14.48,63.24,"west"
"NL33","B60Y",5,0.27,17.3,63.24,"west"
"NL31","B61B",1,1.36,40.86,55.05,"west"
"NL33","B61B",3,1.7,39.1,55.05,"west"
"NL33","B61C",3,1.16,19.24,55.68,"west"
"NL31","B61D",2,0.7,38.82,57.74,"west"
"NL33","B61D",3,0.44,26.39,57.74,"west"
"NL31","B61F",2,1.85,30.22,61.44,"west"
"NL33","B61F",1,0.38,32.12,61.44,"west"
"NL31","B61K",5,10.1,50.88,58.84,"west"
"NL32","B61K",1,1.24,15.93,58.84,"west"
"NL33","B61K",1,0.84,21.02,58.84,"west"
"NL31","B61L",12,3.86,37.89,48.51,"west"
"NL33","B61L",5,0.67,28.26,48.51,"west"
"NL31","B62B",2,1.14,27.12,43,"west"
"NL32","B62B",6,2.1,44.76,43,"west"
"NL33","B62B",10,2.36,37.1,43,"west"
"NL23","B62D",2,1.08,14.12,53.72,"west"
"NL31","B62D",5,0.4,19.24,53.72,"west"
"NL32","B62D",3,0.15,26.15,53.72,"west"
"NL33","B62D",14,0.47,23.55,53.72,"west"
"NL31","B62H",7,10.79,14.65,52.68,"west"
"NL32","B62H",4,3.8,65.91,52.68,"west"
"NL33","B62H",6,3.85,11.87,52.68,"west"
"NL31","B62J",1,0.47,22.51,48.68,"west"
"NL32","B62J",9,2.59,60.34,48.68,"west"
"NL33","B62J",4,0.78,20.92,48.68,"west"
"NL23","B62K",1,2.91,22.78,42.45,"west"
"NL31","B62K",2,0.87,14.84,42.45,"west"
"NL32","B62K",10,2.66,56.85,42.45,"west"
"NL33","B62K",4,0.72,17.15,42.45,"west"
"NL23","B62M",1,3.45,25.14,49.09,"west"
"NL32","B62M",4,1.26,56.5,49.09,"west"
"NL33","B62M",2,0.43,19.07,49.09,"west"
"NL23","B63B",1,1.29,14.31,25.04,"west"
"NL31","B63B",9,1.73,41.79,25.04,"west"
"NL32","B63B",15,1.78,43.73,25.04,"west"
"NL33","B63B",97,7.77,66.45,25.04,"west"
"NL32","B63C",1,0.72,49.15,34.28,"west"
"NL33","B63C",5,2.43,54.84,34.28,"west"
"NL31","B63G",1,1.16,26.52,45.95,"west"
"NL33","B63G",4,1.93,57.09,45.95,"west"
"NL31","B63H",1,0.47,45.21,37.09,"west"
"NL32","B63H",1,0.29,42.47,37.09,"west"
"NL33","B63H",16,3.15,53.73,37.09,"west"
"NL31","B63J",1,2.26,29.66,38.4,"west"
"NL32","B63J",1,1.39,33.62,38.4,"west"
"NL33","B63J",2,1.89,56.5,38.4,"west"
"NL31","B64C",1,0.13,12.39,28.69,"west"
"NL32","B64C",5,0.38,28.5,28.69,"west"
"NL33","B64C",22,1.15,39.38,28.69,"west"
"NL31","B64D",3,0.36,15.07,32.26,"west"
"NL32","B64D",20,1.47,19.38,32.26,"west"
"NL33","B64D",14,0.69,38.52,32.26,"west"
"NL32","B64F",2,0.61,29.06,38.34,"west"
"NL33","B64F",8,1.65,40.63,38.34,"west"
"NL32","B64G",2,1.03,20.04,39.77,"west"
"NL33","B64G",9,3.13,28.14,39.77,"west"
"NL32","B64U",1,0.29,29.86,35.2,"west"
"NL33","B64U",7,1.38,52,35.2,"west"
"NL23","B65B",1,0.63,36.48,49.8,"west"
"NL31","B65B",15,1.4,35.76,49.8,"west"
"NL32","B65B",24,1.38,37.28,49.8,"west"
"NL33","B65B",19,0.74,36.88,49.8,"west"
"NL32","B65C",2,1.15,35.24,67.93,"west"
"NL33","B65C",1,0.39,19.6,67.93,"west"
"NL23","B65D",4,1.13,31.25,34.45,"west"
"NL31","B65D",54,2.26,32.52,34.45,"west"
"NL32","B65D",51,1.31,45.48,34.45,"west"
"NL33","B65D",67,1.17,30.91,34.45,"west"
"NL23","B65F",2,12.41,21.77,45.77,"west"
"NL31","B65F",5,4.61,30.91,45.77,"west"
"NL32","B65F",2,1.14,38.71,45.77,"west"
"NL33","B65F",3,1.15,37.1,45.77,"west"
"NL23","B65G",2,1.08,20.03,48.13,"west"
"NL31","B65G",17,1.36,30.66,48.13,"west"
"NL32","B65G",18,0.89,40.38,48.13,"west"
"NL33","B65G",34,1.14,37.64,48.13,"west"
"NL23","B65H",1,1.01,15.75,65.16,"west"
"NL31","B65H",7,1.05,24.78,65.16,"west"
"NL32","B65H",8,0.74,21.59,65.16,"west"
"NL33","B65H",10,0.62,15.89,65.16,"west"
"NL32","B66B",11,1.35,41.71,41.59,"west"
"NL33","B66B",18,1.49,37.35,41.59,"west"
"NL23","B66C",1,1.72,16.15,49.95,"west"
"NL31","B66C",7,1.78,31.63,49.95,"west"
"NL32","B66C",8,1.26,51.56,49.95,"west"
"NL33","B66C",46,4.88,55.01,49.95,"west"
"NL32","B66D",2,1.11,61.19,46.26,"west"
"NL33","B66D",7,2.64,59.33,46.26,"west"
"NL31","B66F",2,0.63,37.11,56.04,"west"
"NL32","B66F",3,0.58,44.75,56.04,"west"
"NL33","B66F",3,0.39,52.66,56.04,"west"
"NL32","B67B",2,1.93,36.34,49.17,"west"
"NL32","B67C",2,0.88,58.85,52.33,"west"
"NL31","B67D",10,4.32,47.83,33.42,"west"
"NL32","B67D",17,4.52,54.25,33.42,"west"
"NL33","B67D",9,1.62,50.43,33.42,"west"
"NL32","B81B",3,0.93,23.32,43.1,"west"
"NL33","B81B",6,1.26,41.7,43.1,"west"
"NL33","B81C",3,0.85,65.16,45.12,"west"
"NL23","B82Y",1,1.54,30.81,23.98,"west"
