"id","x","y","parent","color"
"Green transports",2014,58.14,"Green transition","green"
"Green transports",2015,54.74,"Green transition","green"
"Green transports",2013,54.1,"Green transition","green"
"Green transports",2018,45.15,"Green transition","green"
"Green transports",2012,51.71,"Green transition","green"
"Green transports",2020,48.94,"Green transition","green"
"Green transports",2011,55.52,"Green transition","green"
"Green transports",2016,46.27,"Green transition","green"
"Green transports",2010,55.05,"Green transition","green"
"Green transports",2019,40.39,"Green transition","green"
"Green transports",2017,43.11,"Green transition","green"
"Green transports",2021,45.03,"Green transition","green"
"Advanced Sustainable Materials",2014,13.69,"Green transition","green"
"Advanced Sustainable Materials",2013,18.97,"Green transition","green"
"Advanced Sustainable Materials",2012,20.88,"Green transition","green"
"Advanced Sustainable Materials",2017,19.72,"Green transition","green"
"Advanced Sustainable Materials",2016,18.89,"Green transition","green"
"Advanced Sustainable Materials",2019,17.47,"Green transition","green"
"Batteries",2018,16.02,"Green transition","green"
"Advanced Sustainable Materials",2015,13.77,"Green transition","green"
"Advanced Sustainable Materials",2018,15.29,"Green transition","green"
"Advanced Sustainable Materials",2010,20.44,"Green transition","green"
"Batteries",2019,16.24,"Green transition","green"
"Advanced Sustainable Materials",2011,19.7,"Green transition","green"
"Advanced Sustainable Materials",2020,16.16,"Green transition","green"
"Batteries",2020,14.77,"Green transition","green"
"Batteries",2017,12.55,"Green transition","green"
"Advanced Sustainable Materials",2021,19.54,"Green transition","green"
"Batteries",2016,10.6,"Green transition","green"
"Water related adaptation technologies",2014,6,"Green transition","green"
"Batteries",2015,7.17,"Green transition","green"
"Water related adaptation technologies",2015,7.1,"Green transition","green"
"Batteries",2021,14.74,"Green transition","green"
"Batteries",2013,6.5,"Green transition","green"
"Solar energy",2017,7.08,"Green transition","green"
"Solar energy",2018,5.99,"Green transition","green"
"Batteries",2014,4.02,"Green transition","green"
"Solar energy",2019,6.06,"Green transition","green"
"Green buildings",2014,3.62,"Green transition","green"
"Solar energy",2016,5.53,"Green transition","green"
"Solar energy",2020,4.99,"Green transition","green"
"Solar energy",2015,3.72,"Green transition","green"
"Wind energy",2019,4.3,"Green transition","green"
"Wind energy",2015,3.3,"Green transition","green"
"Green buildings",2015,3.23,"Green transition","green"
"Wind energy",2014,2.6,"Green transition","green"
"Solar energy",2014,2.55,"Green transition","green"
"Wind energy",2018,3.64,"Green transition","green"
"Batteries",2012,4.2,"Green transition","green"
"Air & Water pollution reduction",2014,2.38,"Green transition","green"
"Biofuels",2012,3.9,"Green transition","green"
"Biofuels",2010,4.4,"Green transition","green"
"Wind energy",2016,3.69,"Green transition","green"
"Green buildings",2018,3.16,"Green transition","green"
"Green buildings",2013,3.33,"Green transition","green"
"Batteries",2011,4.11,"Green transition","green"
"Solar energy",2013,3.25,"Green transition","green"
"Wind energy",2017,3.58,"Green transition","green"
"Efficient power & combustion",2014,2.09,"Green transition","green"
"Green buildings",2019,3.25,"Green transition","green"
"Solar energy",2010,4.07,"Green transition","green"
"Air & Water pollution reduction",2015,2.53,"Green transition","green"
"Solar energy",2012,3.51,"Green transition","green"
"Green buildings",2017,3.3,"Green transition","green"
"Water related adaptation technologies",2017,3.3,"Green transition","green"
"Wind energy",2013,2.99,"Green transition","green"
"Air & Water pollution reduction",2016,3.13,"Green transition","green"
"Green buildings",2012,3.32,"Green transition","green"
"Water related adaptation technologies",2016,3.04,"Green transition","green"
"Batteries",2010,3.52,"Green transition","green"
"Water related adaptation technologies",2013,2.74,"Green transition","green"
"Water related adaptation technologies",2020,2.86,"Green transition","green"
"Water related adaptation technologies",2018,2.51,"Green transition","green"
"Air & Water pollution reduction",2019,2.63,"Green transition","green"
"Biofuels",2011,3.25,"Green transition","green"
"Air & Water pollution reduction",2018,2.35,"Green transition","green"
"Water related adaptation technologies",2019,2.55,"Green transition","green"
"Green buildings",2016,2.49,"Green transition","green"
"Solar energy",2011,2.92,"Green transition","green"
"Biofuels",2013,2.22,"Green transition","green"
"Biofuels",2021,4.3,"Green transition","green"
"Green buildings",2010,2.86,"Green transition","green"
"Wind energy",2020,2.4,"Green transition","green"
"Water related adaptation technologies",2012,2.44,"Green transition","green"
"Wind energy",2011,2.71,"Green transition","green"
"Hydrogen",2020,2.22,"Green transition","green"
"Wind energy",2012,2.34,"Green transition","green"
"Air & Water pollution reduction",2020,2.12,"Green transition","green"
"Biofuels",2014,1.3,"Green transition","green"
"Water related adaptation technologies",2011,2.49,"Green transition","green"
"Hydrogen",2014,1.24,"Green transition","green"
"Air & Water pollution reduction",2017,1.98,"Green transition","green"
"Hydrogen",2018,1.7,"Green transition","green"
"Solar energy",2021,3.48,"Green transition","green"
"Green buildings",2011,2.06,"Green transition","green"
"Hydrogen",2019,1.67,"Green transition","green"
"Wind energy",2010,2.09,"Green transition","green"
"Air & Water pollution reduction",2013,1.54,"Green transition","green"
"Water related adaptation technologies",2010,1.98,"Green transition","green"
"Hydrogen",2017,1.6,"Green transition","green"
"Hydrogen",2012,1.66,"Green transition","green"
"Water related adaptation technologies",2021,2.81,"Green transition","green"
"Efficient power & combustion",2015,1.12,"Green transition","green"
"Green buildings",2020,1.48,"Green transition","green"
"Hydrogen",2013,1.37,"Green transition","green"
"Wind energy",2021,2.48,"Green transition","green"
"Air & Water pollution reduction",2011,1.52,"Green transition","green"
"Air & Water pollution reduction",2012,1.37,"Green transition","green"
"Hydrogen",2011,1.52,"Green transition","green"
"Air & Water pollution reduction",2010,1.43,"Green transition","green"
"Biofuels",2015,0.91,"Green transition","green"
"Biotechnology",2011,1.41,"Green transition","green"
"Biotechnology",2010,1.43,"Green transition","green"
"Hydrogen",2010,1.43,"Green transition","green"
"Biotechnology",2013,1.03,"Green transition","green"
"Biotechnology",2012,1.17,"Green transition","green"
"Hydrogen",2015,0.84,"Green transition","green"
"Recycling technologies",2012,1.17,"Green transition","green"
"Biotechnology",2019,0.97,"Green transition","green"
"Efficient power & combustion",2016,1.01,"Green transition","green"
"Efficient power & combustion",2020,1.02,"Green transition","green"
"Hydrogen",2016,1.01,"Green transition","green"
"Waste management",2014,0.62,"Green transition","green"
"Biofuels",2017,0.94,"Green transition","green"
"Recycling technologies",2014,0.57,"Green transition","green"
"Biofuels",2016,0.83,"Green transition","green"
"Biofuels",2019,0.79,"Green transition","green"
"Biotechnology",2018,0.73,"Green transition","green"
"Biotechnology",2014,0.51,"Green transition","green"
"Efficient power & combustion",2012,0.88,"Green transition","green"
"Nuclear energy",2019,0.79,"Green transition","green"
"Recycling technologies",2018,0.73,"Green transition","green"
"Waste management",2016,0.83,"Green transition","green"
"Waste management",2017,0.85,"Green transition","green"
"Air & Water pollution reduction",2021,1.32,"Green transition","green"
"Biofuels",2018,0.65,"Green transition","green"
"Efficient power & combustion",2019,0.7,"Green transition","green"
"Hydrogen",2021,1.32,"Green transition","green"
"Recycling technologies",2016,0.74,"Green transition","green"
"Efficient power & combustion",2010,0.77,"Green transition","green"
"Efficient power & combustion",2018,0.57,"Green transition","green"
"Marine & hydro energy",2019,0.61,"Green transition","green"
"Nuclear energy",2021,1.16,"Green transition","green"
"Other energy storage",2019,0.61,"Green transition","green"
"Waste management",2018,0.57,"Green transition","green"
"Biotechnology",2015,0.42,"Green transition","green"
"Efficient power & combustion",2011,0.65,"Green transition","green"
"Efficient power & combustion",2017,0.57,"Green transition","green"
"Marine & hydro energy",2016,0.55,"Green transition","green"
"Nuclear energy",2020,0.55,"Green transition","green"
"Other energy storage",2011,0.65,"Green transition","green"
"Recycling technologies",2020,0.55,"Green transition","green"
"Recycling technologies",2019,0.53,"Green transition","green"
"Biofuels",2020,0.46,"Green transition","green"
"Biotechnology",2016,0.46,"Green transition","green"
"Efficient power & combustion",2013,0.43,"Green transition","green"
"Green buildings",2021,0.83,"Green transition","green"
"Marine & hydro energy",2015,0.35,"Green transition","green"
"Marine & hydro energy",2014,0.28,"Green transition","green"
"Nuclear energy",2016,0.46,"Green transition","green"
"Nuclear energy",2014,0.28,"Green transition","green"
"Other energy storage",2015,0.35,"Green transition","green"
"Other energy storage",2020,0.46,"Green transition","green"
"Recycling technologies",2021,0.83,"Green transition","green"
"Recycling technologies",2017,0.47,"Green transition","green"
"Waste management",2021,0.83,"Green transition","green"
"Waste management",2011,0.54,"Green transition","green"
"Biotechnology",2017,0.38,"Green transition","green"
"Biotechnology",2020,0.37,"Green transition","green"
"Greenhouse gas capture",2012,0.39,"Green transition","green"
"Marine & hydro energy",2013,0.34,"Green transition","green"
"Nuclear energy",2011,0.43,"Green transition","green"
"Nuclear energy",2013,0.34,"Green transition","green"
"Other energy storage",2016,0.37,"Green transition","green"
"Waste management",2020,0.37,"Green transition","green"
"Waste management",2019,0.35,"Green transition","green"
"Waste management",2013,0.34,"Green transition","green"
"Biotechnology",2021,0.5,"Green transition","green"
"Greenhouse gas capture",2018,0.24,"Green transition","green"
"Marine & hydro energy",2018,0.24,"Green transition","green"
"Nuclear energy",2012,0.29,"Green transition","green"
"Nuclear energy",2018,0.24,"Green transition","green"
"Nuclear energy",2017,0.28,"Green transition","green"
"Other energy storage",2012,0.29,"Green transition","green"
"Other energy storage",2013,0.26,"Green transition","green"
"Recycling technologies",2015,0.21,"Green transition","green"
"Recycling technologies",2013,0.26,"Green transition","green"
"Recycling technologies",2011,0.32,"Green transition","green"
"Waste management",2012,0.29,"Green transition","green"
"Marine & hydro energy",2021,0.33,"Green transition","green"
"Marine & hydro energy",2011,0.22,"Green transition","green"
"Marine & hydro energy",2020,0.18,"Green transition","green"
"Marine & hydro energy",2012,0.2,"Green transition","green"
"Other energy storage",2018,0.16,"Green transition","green"
"Other energy storage",2017,0.19,"Green transition","green"
"Other energy storage",2014,0.11,"Green transition","green"
"Recycling technologies",2010,0.22,"Green transition","green"
"Efficient power & combustion",2021,0.17,"Green transition","green"
"Geothermal energy",2015,0.07,"Green transition","green"
"Geothermal energy",2016,0.09,"Green transition","green"
"Geothermal energy",2018,0.08,"Green transition","green"
"Greenhouse gas capture",2021,0.17,"Green transition","green"
"Greenhouse gas capture",2019,0.09,"Green transition","green"
"Greenhouse gas capture",2020,0.09,"Green transition","green"
"Marine & hydro energy",2010,0.11,"Green transition","green"
"Marine & hydro energy",2017,0.09,"Green transition","green"
"Nuclear energy",2015,0.07,"Green transition","green"
"Other energy storage",2010,0.11,"Green transition","green"
"Other energy storage",2021,0.17,"Green transition","green"
"Waste management",2010,0.11,"Green transition","green"
"Waste management",2015,0.07,"Green transition","green"
