"id","x","y","parent","color"
"Autonomous vehicles",2020,40.76,"Digital transition","blue"
"Autonomous vehicles",2019,34.14,"Digital transition","blue"
"Autonomous vehicles",2018,38.13,"Digital transition","blue"
"Autonomous vehicles",2017,38.13,"Digital transition","blue"
"Autonomous vehicles",2021,38.3,"Digital transition","blue"
"Augmented reality",2019,15,"Digital transition","blue"
"Augmented reality",2020,15.4,"Digital transition","blue"
"Artificial intelligence",2019,14.31,"Digital transition","blue"
"Autonomous vehicles",2016,34.16,"Digital transition","blue"
"Augmented reality",2018,17.21,"Digital transition","blue"
"Autonomous vehicles",2015,34.92,"Digital transition","blue"
"Artificial intelligence",2020,11.23,"Digital transition","blue"
"Internet of things",2019,9.48,"Digital transition","blue"
"Nanotechnology",2018,10.89,"Digital transition","blue"
"Nanotechnology",2020,8.88,"Digital transition","blue"
"Nanotechnology",2019,7.93,"Digital transition","blue"
"Artificial intelligence",2018,9.59,"Digital transition","blue"
"Nanotechnology",2017,14.72,"Digital transition","blue"
"Nanotechnology",2014,31.82,"Digital transition","blue"
"Autonomous vehicles",2014,31.06,"Digital transition","blue"
"Augmented reality",2021,17.02,"Digital transition","blue"
"Augmented reality",2016,16.05,"Digital transition","blue"
"Autonomous robots",2020,6.88,"Digital transition","blue"
"Internet of things",2018,7.84,"Digital transition","blue"
"Nanotechnology",2010,45,"Digital transition","blue"
"Augmented reality",2017,11.71,"Digital transition","blue"
"Internet of things",2020,6.34,"Digital transition","blue"
"Artificial intelligence",2021,14.47,"Digital transition","blue"
"Autonomous vehicles",2013,29.31,"Digital transition","blue"
"Augmented reality",2015,17.46,"Digital transition","blue"
"Internet of things",2015,17.46,"Digital transition","blue"
"Internet of things",2017,10.7,"Digital transition","blue"
"Nanotechnology",2013,26.72,"Digital transition","blue"
"Cloud computing",2019,5,"Digital transition","blue"
"Nanotechnology",2016,11.93,"Digital transition","blue"
"Autonomous robots",2019,4.83,"Digital transition","blue"
"Nanotechnology",2011,41.54,"Digital transition","blue"
"Nanotechnology",2012,27.27,"Digital transition","blue"
"Internet of things",2016,10.7,"Digital transition","blue"
"Nanotechnology",2015,13.76,"Digital transition","blue"
"Nanotechnology",2021,10.21,"Digital transition","blue"
"Additive manufacturing",2019,3.62,"Digital transition","blue"
"Autonomous robots",2018,4.58,"Digital transition","blue"
"Autonomous vehicles",2012,21.21,"Digital transition","blue"
"Artificial intelligence",2017,6.69,"Digital transition","blue"
"Blockchain",2019,3.45,"Digital transition","blue"
"Cloud computing",2018,4.36,"Digital transition","blue"
"Augmented reality",2013,16.38,"Digital transition","blue"
"Additive manufacturing",2018,3.92,"Digital transition","blue"
"Additive manufacturing",2016,7.41,"Digital transition","blue"
"Augmented reality",2014,13.64,"Digital transition","blue"
"Autonomous vehicles",2011,27.69,"Digital transition","blue"
"Internet of things",2021,7.66,"Digital transition","blue"
"Artificial intelligence",2016,6.58,"Digital transition","blue"
"Additive manufacturing",2017,5.02,"Digital transition","blue"
"Additive manufacturing",2020,2.72,"Digital transition","blue"
"Augmented reality",2012,15.15,"Digital transition","blue"
"Autonomous vehicles",2010,18.75,"Digital transition","blue"
"Blockchain",2020,2.54,"Digital transition","blue"
"Autonomous robots",2021,5.11,"Digital transition","blue"
"Cloud computing",2020,2.17,"Digital transition","blue"
"Cloud computing",2017,3.34,"Digital transition","blue"
"Augmented reality",2010,11.25,"Digital transition","blue"
"Autonomous robots",2017,3.01,"Digital transition","blue"
"Autonomous robots",2016,3.7,"Digital transition","blue"
"Cybersecurity",2017,3.01,"Digital transition","blue"
"Cybersecurity",2019,1.55,"Digital transition","blue"
"Artificial intelligence",2015,4.23,"Digital transition","blue"
"Cloud computing",2015,4.23,"Digital transition","blue"
"Cloud computing",2021,3.4,"Digital transition","blue"
"Cybersecurity",2020,1.45,"Digital transition","blue"
"Internet of things",2012,8.08,"Digital transition","blue"
"Internet of things",2014,6.06,"Digital transition","blue"
"Quantum computers",2012,8.08,"Digital transition","blue"
