"id","x","y","parent","color"
"Cybersecurity",2019,31.79,"Digital transition","blue"
"Cybersecurity",2020,34.01,"Digital transition","blue"
"Internet of things",2019,28.77,"Digital transition","blue"
"Cybersecurity",2018,31.28,"Digital transition","blue"
"Internet of things",2018,30.18,"Digital transition","blue"
"Internet of things",2020,29.12,"Digital transition","blue"
"Cybersecurity",2017,34.56,"Digital transition","blue"
"Cybersecurity",2016,35.93,"Digital transition","blue"
"Internet of things",2017,28.74,"Digital transition","blue"
"Cybersecurity",2015,35.58,"Digital transition","blue"
"Cybersecurity",2014,35.34,"Digital transition","blue"
"Internet of things",2016,28.49,"Digital transition","blue"
"Cybersecurity",2013,35.37,"Digital transition","blue"
"Internet of things",2015,27.35,"Digital transition","blue"
"Internet of things",2014,27.41,"Digital transition","blue"
"Cybersecurity",2021,34.03,"Digital transition","blue"
"Internet of things",2013,31.62,"Digital transition","blue"
"Blockchain",2019,13.92,"Digital transition","blue"
"Cybersecurity",2012,35.38,"Digital transition","blue"
"Internet of things",2021,29.48,"Digital transition","blue"
"Blockchain",2020,13.9,"Digital transition","blue"
"Internet of things",2012,30.73,"Digital transition","blue"
"Cybersecurity",2011,34.3,"Digital transition","blue"
"Internet of things",2011,34,"Digital transition","blue"
"Cybersecurity",2010,34.35,"Digital transition","blue"
"Blockchain",2018,12.44,"Digital transition","blue"
"Internet of things",2010,33.06,"Digital transition","blue"
"Blockchain",2017,12.44,"Digital transition","blue"
"Blockchain",2016,11.94,"Digital transition","blue"
"Autonomous vehicles",2019,7.31,"Digital transition","blue"
"Blockchain",2015,11.14,"Digital transition","blue"
"Autonomous vehicles",2018,7.09,"Digital transition","blue"
"Cloud computing",2019,6.12,"Digital transition","blue"
"Blockchain",2021,13.5,"Digital transition","blue"
"Blockchain",2014,10.16,"Digital transition","blue"
"Cloud computing",2018,6.13,"Digital transition","blue"
"Cloud computing",2020,5.79,"Digital transition","blue"
"Blockchain",2013,10.58,"Digital transition","blue"
"Autonomous vehicles",2020,5.44,"Digital transition","blue"
"Autonomous vehicles",2017,6.33,"Digital transition","blue"
"Cloud computing",2017,6.22,"Digital transition","blue"
"Blockchain",2012,11.41,"Digital transition","blue"
"Cloud computing",2016,6.55,"Digital transition","blue"
"Green transports",2014,7.32,"Green transition","green"
"Cloud computing",2015,7.07,"Digital transition","blue"
"Cloud computing",2014,7.26,"Digital transition","blue"
"Blockchain",2010,10.91,"Digital transition","blue"
"Blockchain",2011,10.29,"Digital transition","blue"
"Green transports",2015,5.41,"Green transition","green"
"Autonomous vehicles",2016,4.62,"Digital transition","blue"
"Artificial intelligence",2019,2.91,"Digital transition","blue"
"Cloud computing",2013,5.75,"Digital transition","blue"
"Green transports",2013,5.44,"Green transition","green"
"Artificial intelligence",2020,2.78,"Digital transition","blue"
"Cloud computing",2021,5.25,"Digital transition","blue"
"Green transports",2018,2.58,"Green transition","green"
"Autonomous vehicles",2021,4.84,"Digital transition","blue"
"Green transports",2012,5.57,"Green transition","green"
"Green transports",2020,2.39,"Green transition","green"
"Green transports",2011,6.24,"Green transition","green"
"Green transports",2016,3.07,"Green transition","green"
"Green transports",2010,6.26,"Green transition","green"
"Smart grids",2018,2.26,"Digital transition","blue"
"Autonomous vehicles",2015,3.38,"Digital transition","blue"
"Smart grids",2019,1.93,"Digital transition","blue"
"Cloud computing",2012,4.87,"Digital transition","blue"
"Green transports",2019,1.86,"Green transition","green"
"Green transports",2017,2.46,"Green transition","green"
"Smart grids",2016,2.76,"Digital transition","blue"
"Artificial intelligence",2018,2.02,"Digital transition","blue"
"Smart grids",2020,1.93,"Digital transition","blue"
"Smart grids",2014,3.03,"Digital transition","blue"
"Smart grids",2017,2.29,"Digital transition","blue"
"Smart grids",2015,2.91,"Digital transition","blue"
"Artificial intelligence",2021,3.54,"Digital transition","blue"
"Augmented reality",2019,1.52,"Digital transition","blue"
"Cloud computing",2010,4.43,"Digital transition","blue"
"Cloud computing",2011,4.26,"Digital transition","blue"
"Autonomous vehicles",2014,2.45,"Digital transition","blue"
"Smart grids",2013,2.84,"Digital transition","blue"
"Augmented reality",2018,1.51,"Digital transition","blue"
"Smart grids",2012,2.99,"Digital transition","blue"
"Artificial intelligence",2017,1.47,"Digital transition","blue"
"Green transports",2021,2.44,"Green transition","green"
"Autonomous vehicles",2013,2.15,"Digital transition","blue"
"Advanced Sustainable Materials",2014,1.72,"Green transition","green"
"Autonomous vehicles",2012,2.42,"Digital transition","blue"
"Augmented reality",2020,1.02,"Digital transition","blue"
"Smart grids",2010,2.82,"Digital transition","blue"
"Advanced Sustainable Materials",2013,1.91,"Green transition","green"
"Smart grids",2011,2.63,"Digital transition","blue"
"Advanced Sustainable Materials",2012,2.25,"Green transition","green"
"Advanced Sustainable Materials",2017,1.13,"Green transition","green"
"Advanced Sustainable Materials",2016,1.26,"Green transition","green"
"Smart grids",2021,1.83,"Digital transition","blue"
"Advanced Sustainable Materials",2019,0.8,"Green transition","green"
"Batteries",2018,0.92,"Green transition","green"
"Advanced Sustainable Materials",2015,1.36,"Green transition","green"
"Augmented reality",2017,1.03,"Digital transition","blue"
"Advanced Sustainable Materials",2018,0.87,"Green transition","green"
"Advanced Sustainable Materials",2010,2.32,"Green transition","green"
"Artificial intelligence",2016,1.14,"Digital transition","blue"
