"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL42","A63B",1,0.24,17.15,44.93,"south"
"NL41","A63B",18,0.85,37.31,44.93,"south"
"NL34","A63C",0,0,27.2,58,"south"
"NL41","A63C",0,0,11.2,58,"south"
"NL42","A63C",0,0,25.8,58,"south"
"NL34","A63D",0,0,29.47,62.36,"south"
"NL41","A63D",0,0,5.26,62.36,"south"
"NL42","A63D",0,0,9.47,62.36,"south"
"NL34","A63F",1,2.95,6.9,45.79,"south"
"NL41","A63F",1,0.09,41.95,45.79,"south"
"NL42","A63F",0,0,16.86,45.79,"south"
"NL34","A63G",0,0,21.96,64.07,"south"
"NL41","A63G",2,0.61,23.81,64.07,"south"
"NL42","A63G",3,4.55,7.67,64.07,"south"
"NL34","A63H",0,0,30.13,48.25,"south"
"NL41","A63H",0,0,30.93,48.25,"south"
"NL42","A63H",0,0,19.2,48.25,"south"
"NL34","A63J",0,0,17.88,59.35,"south"
"NL41","A63J",3,3.77,21.85,59.35,"south"
"NL42","A63J",0,0,22.19,59.35,"south"
"NL34","A63K",0,0,23,62.89,"south"
"NL42","A63K",0,0,11,62.89,"south"
"NL41","A63K",0,0,24,62.89,"south"
"NL34","B01B",0,0,27.27,64.38,"south"
"NL41","B01B",0,0,22.38,64.38,"south"
"NL42","B01B",0,0,29.37,64.38,"south"
"NL34","B01D",15,2.97,33.96,44.94,"south"
"NL41","B01D",63,0.39,14.17,44.94,"south"
"NL42","B01D",43,1.35,39.5,44.94,"south"
"NL34","B01F",0,0,27.57,49.81,"south"
"NL41","B01F",24,0.69,27.66,49.81,"south"
"NL42","B01F",5,0.72,33.53,49.81,"south"
"NL34","B01J",32,8.46,51.22,40.98,"south"
"NL41","B01J",35,0.29,7.43,40.98,"south"
"NL42","B01J",50,2.09,56.85,40.98,"south"
"NL34","B01L",0,0,12.27,42.87,"south"
"NL41","B01L",24,0.47,39.02,42.87,"south"
"NL42","B01L",3,0.29,29.45,42.87,"south"
"NL34","B02B",0,0,38.89,100,"south"
"NL41","B02B",0,0,34.26,100,"south"
"NL42","B02B",0,0,34.26,100,"south"
"NL34","B02C",0,0,39.32,69.87,"south"
"NL41","B02C",4,0.24,12.5,69.87,"south"
"NL42","B02C",2,0.6,31.31,69.87,"south"
"NL41","B03B",1,0.41,12.27,68.08,"south"
"NL34","B03B",1,13.16,47.5,68.08,"south"
"NL42","B03B",0,0,36.36,68.08,"south"
"NL41","B03C",1,0.14,16.26,55.85,"south"
"NL34","B03C",0,0,25.17,55.85,"south"
"NL42","B03C",1,0.68,29.84,55.85,"south"
"NL41","B03D",1,0.42,10.04,70.31,"south"
"NL34","B03D",0,0,64.02,70.31,"south"
"NL42","B03D",0,0,38.49,70.31,"south"
"NL34","B04B",0,0,22.26,61.99,"south"
"NL41","B04B",1,0.15,25,61.99,"south"
"NL42","B04B",3,2.25,25.61,61.99,"south"
"NL34","B04C",0,0,35.28,62.77,"south"
"NL41","B04C",14,3.65,21.57,62.77,"south"
"NL42","B04C",0,0,34.4,62.77,"south"
"NL34","B05B",2,1.24,34.37,60.02,"south"
"NL41","B05B",24,0.47,19.62,60.02,"south"
"NL42","B05B",9,0.88,29.19,60.02,"south"
"NL34","B05C",1,1.97,32.53,71.08,"south"
"NL41","B05C",10,0.62,12.23,71.08,"south"
"NL42","B05C",0,0,34.14,71.08,"south"
"NL34","B05D",3,3.25,37.18,57.07,"south"
"NL42","B05D",13,2.22,38.31,57.07,"south"
"NL41","B05D",10,0.34,9.67,57.07,"south"
"NL41","B06B",55,4.75,50.94,61.44,"south"
"NL42","B06B",0,0,8.23,61.44,"south"
"NL34","B06B",0,0,30.02,61.44,"south"
"NL34","B07B",1,4.32,36.18,65.74,"south"
"NL41","B07B",2,0.27,17.43,65.74,"south"
"NL42","B07B",1,0.68,24.84,65.74,"south"
"NL34","B07C",1,3.31,37.97,62.02,"south"
"NL42","B07C",0,0,23.18,62.02,"south"
"NL41","B07C",4,0.42,24.94,62.02,"south"
"NL34","B08B",3,2.79,25.91,61.24,"south"
"NL41","B08B",47,1.38,21.68,61.24,"south"
"NL42","B08B",2,0.29,22.43,61.24,"south"
"NL34","B09B",0,0,45.69,54.22,"south"
"NL41","B09B",5,0.64,9.4,54.22,"south"
"NL42","B09B",4,2.56,47.78,54.22,"south"
"NL34","B09C",0,0,51.79,56.37,"south"
"NL41","B09C",2,1.36,2.79,56.37,"south"
"NL42","B09C",0,0,52.99,56.37,"south"
"NL41","B21B",1,0.08,6.31,70.18,"south"
"NL42","B21B",1,0.38,12.8,70.18,"south"
"NL34","B21B",0,0,8.72,70.18,"south"
"NL34","B21C",0,0,8.11,70.45,"south"
"NL42","B21C",2,1.12,13.67,70.45,"south"
"NL41","B21C",0,0,4.61,70.45,"south"
"NL34","B21D",0,0,14.25,70.01,"south"
"NL41","B21D",12,0.41,4.66,70.01,"south"
"NL42","B21D",1,0.17,17.41,70.01,"south"
"NL41","B21F",0,0,5.47,71.63,"south"
"NL34","B21F",0,0,16.79,71.63,"south"
"NL42","B21F",0,0,30.94,71.63,"south"
"NL34","B21G",0,0,2.01,75.26,"south"
"NL41","B21G",0,0,2.51,75.26,"south"
"NL42","B21G",0,0,25.13,75.26,"south"
"NL34","B21H",0,0,4.66,82.51,"south"
"NL41","B21H",0,0,1.92,82.51,"south"
"NL42","B21H",0,0,7.4,82.51,"south"
"NL34","B21J",0,0,7.63,76.92,"south"
"NL41","B21J",0,0,1.62,76.92,"south"
"NL42","B21J",0,0,11.36,76.92,"south"
"NL34","B21K",0,0,5.48,80.84,"south"
"NL41","B21K",0,0,0.76,80.84,"south"
"NL42","B21K",0,0,10.21,80.84,"south"
"NL34","B21L",0,0,9.43,87.12,"south"
"NL41","B21L",0,0,3.77,87.12,"south"
"NL42","B21L",0,0,10.06,87.12,"south"
"NL34","B22C",0,0,15.93,68.42,"south"
"NL42","B22C",1,0.68,20.34,68.42,"south"
"NL41","B22C",0,0,3.92,68.42,"south"
"NL34","B22D",0,0,9.72,70.28,"south"
"NL41","B22D",0,0,4.86,70.28,"south"
"NL42","B22D",0,0,15.79,70.28,"south"
"NL34","B22F",0,0,21.42,59.15,"south"
"NL41","B22F",17,0.26,6.28,59.15,"south"
"NL42","B22F",1,0.08,38.85,59.15,"south"
"NL41","B23B",1,0.04,4.43,67.42,"south"
"NL42","B23B",0,0,6.12,67.42,"south"
"NL34","B23B",0,0,7.38,67.42,"south"
"NL34","B23C",0,0,4.88,70.26,"south"
"NL41","B23C",0,0,4.27,70.26,"south"
"NL42","B23C",0,0,5.64,70.26,"south"
"NL34","B23D",0,0,8.02,69.08,"south"
"NL41","B23D",1,0.06,7.44,69.08,"south"
"NL42","B23D",0,0,7.53,69.08,"south"
"NL34","B23F",0,0,10.49,87.31,"south"
"NL41","B23F",0,0,5.62,87.31,"south"
"NL42","B23F",0,0,5.99,87.31,"south"
"NL34","B23G",0,0,6.9,88.94,"south"
"NL41","B23G",1,0.78,1.72,88.94,"south"
"NL42","B23G",0,0,6.03,88.94,"south"
"NL34","B23H",0,0,4.87,70.45,"south"
"NL41","B23H",0,0,8.61,70.45,"south"
"NL42","B23H",0,0,8.24,70.45,"south"
"NL34","B23K",0,0,13.42,66.94,"south"
"NL41","B23K",18,0.23,14.12,66.94,"south"
"NL42","B23K",6,0.38,23.74,66.94,"south"
"NL41","B23P",4,0.18,4.58,65.71,"south"
"NL34","B23P",0,0,10.43,65.71,"south"
"NL42","B23P",1,0.22,9.94,65.71,"south"
"NL41","B23Q",5,0.14,8.71,70.36,"south"
"NL34","B23Q",0,0,9.54,70.36,"south"
"NL42","B23Q",0,0,5.89,70.36,"south"
"NL42","B24B",0,0,8.28,75.19,"south"
"NL34","B24B",0,0,11.25,75.19,"south"
"NL41","B24B",3,0.14,8.69,75.19,"south"
"NL42","B24C",1,0.96,12.39,68.61,"south"
"NL34","B24C",0,0,19.87,68.61,"south"
"NL41","B24C",4,0.76,14.96,68.61,"south"
"NL41","B24D",0,0,9.94,70.4,"south"
"NL34","B24D",0,0,9.74,70.4,"south"
"NL42","B24D",0,0,13.18,70.4,"south"
"NL34","B25B",0,0,12.17,67.88,"south"
"NL41","B25B",3,0.13,7.51,67.88,"south"
"NL42","B25B",1,0.21,12.29,67.88,"south"
"NL42","B25C",0,0,2.07,76.84,"south"
"NL41","B25C",0,0,5.79,76.84,"south"
"NL34","B25C",0,0,7.85,76.84,"south"
"NL41","B25D",1,0.14,7.02,74.87,"south"
"NL34","B25D",0,0,17.77,74.87,"south"
"NL42","B25D",0,0,7.23,74.87,"south"
"NL34","B25F",0,0,10.47,76.24,"south"
"NL41","B25F",6,0.31,14.55,76.24,"south"
"NL42","B25F",1,0.26,9.37,76.24,"south"
"NL34","B25G",0,0,7.9,68.41,"south"
"NL41","B25G",0,0,31.96,68.41,"south"
"NL42","B25G",1,2.82,8.59,68.41,"south"
"NL41","B25H",0,0,12.82,68.68,"south"
"NL34","B25H",1,4.3,13.17,68.68,"south"
"NL42","B25H",0,0,13.52,68.68,"south"
"NL34","B25J",1,0.49,21.67,52.89,"south"
"NL41","B25J",19,0.29,23.32,52.89,"south"
"NL42","B25J",2,0.15,14.27,52.89,"south"
"NL34","B26B",0,0,10.19,44.69,"south"
"NL41","B26B",185,12.34,43.02,44.69,"south"
"NL42","B26B",0,0,15.47,44.69,"south"
"NL41","B26D",5,0.21,12.75,61.15,"south"
"NL34","B26D",0,0,15.46,61.15,"south"
"NL42","B26D",3,0.63,24.54,61.15,"south"
"NL34","B26F",0,0,9.54,64.15,"south"
"NL41","B26F",1,0.12,5.18,64.15,"south"
"NL42","B26F",0,0,16.21,64.15,"south"
"NL41","B27B",0,0,6.7,80.84,"south"
"NL34","B27B",0,0,9.65,80.84,"south"
"NL42","B27B",0,0,6.03,80.84,"south"
"NL41","B27C",0,0,1.58,83.22,"south"
"NL34","B27C",0,0,6.49,83.22,"south"
"NL42","B27C",0,0,2.81,83.22,"south"
"NL41","B27D",0,0,2.83,84.54,"south"
"NL42","B27D",0,0,20.31,84.54,"south"
"NL34","B27D",0,0,18.27,84.54,"south"
"NL34","B27F",0,0,6.19,79.58,"south"
"NL41","B27F",0,0,0.41,79.58,"south"
"NL42","B27F",0,0,4.33,79.58,"south"
"NL34","B27G",0,0,5.94,81.5,"south"
"NL41","B27G",0,0,5.23,81.5,"south"
"NL42","B27G",0,0,3.25,81.5,"south"
"NL41","B27H",0,0,4.09,71.08,"south"
"NL34","B27H",0,0,10,71.08,"south"
"NL42","B27H",0,0,25,71.08,"south"
"NL41","B27J",0,0,0,48.67,"south"
"NL42","B27J",0,0,26.76,48.67,"south"
"NL34","B27J",0,0,15.49,48.67,"south"
"NL41","B27K",1,0.26,5.21,53.34,"south"
"NL34","B27K",0,0,35.07,53.34,"south"
"NL42","B27K",0,0,52.37,53.34,"south"
"NL34","B27L",0,0,14.71,81.81,"south"
"NL42","B27L",0,0,20.71,81.81,"south"
"NL41","B27L",0,0,7.08,81.81,"south"
"NL41","B27M",0,0,0.62,79.66,"south"
"NL34","B27M",0,0,7.2,79.66,"south"
"NL42","B27M",0,0,8.32,79.66,"south"
"NL34","B27N",0,0,37.23,63.02,"south"
"NL41","B27N",0,0,2.46,63.02,"south"
"NL42","B27N",2,1.06,46.31,63.02,"south"
"NL34","B28B",1,1.56,26.98,55.51,"south"
"NL41","B28B",6,0.3,11.93,55.51,"south"
"NL42","B28B",0,0,33.2,55.51,"south"
"NL34","B28C",0,0,39.86,70.39,"south"
"NL41","B28C",5,1.5,4.9,70.39,"south"
"NL42","B28C",0,0,10.84,70.39,"south"
"NL34","B28D",0,0,12.06,75.05,"south"
"NL41","B28D",0,0,5.19,75.05,"south"
"NL42","B28D",0,0,10.1,75.05,"south"
"NL34","B29B",3,2.79,49.03,58.81,"south"
"NL42","B29B",25,3.67,64.08,58.81,"south"
"NL41","B29B",15,0.44,4.1,58.81,"south"
"NL34","B29C",7,0.92,36.67,58.75,"south"
"NL42","B29C",119,2.47,50.99,58.75,"south"
"NL41","B29C",162,0.67,10.32,58.75,"south"
"NL34","B29D",2,1.38,31.36,57.48,"south"
"NL41","B29D",17,0.37,8.25,57.48,"south"
"NL42","B29D",7,0.76,53.26,57.48,"south"
"NL41","B29K",68,0.8,6.61,58.59,"south"
"NL42","B29K",75,4.43,62.72,58.59,"south"
"NL34","B29K",3,1.12,35.99,58.59,"south"
"NL34","B29L",1,0.34,34.12,61.54,"south"
"NL42","B29L",47,2.53,49.2,61.54,"south"
"NL41","B29L",54,0.58,9.84,61.54,"south"
"NL34","B30B",1,1.76,28.57,64.61,"south"
"NL42","B30B",6,1.67,31.92,64.61,"south"
"NL41","B30B",5,0.28,11.2,64.61,"south"
"NL34","B31B",1,3.5,10.12,66.09,"south"
"NL41","B31B",4,0.44,2.62,66.09,"south"
"NL42","B31B",0,0,35.25,66.09,"south"
"NL34","B31C",0,0,17.86,62.13,"south"
"NL41","B31C",0,0,3.57,62.13,"south"
"NL42","B31C",1,6.48,28.97,62.13,"south"
"NL34","B31D",0,0,20.93,73.86,"south"
"NL41","B31D",0,0,10.87,73.86,"south"
"NL42","B31D",4,4.95,31.59,73.86,"south"
"NL41","B31F",1,0.19,3.5,72.94,"south"
"NL34","B31F",0,0,26.5,72.94,"south"
"NL42","B31F",1,0.95,34,72.94,"south"
"NL42","B32B",97,3.67,43.95,56.85,"south"
"NL41","B32B",52,0.39,11.43,56.85,"south"
"NL34","B32B",10,2.4,32.73,56.85,"south"
"NL41","B33Y",91,0.81,12.67,55.81,"south"
"NL42","B33Y",28,1.25,35.42,55.81,"south"
"NL34","B33Y",3,0.85,26.63,55.81,"south"
"NL34","B41C",0,0,4.95,67.53,"south"
"NL42","B41C",0,0,16.75,67.53,"south"
"NL41","B41C",1,0.5,17.69,67.53,"south"
"NL34","B41D",0,0,0,50.94,"south"
"NL42","B41D",0,0,8.05,50.94,"south"
"NL41","B41D",0,0,14.77,50.94,"south"
"NL42","B41F",1,0.31,35.15,67.6,"south"
"NL34","B41F",0,0,8.52,67.6,"south"
"NL41","B41F",10,0.61,6.42,67.6,"south"
"NL42","B41J",137,25.99,44.96,65,"south"
"NL34","B41J",0,0,16.68,65,"south"
"NL41","B41J",5,0.19,11.09,65,"south"
"NL34","B41K",0,0,5.75,64.76,"south"
"NL42","B41K",0,0,18.58,64.76,"south"
"NL41","B41K",0,0,12.39,64.76,"south"
"NL42","B41L",1,17.83,39.84,57.71,"south"
"NL41","B41L",0,0,4.88,57.71,"south"
"NL34","B41L",0,0,2.44,57.71,"south"
"NL42","B41M",26,5.69,40.66,61.8,"south"
"NL34","B41M",0,0,20.88,61.8,"south"
"NL41","B41M",9,0.39,9.52,61.8,"south"
"NL34","B41N",0,0,4.78,69.81,"south"
"NL42","B41N",0,0,16.63,69.81,"south"
"NL41","B41N",1,0.44,9.77,69.81,"south"
"NL41","B41P",2,0.37,6.76,68.48,"south"
"NL34","B41P",0,0,7.47,68.48,"south"
"NL42","B41P",0,0,17.44,68.48,"south"
"NL34","B42B",0,0,0,78.28,"south"
"NL42","B42B",0,0,11.52,78.28,"south"
"NL41","B42B",0,0,0,78.28,"south"
"NL34","B42C",0,0,8.22,73.83,"south"
"NL42","B42C",0,0,20.44,73.83,"south"
"NL41","B42C",0,0,0.44,73.83,"south"
"NL42","B42D",0,0,33.07,56.66,"south"
"NL34","B42D",0,0,11.81,56.66,"south"
"NL41","B42D",8,0.36,16.76,56.66,"south"
"NL42","B42F",0,0,2.78,74.37,"south"
