"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL34","D07",0,0,22.41,89.8,"south"
"NL42","D10",14,3.75,67.4,92.35,"south"
"NL41","D10",7,0.34,8.82,92.35,"south"
"NL34","D10",0,0,40.26,92.35,"south"
"NL42","D21",3,0.37,69.56,76.27,"south"
"NL34","D21",2,1.55,52.97,76.27,"south"
"NL41","D21",4,0.09,10.2,76.27,"south"
"NL42","E01",6,0.71,25.68,79.74,"south"
"NL41","E01",12,0.26,18.02,79.74,"south"
"NL34","E01",1,0.75,29.51,79.74,"south"
"NL42","E02",1,0.11,12.75,75.05,"south"
"NL41","E02",30,0.62,8.65,75.05,"south"
"NL34","E02",7,5.07,15.93,75.05,"south"
"NL42","E03",1,0.13,19.26,76.89,"south"
"NL41","E03",6,0.15,21.23,76.89,"south"
"NL34","E03",0,0,34.57,76.89,"south"
"NL42","E04",15,0.56,35.36,74.46,"south"
"NL34","E04",1,0.24,30.61,74.46,"south"
"NL41","E04",53,0.36,13.69,74.46,"south"
"NL42","E05",13,0.73,31.3,81.47,"south"
"NL41","E05",29,0.29,25.84,81.47,"south"
"NL34","E05",1,0.35,9.15,81.47,"south"
"NL42","E06",11,1.03,23.68,78.13,"south"
"NL41","E06",14,0.24,18.06,78.13,"south"
"NL34","E06",1,0.59,21.29,78.13,"south"
"NL42","E21",2,0.21,16.38,59.27,"south"
"NL41","E21",6,0.11,15.63,59.27,"south"
"NL34","E21",1,0.67,32.39,59.27,"south"
"NL42","F01",3,0.12,19.08,62.75,"south"
"NL41","F01",21,0.15,7.86,62.75,"south"
"NL34","F01",1,0.24,17.04,62.75,"south"
"NL42","F02",6,0.26,15.68,70.03,"south"
"NL41","F02",14,0.11,6.29,70.03,"south"
"NL34","F02",0,0,17.05,70.03,"south"
"NL42","F03",6,0.31,22.42,52.03,"south"
"NL41","F03",20,0.19,6.69,52.03,"south"
"NL34","F03",2,0.66,25.21,52.03,"south"
"NL41","F04",34,0.36,12,68.71,"south"
"NL42","F04",3,0.17,13.93,68.71,"south"
"NL34","F04",0,0,15.72,68.71,"south"
"NL42","F05",6,0.19,13.92,57.24,"south"
"NL41","F05",10,0.06,4.14,57.24,"south"
"NL34","F05",0,0,13.16,57.24,"south"
"NL42","F15",0,0,16.39,87.88,"south"
"NL41","F15",6,0.21,5.88,87.88,"south"
"NL34","F15",0,0,30.67,87.88,"south"
"NL41","F16",99,0.22,14.78,84.02,"south"
"NL42","F16",36,0.44,19.21,84.02,"south"
"NL34","F16",5,0.39,19.45,84.02,"south"
"NL41","F17",2,0.08,13.51,64.7,"south"
"NL42","F17",1,0.21,24.86,64.7,"south"
"NL34","F17",1,1.34,22.97,64.7,"south"
"NL41","F21",335,4.53,52.23,77.28,"south"
"NL42","F21",10,0.74,33.9,77.28,"south"
"NL34","F21",1,0.47,12.84,77.28,"south"
"NL34","F22",0,0,22.42,67.73,"south"
"NL41","F22",12,1.71,25.62,67.73,"south"
"NL42","F22",0,0,27.4,67.73,"south"
"NL41","F23",1,0.03,12.5,74.07,"south"
"NL34","F23",1,0.88,28.22,74.07,"south"
"NL42","F23",5,0.69,37.31,74.07,"south"
"NL42","F24",12,0.53,25.52,76.3,"south"
"NL41","F24",78,0.63,29.21,76.3,"south"
"NL34","F24",0,0,26.17,76.3,"south"
"NL34","F25",0,0,29.77,74.28,"south"
"NL41","F25",31,0.49,22.82,74.28,"south"
"NL42","F25",6,0.52,30.74,74.28,"south"
"NL34","F26",1,2.56,41.42,81.89,"south"
"NL41","F26",7,0.51,25.61,81.89,"south"
"NL42","F26",6,2.42,54.5,81.89,"south"
"NL41","F27",0,0,13.11,83.41,"south"
"NL42","F27",5,1.37,23.16,83.41,"south"
"NL34","F27",0,0,22.13,83.41,"south"
"NL41","F28",17,0.3,18.67,68.42,"south"
"NL42","F28",6,0.59,25.79,68.42,"south"
"NL34","F28",0,0,24.68,68.42,"south"
"NL34","F41",1,1.4,9.15,67.63,"south"
"NL41","F41",3,0.12,18.7,67.63,"south"
"NL42","F41",7,1.55,15.24,67.63,"south"
"NL41","F42",2,0.15,7.91,57.3,"south"
"NL42","F42",0,0,52.33,57.3,"south"
"NL34","F42",0,0,49.3,57.3,"south"
"NL41","G01",1467,1.61,40.84,38.15,"south"
"NL42","G01",52,0.31,26.01,38.15,"south"
"NL34","G01",4,0.15,19.45,38.15,"south"
"NL41","G02",353,1.89,55.63,44.26,"south"
"NL42","G02",47,1.38,29.35,44.26,"south"
"NL34","G02",2,0.37,15.02,44.26,"south"
"NL42","G03",22,2.1,37.38,46.14,"south"
"NL41","G03",488,8.47,52.95,46.14,"south"
"NL34","G03",0,0,12.62,46.14,"south"
"NL34","G04",0,0,7.09,27.92,"south"
"NL42","G04",0,0,12.07,27.92,"south"
"NL41","G04",16,0.39,29.12,27.92,"south"
"NL41","G05",151,0.61,34.21,66.44,"south"
"NL42","G05",10,0.22,17.85,66.44,"south"
"NL34","G05",4,0.57,18.11,66.44,"south"
"NL42","G06",99,0.68,13.74,0,"south"
"NL41","G06",1642,2.04,56.95,0,"south"
"NL34","G06",4,0.17,8.88,0,"south"
"NL42","G07",2,0.14,11.68,48.4,"south"
"NL41","G07",38,0.5,44.86,48.4,"south"
"NL34","G07",0,0,8.88,48.4,"south"
"NL41","G08",135,1.23,47.6,38.86,"south"
"NL42","G08",5,0.25,6.67,38.86,"south"
"NL34","G08",1,0.32,10.13,38.86,"south"
"NL42","G09",6,0.63,23.31,38.42,"south"
"NL34","G09",1,0.66,8.6,38.42,"south"
"NL41","G09",88,1.67,54.55,38.42,"south"
"NL41","G10",74,1.11,68.12,28.43,"south"
"NL42","G10",5,0.41,8.74,28.43,"south"
"NL34","G10",0,0,7.29,28.43,"south"
"NL41","G11",23,1.13,61.35,33.65,"south"
"NL42","G11",1,0.27,7.67,33.65,"south"
"NL34","G11",0,0,4.29,33.65,"south"
"NL42","G12",0,0,13.98,71.54,"south"
"NL41","G12",0,0,49.46,71.54,"south"
"NL34","G12",0,0,7.53,71.54,"south"
"NL42","G16",11,0.46,15.73,25.96,"south"
"NL41","G16",909,6.85,76.24,25.96,"south"
"NL34","G16",0,0,6.5,25.96,"south"
"NL42","G21",2,0.58,37.54,51,"south"
"NL41","G21",72,3.8,40.45,51,"south"
"NL34","G21",0,0,26.21,51,"south"
"NL42","H01",61,0.56,27.49,51.42,"south"
"NL41","H01",792,1.31,31.56,51.42,"south"
"NL34","H01",2,0.12,22.73,51.42,"south"
"NL34","H02",5,0.43,21.65,66.17,"south"
"NL42","H02",23,0.31,16.92,66.17,"south"
"NL41","H02",283,0.7,32.56,66.17,"south"
"NL41","H03",239,2.46,63.67,27.3,"south"
"NL42","H03",6,0.34,4.94,27.3,"south"
"NL34","H03",0,0,4.41,27.3,"south"
"NL34","H04",3,0.12,7.97,1.33,"south"
"NL41","H04",970,1.1,66.81,1.33,"south"
"NL42","H04",50,0.31,13.44,1.33,"south"
"NL34","H05",1,0.17,15.35,56.56,"south"
"NL41","H05",577,2.84,38.14,56.56,"south"
"NL42","H05",15,0.41,22.24,56.56,"south"
"NL34","H10",1,0.6,29.4,40.79,"south"
"NL41","H10",47,0.81,50.26,40.79,"south"
"NL42","H10",6,0.57,35.21,40.79,"south"
"NL41","Y02",521,0.58,16.74,57.67,"south"
"NL34","Y02",34,1.33,24.47,57.67,"south"
"NL42","Y02",184,1.13,24.77,57.67,"south"
"NL34","Y04",1,1.13,18.34,55.01,"south"
"NL41","Y04",10,0.32,28.94,55.01,"south"
"NL42","Y04",0,0,17.77,55.01,"south"
"NL41","Y10",26,0.58,17.02,72.1,"south"
"NL42","Y10",24,2.92,35.47,72.1,"south"
"NL34","Y10",2,1.54,26.05,72.1,"south"
"south","A01",225,1.2548,33.6100444444444,66.47,"south"
"south","A21",39,1.92564102564103,55.5797435897436,61.48,"south"
"south","A22",55,3.91109090909091,45.9769090909091,73.99,"south"
"south","A23",260,1.78092307692308,49.9688846153846,54.42,"south"
"south","A24",3,0.0433333333333333,47.27,47.69,"south"
"south","A41",11,0.515454545454545,34.5645454545455,63.5,"south"
"south","A42",1,0.73,32.32,56.03,"south"
"south","A43",5,1.39,50.5,72.75,"south"
"south","A44",1,0.07,15.58,71.52,"south"
"south","A45",100,2.495,41.5212,62.96,"south"
"south","A46",122,7.17483606557377,63.2452459016394,66.35,"south"
"south","A47",328,1.37231707317073,34.2593902439024,76.72,"south"
"south","A61",2946,1.99299049558724,38.4224643584521,37.95,"south"
"south","A62",61,1.76950819672131,16.082131147541,67.05,"south"
"south","A63",29,0.521034482758621,41.6458620689655,44.98,"south"
"south","B01",273,1.45490842490842,34.3123076923077,57.41,"south"
"south","B02",6,0.363333333333333,28.2033333333333,87.93,"south"
"south","B03",5,0.796,27.03,66.29,"south"
"south","B04",17,1.34235294117647,21.01,73.66,"south"
"south","B05",63,0.77,28.7288888888889,86.94,"south"
"south","B06",55,4.58,50.62,65.31,"south"
"south","B07",9,1.16444444444444,26.3611111111111,83.71,"south"
"south","B08",52,1.37519230769231,25.6042307692308,84.85,"south"
"south","B09",11,1.33545454545455,20.8063636363636,67.32,"south"
"south","B21",17,0.245294117647059,14.1158823529412,98.05,"south"
"south","B22",19,0.182631578947368,10.6105263157895,81.9,"south"
"south","B23",33,0.164848484848485,17.35,88.85,"south"
"south","B24",8,0.21375,22.36125,93.22,"south"
"south","B25",35,0.252,22.9274285714286,77,"south"
"south","B26",194,4.45613402061856,31.9922164948454,84.61,"south"
"south","B27",3,0.23,32.06,85.61,"south"
"south","B28",7,0.305714285714286,9.45285714285714,78.7,"south"
"south","B29",310,1.37496774193548,31.1848064516129,87.85,"south"
"south","B30",12,1.1475,25.6516666666667,86.85,"south"
"south","B31",9,0.918888888888889,35.2733333333333,83.89,"south"
"south","B32",159,2.65106918238994,35.5701886792453,87.14,"south"
"south","B33",122,0.906885245901639,18.8510655737705,72.88,"south"
"south","B41",164,11.8951219512195,40.5341463414634,80.84,"south"
"south","B42",8,0.32,25.7,53.03,"south"
"south","B43",1,0.24,40.11,60.21,"south"
"south","B44",6,0.37,22.9433333333333,83.35,"south"
"south","B60",278,0.520503597122302,25.2379856115108,79.68,"south"
"south","B61",10,0.144,21.251,70.93,"south"
"south","B62",71,0.496901408450704,17.0245070422535,77.83,"south"
"south","B63",50,0.8692,17.1674,54.95,"south"
"south","B64",23,0.189565217391304,22.48,48.85,"south"
"south","B65",210,0.646142857142857,30.3734285714286,83.12,"south"
"south","B66",21,0.227142857142857,16.7604761904762,76.02,"south"
"south","B67",7,0.24,33.0071428571429,70.76,"south"
"south","B68",1,1.81,38.71,85.33,"south"
"south","B81",28,1.63214285714286,48.6735714285714,54.11,"south"
"south","B82",29,0.786206896551724,33.8796551724138,47.97,"south"
"south","C01",48,1.78020833333333,39.4329166666667,55.08,"south"
"south","C02",48,0.735833333333333,23.9516666666667,62.73,"south"
"south","C03",54,2.37407407407407,41.8740740740741,80.24,"south"
"south","C04",17,0.374705882352941,25.6241176470588,66.7,"south"
"south","C05",40,44.0795,66.5095,63.47,"south"
"south","C06",0,NA,NA,44.28,"south"
"south","C07",257,1.07809338521401,45.6833073929961,43.5,"south"
"south","C08",593,3.78430016863406,48.1955649241147,75.46,"south"
"south","C09",229,1.9335807860262,38.5498689956332,71.3,"south"
"south","C10",65,3.466,52.8709230769231,62.32,"south"
"south","C11",51,1.50313725490196,61.5776470588235,59.26,"south"
"south","C12",280,1.28964285714286,48.8860714285714,39.92,"south"
"south","C13",4,2.43,52.855,58.9,"south"
"south","C14",3,0.67,35.29,87.87,"south"
"south","C21",6,0.446666666666667,21.5133333333333,84.9,"south"
"south","C22",10,0.23,14.27,74.72,"south"
"south","C23",40,0.485,17.8825,68.56,"south"
"south","C25",13,0.450769230769231,26.6830769230769,64.52,"south"
"south","C30",2,0.23,18.35,47.84,"south"
"south","C40",1,0.26,24.41,25.78,"south"
"south","D01",44,2.76863636363636,50.8261363636364,88.62,"south"
"south","D02",5,3.84,72.15,90.33,"south"
"south","D03",3,0.67,53.22,83.63,"south"
"south","D04",22,1.33181818181818,45.6081818181818,88.23,"south"
"south","D05",1,1.54,64.73,100,"south"
"south","D06",94,1.245,26.1529787234043,86.33,"south"
"south","D07",6,5.21333333333333,33.9766666666667,89.8,"south"
"south","D10",21,2.61333333333333,47.8733333333333,92.35,"south"
"south","D21",9,0.507777777777778,39.4911111111111,76.27,"south"
"south","E01",19,0.427894736842105,21.0436842105263,79.74,"south"
"south","E02",38,1.42631578947368,10.0989473684211,75.05,"south"
"south","E03",7,0.147142857142857,20.9485714285714,76.89,"south"
"south","E04",69,0.401739130434783,18.6460869565217,74.46,"south"
"south","E05",43,0.424418604651163,27.1025581395349,81.47,"south"
"south","E06",26,0.587692307692308,20.5619230769231,78.13,"south"
"south","E21",9,0.194444444444444,17.6588888888889,59.27,"south"
"south","F01",25,0.15,9.5736,62.75,"south"
"south","F02",20,0.155,9.107,70.03,"south"
"south","F03",28,0.249285714285714,11.3835714285714,52.03,"south"
"south","F04",37,0.344594594594595,12.1564864864865,68.71,"south"
"south","F05",16,0.10875,7.8075,57.24,"south"
"south","F15",6,0.21,5.88,87.88,"south"
"south","F16",140,0.282642857142857,16.0859285714286,84.02,"south"
"south","F17",4,0.4275,18.7125,64.7,"south"
"south","F21",346,4.40872832369942,51.586387283237,77.28,"south"
"south","F22",12,1.71,25.62,67.73,"south"
"south","F23",7,0.622857142857143,32.4671428571429,74.07,"south"
"south","F24",90,0.616666666666667,28.718,76.3,"south"
"south","F25",37,0.494864864864865,24.1043243243243,74.28,"south"
"south","F26",14,1.475,39.1207142857143,81.89,"south"
"south","F27",5,1.37,23.16,83.41,"south"
"south","F28",23,0.375652173913044,20.5273913043478,68.42,"south"
"south","F41",11,1.14636363636364,15.63,67.63,"south"
"south","F42",2,0.15,7.91,57.3,"south"
"south","G01",1523,1.56177938279711,40.2774786605384,38.15,"south"
"south","G02",402,1.82281094527363,52.3554228855721,44.26,"south"
"south","G03",510,8.19521568627451,52.2783529411765,46.14,"south"
"south","G04",16,0.39,29.12,27.92,"south"
"south","G05",165,0.585393939393939,32.8281818181818,66.44,"south"
"south","G06",1745,1.9585558739255,54.3883553008596,0,"south"
"south","G07",40,0.482,43.201,48.4,"south"
"south","G08",141,1.18879432624113,45.8828368794326,38.86,"south"
"south","G09",95,1.59368421052632,52.0932631578947,38.42,"south"
"south","G10",79,1.06569620253165,64.3617721518987,28.43,"south"
"south","G11",24,1.09416666666667,59.1133333333333,33.65,"south"
"south","G12",0,NA,NA,71.54,"south"
"south","G16",920,6.77359782608696,75.5165108695652,25.96,"south"
"south","G21",74,3.71297297297297,40.3713513513514,51,"south"
"south","H01",855,1.25370760233918,31.2489707602339,51.42,"south"
"south","H02",311,0.666816720257235,31.2279421221865,66.17,"south"
"south","H03",245,2.40808163265306,62.2317142857143,27.3,"south"
"south","H04",1023,1.05851417399804,64.0289442815249,1.33,"south"
"south","H05",593,2.77403035413153,37.6993760539629,56.56,"south"
"south","H10",54,0.779444444444444,48.2014814814815,40.79,"south"
"south","Y02",739,0.751447902571042,19.0949932341001,57.67,"south"
"south","Y04",11,0.393636363636364,27.9763636363636,55.01,"south"
"south","Y10",52,1.69692307692308,25.8826923076923,72.1,"south"
