"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Slimme mobiliteit";"AT12";"NL33";29,57;23,81;0;0;0;0;0;40;70;55;0,0045;0,3201;-0,3201;0;"Niederösterreich";"Energie en Klimaat";"NL33";"west";"AT12";79,9443;79,9443
"Slimme mobiliteit";"DE24";"NL33";29,57;34,8;0;0;0;0;0;83;70;76,5;0,0062;0,4452;-0,4452;0;"Oberfranken";"Energie en Klimaat";"NL33";"west";"DE24";92,2006;92,2006
"Slimme mobiliteit";"ITC1";"NL33";29,57;44,63;0;0;0;0;0;120;70;95;0,0078;0,5529;-0,5529;0;"Piemonte";"Energie en Klimaat";"NL33";"west";"ITC1";96,9359;96,9359
"Slimme mobiliteit";"NL31";"NL33";29,57;6,29;7;4,023;3;4,2857;0,0421;70;13;41,5;0,0034;0,2416;2,7584;12,4194;"Utrecht";"Energie en Klimaat";"NL33";"west";"NL31";0,8357;0,8357
"Slimme mobiliteit";"UKM3";"NL33";29,57;16,55;0;0;0;0;0;70;3;36,5;0,003;0,2125;-0,2125;0;"South Western Scotland";"Energie en Klimaat";"NL33";"west";"UKM3";61,2813;61,2813
"Slimme mobiliteit";"CH04";"NL33";29,57;16,51;2;1,1494;2;2,8571;0,028;98;70;84;0,0069;0,4889;1,5111;4,0909;"Zürich";"Energie en Klimaat";"NL33";"west";"CH04";26,3231;26,3231
"Slimme mobiliteit";"DEA1";"NL33";29,57;15,34;0;0;0;0;0;169;70;119,5;0,0097;0,6955;-0,6955;0;"Düsseldorf";"Energie en Klimaat";"NL33";"west";"DEA1";59,3315;59,3315
"Slimme mobiliteit";"HU23";"NL33";29,57;22,51;0;0;0;0;0;70;1;35,5;0,0029;0,2066;-0,2066;0;"Dél-Dunántúl";"Energie en Klimaat";"NL33";"west";"HU23";77,5766;77,5766
"Slimme mobiliteit";"UKI1";"NL33";29,57;9,1;0;0;0;0;0;54;70;62;0,0051;0,3608;-0,3608;0;"Inner London";"Energie en Klimaat";"NL33";"west";"UKI1";42,3398;42,3398
"Slimme mobiliteit";"NO07";"NL33";29,57;13,31;0;0;0;0;0;70;1;35,5;0,0029;0,2066;-0,2066;0;"Nord-Norge";"Energie en Klimaat";"NL33";"west";"NO07";52,2284;52,2284
"Slimme mobiliteit";"ITC4";"NL33";29,57;15,44;0;0;0;0;0;80;70;75;0,0061;0,4365;-0,4365;0;"Lombardia";"Energie en Klimaat";"NL33";"west";"ITC4";59,61;59,61
"Slimme mobiliteit";"IE01";"NL33";29,57;9,92;0;0;0;0;0;70;4;37;0,003;0,2154;-0,2154;0;"Border, Midland and Western";"Energie en Klimaat";"NL33";"west";"IE01";44,0111;44,0111
"Slimme mobiliteit";"NL12";"NL33";29,57;11,37;0;0;0;0;0;70;0;35;0,0029;0,2037;-0,2037;0;"Friesland (NL)";"Energie en Klimaat";"NL33";"west";"NL12";48,1894;48,1894
"Slimme mobiliteit";"DE92";"NL33";29,57;38,24;6;3,4483;1;1,4286;0,014;70;158;114;0,0093;0,6635;0,3365;1,5071;"Hannover";"Energie en Klimaat";"NL33";"west";"DE92";61,2813;61,2813
"Slimme mobiliteit";"UKK3";"NL33";29,57;12,15;0;0;0;0;0;70;0;35;0,0029;0,2037;-0,2037;0;"Cornwall and Isles of Scilly";"Energie en Klimaat";"NL33";"west";"UKK3";49,5822;49,5822
"Slimme mobiliteit";"FR22";"NL33";29,57;31,32;0;0;0;0;0;55;70;62,5;0,0051;0,3638;-0,3638;0;"Picardie";"Energie en Klimaat";"NL33";"west";"FR22";88,7187;88,7187
"Slimme mobiliteit";"DEB1";"NL33";29,57;26,38;0;0;0;0;0;41;70;55,5;0,0045;0,323;-0,323;0;"Koblenz";"Energie en Klimaat";"NL33";"west";"DEB1";83,2869;83,2869
"Slimme mobiliteit";"CZ07";"NL33";29,57;17,47;0;0;0;0;0;70;2;36;0,0029;0,2095;-0,2095;0;"Střední Morava";"Energie en Klimaat";"NL33";"west";"CZ07";64,9025;64,9025
"Slimme mobiliteit";"ITI2";"NL33";29,57;32,58;1;0,5747;1;1,4286;0,014;11;70;40,5;0,0033;0,2357;0,7643;4,2426;"Umbria";"Energie en Klimaat";"NL33";"west";"ITI2";57,3816;57,3816
"Slimme mobiliteit";"UKJ1";"NL33";29,57;15,1;0;0;0;0;0;65;70;67,5;0,0055;0,3929;-0,3929;0;"Berkshire, Buckinghamshire and Oxfordshire";"Energie en Klimaat";"NL33";"west";"UKJ1";58,4958;58,4958
"Slimme mobiliteit";"HU31";"NL33";29,57;17,91;0;0;0;0;0;70;2;36;0,0029;0,2095;-0,2095;0;"Észak-Magyarország";"Energie en Klimaat";"NL33";"west";"HU31";65,5989;65,5989
"Slimme mobiliteit";"UKH1";"NL33";29,57;10,99;0;0;0;0;0;40;70;55;0,0045;0,3201;-0,3201;0;"East Anglia";"Energie en Klimaat";"NL33";"west";"UKH1";47,3538;47,3538
"Slimme mobiliteit";"PL22";"NL33";29,57;29,19;0;0;0;0;0;70;6;38;0,0031;0,2212;-0,2212;0;"Śląskie";"Energie en Klimaat";"NL33";"west";"PL22";86,9081;86,9081
"Slimme mobiliteit";"UKD4";"NL33";29,57;13,75;0;0;0;0;0;70;2;36;0,0029;0,2095;-0,2095;0;"Lancashire";"Energie en Klimaat";"NL33";"west";"UKD4";54,5961;54,5961
"Slimme mobiliteit";"BE31";"NL33";29,57;11,52;0;0;0;0;0;16;70;43;0,0035;0,2503;-0,2503;0;"Prov. Brabant Wallon";"Energie en Klimaat";"NL33";"west";"BE31";48,8858;48,8858
"Slimme mobiliteit";"ITH5";"NL33";29,57;41,72;0;0;0;0;0;118;70;94;0,0077;0,5471;-0,5471;0;"Emilia-Romagna";"Energie en Klimaat";"NL33";"west";"ITH5";95,2646;95,2646
"Slimme mobiliteit";"DE72";"NL33";29,57;24,78;0;0;0;0;0;45;70;57,5;0,0047;0,3347;-0,3347;0;"Gießen";"Energie en Klimaat";"NL33";"west";"DE72";81,337;81,337
"Slimme mobiliteit";"FR72";"NL33";29,57;10,26;0;0;0;0;0;70;19;44,5;0,0036;0,259;-0,259;0;"Auvergne";"Energie en Klimaat";"NL33";"west";"FR72";44,8468;44,8468
"Slimme mobiliteit";"PL63";"NL33";29,57;5,03;0;0;0;0;0;70;1;35,5;0,0029;0,2066;-0,2066;0;"Pomorskie";"Energie en Klimaat";"NL33";"west";"PL63";34,2618;34,2618
"Slimme mobiliteit";"DE60";"NL33";29,57;18,15;2;1,1494;1;1,4286;0,014;59;70;64,5;0,0053;0,3754;0,6246;2,6639;"Hamburg";"Energie en Klimaat";"NL33";"west";"DE60";33,844;33,844
"Slimme mobiliteit";"AT34";"NL33";29,57;21,35;0;0;0;0;0;28;70;49;0,004;0,2852;-0,2852;0;"Vorarlberg";"Energie en Klimaat";"NL33";"west";"AT34";74,6518;74,6518
"Slimme mobiliteit";"HU21";"NL33";29,57;33,35;0;0;0;0;0;70;11;40,5;0,0033;0,2357;-0,2357;0;"Közép-Dunántúl";"Energie en Klimaat";"NL33";"west";"HU21";90,8078;90,8078
"Slimme mobiliteit";"DK04";"NL33";29,57;10,6;0;0;0;0;0;70;25;47,5;0,0039;0,2764;-0,2764;0;"Midtjylland";"Energie en Klimaat";"NL33";"west";"DK04";46,1003;46,1003
"Slimme mobiliteit";"UKN0";"NL33";29,57;10,02;0;0;0;0;0;70;6;38;0,0031;0,2212;-0,2212;0;"Northern Ireland";"Energie en Klimaat";"NL33";"west";"UKN0";44,2897;44,2897
"Slimme mobiliteit";"EL51";"NL33";29,57;14,13;0;0;0;0;0;70;0;35;0,0029;0,2037;-0,2037;0;"Anatoliki Makedonia, Thraki";"Energie en Klimaat";"NL33";"west";"EL51";55,9889;55,9889
"Slimme mobiliteit";"LU00";"NL33";29,57;36,3;0;0;0;0;0;70;22;46;0,0038;0,2677;-0,2677;0;"Luxembourg";"Energie en Klimaat";"NL33";"west";"LU00";93,0362;93,0362
"Slimme mobiliteit";"BE25";"NL33";29,57;18,15;0;0;0;0;0;70;13;41,5;0,0034;0,2416;-0,2416;0;"Prov. West-Vlaanderen";"Energie en Klimaat";"NL33";"west";"BE25";66,7131;66,7131
"Slimme mobiliteit";"EL52";"NL33";29,57;14,09;0;0;0;0;0;70;5;37,5;0,0031;0,2182;-0,2182;0;"Kentriki Makedonia";"Energie en Klimaat";"NL33";"west";"EL52";55,4318;55,4318
