"Industry","region.that.adds","Region","RD","RD.added","full","share.from.full","binary","share.from.bin","pc","sum.from","sum.to","thmax","thmaxpc","expected","untapped","link.rca","name","parent","reg","dutch.reg","id","untapped.com","value"
"Innovatief Waterbeheer","FR81","NL33",58.46,11.01,0,0,0,0,0,33,7,20,0.0106,0.1351,-0.1351,0,"Languedoc-Roussillon","Landbouw, Water en Voedsel","NL33","west","FR81",63.2027,63.2027
"Innovatief Waterbeheer","ITI3","NL33",58.46,5.91,0,0,0,0,0,33,1,17,0.009,0.1149,-0.1149,0,"Marche","Landbouw, Water en Voedsel","NL33","west","ITI3",40.3748,40.3748
"Innovatief Waterbeheer","ES11","NL33",58.46,4.66,0,0,0,0,0,33,0,16.5,0.0088,0.1115,-0.1115,0,"Galicia","Landbouw, Water en Voedsel","NL33","west","ES11",35.0937,35.0937
"Innovatief Waterbeheer","SE11","NL33",58.46,4.92,0,0,0,0,0,33,16,24.5,0.013,0.1655,-0.1655,0,"Stockholm","Landbouw, Water en Voedsel","NL33","west","SE11",36.2862,36.2862
"Innovatief Waterbeheer","UKC1","NL33",58.46,9.22,0,0,0,0,0,33,0,16.5,0.0088,0.1115,-0.1115,0,"Tees Valley and Durham","Landbouw, Water en Voedsel","NL33","west","UKC1",53.6627,53.6627
"Innovatief Waterbeheer","ITH1","NL33",58.46,21.93,0,0,0,0,0,33,1,17,0.009,0.1149,-0.1149,0,"Provincia Autonoma di Bolzano/Bozen","Landbouw, Water en Voedsel","NL33","west","ITH1",93.356,93.356
"Innovatief Waterbeheer","FI1C","NL33",58.46,19.52,0,0,0,0,0,33,3,18,0.0096,0.1216,-0.1216,0,"Etelä-Suomi","Landbouw, Water en Voedsel","NL33","west","FI1C",89.0971,89.0971
"Innovatief Waterbeheer","FR23","NL33",58.46,5.1,0,0,0,0,0,33,3,18,0.0096,0.1216,-0.1216,0,"Haute-Normandie","Landbouw, Water en Voedsel","NL33","west","FR23",37.3083,37.3083
"Innovatief Waterbeheer","IE02","NL33",58.46,6.54,0,0,0,0,0,33,1,17,0.009,0.1149,-0.1149,0,"Southern and Eastern","Landbouw, Water en Voedsel","NL33","west","IE02",42.5894,42.5894
"Innovatief Waterbeheer","FR41","NL33",58.46,20.14,0,0,0,0,0,4,33,18.5,0.0098,0.125,-0.125,0,"Lorraine","Landbouw, Water en Voedsel","NL33","west","FR41",90.8007,90.8007
"Innovatief Waterbeheer","NL32","NL33",58.46,14.86,5,6.1728,3,9.0909,0.2358,33,13,23,0.0122,0.1554,2.8446,19.305,"Noord-Holland","Landbouw, Water en Voedsel","NL33","west","NL32",40.3748,40.3748
"Innovatief Waterbeheer","EL53","NL33",58.46,0.9,0,0,0,0,0,33,0,16.5,0.0088,0.1115,-0.1115,0,"Dytiki Makedonia","Landbouw, Water en Voedsel","NL33","west","EL53",30.8348,30.8348
"Innovatief Waterbeheer","DED5","NL33",58.46,22.29,0,0,0,0,0,33,4,18.5,0.0098,0.125,-0.125,0,"Leipzig","Landbouw, Water en Voedsel","NL33","west","DED5",94.5486,94.5486
