"source","target","weight"
0,0,17
1,1,5
2,186,4
2,2,4
0,188,3
1,186,3
2,188,3
0,186,2
0,2,2
0,2,2
2,185,2
0,1,1
0,130,1
0,1,1
1,73,1
1,88,1
1,29,1
1,188,1
1,187,1
2,183,1
2,3,1
3,186,1
2,3,1
3,182,1
