"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Vertical Farming";"DE27";"west";4423,9761;8,2427;0;0;0;0;0;1;7;4;0,0028;0,0337;-0,0337;0;"Schwaben";"Landbouw, Water en Voedsel";"west";"west";"DE27";61,5332;61,5332
"Vertical Farming";"SE11";"west";4423,9761;2,7983;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Stockholm";"Landbouw, Water en Voedsel";"west";"west";"SE11";27,3101;27,3101
"Vertical Farming";"FR71";"west";4423,9761;11,8137;0;0;0;0;0;1;14;7,5;0,0052;0,0633;-0,0633;0;"Rhône-Alpes";"Landbouw, Water en Voedsel";"west";"west";"FR71";66,872;66,872
"Vertical Farming";"UKI1";"west";4423,9761;5,4859;0;0;0;0;0;1;17;9;0,0063;0,0759;-0,0759;0;"Inner London";"Landbouw, Water en Voedsel";"west";"west";"UKI1";42,642;42,642
"Vertical Farming";"SE21";"west";4423,9761;63,4756;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Småland med öarna";"Landbouw, Water en Voedsel";"west";"west";"SE21";98,3573;98,3573
"Vertical Farming";"FR82";"west";4423,9761;5,0671;0;0;0;0;0;1;6;3,5;0,0024;0,0295;-0,0295;0;"Provence-Alpes-Côte d'Azur";"Landbouw, Water en Voedsel";"west";"west";"FR82";38,2615;38,2615
"Vertical Farming";"SE23";"west";4423,9761;8,2017;0;0;0;0;0;1;11;6;0,0042;0,0506;-0,0506;0;"Västsverige";"Landbouw, Water en Voedsel";"west";"west";"SE23";61,1225;61,1225
"Vertical Farming";"ITH3";"west";4423,9761;63,6688;0;0;0;0;0;51;1;26;0,0181;0,2194;-0,2194;0;"Veneto";"Landbouw, Water en Voedsel";"west";"west";"ITH3";98,768;98,768
"Vertical Farming";"ITC4";"west";4423,9761;56,431;0;0;0;0;0;1;33;17;0,0118;0,1434;-0,1434;0;"Lombardia";"Landbouw, Water en Voedsel";"west";"west";"ITC4";92,6078;92,6078
"Vertical Farming";"CZ01";"west";4423,9761;10,76;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Praha";"Landbouw, Water en Voedsel";"west";"west";"CZ01";66,0507;66,0507
"Vertical Farming";"DE40";"west";4423,9761;5,6968;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Brandenburg";"Landbouw, Water en Voedsel";"west";"west";"DE40";44,2847;44,2847
"Vertical Farming";"ITI2";"west";4423,9761;34,5278;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Umbria";"Landbouw, Water en Voedsel";"west";"west";"ITI2";76,5914;76,5914
"Vertical Farming";"FR61";"west";4423,9761;5,1171;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Aquitaine";"Landbouw, Water en Voedsel";"west";"west";"FR61";39,0828;39,0828
"Vertical Farming";"AT33";"west";4423,9761;54,8961;0;0;0;0;0;1;11;6;0,0042;0,0506;-0,0506;0;"Tirol";"Landbouw, Water en Voedsel";"west";"west";"AT33";90,5544;90,5544
"Vertical Farming";"FI19";"west";4423,9761;6,5824;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Länsi-Suomi";"Landbouw, Water en Voedsel";"west";"west";"FI19";52,4983;52,4983
"Vertical Farming";"FR51";"west";4423,9761;56,1212;0;0;0;0;0;1;12;6,5;0,0045;0,0548;-0,0548;0;"Pays de la Loire";"Landbouw, Water en Voedsel";"west";"west";"FR51";92,1971;92,1971
"Vertical Farming";"DE24";"west";4423,9761;43,9244;0;0;0;0;0;14;1;7,5;0,0052;0,0633;-0,0633;0;"Oberfranken";"Landbouw, Water en Voedsel";"west";"west";"DE24";82,3409;82,3409
"Vertical Farming";"ITH1";"west";4423,9761;8,5178;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Provincia Autonoma di Bolzano/Bozen";"Landbouw, Water en Voedsel";"west";"west";"ITH1";62,7652;62,7652
"Vertical Farming";"FR53";"west";4423,9761;29,6059;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Poitou-Charentes";"Landbouw, Water en Voedsel";"west";"west";"FR53";75,77;75,77
"Vertical Farming";"DEA5";"west";4423,9761;61,4185;0;0;0;0;0;1;74;37,5;0,0261;0,3164;-0,3164;0;"Arnsberg";"Landbouw, Water en Voedsel";"west";"west";"DEA5";97,1253;97,1253
"Vertical Farming";"NL42";"west";4423,9761;8,0585;0;0;0;0;0;1;5;3;0,0021;0,0253;-0,0253;0;"Limburg (NL)";"Landbouw, Water en Voedsel";"west";"west";"NL42";60,3012;60,3012
"Vertical Farming";"AT12";"west";4423,9761;66,4783;0;0;0;0;0;1;50;25,5;0,0177;0,2151;-0,2151;0;"Niederösterreich";"Landbouw, Water en Voedsel";"west";"west";"AT12";100;100
"Vertical Farming";"RO42";"west";4423,9761;42,6232;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Vest";"Landbouw, Water en Voedsel";"west";"west";"RO42";81,1088;81,1088
"Vertical Farming";"FR63";"west";4423,9761;15,4173;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Limousin";"Landbouw, Water en Voedsel";"west";"west";"FR63";70,0205;70,0205
"Vertical Farming";"UKJ1";"west";4423,9761;5,8737;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Berkshire, Buckinghamshire and Oxfordshire";"Landbouw, Water en Voedsel";"west";"west";"UKJ1";45,9274;45,9274
"Vertical Farming";"FR41";"west";4423,9761;12,5017;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Lorraine";"Landbouw, Water en Voedsel";"west";"west";"FR41";67,9671;67,9671
"Vertical Farming";"PT16";"west";4423,9761;5,8541;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Centro (PT)";"Landbouw, Water en Voedsel";"west";"west";"PT16";45,5168;45,5168
"Vertical Farming";"ITF4";"west";4423,9761;5,542;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Puglia";"Landbouw, Water en Voedsel";"west";"west";"ITF4";43,0527;43,0527
"Vertical Farming";"CZ04";"west";4423,9761;53,5922;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Severozápad";"Landbouw, Water en Voedsel";"west";"west";"CZ04";89,3224;89,3224
"Vertical Farming";"DE94";"west";4423,9761;6,9449;0;0;0;0;0;2;1;1,5;0,001;0,0126;-0,0126;0;"Weser-Ems";"Landbouw, Water en Voedsel";"west";"west";"DE94";54,9624;54,9624
"Vertical Farming";"FR24";"west";4423,9761;26,7688;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Centre";"Landbouw, Water en Voedsel";"west";"west";"FR24";74,538;74,538
"Vertical Farming";"DE13";"west";4423,9761;7,122;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Freiburg";"Landbouw, Water en Voedsel";"west";"west";"DE13";55,373;55,373
"Vertical Farming";"HU10";"west";4423,9761;52,0446;0;0;0;0;0;1;9;5;0,0035;0,0422;-0,0422;0;"Közép-Magyarország";"Landbouw, Water en Voedsel";"west";"west";"HU10";86,8583;86,8583
"Vertical Farming";"DEA1";"west";4423,9761;8,4661;0;0;0;0;0;21;1;11;0,0076;0,0928;-0,0928;0;"Düsseldorf";"Landbouw, Water en Voedsel";"west";"west";"DEA1";62,3546;62,3546
"Vertical Farming";"UKE3";"west";4423,9761;4,1637;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"South Yorkshire";"Landbouw, Water en Voedsel";"west";"west";"UKE3";33,0595;33,0595
"Vertical Farming";"SI04";"west";4423,9761;57,3846;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Vzhodna Slovenija";"Landbouw, Water en Voedsel";"west";"west";"SI04";93,8398;93,8398
"Vertical Farming";"DE73";"west";4423,9761;6,2566;0;0;0;0;0;1;5;3;0,0021;0,0253;-0,0253;0;"Kassel";"Landbouw, Water en Voedsel";"west";"west";"DE73";50,0342;50,0342
"Vertical Farming";"EE00";"west";4423,9761;19,9424;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Eesti";"Landbouw, Water en Voedsel";"west";"west";"EE00";72,0739;72,0739
"Vertical Farming";"DEC0";"west";4423,9761;53,5763;0;0;0;0;0;1;7;4;0,0028;0,0337;-0,0337;0;"Saarland";"Landbouw, Water en Voedsel";"west";"west";"DEC0";88,9117;88,9117
"Vertical Farming";"CH06";"west";4423,9761;25,9985;0;0;0;0;0;1;5;3;0,0021;0,0253;-0,0253;0;"Zentralschweiz";"Landbouw, Water en Voedsel";"west";"west";"CH06";74,1273;74,1273
"Vertical Farming";"UKH1";"west";4423,9761;3,4273;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"East Anglia";"Landbouw, Water en Voedsel";"west";"west";"UKH1";29,3634;29,3634
"Vertical Farming";"NL22";"west";4423,9761;7,2707;0;0;0;0;0;1;13;7;0,0049;0,0591;-0,0591;0;"Gelderland";"Landbouw, Water en Voedsel";"west";"west";"NL22";55,7837;55,7837
"Vertical Farming";"CH05";"west";4423,9761;6,4773;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Ostschweiz";"Landbouw, Water en Voedsel";"west";"west";"CH05";51,6769;51,6769
"Vertical Farming";"DED2";"west";4423,9761;12,86;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Dresden";"Landbouw, Water en Voedsel";"west";"west";"DED2";68,3778;68,3778
"Vertical Farming";"FI1D";"west";4423,9761;23,3598;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Pohjois- ja Itä-Suomi";"Landbouw, Water en Voedsel";"west";"west";"FI1D";73,7166;73,7166
"Vertical Farming";"DEB3";"west";4423,9761;6,812;0;0;0;0;0;1;16;8,5;0,0059;0,0717;-0,0717;0;"Rheinhessen-Pfalz";"Landbouw, Water en Voedsel";"west";"west";"DEB3";54,5517;54,5517
"Vertical Farming";"ITC1";"west";4423,9761;61,0115;0;0;0;0;0;1;16;8,5;0,0059;0,0717;-0,0717;0;"Piemonte";"Landbouw, Water en Voedsel";"west";"west";"ITC1";96,3039;96,3039
"Vertical Farming";"BE21";"west";4423,9761;2,9607;0;0;0;0;0;1;5;3;0,0021;0,0253;-0,0253;0;"Prov. Antwerpen";"Landbouw, Water en Voedsel";"west";"west";"BE21";28,1314;28,1314
"Vertical Farming";"UKJ3";"west";4423,9761;4,7673;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Hampshire and Isle of Wight";"Landbouw, Water en Voedsel";"west";"west";"UKJ3";36,7556;36,7556
"Vertical Farming";"DE71";"west";4423,9761;4,6059;0;0;0;0;0;1;31;16;0,0111;0,135;-0,135;0;"Darmstadt";"Landbouw, Water en Voedsel";"west";"west";"DE71";35,1129;35,1129
"Vertical Farming";"NO01";"west";4423,9761;5,7707;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Oslo og Akershus";"Landbouw, Water en Voedsel";"west";"west";"NO01";44,6954;44,6954
"Vertical Farming";"CH07";"west";4423,9761;5,1522;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Ticino";"Landbouw, Water en Voedsel";"west";"west";"CH07";39,9042;39,9042
"Vertical Farming";"DE30";"west";4423,9761;5,0102;0;0;0;0;0;1;13;7;0,0049;0,0591;-0,0591;0;"Berlin";"Landbouw, Water en Voedsel";"west";"west";"DE30";37,8508;37,8508
"Vertical Farming";"HU21";"west";4423,9761;48,8612;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Közép-Dunántúl";"Landbouw, Water en Voedsel";"west";"west";"HU21";85,2156;85,2156
"Vertical Farming";"CH01";"west";4423,9761;7,8768;0;0;0;0;0;1;14;7,5;0,0052;0,0633;-0,0633;0;"Région lémanique";"Landbouw, Water en Voedsel";"west";"west";"CH01";59,8905;59,8905
"Vertical Farming";"FR26";"west";4423,9761;45,9961;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Bourgogne";"Landbouw, Water en Voedsel";"west";"west";"FR26";84,3943;84,3943
"Vertical Farming";"ES51";"west";4423,9761;9,0854;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Cataluña";"Landbouw, Water en Voedsel";"west";"west";"ES51";63,5866;63,5866
"Vertical Farming";"UKH3";"west";4423,9761;6,462;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Essex";"Landbouw, Water en Voedsel";"west";"west";"UKH3";50,8556;50,8556
"Vertical Farming";"ES12";"west";4423,9761;53,4998;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Principado de Asturias";"Landbouw, Water en Voedsel";"west";"west";"ES12";88,501;88,501
"Vertical Farming";"BE32";"west";4423,9761;38,6322;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Prov. Hainaut";"Landbouw, Water en Voedsel";"west";"west";"BE32";78,6448;78,6448
"Vertical Farming";"CH02";"west";4423,9761;7,8137;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Espace Mittelland";"Landbouw, Water en Voedsel";"west";"west";"CH02";59,4798;59,4798
"Vertical Farming";"DEB1";"west";4423,9761;63,4351;0;0;0;0;0;1;20;10,5;0,0073;0,0886;-0,0886;0;"Koblenz";"Landbouw, Water en Voedsel";"west";"west";"DEB1";97,9466;97,9466
"Vertical Farming";"FR43";"west";4423,9761;59,2024;0;0;0;0;0;3;1;2;0,0014;0,0169;-0,0169;0;"Franche-Comté";"Landbouw, Water en Voedsel";"west";"west";"FR43";94,6612;94,6612
"Vertical Farming";"NL41";"west";4423,9761;62,9766;0;0;0;0;0;212;1;106,5;0,074;0,8986;-0,8986;0;"Noord-Brabant";"Landbouw, Water en Voedsel";"west";"west";"NL41";97,5359;97,5359
"Vertical Farming";"ES52";"west";4423,9761;60,6563;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Comunidad Valenciana";"Landbouw, Water en Voedsel";"west";"west";"ES52";95,8932;95,8932
"Vertical Farming";"FR62";"west";4423,9761;3,4832;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Midi-Pyrénées";"Landbouw, Water en Voedsel";"west";"west";"FR62";29,7741;29,7741
"Vertical Farming";"UKE1";"west";4423,9761;40,311;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"East Yorkshire and Northern Lincolnshire";"Landbouw, Water en Voedsel";"west";"west";"UKE1";79,4661;79,4661
"Vertical Farming";"SE22";"west";4423,9761;4,4207;0;0;0;0;0;1;5;3;0,0021;0,0253;-0,0253;0;"Sydsverige";"Landbouw, Water en Voedsel";"west";"west";"SE22";33,8809;33,8809
"Vertical Farming";"ITG1";"west";4423,9761;29,3724;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Sicilia";"Landbouw, Water en Voedsel";"west";"west";"ITG1";75,3593;75,3593
"Vertical Farming";"DE11";"west";4423,9761;21,1607;0;0;0;0;0;1;17;9;0,0063;0,0759;-0,0759;0;"Stuttgart";"Landbouw, Water en Voedsel";"west";"west";"DE11";72,8953;72,8953
"Vertical Farming";"ES13";"west";4423,9761;2,6668;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Cantabria";"Landbouw, Water en Voedsel";"west";"west";"ES13";26,4887;26,4887
"Vertical Farming";"BE10";"west";4423,9761;3,5234;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";"Landbouw, Water en Voedsel";"west";"west";"BE10";30,1848;30,1848
"Vertical Farming";"FR52";"west";4423,9761;5,128;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Bretagne";"Landbouw, Water en Voedsel";"west";"west";"FR52";39,4935;39,4935
"Vertical Farming";"UKK1";"west";4423,9761;3,3505;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Gloucestershire, Wiltshire and Bristol/Bath area";"Landbouw, Water en Voedsel";"west";"west";"UKK1";28,5421;28,5421
"Vertical Farming";"FR81";"west";4423,9761;4,0278;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Languedoc-Roussillon";"Landbouw, Water en Voedsel";"west";"west";"FR81";32,2382;32,2382
"Vertical Farming";"UKC1";"west";4423,9761;52,1307;0;0;0;0;0;1;13;7;0,0049;0,0591;-0,0591;0;"Tees Valley and Durham";"Landbouw, Water en Voedsel";"west";"west";"UKC1";87,6797;87,6797
"Vertical Farming";"ITH2";"west";4423,9761;6,0854;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Provincia Autonoma di Trento";"Landbouw, Water en Voedsel";"west";"west";"ITH2";47,9808;47,9808
"Vertical Farming";"NO03";"west";4423,9761;5,1854;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Sør-Østlandet";"Landbouw, Water en Voedsel";"west";"west";"NO03";40,7255;40,7255
"Vertical Farming";"SE33";"west";4423,9761;2,9361;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Övre Norrland";"Landbouw, Water en Voedsel";"west";"west";"SE33";27,7207;27,7207
"Vertical Farming";"ITI4";"west";4423,9761;17,591;0;0;0;0;0;1;9;5;0,0035;0,0422;-0,0422;0;"Lazio";"Landbouw, Water en Voedsel";"west";"west";"ITI4";70,8419;70,8419
"Vertical Farming";"UKJ2";"west";4423,9761;7,6666;0;0;0;0;0;1;9;5;0,0035;0,0422;-0,0422;0;"Surrey, East and West Sussex";"Landbouw, Water en Voedsel";"west";"west";"UKJ2";58,6585;58,6585
"Vertical Farming";"UKG3";"west";4423,9761;10,6563;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"West Midlands";"Landbouw, Water en Voedsel";"west";"west";"UKG3";65,64;65,64
"Vertical Farming";"HU31";"west";4423,9761;41,8754;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Észak-Magyarország";"Landbouw, Water en Voedsel";"west";"west";"HU31";80,2875;80,2875
"Vertical Farming";"DK01";"west";4423,9761;2,6927;0;0;0;0;0;5;1;3;0,0021;0,0253;-0,0253;0;"Hovedstaden";"Landbouw, Water en Voedsel";"west";"west";"DK01";26,8994;26,8994
"Vertical Farming";"UKC2";"west";4423,9761;27,6783;0;0;0;0;0;1;4;2,5;0,0017;0,0211;-0,0211;0;"Northumberland and Tyne and Wear";"Landbouw, Water en Voedsel";"west";"west";"UKC2";74,9487;74,9487
"Vertical Farming";"HU33";"west";4423,9761;48,9041;0;0;0;0;0;1;1;1;7e-04;0,0084;-0,0084;0;"Dél-Alföld";"Landbouw, Water en Voedsel";"west";"west";"HU33";85,6263;85,6263
"Vertical Farming";"CZ07";"west";4423,9761;59,3007;0;0;0;0;0;1;14;7,5;0,0052;0,0633;-0,0633;0;"Střední Morava";"Landbouw, Water en Voedsel";"west";"west";"CZ07";95,0719;95,0719
"Vertical Farming";"CZ05";"west";4423,9761;13,6507;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Severovýchod";"Landbouw, Water en Voedsel";"west";"west";"CZ05";69,1992;69,1992
"Vertical Farming";"UKI2";"west";4423,9761;6,3351;0;0;0;0;0;1;9;5;0,0035;0,0422;-0,0422;0;"Outer London";"Landbouw, Water en Voedsel";"west";"west";"UKI2";50,4449;50,4449
"Vertical Farming";"ITI3";"west";4423,9761;54,9141;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Marche";"Landbouw, Water en Voedsel";"west";"west";"ITI3";91,7864;91,7864
"Vertical Farming";"DE25";"west";4423,9761;4,7634;0;0;0;0;0;10;1;5,5;0,0038;0,0464;-0,0464;0;"Mittelfranken";"Landbouw, Water en Voedsel";"west";"west";"DE25";36,345;36,345
"Vertical Farming";"NL13";"west";4423,9761;4,2734;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Drenthe";"Landbouw, Water en Voedsel";"west";"west";"NL13";33,4702;33,4702
"Vertical Farming";"ITF3";"west";4423,9761;10,1378;0;0;0;0;0;1;0;0,5;3e-04;0,0042;-0,0042;0;"Campania";"Landbouw, Water en Voedsel";"west";"west";"ITF3";64,8186;64,8186
"Vertical Farming";"UKM3";"west";4423,9761;52,0771;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"South Western Scotland";"Landbouw, Water en Voedsel";"west";"west";"UKM3";87,269;87,269
"Vertical Farming";"SK02";"west";4423,9761;54,899;0;0;0;0;0;1;2;1,5;0,001;0,0126;-0,0126;0;"Západné Slovensko";"Landbouw, Water en Voedsel";"west";"west";"SK02";91,3758;91,3758
"Vertical Farming";"DE14";"west";4423,9761;66,069;0;0;0;0;0;1;37;19;0,0132;0,1603;-0,1603;0;"Tübingen";"Landbouw, Water en Voedsel";"west";"west";"DE14";99,5893;99,5893
"Vertical Farming";"FR22";"west";4423,9761;38,1129;0;0;0;0;0;1;9;5;0,0035;0,0422;-0,0422;0;"Picardie";"Landbouw, Water en Voedsel";"west";"west";"FR22";78,2341;78,2341
"Vertical Farming";"FR30";"west";4423,9761;6,0071;0;0;0;0;0;1;3;2;0,0014;0,0169;-0,0169;0;"Nord - Pas-de-Calais";"Landbouw, Water en Voedsel";"west";"west";"FR30";47,1595;47,1595
