"Industry","region.that.adds","Region","RD","RD.added","full","share.from.full","binary","share.from.bin","pc","sum.from","sum.to","thmax","thmaxpc","expected","untapped","link.rca","name","parent","reg","dutch.reg","id","untapped.com","value"
"Hergebruik plastic","FR62","NL32",73.51,2.77,0,0,0,0,0,12,4,8,0.0127,0.0691,-0.0691,0,"Midi-Pyrénées","Energie en Klimaat","NL32","west","FR62",40.8889,40.8889
"Hergebruik plastic","ES21","NL32",73.51,10.4,0,0,0,0,0,1,4,2.5,0.004,0.0216,-0.0216,0,"País Vasco","Energie en Klimaat","NL32","west","ES21",84.8889,84.8889
"Hergebruik plastic","ITC1","NL32",73.51,16.09,0,0,0,0,0,4,4,4,0.0063,0.0346,-0.0346,0,"Piemonte","Energie en Klimaat","NL32","west","ITC1",98,98
"Hergebruik plastic","UKK1","NL32",73.51,3.05,0,0,0,0,0,2,4,3,0.0048,0.0259,-0.0259,0,"Gloucestershire, Wiltshire and Bristol/Bath area","Energie en Klimaat","NL32","west","UKK1",42.8889,42.8889
"Hergebruik plastic","UKH3","NL32",73.51,3.88,0,0,0,0,0,0,4,2,0.0032,0.0173,-0.0173,0,"Essex","Energie en Klimaat","NL32","west","UKH3",47.5556,47.5556
"Hergebruik plastic","DE71","NL32",73.51,13.87,2,40,1,25,0.1835,26,4,15,0.0238,0.1296,0.8704,7.7169,"Darmstadt","Energie en Klimaat","NL32","west","DE71",62.2222,62.2222
"Hergebruik plastic","PL61","NL32",73.51,2.08,0,0,0,0,0,4,1,2.5,0.004,0.0216,-0.0216,0,"Kujawsko-Pomorskie","Energie en Klimaat","NL32","west","PL61",37.1111,37.1111
"Hergebruik plastic","NO01","NL32",73.51,5.27,0,0,0,0,0,1,4,2.5,0.004,0.0216,-0.0216,0,"Oslo og Akershus","Energie en Klimaat","NL32","west","NO01",56.6667,56.6667
"Hergebruik plastic","PT17","NL32",73.51,3.47,0,0,0,0,0,0,4,2,0.0032,0.0173,-0.0173,0,"Lisboa","Energie en Klimaat","NL32","west","PT17",46,46
"Hergebruik plastic","FR61","NL32",73.51,8.46,0,0,0,0,0,1,4,2.5,0.004,0.0216,-0.0216,0,"Aquitaine","Energie en Klimaat","NL32","west","FR61",74.6667,74.6667
"Hergebruik plastic","CH04","NL32",73.51,7.35,0,0,0,0,0,2,4,3,0.0048,0.0259,-0.0259,0,"Zürich","Energie en Klimaat","NL32","west","CH04",67.5556,67.5556
"Hergebruik plastic","CZ01","NL32",73.51,11.65,0,0,0,0,0,2,4,3,0.0048,0.0259,-0.0259,0,"Praha","Energie en Klimaat","NL32","west","CZ01",90.6667,90.6667
"Hergebruik plastic","ITF1","NL32",73.51,5.13,0,0,0,0,0,3,4,3.5,0.0055,0.0302,-0.0302,0,"Abruzzo","Energie en Klimaat","NL32","west","ITF1",55.3333,55.3333
