"id";"value";"share";"ctry"
"Pax Computer Technology (Shenzhen) Co Ltd";20;0,16;"CN"
"Lg Electronics Inc";20;0,16;"KR"
"Bc Card Co Ltd";20;0,16;"KR"
"Tsinghua University";19;0,15;"CN"
"Beijing Jingdong Shangke Information Technology Co Ltd";18;0,14;"CN"
"Halliburton Energy Services Inc";18;0,14;"US"
"Beijing Xiaodu Information Technology Co Ltd";18;0,14;"CN"
"Servicenow Inc";17;0,14;"US"
"Cisco Technology Inc";17;0,14;"US"
"Landmark Graphics Corporation";17;0,14;"US"
"Beijing Jingdong Century Trading Co Ltd";17;0,14;"CN"
"Givewith Llc";17;0,14;"US"
"Beijing Kingsoft Internet Security Software Co Ltd";16;0,13;"CN"
"Nissan Motor Co Ltd";16;0,13;"JP"
"Fujian Landi Commercial Equipment Co Ltd";15;0,12;"CN"
"Mimos Berhad";15;0,12;"MY"
"Uipath Inc";15;0,12;"US"
"Xiaomi Inc";15;0,12;"CN"
"Nuro Inc";15;0,12;"US"
"Chengdu Qianniucao Information Technology Co Ltd";15;0,12;"CN"
"Kabushiki Kaisha Toshiba";14;0,11;"JP"
"Blackberry Limited";14;0,11;"CA"
"The Charles Stark Draper Laboratory Inc";14;0,11;"US"
"Beijing Sankuai Online Technology Co Ltd";14;0,11;"CN"
"Volkswagen Aktiengesellschaft";14;0,11;"DE"
"Signify Holding Bv";14;0,11;"NL"
"Services Petroliers Schlumberger";14;0,11;"FR"
"Ford Global Technologies Llc";14;0,11;"US"
"Afiniti Ltd";14;0,11;"BM"
"Wal-Mart Apollo Llc";14;0,11;"US"
"Northstar Battery Company Llc";14;0,11;"US"
"Audi Ag";13;0,1;"DE"
"Orange";13;0,1;"FR"
"Renault Sas";13;0,1;"FR"
"Komatsu Ltd";13;0,1;"JP"
"Crowdworks Inc";13;0,1;"KR"
"China Unionpay Co Ltd";12;0,1;"CN"
"Suning Cloud Computing Co Limited";12;0,1;"CN"
"Kyocera Document Solutions Inc";12;0,1;"JP"
"Arm Ip Limited";12;0,1;"UK"
"Thales Dis France Sa";12;0,1;"FR"
"Yokogawa Electric Corporation";11;0,09;"JP"
"Versata Development Group Inc";11;0,09;"US"
"Fuji Corporation";11;0,09;"JP"
"Micron Technology Inc";11;0,09;"US"
"Allstate Insurance Company";11;0,09;"US"
"Lyft Inc";11;0,09;"US"
"Northeastern University";11;0,09;"CN"
"Psa Automobiles Sa";11;0,09;"FR"
"Dropbox Inc";11;0,09;"US"
"Schlumberger Technology Bv";11;0,09;"NL"
"Baidu Online Network Technology (Beijing) Co Ltd";10;0,08;"CN"
"Sony Interactive Entertainment Inc";10;0,08;"JP"
"Salesforcecom Inc";10;0,08;"US"
"Shenzhen University";10;0,08;"CN"
"Uptake Technologies Inc";10;0,08;"US"
"Micro Focus Llc";10;0,08;"US"
"Hitachi Astemo Ltd";10;0,08;"JP"
"Ping An Technology(Shenzhen)Co Ltd";10;0,08;"CN"
"Gree Electric Appliances Inc Of Zhuhai";10;0,08;"CN"
"Tata Consultancy Services Limited";10;0,08;"IN"
"Ping An Medical And Healthcare Management Co Ltd";10;0,08;"CN"
"Facebook Inc";10;0,08;"US"
"Siemens Mobility Gmbh";10;0,08;"DE"
"Ricoh Company Ltd";10;0,08;"JP"
"Kyocera Corporation";10;0,08;"JP"
"Mitsubishi Heavy Industries Ltd";10;0,08;"JP"
"Omnitracs Llc";10;0,08;"US"
"Peopleai Inc";10;0,08;"US"
"China Electric Power Research Institute Company Limited";9;0,07;"CN"
"Lemobile Information Technology (Beijing) Co Ltd";9;0,07;"CN"
"Xilinx Inc";9;0,07;"US"
"Oneconnect Financial Technology Co Ltd (Shanghai)";9;0,07;"HK"
"Guangzhou Shiyuan Electronics Co Ltd";9;0,07;"CN"
"Waymo Llc";9;0,07;"US"
"Paypal Inc";9;0,07;"US"
"Element Ai Inc";9;0,07;"CA"
"Daimler Ag";9;0,07;"DE"
"One Connect Smart Technology Co Ltd(Shenzhen)";9;0,07;"CN"
"Inspur Suzhou Intelligent Technology Co Ltd";9;0,07;"CN"
"South China University Of Technology";9;0,07;"CN"
"Beijing Global Safety Technology Co Ltd";9;0,07;"CN"
"Hexagon Technology Center Gmbh";9;0,07;"CH"
"Nokia Technologies Oy";9;0,07;"FI"
"Kobelco Construction Machinery Co Ltd";9;0,07;"JP"
"Oneconnect Financial Technology Co Ltd (Shanghai)";9;0,07;"CN"
"Swiss Reinsurance Company Ltd";9;0,07;"CH"
"Snap-On Incorporated";9;0,07;"US"
"Kubota Corporation";9;0,07;"JP"
"Hitachi Transport System Ltd";9;0,07;"JP"
"Predictive Safety Srp Inc";9;0,07;"US"
"Nari Technology Co Ltd";9;0,07;"CN"
"Dalian University Of Technology";9;0,07;"CN"
"Netflix Inc";8;0,06;"US"
"Sanechips Technology Co Ltd";8;0,06;"CN"
"Sony Interactive Entertainment Llc";8;0,06;"US"
"Beijing Xiaomi Mobile Software Co Ltd";8;0,06;"CN"
"Sharma Pratik";8;0,06;"IN"
"Korea Electronics Technology Institute";8;0,06;"KR"
"Shenzhen Goodix Technology Co Ltd";8;0,06;"CN"
"Fractal Industries Inc";8;0,06;"US"
"Shenzhen Heytap Technology Corp Ltd";8;0,06;"CN"
"Raytheon Company";8;0,06;"US"
"Advanced Micro Devices Inc";8;0,06;"US"
"Yanmar Power Technology Co Ltd";8;0,06;"JP"
"Toshiba Digital Solutions Corporation";8;0,06;"JP"
"British Telecommunications Public Limited Company";8;0,06;"UK"
"Rovi Guides Inc";8;0,06;"US"
"Midea Group Co Ltd";8;0,06;"CN"
"Kimberly-Clark Worldwide Inc";8;0,06;"US"
"Canon Kabushiki Kaisha";8;0,06;"JP"
"Hitachi Construction Machinery Co Ltd";8;0,06;"JP"
"Shenzhen Shenglu Iot Communication Technology Co Ltd";8;0,06;"CN"
"Basf Se";8;0,06;"DE"
"Shandong University Of Science And Technology";8;0,06;"CN"
"Zume Inc";8;0,06;"US"
"Beijing Geekplus Technology Co Ltd";8;0,06;"CN"
"Grand Performance Online Pty Ltd";8;0,06;"AU"
"Bae Systems Plc";7;0,06;"UK"
"Nec Laboratories America Inc";7;0,06;"US"
"Recruit Holdings Co Ltd";7;0,06;"JP"
"Pingan Puhui Enterprise Management Company Limited";7;0,06;"CN"
"Aveva Software Llc";7;0,06;"US"
"Byd Company Limited";7;0,06;"CN"
"Mcafee Llc";7;0,06;"US"
"Yulong Computer Telecommunication Scientific (Shenzhen) Co Ltd";7;0,06;"CN"
"Greeneden Us Holdings Ii Llc";7;0,06;"US"
"Optim Corporation";7;0,06;"JP"
"Autel Robotics Co Ltd";7;0,06;"CN"
"Shenzhen Eaglesoul Technology Co Ltd";7;0,06;"CN"
"Reliaquest Holdings Llc";7;0,06;"US"
"The Nielsen Company (Us) Llc";7;0,06;"US"
"Essity Hygiene And Health Aktiebolag";7;0,06;"SE"
"Mitsubishi Hitachi Power Systems Ltd";7;0,06;"JP"
"Greater Than Sa";7;0,06;"BE"
"Grabtaxi Holdings Pte Ltd";7;0,06;"SG"
"Cae Inc";7;0,06;"CA"
"Li Xinguang";7;0,06;"CN"
"Yamaha Hatsudoki Kabushiki Kaisha";7;0,06;"JP"
"Ford Motor Company";7;0,06;"US"
"Bayer Aktiengesellschaft";7;0,06;"DE"
"Launch Tech Co Ltd";7;0,06;"CN"
"Shenzhen Springwoods Holding Company Limited";7;0,06;"CN"
"Equifax Inc";6;0,05;"US"
"Landis+Gyr Innovations Inc";6;0,05;"US"
"Synopsys Inc";6;0,05;"US"
"Ntt Docomo Inc";6;0,05;"JP"
"T-Mobile Usa Inc";6;0,05;"US"
"Shanghai Hefu Information Technology Co Ltd";6;0,05;"CN"
"Ingram Micro Inc";6;0,05;"US"
"Grow Solutions Tech Llc";6;0,05;"US"
"Shenzhen Transsion Communication Limited";6;0,05;"CN"
"Mz Ip Holdings Llc";6;0,05;"US"
"Ebay Inc";6;0,05;"US"
"Autodesk Inc";6;0,05;"US"
"Peking University";6;0,05;"CN"
"Beijing Sensetime Technology Development Co Ltd";6;0,05;"CN"
"Shenzhen Launch Software Co Ltd";6;0,05;"CN"
"X Development Llc";6;0,05;"US"
"Daikin Industries Ltd";6;0,05;"JP"
"Huizhou Tcl Mobile Communication Co Ltd";6;0,05;"CN"
"Aon Global Operations Plc Singapore Branch";6;0,05;"SG"
"Vmware Inc";6;0,05;"US"
"Autel Intelligent Technology Corp Ltd";6;0,05;"CN"
"Cloudminds (Shenzhen) Robotics Systems Co Ltd";6;0,05;"CN"
"Scania Cv Ab";6;0,05;"SE"
"Clarion Co Ltd";6;0,05;"JP"
"Electricit„© De France";6;0,05;"FR"
"Nio (Anhui) Holding Co Ltd";6;0,05;"CN"
"Jabil Inc";6;0,05;"US"
"Hyosung Heavy Industries Corporation";6;0,05;"KR"
"Caterpillar Paving Products Inc";6;0,05;"US"
"Recruit Co Ltd";6;0,05;"JP"
"Dingtalk Holding (Cayman) Limited";6;0,05;"KY"
"Sensormatic Electronics Llc";6;0,05;"US"
"Cainiao Smart Logistics Holding Limited";6;0,05;"KY"
"China University Of Mining And Technology";6;0,05;"CN"
"Bayer Business Services Gmbh";6;0,05;"DE"
"Fukunaga Office Co Ltd";6;0,05;"JP"
"Mitsubishi Power Ltd";6;0,05;"JP"
"Nari Group Corporation";6;0,05;"CN"
"Advantest Corporation";5;0,04;"JP"
"Korea Advanced Institute Of Science And Technology";5;0,04;"KR"
"Zoox Inc";5;0,04;"US"
"Pivotal Software Inc";5;0,04;"US"
"Huawei International Pte Ltd";5;0,04;"SG"
"Shenzhen Jiuzhou Electric Co Ltd";5;0,04;"CN"
"Shenzhen Skyworth Digital Technology Co Ltd";5;0,04;"CN"
"Chandaria Trisala";5;0,04;"US"
"Ciambella Ltd";5;0,04;"VG"
"Shenzhen Yihua Computer Co Ltd";5;0,04;"CN"
"Bull Sas";5;0,04;"FR"
"Code Walker Llc";5;0,04;"US"
"Yangzhou University";5;0,04;"CN"
"Siemens Industry Software Inc";5;0,04;"US"
"Lattice Semiconductor Corporation";5;0,04;"US"
"Shanghai Cambricon Information Technology Co Ltd";5;0,04;"CN"
"Galaxesolutions Inc";5;0,04;"US"
"Connectfree Corporation";5;0,04;"JP"
"Shenzhen Jingtai Technology Co Ltd";5;0,04;"CN"
"China Construction Bank Corporation";5;0,04;"CN"
"Ccb Fintech Co Ltd";5;0,04;"CN"
"Korea Electric Power Corporation";5;0,04;"KR"
"Bsh Hausger„§Te Gmbh";5;0,04;"DE"
"Guangzhou Shirui Electronics Co Ltd";5;0,04;"CN"
"Gurunavi Inc";5;0,04;"JP"
"Asg Technologies Group Inc Dba Asg Technologies";5;0,04;"US"
"Fugue Inc";5;0,04;"US"
"Applied Materials Inc";5;0,04;"US"
"Commonwealth Scientific And Industrial Research Organisation";5;0,04;"AU"
"Pearson Education Inc";5;0,04;"US"
"Giesecke+Devrient Mobile Security Gmbh";5;0,04;"DE"
"Nec Platforms Ltd";5;0,04;"JP"
"Arris Enterprises Llc";5;0,04;"US"
"Panasonic Intellectual Property Management Co Ltd";5;0,04;"JP"
"Zhengzhou Yunhai Information Technology Co Ltd";5;0,04;"CN"
"Itron Inc";5;0,04;"US"
"Nio Usa Inc";5;0,04;"US"
"Pcms Holdings Inc";5;0,04;"US"
"Beckman Coulter Inc";5;0,04;"US"
"Nio Co Ltd";5;0,04;"CN"
"Mitsubishi Electric Building Techno-Service Co Ltd";5;0,04;"JP"
"Universal City Studios Llc";5;0,04;"US"
"Hkc Corporation Limited";5;0,04;"CN"
"Illinois Tool Works Inc";5;0,04;"US"
"Crown Equipment Corporation";5;0,04;"US"
"Ocado Innovation Limited";5;0,04;"UK"
"Afiniti Europe Technologies Limited";5;0,04;"UK"
"Ns Solutions Corporation";5;0,04;"JP"
"Aspen Technology Inc";5;0,04;"US"
"Massachusetts Institute Of Technology";5;0,04;"US"
"Baker Hughes A Ge Company Llc";5;0,04;"US"
"Krones Ag";5;0,04;"DE"
"Sheng Yuwei";5;0,04;"CN"
"Via Transportation Inc";5;0,04;"US"
"Siemens Industry Inc";5;0,04;"US"
"Henkel Ag & Co Kgaa";5;0,04;"DE"
"Uatc Llc";5;0,04;"US"
"Eaton Intelligent Power Limited";5;0,04;"IE"
"Tayoun Anthony";5;0,04;"US"
"Rakuten Group Inc";5;0,04;"JP"
"Dsi Digital Llc";5;0,04;"US"
"Uhuru Corporation";5;0,04;"JP"
"Nanjing Ruixiang Information Technology Co Ltd";5;0,04;"CN"
"Continental Automotive Gmbh";4;0,03;"DE"
"At&T Intellectual Property I Lp";4;0,03;"US"
"Sungard Availability Services Lp";4;0,03;"US"
"Nordic Semiconductor Asa";4;0,03;"NO"
"Google Inc";4;0,03;"US"
"Renesas Electronics America Inc";4;0,03;"US"
"Dspace Digital Signal Processing And Control Engineering Gmbh";4;0,03;"DE"
"Lecloud Computing Co Ltd";4;0,03;"CN"
"Xi'an Jiaotong University";4;0,03;"CN"
"Shenzhen Znv Technology Co Ltd";4;0,03;"CN"
"The University Of Chicago";4;0,03;"US"
"Soroco Private Limited";4;0,03;"UK"
"Beijing Baidu Netcom Science And Technology Co Ltd";4;0,03;"CN"
"Nr Electric Co Ltd";4;0,03;"CN"
"Jrd Communication (Shenzhen) Ltd";4;0,03;"CN"
"Beijing Qihoo Technology Company Limited";4;0,03;"CN"
"Western Digital Technologies Inc";4;0,03;"US"
"Leonelli Jean-Baptiste";4;0,03;"FR"
"Razer (Asia-Pacific) Pte Ltd";4;0,03;"SG"
"The Regents Of The University Of Michigan";4;0,03;"US"
"Netmarble Corporation";4;0,03;"KR"
"Ge Aviation Systems Llc";4;0,03;"US"
"Goertek Technology Co Ltd";4;0,03;"CN"
"Netease (Hangzhou) Network Co Ltd";4;0,03;"CN"
"Splunk Inc";4;0,03;"US"
"Schneider Electric Usa Inc";4;0,03;"US"
"Capital One Services Llc";4;0,03;"US"
"Nvidia Corporation";4;0,03;"US"
"Turkcell Teknoloji Arastirma Ve Gelistirme Anonim";4;0,03;"TR"
"Inventio Ag";4;0,03;"CH"
"Jfrog Ltd";4;0,03;"IL"
"Hitachi Solutions Ltd";4;0,03;"JP"
"Nanjing University Of Posts And Telecommunications";4;0,03;"CN"
"The Mathworks Inc";4;0,03;"US"
"Bentley Systems Incorporated";4;0,03;"US"
"Le Shi Zhi Xin Electronic Technology (Tianjin) Limited";4;0,03;"CN"
"Rakuten Inc";4;0,03;"JP"
"Wixcom Ltd";4;0,03;"IL"
"Digital Asset Capital Inc";4;0,03;"US"
"Wisetech Global Limited";4;0,03;"AU"
"Beijing Bytedance Network Technology Co Ltd";4;0,03;"CN"
"Beckhoff Automation Gmbh";4;0,03;"DE"
"Shenzhen Skyworth-Rgb Electronic Co Ltd";4;0,03;"CN"
"Xi'an Zhongxing New Software Co Ltd";4;0,03;"CN"
"Shenzhen Water World Co Ltd";4;0,03;"CN"
"Beijing Gs Technology Co Ltd";4;0,03;"CN"
"Contemporary Amperex Technology Co Limited";4;0,03;"CN"
"Nokia Solutions And Networks Oy";4;0,03;"FI"
"Nsitexe Inc";4;0,03;"JP"
"Turner William";4;0,03;"US"
"Cognant Llc";4;0,03;"US"
"Vivo Mobile Communication Co Ltd";4;0,03;"CN"
"Corlina Inc";4;0,03;"US"
"Hangzhou Hikvision Digital Technology Co Ltd";4;0,03;"CN"
"Mocana Corporation";4;0,03;"US"
"Wangsu Science & Technology Co Ltd";4;0,03;"CN"
"Ethicon Llc";4;0,03;"PR"
"Leviton Manufacturing Co Inc";4;0,03;"US"
"Nuctech Company Limited";4;0,03;"CN"
"Wangsu Science & Technology Co Ltd";4;0,03;"HK"
"Carefusion 303 Inc";4;0,03;"US"
"Morgan Stanley Services Group Inc";4;0,03;"US"
"Goertek Inc";4;0,03;"CN"
"Syrius Robotics Co Ltd";4;0,03;"CN"
"Zhejiang University";4;0,03;"CN"
"Exxonmobil Research And Engineering Company";4;0,03;"US"
"Lineage Logistics Llc";4;0,03;"US"
"Sumitomo Mitsui Banking Corporation";4;0,03;"JP"
"Sk Holdings Co Ltd";4;0,03;"KR"
"Husqvarna Ab";4;0,03;"SE"
"Intergraph Corporation";4;0,03;"US"
"Zhang Yang";4;0,03;"CN"
"Georgia-Pacific Corrugated Llc";4;0,03;"US"
"Thomson Reuters Enterprise Centre Gmbh";4;0,03;"CH"
"Genesys Telecommunications Laboratories Inc";4;0,03;"US"
"Spot You More Inc";4;0,03;"US"
"Celonis Se";4;0,03;"DE"
"Bext Holdings Inc";4;0,03;"US"
"Nari Nanjing Control System Co Ltd";4;0,03;"CN"
"Beijing Goldwind Science & Creation Windpower Equipment Co Ltd";4;0,03;"CN"
"Basf Agro Trademarks Gmbh";4;0,03;"DE"
"Tlv Co Ltd";4;0,03;"JP"
"Chase Arnold";4;0,03;"US"
"Chase William";4;0,03;"US"
"Shenzhen Qixin Group Limited Liability Company";4;0,03;"CN"
"Ethicon Llc";4;0,03;"US"
"Irisity Ab";4;0,03;"SE"
"Seoul National University R&Db Foundation";4;0,03;"KR"
"Konica Minolta Inc";4;0,03;"JP"
"Asahi Kasei Kabushiki Kaisha";4;0,03;"JP"
"Tetra Laval Holdings&Finance Sa";4;0,03;"CH"
"Yoon Seong Min";4;0,03;"KR"
"Chu Cody";4;0,03;"US"
"Ningbo Geely Automobile Research&Development Co";4;0,03;"CN"
"Ribbon Communications";4;0,03;"US"
"Vulog";4;0,03;"FR"
"Kinaxis Inc";4;0,03;"CA"
"Jiangsu Zhitong Transportation Technology Co Ltd";4;0,03;"CN"
"Tianjin University";4;0,03;"CN"
"Ji'anshi Jinggangshan Development Zone Jinluling E";4;0,03;"CN"
"Fj Dynamics Technology Co Ltd";4;0,03;"CN"
"Brilliance Center Bv";4;0,03;"NL"
"China Electric Power Research Institute Company Li";4;0,03;"CN"
"Hm Electronics Inc";4;0,03;"US"
"Nanjing Lingxing Tech Co Ltd";4;0,03;"CN"
"Malayan Banking Berhad";4;0,03;"MY"
"Safran Electronics & Defense";3;0,02;"FR"
"Thinkforbl Co Ltd";3;0,02;"KR"
"Beijing Electric Vehicle Co Ltd";3;0,02;"CN"
"Intel Ip Corporation";3;0,02;"US"
"Tupl Inc";3;0,02;"US"
"Foghorn Systems Inc";3;0,02;"US"
"Integnology Corporation";3;0,02;"US"
"Nagravision Sa";3;0,02;"CH"
"Inrix Inc";3;0,02;"US"
"Wang Zhiyuan";3;0,02;"CN"
"Guangzhou Ucweb Computer Technology Co Ltd";3;0,02;"CN"
"Nr Engineering Co Ltd";3;0,02;"CN"
"Microchip Technology Incorporated";3;0,02;"US"
"Mitsubishi Heavy Industries Engineering Ltd";3;0,02;"JP"
"F Hoffmann-La Roche Ag";3;0,02;"CH"
"Nanjing University";3;0,02;"CN"
"Cyara Solutions Corp";3;0,02;"US"
"Zf Friedrichshafen Ag";3;0,02;"DE"
"Umajin Inc";3;0,02;"US"
"Guangzhou Ruixin Electronics Co Ltd";3;0,02;"CN"
"Rainforest Qa Inc";3;0,02;"US"
"University College Dublin";3;0,02;"IE"
"Dspace Digital Signal Processing And Control Engin";3;0,02;"DE"
"Amlogic (Shanghai) Co Ltd";3;0,02;"CN"
"Continental Teves Ag & Co Ohg";3;0,02;"DE"
"Sauce Labs Inc";3;0,02;"US"
"Cambricon Technologies Corporation Limited";3;0,02;"CN"
"Olympus Corporation";3;0,02;"JP"
"Manhattan Engineering Incorporated";3;0,02;"US"
"Functionize Inc";3;0,02;"US"
"Eygs Llp";3;0,02;"UK"
"Suningcom Co Ltd";3;0,02;"CN"
"Shenzhen Tcl New Technology Co Ltd";3;0,02;"CN"
"Beijing Da Mi Technology Co Ltd";3;0,02;"CN"
"Tencent America Llc";3;0,02;"US"
"Northrop Grumman Systems Corporation";3;0,02;"US"
"Ati Technologies Ulc";3;0,02;"CA"
"Pingan International Smart City Technology Co Lt";3;0,02;"CN"
"Hangzhou Qulian Technology Co Ltd";3;0,02;"CN"
"Anhui Cambricon Information Technology Co Ltd";3;0,02;"CN"
"Shenzhen Institutes Of Advanced Technology Chinese";3;0,02;"CN"
"Beijing Elex Technology Co Ltd";3;0,02;"CN"
"Korea Institute Of Science&Technology Information";3;0,02;"KR"
"Aeris Communications Inc";3;0,02;"US"
"Rubikloud Technologies Inc";3;0,02;"CA"
"Shenzhen Corerain Technologies Co Ltd";3;0,02;"CN"
"The Fourth Paradigm (Beijing) Tech Co Ltd";3;0,02;"CN"
"Woodside Energy Technologies Pty Ltd";3;0,02;"AU"
"Viasat Inc";3;0,02;"US"
"Osram Gmbh";3;0,02;"DE"
"Shanghai Lianshang Network Technology Co Ltd";3;0,02;"CN"
"Denso Create Inc";3;0,02;"JP"
"Huazhong University Of Science And Technology";3;0,02;"CN"
"Accenture Global Solutions Limited";3;0,02;"IE"
"Mindus Sarl";3;0,02;"NC"
"Mindus Sarl";3;0,02;"MC"
"Mindus Sarl";3;0,02;"PF"
"Walkme Ltd";3;0,02;"IL"
"Unionplace Co Ltd";3;0,02;"KR"
"Roku Inc";3;0,02;"US"
"Honor Device Co Ltd";3;0,02;"CN"
"Commissariat √† L'energie Atomique Et Aux Energies Alternatives";3;0,02;"FR"
"Soongsil University Research Consortium Techno-Park";3;0,02;"KR"
"Ksign Co Ltd";3;0,02;"KR"
"Booz Allen Hamilton Inc";3;0,02;"US"
"Nanjing University Of Aeronautics And Astronautics";3;0,02;"CN"
"Feitian Technologies Co Ltd";3;0,02;"CN"
"Shenzhen Intellifusion Technologies Co Ltd";3;0,02;"CN"
"Lzlabs Gmbh";3;0,02;"CH"
"Dover Microsystems Inc";3;0,02;"US"
"Tokyo Institute Of Technology";3;0,02;"JP"
"Ar„ßElik Anonim Sirketi";3;0,02;"TR"
"Wal-Mart Stores Inc";3;0,02;"US"
"New H3c Information Technologies Co Ltd";3;0,02;"CN"
"Dowdell Scott Matthew";3;0,02;"SG"
"Zmijewski Peter Marek";3;0,02;"SG"
"Beijing Gridsum Technology Co Ltd";3;0,02;"CN"
"Almeida John";3;0,02;"US"
"Jingdong Digits Technology Holding Co Ltd";3;0,02;"CN"
"Paccar Inc";3;0,02;"US"
"Beta Bionics Inc";3;0,02;"US"
"Guangzhou Shizhen Information Technology Co Ltd";3;0,02;"CN"
"Amlogic (Shenzhen) Ltd";3;0,02;"CN"
"Pure Storage Inc";3;0,02;"US"
"Le Shi Internet Information & Technology Corp Beijing";3;0,02;"CN"
"Shimadzu Corporation";3;0,02;"JP"
"Toshiba Energy Systems & Solutions Corporation";3;0,02;"JP"
"Appotronics Corporation Limited";3;0,02;"CN"
"Vestas Wind Systems A/S";3;0,02;"DK"
"Shenzhen Fcar Technology Co Ltd";3;0,02;"CN"
"Nanjing Chervon Industry Co Ltd";3;0,02;"CN"
"Liebherr-Werk Biberach Gmbh";3;0,02;"DE"
"Lg Chem Ltd";3;0,02;"KR"
"Gd Midea Air-Conditioning Equipment Co Ltd";3;0,02;"CN"
"Dell Products Lp";3;0,02;"US"
"Siemens Gamesa Renewable Energy A/S";3;0,02;"DK"
"Luna Co Ltd";3;0,02;"KR"
"Ant Blockchain Technology (Shanghai) Co Ltd";3;0,02;"CN"
"Shanghai Envision Digital Co Ltd";3;0,02;"CN"
"Envision Digital International Pte Ltd";3;0,02;"SG"
"Beijing Voyager Technology Co Ltd";3;0,02;"CN"
"Slack Technologies Inc";3;0,02;"US"
"Jetcam International Sarl";3;0,02;"NC"
"Jetcam International Sarl";3;0,02;"MC"
"Jetcam International Sarl";3;0,02;"PF"
"Locus Robotics Corp";3;0,02;"US"
"Boston Dynamics Inc";3;0,02;"US"
"Edgeconnex Edc North America Llc";3;0,02;"US"
"Green Charge Networks Llc";3;0,02;"US"
"Suez Groupe";3;0,02;"FR"
"United States Postal Service";3;0,02;"US"
"Conocophillips Company";3;0,02;"US"
"Shenzhen Cifpay Network Bank Technology Co Ltd";3;0,02;"CN"
"Fujifilm Corporation";3;0,02;"JP"
"Rubicon Global Holdings Llc";3;0,02;"US"
"United Parcel Service Of America Inc";3;0,02;"US"
