"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26699";"Koblenz (DEB1)";"United States (US)";2;5;0,04;0,06;6,42;"Pollution Control"
"1650146";"Koblenz (DEB1)";"United States (US)";1;100;0,02;0;7,7;"Sustainable Agriculture"
"1896141";"Koblenz (DEB1)";"United States (US)";1;12,5;0,02;0,01;4,71;"Internet of Things (IoT)"
"2085137";"Koblenz (DEB1)";"United States (US)";3;23,08;0,05;0,02;6,37;"Water Management"
"40145";"Koblenz (DEB1)";"United States (US)";1;3,85;0,01;0,02;5,55;"Waste Management"
"1651324";"Koblenz (DEB1)";"United States (US)";8;50;0,16;0,02;4,71;"Blockchain Technologies"
"2026920";"Koblenz (DEB1)";"United States (US)";1;50;0,02;0;7,09;"Energy Efficiency"
"44607";"Koblenz (DEB1)";"United States (US)";1;50;0;0;11,32;"Quantum Technologies"
"50881";"Koblenz (DEB1)";"United States (US)";3;6,67;0,01;0,01;10,35;"Environmental Engineering"
"2576710";"Koblenz (DEB1)";"United States (US)";1;16,67;0;0;11,62;"Semiconductors/Chips"
"3715112";"Koblenz (DEB1)";"United States (US)";3;20;0,01;0;6,9;"Biomaterials"
"1936115";"Koblenz (DEB1)";"United States (US)";2;100;0,02;0;7,87;"Hydrogen Fuel Cells"
"213309";"Koblenz (DEB1)";"United States (US)";2;28,57;0,02;0;7,52;"Mobile Networks (5G/6G)"
"117737";"Koblenz (DEB1)";"United States (US)";54;22,41;0,01;0,01;19,15;"Other"
"2633111";"Koblenz (DEB1)";"United States (US)";8;36,36;0,03;0,01;11,89;"Cybersecurity Technologies"
"162726";"Koblenz (DEB1)";"United States (US)";2;16,67;0,02;0,02;14,5;"Software Engineering & System Development"
"381333";"Koblenz (DEB1)";"United States (US)";7;35;0,05;0,01;5,19;"Green Consumer Goods"
"356442";"Koblenz (DEB1)";"United States (US)";3;7,89;0,03;0,02;5,22;"Recycling"
"314082";"Koblenz (DEB1)";"United States (US)";2;6,9;0,01;0,01;10,24;"Robotics"
"638771";"Koblenz (DEB1)";"United States (US)";5;5,95;0;0,01;13,34;"Artificial Intelligence"
