"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"528956";"La Rioja (ES23)";"China (CN)";1;33,33;0,01;0;26,86;"Pollution Control"
"3381118";"La Rioja (ES23)";"China (CN)";6;75;0,02;0,01;21,82;"Internet of Things (IoT)"
"406669";"La Rioja (ES23)";"China (CN)";2;33,33;0,01;0,01;23,25;"Solar Energy"
"3364100";"La Rioja (ES23)";"China (CN)";5;71,43;0,03;0,01;21,85;"Cloud Computing & Edge Computing"
"289780";"La Rioja (ES23)";"China (CN)";1;12,5;0,01;0,01;12,8;"Blockchain Technologies"
"342979";"La Rioja (ES23)";"China (CN)";1;14,29;0;0,01;32,36;"Energy Efficiency"
"329870";"La Rioja (ES23)";"China (CN)";1;33,33;0;0;31,98;"Smart Grid"
"833625";"La Rioja (ES23)";"China (CN)";1;7,69;0;0;19,34;"Quantum Technologies"
"2310103";"La Rioja (ES23)";"China (CN)";1;50;0,01;0,01;24,78;"Geothermal Energy"
"410534";"La Rioja (ES23)";"China (CN)";1;16,67;0;0;42,46;"Battery"
"702918";"La Rioja (ES23)";"China (CN)";1;5,88;0;0,01;26,04;"Biomaterials"
"335148";"La Rioja (ES23)";"China (CN)";1;8,33;0;0,01;42,46;"Hydrogen Fuel Cells"
"287230";"La Rioja (ES23)";"China (CN)";1;33,33;0;0;26,05;"Heat Pumps"
"466120";"La Rioja (ES23)";"China (CN)";2;100;0,01;0;21,74;"High-Performance Computing (HPC)"
"210847";"La Rioja (ES23)";"China (CN)";6;3,23;0;0,01;18,88;"Other"
"462317";"La Rioja (ES23)";"China (CN)";1;4,17;0;0,01;23,26;"Cybersecurity Technologies"
"825651";"La Rioja (ES23)";"China (CN)";7;14,58;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"703441";"La Rioja (ES23)";"China (CN)";2;3,85;0;0,02;24,08;"Green Consumer Goods"
"652712";"La Rioja (ES23)";"China (CN)";1;3,57;0;0,02;23,53;"Recycling"
"1170311";"La Rioja (ES23)";"China (CN)";10;4,31;0;0,02;18,93;"Artificial Intelligence"
