"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1214";"Małopolskie (PL21)";"China (CN)";1;7,14;0,01;0,06;40,87;"Drones"
"525556";"Małopolskie (PL21)";"China (CN)";10;6,8;0,05;0,2;26,86;"Pollution Control"
"2988109";"Małopolskie (PL21)";"China (CN)";4;3,25;0,03;0,25;29;"Carbon Capture & Storage"
"2999108";"Małopolskie (PL21)";"China (CN)";4;4,76;0,03;0,14;22,11;"Sustainable Agriculture"
"3152109";"Małopolskie (PL21)";"China (CN)";23;9,5;0,17;0,38;21,49;"Biomass Energy"
"3460101";"Małopolskie (PL21)";"China (CN)";4;4,88;0,02;0,07;21,82;"Internet of Things (IoT)"
"1041157";"Małopolskie (PL21)";"China (CN)";10;55,56;0,14;0,1;39,44;"Hydroelectric Power"
"926156";"Małopolskie (PL21)";"China (CN)";1;14,29;0,02;0,04;32,38;"Wind Energy"
"412868";"Małopolskie (PL21)";"China (CN)";5;4,03;0,02;0,14;36,46;"Water Management"
"397870";"Małopolskie (PL21)";"China (CN)";31;17,32;0,2;0,25;21,43;"Nuclear Energy"
"412760";"Małopolskie (PL21)";"China (CN)";5;2,86;0,02;0,15;23,25;"Solar Energy"
"3407100";"Małopolskie (PL21)";"China (CN)";3;3,37;0,02;0,1;21,85;"Cloud Computing & Edge Computing"
"765933";"Małopolskie (PL21)";"China (CN)";34;7,22;0,11;0,31;20,73;"Waste Management"
"2264107";"Małopolskie (PL21)";"China (CN)";23;20;0,06;0,12;43,6;"Generative AI"
"302380";"Małopolskie (PL21)";"China (CN)";3;7,69;0,02;0,04;12,8;"Blockchain Technologies"
"353660";"Małopolskie (PL21)";"China (CN)";22;13,1;0,08;0,21;32,36;"Energy Efficiency"
"354059";"Małopolskie (PL21)";"China (CN)";17;13,71;0,04;0,09;31,98;"Smart Grid"
"450739";"Małopolskie (PL21)";"China (CN)";5;1,55;0,03;0,31;18,28;"Green Building"
"383350";"Małopolskie (PL21)";"China (CN)";8;6,61;0,05;0,15;21,04;"Biofuels"
"826225";"Małopolskie (PL21)";"China (CN)";773;46,93;1,22;0,5;19,34;"Quantum Technologies"
"2325100";"Małopolskie (PL21)";"China (CN)";3;3,85;0,04;0,29;24,78;"Geothermal Energy"
"962723";"Małopolskie (PL21)";"China (CN)";34;5,06;0,04;0,2;27,65;"Environmental Engineering"
"334647";"Małopolskie (PL21)";"China (CN)";23;13,45;0,11;0,21;25,13;"EVs & Charging Infrastructure"
"414034";"Małopolskie (PL21)";"China (CN)";44;16,42;0,04;0,1;42,46;"Battery"
"476628";"Małopolskie (PL21)";"China (CN)";19;5,03;0,04;0,18;24,48;"Semiconductors/Chips"
"688025";"Małopolskie (PL21)";"China (CN)";26;3,32;0,03;0,24;26,04;"Biomaterials"
"343936";"Małopolskie (PL21)";"China (CN)";47;16,61;0,08;0,2;42,46;"Hydrogen Fuel Cells"
"293230";"Małopolskie (PL21)";"China (CN)";16;8;0,06;0,18;26,05;"Heat Pumps"
"391129";"Małopolskie (PL21)";"China (CN)";6;5,08;0,01;0,07;28,79;"Mobile Networks (5G/6G)"
"233140";"Małopolskie (PL21)";"China (CN)";1;7,69;0,01;0,04;33,92;"Satellite Connectivity"
"469120";"Małopolskie (PL21)";"China (CN)";10;8,55;0,06;0,16;21,74;"High-Performance Computing (HPC)"
"212957";"Małopolskie (PL21)";"China (CN)";230;6,07;0,05;0,16;18,88;"Other"
"457317";"Małopolskie (PL21)";"China (CN)";17;6,69;0,04;0,12;23,26;"Cybersecurity Technologies"
"839451";"Małopolskie (PL21)";"China (CN)";111;15,35;0,05;0,11;36,18;"Computer Vision, Language Processing & Object Recognition"
"710841";"Małopolskie (PL21)";"China (CN)";20;3,81;0,03;0,2;24,08;"Green Consumer Goods"
"642612";"Małopolskie (PL21)";"China (CN)";23;4,2;0,06;0,32;23,53;"Recycling"
"549411";"Małopolskie (PL21)";"China (CN)";38;7,17;0,03;0,15;32,76;"Robotics"
"1174112";"Małopolskie (PL21)";"China (CN)";159;6,75;0,06;0,17;18,93;"Artificial Intelligence"
