"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26561";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;1,82;0,02;0,08;6,42;"Pollution Control"
"1645931";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;1,92;0,02;0,09;7,7;"Sustainable Agriculture"
"1705630";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;1,23;0,02;0,13;6,73;"Biomass Energy"
"2242419";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;50;0,01;0;15,64;"Nuclear Energy"
"2245017";"Warmińsko-Mazurskie (PL62)";"United States (US)";2;20;0,03;0,01;6,49;"Solar Energy"
"40159";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;0,68;0,01;0,1;5,55;"Waste Management"
"1240830";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;50;0,01;0;10,05;"Generative AI"
"2036125";"Warmińsko-Mazurskie (PL62)";"United States (US)";1;14,29;0,02;0,01;7,09;"Energy Efficiency"
"50851";"Warmińsko-Mazurskie (PL62)";"United States (US)";6;6,9;0,02;0,03;10,35;"Environmental Engineering"
"1888119";"Warmińsko-Mazurskie (PL62)";"United States (US)";2;16,67;0,03;0,01;7,17;"EVs & Charging Infrastructure"
"373386";"Warmińsko-Mazurskie (PL62)";"United States (US)";4;5,06;0,02;0,02;6,9;"Biomaterials"
"117850";"Warmińsko-Mazurskie (PL62)";"United States (US)";35;4;0,01;0,04;19,15;"Other"
"463272";"Warmińsko-Mazurskie (PL62)";"United States (US)";5;20,83;0,01;0;10,79;"Computer Vision, Language Processing & Object Recognition"
"381623";"Warmińsko-Mazurskie (PL62)";"United States (US)";10;10,2;0,07;0,04;5,19;"Green Consumer Goods"
"637761";"Warmińsko-Mazurskie (PL62)";"United States (US)";2;1,68;0;0,01;13,34;"Artificial Intelligence"
