"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1332";"Berlin (DE30)";"China (CN)";1;5,56;0,01;0,08;40,87;"Drones"
"527656";"Berlin (DE30)";"China (CN)";65;25,59;0,33;0,35;26,86;"Pollution Control"
"2794122";"Berlin (DE30)";"China (CN)";15;10;0,1;0,3;29;"Carbon Capture & Storage"
"2983109";"Berlin (DE30)";"China (CN)";10;20,83;0,07;0,08;22,11;"Sustainable Agriculture"
"3187107";"Berlin (DE30)";"China (CN)";16;26,67;0,12;0,09;21,49;"Biomass Energy"
"3627101";"Berlin (DE30)";"China (CN)";20;11,24;0,08;0,15;21,82;"Internet of Things (IoT)"
"1055157";"Berlin (DE30)";"China (CN)";3;150;0,04;0,01;39,44;"Hydroelectric Power"
"977156";"Berlin (DE30)";"China (CN)";5;20;0,09;0,14;32,38;"Wind Energy"
"397478";"Berlin (DE30)";"China (CN)";23;16,2;0,07;0,16;36,46;"Water Management"
"400870";"Berlin (DE30)";"China (CN)";9;6,62;0,06;0,19;21,43;"Nuclear Energy"
"424456";"Berlin (DE30)";"China (CN)";44;19,82;0,17;0,19;23,25;"Solar Energy"
"3365100";"Berlin (DE30)";"China (CN)";22;8,7;0,12;0,29;21,85;"Cloud Computing & Edge Computing"
"743933";"Berlin (DE30)";"China (CN)";53;18,53;0,17;0,19;20,73;"Waste Management"
"2217107";"Berlin (DE30)";"China (CN)";27;16,56;0,06;0,17;43,6;"Generative AI"
"2808103";"Berlin (DE30)";"China (CN)";16;13,91;0,12;0,11;12,8;"Blockchain Technologies"
"342379";"Berlin (DE30)";"China (CN)";8;2,92;0,03;0,34;32,36;"Energy Efficiency"
"340070";"Berlin (DE30)";"China (CN)";24;12,7;0,06;0,14;31,98;"Smart Grid"
"446939";"Berlin (DE30)";"China (CN)";22;8,7;0,12;0,24;18,28;"Green Building"
"391168";"Berlin (DE30)";"China (CN)";17;14,41;0,1;0,14;21,04;"Biofuels"
"817225";"Berlin (DE30)";"China (CN)";326;17,86;0,52;0,56;19,34;"Quantum Technologies"
"231990";"Berlin (DE30)";"China (CN)";12;34,29;0,18;0,13;24,78;"Geothermal Energy"
"945423";"Berlin (DE30)";"China (CN)";138;16,16;0,15;0,26;27,65;"Environmental Engineering"
"334247";"Berlin (DE30)";"China (CN)";17;5,7;0,08;0,37;25,13;"EVs & Charging Infrastructure"
"410334";"Berlin (DE30)";"China (CN)";242;35,59;0,22;0,26;42,46;"Battery"
"485136";"Berlin (DE30)";"China (CN)";138;10,12;0,27;0,66;24,48;"Semiconductors/Chips"
"686725";"Berlin (DE30)";"China (CN)";70;10,46;0,08;0,2;26,04;"Biomaterials"
"336636";"Berlin (DE30)";"China (CN)";159;22,91;0,26;0,48;42,46;"Hydrogen Fuel Cells"
"288140";"Berlin (DE30)";"China (CN)";15;12,61;0,05;0,11;26,05;"Heat Pumps"
"370527";"Berlin (DE30)";"China (CN)";52;9,98;0,11;0,32;28,79;"Mobile Networks (5G/6G)"
"240030";"Berlin (DE30)";"China (CN)";4;4,21;0,04;0,3;33,92;"Satellite Connectivity"
"448520";"Berlin (DE30)";"China (CN)";24;7,82;0,15;0,43;21,74;"High-Performance Computing (HPC)"
"212327";"Berlin (DE30)";"China (CN)";1092;14,59;0,24;0,31;18,88;"Other"
"467217";"Berlin (DE30)";"China (CN)";46;10,85;0,1;0,21;23,26;"Cybersecurity Technologies"
"277519";"Berlin (DE30)";"China (CN)";9;3,78;0,08;0,37;17,08;"Software Engineering & System Development"
"828651";"Berlin (DE30)";"China (CN)";174;10,11;0,07;0,26;36,18;"Computer Vision, Language Processing & Object Recognition"
"705841";"Berlin (DE30)";"China (CN)";41;9,45;0,06;0,16;24,08;"Green Consumer Goods"
"664212";"Berlin (DE30)";"China (CN)";59;14,39;0,15;0,24;23,53;"Recycling"
"574611";"Berlin (DE30)";"China (CN)";52;5,96;0,04;0,24;32,76;"Robotics"
"1162911";"Berlin (DE30)";"China (CN)";307;5,71;0,12;0,38;18,93;"Artificial Intelligence"
