"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"522956";"Jadranska Hrvatska (HR03)";"China (CN)";3;8,57;0,02;0,05;26,86;"Pollution Control"
"3080108";"Jadranska Hrvatska (HR03)";"China (CN)";4;33,33;0,03;0,02;22,11;"Sustainable Agriculture"
"3127107";"Jadranska Hrvatska (HR03)";"China (CN)";4;40;0,03;0,02;21,49;"Biomass Energy"
"3543101";"Jadranska Hrvatska (HR03)";"China (CN)";1;3,45;0;0,02;21,82;"Internet of Things (IoT)"
"396970";"Jadranska Hrvatska (HR03)";"China (CN)";10;62,5;0,07;0,02;21,43;"Nuclear Energy"
"405069";"Jadranska Hrvatska (HR03)";"China (CN)";4;10;0,02;0,04;23,25;"Solar Energy"
"752533";"Jadranska Hrvatska (HR03)";"China (CN)";10;31,25;0,03;0,02;20,73;"Waste Management"
"2848102";"Jadranska Hrvatska (HR03)";"China (CN)";2;9,09;0,01;0,02;12,8;"Blockchain Technologies"
"362860";"Jadranska Hrvatska (HR03)";"China (CN)";2;6,45;0,01;0,04;32,36;"Energy Efficiency"
"453939";"Jadranska Hrvatska (HR03)";"China (CN)";2;3,23;0,01;0,06;18,28;"Green Building"
"399248";"Jadranska Hrvatska (HR03)";"China (CN)";4;21,05;0,02;0,02;21,04;"Biofuels"
"813825";"Jadranska Hrvatska (HR03)";"China (CN)";298;92,55;0,47;0,1;19,34;"Quantum Technologies"
"928223";"Jadranska Hrvatska (HR03)";"China (CN)";8;3,01;0,01;0,08;27,65;"Environmental Engineering"
"326447";"Jadranska Hrvatska (HR03)";"China (CN)";3;6,12;0,01;0,06;25,13;"EVs & Charging Infrastructure"
"404936";"Jadranska Hrvatska (HR03)";"China (CN)";4;12,12;0;0,01;42,46;"Battery"
"708418";"Jadranska Hrvatska (HR03)";"China (CN)";4;7,27;0;0,02;26,04;"Biomaterials"
"354329";"Jadranska Hrvatska (HR03)";"China (CN)";8;30,77;0,01;0,02;42,46;"Hydrogen Fuel Cells"
"285537";"Jadranska Hrvatska (HR03)";"China (CN)";5;21,74;0,02;0,02;26,05;"Heat Pumps"
"463920";"Jadranska Hrvatska (HR03)";"China (CN)";1;10;0,01;0,01;21,74;"High-Performance Computing (HPC)"
"213207";"Jadranska Hrvatska (HR03)";"China (CN)";54;5,49;0,01;0,04;18,88;"Other"
"453817";"Jadranska Hrvatska (HR03)";"China (CN)";2;4,35;0;0,02;23,26;"Cybersecurity Technologies"
"283219";"Jadranska Hrvatska (HR03)";"China (CN)";1;9,09;0,01;0,02;17,08;"Software Engineering & System Development"
"840651";"Jadranska Hrvatska (HR03)";"China (CN)";3;2,27;0;0,02;36,18;"Computer Vision, Language Processing & Object Recognition"
"696713";"Jadranska Hrvatska (HR03)";"China (CN)";15;26,79;0,02;0,02;24,08;"Green Consumer Goods"
"655312";"Jadranska Hrvatska (HR03)";"China (CN)";12;37,5;0,03;0,02;23,53;"Recycling"
"572111";"Jadranska Hrvatska (HR03)";"China (CN)";2;2,78;0;0,02;32,76;"Robotics"
"1157411";"Jadranska Hrvatska (HR03)";"China (CN)";36;7,73;0,01;0,03;18,93;"Artificial Intelligence"
