"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7163";"Toscana (ITI1)";"United States (US)";11;22,92;0,63;0,2;7,33;"Drones"
"26576";"Toscana (ITI1)";"United States (US)";27;7,4;0,58;0,5;6,42;"Pollution Control"
"1515732";"Toscana (ITI1)";"United States (US)";15;11,03;0,26;0,27;11,65;"Carbon Capture & Storage"
"1659147";"Toscana (ITI1)";"United States (US)";5;4,81;0,11;0,17;7,7;"Sustainable Agriculture"
"1720830";"Toscana (ITI1)";"United States (US)";6;5,17;0,14;0,18;6,73;"Biomass Energy"
"1896526";"Toscana (ITI1)";"United States (US)";37;11,38;0,66;0,27;4,71;"Internet of Things (IoT)"
"501087";"Toscana (ITI1)";"United States (US)";9;33,33;0,96;0,15;5,05;"Hydroelectric Power"
"514448";"Toscana (ITI1)";"United States (US)";7;16,28;0,65;0,25;6,15;"Wind Energy"
"2078522";"Toscana (ITI1)";"United States (US)";7;7,87;0,13;0,1;6,37;"Water Management"
"2255419";"Toscana (ITI1)";"United States (US)";17;11,89;0,15;0,2;15,64;"Nuclear Energy"
"2242219";"Toscana (ITI1)";"United States (US)";25;14,88;0,34;0,15;6,49;"Solar Energy"
"1833022";"Toscana (ITI1)";"United States (US)";32;10,26;0,45;0,36;8,08;"Cloud Computing & Edge Computing"
"39906";"Toscana (ITI1)";"United States (US)";25;7,35;0,3;0,22;5,55;"Waste Management"
"1226430";"Toscana (ITI1)";"United States (US)";15;7,73;0,16;0,2;10,05;"Generative AI"
"1657324";"Toscana (ITI1)";"United States (US)";25;17,01;0,51;0,14;4,71;"Blockchain Technologies"
"2024125";"Toscana (ITI1)";"United States (US)";17;11,97;0,3;0,18;7,09;"Energy Efficiency"
"1895124";"Toscana (ITI1)";"United States (US)";22;11,64;0,19;0,14;8,72;"Smart Grid"
"2390216";"Toscana (ITI1)";"United States (US)";31;6,51;0,44;0,46;6,77;"Green Building"
"2038417";"Toscana (ITI1)";"United States (US)";15;12,4;0,27;0,15;6,84;"Biofuels"
"44507";"Toscana (ITI1)";"United States (US)";725;38,81;1,96;0,57;11,32;"Quantum Technologies"
"1109824";"Toscana (ITI1)";"United States (US)";9;10,59;0,4;0,32;8,37;"Geothermal Energy"
"50519";"Toscana (ITI1)";"United States (US)";94;12,5;0,27;0,23;10,35;"Environmental Engineering"
"1864014";"Toscana (ITI1)";"United States (US)";14;6,73;0,24;0,26;7,17;"EVs & Charging Infrastructure"
"2379911";"Toscana (ITI1)";"United States (US)";46;9,73;0,24;0,18;7,26;"Battery"
"2586910";"Toscana (ITI1)";"United States (US)";38;10,53;0,16;0,18;11,62;"Semiconductors/Chips"
"3745211";"Toscana (ITI1)";"United States (US)";73;6,63;0,32;0,33;6,9;"Biomaterials"
"1940710";"Toscana (ITI1)";"United States (US)";38;14,79;0,33;0,18;7,87;"Hydrogen Fuel Cells"
"1604011";"Toscana (ITI1)";"United States (US)";22;11,06;0,28;0,18;7,13;"Heat Pumps"
"2109114";"Toscana (ITI1)";"United States (US)";61;12,6;0,5;0,3;7,52;"Mobile Networks (5G/6G)"
"1217014";"Toscana (ITI1)";"United States (US)";38;14,96;0,94;0,8;12,69;"Satellite Connectivity"
"246548";"Toscana (ITI1)";"United States (US)";35;13,73;0,28;0,36;17,7;"High-Performance Computing (HPC)"
"117920";"Toscana (ITI1)";"United States (US)";976;21,54;0,21;0,19;19,15;"Other"
"260786";"Toscana (ITI1)";"United States (US)";44;8,48;0,18;0,25;11,89;"Cybersecurity Technologies"
"162536";"Toscana (ITI1)";"United States (US)";33;11,74;0,35;0,44;14,5;"Software Engineering & System Development"
"461702";"Toscana (ITI1)";"United States (US)";226;14,39;0,31;0,23;10,79;"Computer Vision, Language Processing & Object Recognition"
"383273";"Toscana (ITI1)";"United States (US)";35;3,96;0,25;0,33;5,19;"Green Consumer Goods"
"355892";"Toscana (ITI1)";"United States (US)";27;4,34;0,3;0,36;5,22;"Recycling"
"313842";"Toscana (ITI1)";"United States (US)";145;12,56;0,39;0,32;10,24;"Robotics"
"637251";"Toscana (ITI1)";"United States (US)";451;9,77;0,24;0,33;13,34;"Artificial Intelligence"
