"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26668";"Észak-Alföld (HU32)";"United States (US)";2;20;0,04;0,01;6,42;"Pollution Control"
"1521234";"Észak-Alföld (HU32)";"United States (US)";1;100;0,02;0;11,65;"Carbon Capture & Storage"
"1673332";"Észak-Alföld (HU32)";"United States (US)";2;4,35;0,04;0,08;7,7;"Sustainable Agriculture"
"1707231";"Észak-Alföld (HU32)";"United States (US)";1;3,12;0,02;0,05;6,73;"Biomass Energy"
"2091423";"Észak-Alföld (HU32)";"United States (US)";2;8,7;0,04;0,03;6,37;"Water Management"
"2252018";"Észak-Alföld (HU32)";"United States (US)";21;65,62;0,19;0,04;15,64;"Nuclear Energy"
"2265418";"Észak-Alföld (HU32)";"United States (US)";3;15,79;0,04;0,02;6,49;"Solar Energy"
"40061";"Észak-Alföld (HU32)";"United States (US)";2;4,17;0,02;0,03;5,55;"Waste Management"
"1222730";"Észak-Alföld (HU32)";"United States (US)";3;20;0,03;0,02;10,05;"Generative AI"
"1642823";"Észak-Alföld (HU32)";"United States (US)";1;12,5;0,02;0,01;4,71;"Blockchain Technologies"
"2365914";"Észak-Alföld (HU32)";"United States (US)";2;7,41;0,03;0,03;6,77;"Green Building"
"2025717";"Észak-Alföld (HU32)";"United States (US)";3;9,38;0,05;0,04;6,84;"Biofuels"
"44616";"Észak-Alföld (HU32)";"United States (US)";212;77,66;0,57;0,08;11,32;"Quantum Technologies"
"1107924";"Észak-Alföld (HU32)";"United States (US)";2;50;0,09;0,01;8,37;"Geothermal Energy"
"50625";"Észak-Alföld (HU32)";"United States (US)";10;10,2;0,03;0,03;10,35;"Environmental Engineering"
"2387811";"Észak-Alföld (HU32)";"United States (US)";1;7,69;0,01;0,01;7,26;"Battery"
"2604312";"Észak-Alföld (HU32)";"United States (US)";5;11,9;0,02;0,02;11,62;"Semiconductors/Chips"
"374176";"Észak-Alföld (HU32)";"United States (US)";5;7,58;0,02;0,02;6,9;"Biomaterials"
"1931115";"Észak-Alföld (HU32)";"United States (US)";1;11,11;0,01;0,01;7,87;"Hydrogen Fuel Cells"
"1611711";"Észak-Alföld (HU32)";"United States (US)";1;12,5;0,01;0,01;7,13;"Heat Pumps"
"211409";"Észak-Alföld (HU32)";"United States (US)";1;3,57;0,01;0,02;7,52;"Mobile Networks (5G/6G)"
"1196314";"Észak-Alföld (HU32)";"United States (US)";1;16,67;0,02;0,02;12,69;"Satellite Connectivity"
"246258";"Észak-Alföld (HU32)";"United States (US)";1;10;0,01;0,01;17,7;"High-Performance Computing (HPC)"
"118020";"Észak-Alföld (HU32)";"United States (US)";137;17,98;0,03;0,03;19,15;"Other"
"263236";"Észak-Alföld (HU32)";"United States (US)";2;10;0,01;0,01;11,89;"Cybersecurity Technologies"
"463442";"Észak-Alföld (HU32)";"United States (US)";8;8,42;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"382063";"Észak-Alföld (HU32)";"United States (US)";5;6,41;0,04;0,03;5,19;"Green Consumer Goods"
"353262";"Észak-Alföld (HU32)";"United States (US)";2;5,41;0,02;0,02;5,22;"Recycling"
"315022";"Észak-Alföld (HU32)";"United States (US)";3;4,05;0,01;0,02;10,24;"Robotics"
"638591";"Észak-Alföld (HU32)";"United States (US)";46;13,57;0,02;0,02;13,34;"Artificial Intelligence"
