"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"3274107";"Syria (SY)";"China (CN)";1;16,67;0,01;0,01;21,49;"Biomass Energy"
"3550101";"Syria (SY)";"China (CN)";1;9,09;0;0,01;21,82;"Internet of Things (IoT)"
"4021102";"Syria (SY)";"China (CN)";4;25;0,02;0,01;23,25;"Solar Energy"
"353779";"Syria (SY)";"China (CN)";1;11,11;0,01;0,01;21,85;"Cloud Computing & Edge Computing"
"768533";"Syria (SY)";"China (CN)";9;60;0,03;0,01;20,73;"Waste Management"
"2255107";"Syria (SY)";"China (CN)";3;150;0,01;0;43,6;"Generative AI"
"289290";"Syria (SY)";"China (CN)";1;33,33;0,01;0;12,8;"Blockchain Technologies"
"362660";"Syria (SY)";"China (CN)";2;66,67;0,01;0;32,36;"Energy Efficiency"
"347259";"Syria (SY)";"China (CN)";2;16,67;0;0,01;31,98;"Smart Grid"
"377179";"Syria (SY)";"China (CN)";3;50;0,02;0,01;21,04;"Biofuels"
"2401103";"Syria (SY)";"China (CN)";1;25;0,01;0,01;24,78;"Geothermal Energy"
"930323";"Syria (SY)";"China (CN)";10;21,28;0,01;0,01;27,65;"Environmental Engineering"
"336647";"Syria (SY)";"China (CN)";2;40;0,01;0,01;25,13;"EVs & Charging Infrastructure"
"426029";"Syria (SY)";"China (CN)";1;12,5;0;0;42,46;"Battery"
"484228";"Syria (SY)";"China (CN)";1;2,94;0;0,02;24,48;"Semiconductors/Chips"
"707318";"Syria (SY)";"China (CN)";10;18,52;0,01;0,02;26,04;"Biomaterials"
"346139";"Syria (SY)";"China (CN)";2;20;0;0,01;42,46;"Hydrogen Fuel Cells"
"396426";"Syria (SY)";"China (CN)";2;11,76;0;0,01;28,79;"Mobile Networks (5G/6G)"
"211047";"Syria (SY)";"China (CN)";33;12,5;0,01;0,01;18,88;"Other"
"474117";"Syria (SY)";"China (CN)";2;11,76;0;0,01;23,26;"Cybersecurity Technologies"
"836051";"Syria (SY)";"China (CN)";7;13,21;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"704541";"Syria (SY)";"China (CN)";7;22,58;0,01;0,01;24,08;"Green Consumer Goods"
"653212";"Syria (SY)";"China (CN)";6;35,29;0,01;0,01;23,53;"Recycling"
"552611";"Syria (SY)";"China (CN)";2;9,52;0;0,01;32,76;"Robotics"
"1150011";"Syria (SY)";"China (CN)";9;4,55;0;0,01;18,93;"Artificial Intelligence"
