"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1196";"Attiki (EL30)";"China (CN)";17;13,6;0,17;0,53;40,87;"Drones"
"536456";"Attiki (EL30)";"China (CN)";12;7,59;0,06;0,22;26,86;"Pollution Control"
"2796122";"Attiki (EL30)";"China (CN)";4;4,26;0,03;0,19;29;"Carbon Capture & Storage"
"2972115";"Attiki (EL30)";"China (CN)";5;2,92;0,04;0,28;22,11;"Sustainable Agriculture"
"3184107";"Attiki (EL30)";"China (CN)";4;4,4;0,03;0,14;21,49;"Biomass Energy"
"3477101";"Attiki (EL30)";"China (CN)";35;6,47;0,14;0,46;21,82;"Internet of Things (IoT)"
"963157";"Attiki (EL30)";"China (CN)";3;9,68;0,04;0,17;39,44;"Hydroelectric Power"
"1034156";"Attiki (EL30)";"China (CN)";2;4,17;0,04;0,28;32,38;"Wind Energy"
"416268";"Attiki (EL30)";"China (CN)";16;12,6;0,05;0,15;36,46;"Water Management"
"405270";"Attiki (EL30)";"China (CN)";11;6,15;0,07;0,25;21,43;"Nuclear Energy"
"430356";"Attiki (EL30)";"China (CN)";33;10,89;0,12;0,27;23,25;"Solar Energy"
"355779";"Attiki (EL30)";"China (CN)";21;3,57;0,11;0,67;21,85;"Cloud Computing & Edge Computing"
"761933";"Attiki (EL30)";"China (CN)";16;4,49;0,05;0,23;20,73;"Waste Management"
"2292108";"Attiki (EL30)";"China (CN)";11;9,65;0,03;0,12;43,6;"Generative AI"
"298380";"Attiki (EL30)";"China (CN)";13;4,71;0,1;0,26;12,8;"Blockchain Technologies"
"343379";"Attiki (EL30)";"China (CN)";13;3,23;0,05;0,5;32,36;"Energy Efficiency"
"345859";"Attiki (EL30)";"China (CN)";24;6,58;0,06;0,28;31,98;"Smart Grid"
"456439";"Attiki (EL30)";"China (CN)";11;2,44;0,06;0,43;18,28;"Green Building"
"394948";"Attiki (EL30)";"China (CN)";10;4,1;0,06;0,3;21,04;"Biofuels"
"821425";"Attiki (EL30)";"China (CN)";410;56,09;0,65;0,22;19,34;"Quantum Technologies"
"2354100";"Attiki (EL30)";"China (CN)";5;8,93;0,07;0,21;24,78;"Geothermal Energy"
"956423";"Attiki (EL30)";"China (CN)";74;6,21;0,08;0,36;27,65;"Environmental Engineering"
"326047";"Attiki (EL30)";"China (CN)";9;3,91;0,04;0,28;25,13;"EVs & Charging Infrastructure"
"413934";"Attiki (EL30)";"China (CN)";38;20,21;0,03;0,07;42,46;"Battery"
"482828";"Attiki (EL30)";"China (CN)";7;3,21;0,01;0,11;24,48;"Semiconductors/Chips"
"678925";"Attiki (EL30)";"China (CN)";26;4,29;0,03;0,18;26,04;"Biomaterials"
"343836";"Attiki (EL30)";"China (CN)";44;45,83;0,07;0,07;42,46;"Hydrogen Fuel Cells"
"307930";"Attiki (EL30)";"China (CN)";18;17,14;0,06;0,09;26,05;"Heat Pumps"
"373627";"Attiki (EL30)";"China (CN)";150;21,19;0,32;0,44;28,79;"Mobile Networks (5G/6G)"
"223430";"Attiki (EL30)";"China (CN)";33;27,05;0,31;0,38;33,92;"Satellite Connectivity"
"453920";"Attiki (EL30)";"China (CN)";11;2,65;0,07;0,58;21,74;"High-Performance Computing (HPC)"
"210347";"Attiki (EL30)";"China (CN)";352;6,54;0,08;0,22;18,88;"Other"
"454617";"Attiki (EL30)";"China (CN)";29;4,27;0,06;0,33;23,26;"Cybersecurity Technologies"
"287619";"Attiki (EL30)";"China (CN)";2;1,26;0,02;0,25;17,08;"Software Engineering & System Development"
"829651";"Attiki (EL30)";"China (CN)";77;7,17;0,03;0,16;36,18;"Computer Vision, Language Processing & Object Recognition"
"677313";"Attiki (EL30)";"China (CN)";27;4,21;0,04;0,24;24,08;"Green Consumer Goods"
"637312";"Attiki (EL30)";"China (CN)";18;4,19;0,04;0,25;23,53;"Recycling"
"565911";"Attiki (EL30)";"China (CN)";45;7,72;0,04;0,16;32,76;"Robotics"
"1171112";"Attiki (EL30)";"China (CN)";138;3,99;0,05;0,25;18,93;"Artificial Intelligence"
