"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7081";"Libya (LY)";"United States (US)";1;20;0,06;0,02;7,33;"Drones"
"1517147";"Libya (LY)";"United States (US)";3;150;0,05;0;11,65;"Carbon Capture & Storage"
"1702530";"Libya (LY)";"United States (US)";1;20;0,02;0,01;6,73;"Biomass Energy"
"1907327";"Libya (LY)";"United States (US)";6;16,67;0,11;0,03;4,71;"Internet of Things (IoT)"
"2091623";"Libya (LY)";"United States (US)";2;13,33;0,04;0,02;6,37;"Water Management"
"2251418";"Libya (LY)";"United States (US)";3;3,61;0,04;0,07;6,49;"Solar Energy"
"1853822";"Libya (LY)";"United States (US)";3;10,71;0,04;0,03;8,08;"Cloud Computing & Edge Computing"
"39836";"Libya (LY)";"United States (US)";5;25;0,06;0,01;5,55;"Waste Management"
"1240630";"Libya (LY)";"United States (US)";1;14,29;0,01;0,01;10,05;"Generative AI"
"2036720";"Libya (LY)";"United States (US)";2;8;0,04;0,03;7,09;"Energy Efficiency"
"1899320";"Libya (LY)";"United States (US)";3;5,17;0,03;0,04;8,72;"Smart Grid"
"2390714";"Libya (LY)";"United States (US)";5;13,89;0,07;0,03;6,77;"Green Building"
"2041916";"Libya (LY)";"United States (US)";1;50;0,02;0;6,84;"Biofuels"
"44644";"Libya (LY)";"United States (US)";2;16,67;0,01;0;11,32;"Quantum Technologies"
"1108324";"Libya (LY)";"United States (US)";1;33,33;0,04;0,01;8,37;"Geothermal Energy"
"50597";"Libya (LY)";"United States (US)";7;14,58;0,02;0,01;10,35;"Environmental Engineering"
"1867315";"Libya (LY)";"United States (US)";1;2,5;0,02;0,05;7,17;"EVs & Charging Infrastructure"
"2597910";"Libya (LY)";"United States (US)";4;19,05;0,02;0,01;11,62;"Semiconductors/Chips"
"373039";"Libya (LY)";"United States (US)";3;6,52;0,01;0,01;6,9;"Biomaterials"
"1609115";"Libya (LY)";"United States (US)";1;4,76;0,01;0,02;7,13;"Heat Pumps"
"2125410";"Libya (LY)";"United States (US)";6;4,96;0,05;0,07;7,52;"Mobile Networks (5G/6G)"
"1214514";"Libya (LY)";"United States (US)";3;23,08;0,07;0,04;12,69;"Satellite Connectivity"
"247448";"Libya (LY)";"United States (US)";2;11,76;0,02;0,02;17,7;"High-Performance Computing (HPC)"
"117703";"Libya (LY)";"United States (US)";49;15,65;0,01;0,01;19,15;"Other"
"263536";"Libya (LY)";"United States (US)";3;6,25;0,01;0,02;11,89;"Cybersecurity Technologies"
"162256";"Libya (LY)";"United States (US)";3;9,38;0,03;0,05;14,5;"Software Engineering & System Development"
"462032";"Libya (LY)";"United States (US)";20;19,8;0,03;0,02;10,79;"Computer Vision, Language Processing & Object Recognition"
"382303";"Libya (LY)";"United States (US)";8;25;0,06;0,01;5,19;"Green Consumer Goods"
"355162";"Libya (LY)";"United States (US)";7;43,75;0,08;0,01;5,22;"Recycling"
"315672";"Libya (LY)";"United States (US)";4;7,14;0,01;0,02;10,24;"Robotics"
"639541";"Libya (LY)";"United States (US)";21;5,79;0,01;0,03;13,34;"Artificial Intelligence"
